,Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Heating Heat Pump Backup Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,End Use: Natural Gas: Heating Heat Pump Backup,End Use: Natural Gas: Hot Water,End Use: Natural Gas: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Heat Pump Backup Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Heating Heat Pump Backup,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Range/Oven,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Heating: Heat Pump Backup,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Conditioned Space,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
11,2007-01-01T11:00:00,2007-01-01T11:00:00,2007-01-01T17:00:00Z,20.512,0.308,19.461,0.05,0.0,0.039,0.0,0.0,0.032,0.011,0.0,0.04,0.0,0.004,0.132,18.345,1.116,0.0,2.94783,2.94783,0.08126,0.08126,2.86657,0.01318,0.0,0.01032,0.0,0.0,0.00853,0.00283,0.0,0.01046,0.0,0.00116,0.03477,2.70222,0.16435,0.0,0.441,0.157,14.81,14.81,0.0,0.413,0.445,0.0,0.0,69.0,69.0,69.0,100.203,0.0,0.0,1.4,0.043,62.0,10.29,23.141,227.288
12,2007-01-01T12:00:00,2007-01-01T12:00:00,2007-01-01T18:00:00Z,19.434,0.305,18.394,0.05,0.0,0.039,0.0,0.0,0.032,0.007,0.0,0.04,0.0,0.004,0.132,18.394,0.0,0.0,2.78778,2.78778,0.07828,0.07828,2.7095,0.01284,0.0,0.01006,0.0,0.0,0.00831,0.00188,0.0,0.01019,0.0,0.00113,0.03387,2.7095,0.0,0.0,0.0,0.0,14.849,14.849,0.0,0.0,0.451,0.0,0.0,69.0,69.0,69.0,98.731,0.0,0.0,3.2,1.499,56.0,10.29,19.654,257.72
13,2007-01-01T13:00:00,2007-01-01T13:00:00,2007-01-01T19:00:00Z,20.024,0.305,18.982,0.05,0.0,0.039,0.0,0.0,0.032,0.006,0.0,0.042,0.0,0.004,0.132,17.879,1.103,0.0,2.87143,2.87143,0.07538,0.07538,2.79604,0.01235,0.0,0.00967,0.0,0.0,0.00799,0.00145,0.0,0.01029,0.0,0.00108,0.03256,2.63354,0.1625,0.0,0.0,0.0,14.437,14.437,0.0,0.0,0.44,0.0,0.0,69.0,69.0,69.0,95.169,0.0,0.0,5.0,2.952,51.0,9.171,37.723,218.412
14,2007-01-01T14:00:00,2007-01-01T14:00:00,2007-01-01T20:00:00Z,19.053,0.305,18.013,0.05,0.0,0.039,0.0,0.0,0.032,0.005,0.0,0.042,0.0,0.004,0.132,18.013,0.0,0.0,2.72702,2.72702,0.07372,0.07372,2.6533,0.01209,0.0,0.00947,0.0,0.0,0.00783,0.0013,0.0,0.01007,0.0,0.00106,0.03189,2.6533,0.0,0.0,0.0,0.0,14.544,14.544,0.0,0.0,0.449,0.0,0.0,69.0,69.0,69.0,97.249,0.0,0.0,5.0,2.952,51.0,10.29,47.867,61.815
15,2007-01-01T15:00:00,2007-01-01T15:00:00,2007-01-01T21:00:00Z,19.503,0.305,18.463,0.05,0.0,0.039,0.0,0.0,0.032,0.005,0.0,0.042,0.0,0.004,0.132,17.359,1.103,0.0,2.79513,2.79513,0.0756,0.0756,2.71953,0.0124,0.0,0.00971,0.0,0.0,0.00803,0.00133,0.0,0.01033,0.0,0.00109,0.03271,2.55702,0.16251,0.0,0.0,0.0,14.021,14.021,0.0,0.0,0.442,0.0,0.0,69.0,69.0,69.0,91.869,0.0,0.0,6.8,4.412,47.0,8.053,27.262,0.0
16,2007-01-01T16:00:00,2007-01-01T16:00:00,2007-01-01T22:00:00Z,18.207,0.304,17.169,0.05,0.0,0.039,0.0,0.0,0.032,0.006,0.0,0.041,0.0,0.004,0.132,17.169,0.0,0.0,2.61689,2.61689,0.08795,0.08795,2.52894,0.01445,0.0,0.01132,0.0,0.0,0.00936,0.00169,0.0,0.01175,0.0,0.00127,0.03812,2.52894,0.0,0.0,0.0,0.0,13.869,13.869,0.0,0.0,0.448,0.0,0.0,69.0,69.0,69.0,91.869,0.0,0.0,6.8,4.411,47.0,8.053,17.752,32.651
17,2007-01-01T17:00:00,2007-01-01T17:00:00,2007-01-01T23:00:00Z,22.145,0.348,20.959,0.05,0.0,0.039,0.0,0.0,0.032,0.009,0.0,0.044,0.037,0.004,0.132,16.169,1.103,3.686,3.23712,3.23712,0.14987,0.14987,3.08725,0.02156,0.0,0.01688,0.0,0.0,0.01396,0.004,0.0,0.01882,0.0159,0.00189,0.05687,2.38175,0.16251,0.54298,0.0,0.0,13.069,13.069,0.0,0.0,0.443,0.0,0.0,69.0,69.0,69.0,95.757,0.0,0.0,6.8,4.64,52.0,10.29,1.585,22.19
18,2007-01-01T18:00:00,2007-01-01T18:00:00,2007-01-02T00:00:00Z,24.324,0.998,20.917,0.05,0.0,0.039,0.0,0.0,0.525,0.018,0.03,0.048,0.0,0.013,0.276,20.917,0.0,0.0,3.52575,3.52575,0.44466,0.44466,3.08109,0.02227,0.0,0.01744,0.0,0.0,0.23373,0.00804,0.01336,0.0212,0.0,0.00561,0.12301,3.08109,0.0,0.0,0.0,0.0,16.867,16.867,0.0,0.0,0.447,0.0,0.0,69.0,69.0,69.0,45.288,99.99,0.0,6.8,4.867,57.0,9.171,0.0,0.0
19,2007-01-01T19:00:00,2007-01-01T19:00:00,2007-01-02T01:00:00Z,20.832,1.101,17.076,0.05,0.0,0.039,0.0,0.0,0.641,0.024,0.0,0.05,0.0,0.015,0.282,15.973,1.103,0.0,3.01881,3.01881,0.50353,0.50353,2.51528,0.02287,0.0,0.01791,0.0,0.0,0.29345,0.01094,0.0,0.02269,0.0,0.00685,0.12883,2.35276,0.16252,0.0,0.0,0.0,12.912,12.912,0.0,0.0,0.444,0.0,0.0,69.0,69.0,69.0,95.757,0.0,0.0,6.8,5.411,69.0,10.29,0.0,0.0
20,2007-01-01T20:00:00,2007-01-01T20:00:00,2007-01-02T02:00:00Z,19.908,1.097,16.165,0.05,0.0,0.039,0.0,0.0,0.647,0.032,0.0,0.048,0.0,0.016,0.266,16.165,0.0,0.0,2.84998,2.84998,0.46888,0.46888,2.3811,0.02137,0.0,0.01674,0.0,0.0,0.27645,0.01356,0.0,0.02035,0.0,0.00681,0.11359,2.3811,0.0,0.0,0.0,0.0,13.066,13.066,0.0,0.0,0.446,0.0,0.0,69.0,69.0,69.0,95.169,0.0,0.0,5.0,4.295,83.0,9.171,0.0,0.0
21,2007-01-01T21:00:00,2007-01-01T21:00:00,2007-01-02T03:00:00Z,20.341,0.982,16.99,0.05,0.0,0.039,0.0,0.0,0.535,0.044,0.0,0.047,0.0,0.017,0.25,15.874,1.116,0.0,2.9198,2.9198,0.41716,0.41716,2.50264,0.02124,0.0,0.01663,0.0,0.0,0.22742,0.01886,0.0,0.0198,0.0,0.00717,0.10602,2.3382,0.16443,0.0,0.441,0.157,12.833,12.833,0.0,0.413,0.445,0.0,0.0,69.0,69.0,69.0,93.644,0.0,0.0,6.8,5.725,76.0,9.171,0.0,0.0
22,2007-01-01T22:00:00,2007-01-01T22:00:00,2007-01-02T04:00:00Z,22.437,0.845,19.553,0.05,0.0,0.039,0.0,0.0,0.404,0.051,0.0,0.046,0.0,0.016,0.239,16.082,3.472,0.0,3.26772,3.26772,0.38753,0.38753,2.88019,0.02293,0.0,0.01795,0.0,0.0,0.18509,0.02349,0.0,0.02092,0.0,0.00752,0.10963,2.36882,0.51136,0.0,1.765,0.631,12.999,12.999,0.0,1.652,0.444,0.0,0.0,69.0,69.0,69.0,91.869,0.0,0.0,6.8,5.725,76.0,8.053,0.0,0.0
23,2007-01-01T23:00:00,2007-01-01T23:00:00,2007-01-02T05:00:00Z,23.43,0.346,22.25,0.05,0.0,0.039,0.0,0.0,0.032,0.044,0.0,0.044,0.0,0.004,0.132,17.324,4.926,0.0,3.43313,3.43313,0.15568,0.15568,3.27745,0.02251,0.0,0.01763,0.0,0.0,0.01457,0.01999,0.0,0.01965,0.0,0.00197,0.05937,2.55187,0.72558,0.0,3.964,1.416,13.993,13.993,0.0,3.716,0.446,0.0,0.0,69.0,69.0,69.0,91.869,0.0,0.0,6.8,6.04,83.0,8.053,0.0,0.0
24,2007-01-02T00:00:00,2007-01-02T00:00:00,2007-01-02T06:00:00Z,21.286,0.344,20.112,0.05,0.0,0.039,0.0,0.0,0.032,0.031,0.015,0.041,0.0,0.004,0.132,18.982,1.129,0.0,3.13082,3.13082,0.16838,0.16838,2.96244,0.02446,0.0,0.01915,0.0,0.0,0.01583,0.01504,0.00734,0.01989,0.0,0.00215,0.06451,2.79609,0.16635,0.0,0.882,0.315,15.319,15.319,0.0,0.825,0.444,0.0,0.0,69.0,69.0,69.0,58.224,50.006,0.0,6.8,6.04,83.0,6.935,0.0,0.0
25,2007-01-02T01:00:00,2007-01-02T01:00:00,2007-01-02T07:00:00Z,20.874,0.32,19.783,0.05,0.0,0.039,0.0,0.0,0.032,0.022,0.0,0.04,0.0,0.004,0.132,17.496,2.287,0.0,3.07227,3.07227,0.15826,0.15826,2.91402,0.02474,0.0,0.01937,0.0,0.0,0.01601,0.0111,0.0,0.01963,0.0,0.00217,0.06524,2.57717,0.33685,0.0,1.323,0.473,14.13,14.13,0.0,1.242,0.446,0.0,0.0,69.0,69.0,69.0,90.423,0.0,0.0,6.8,6.039,83.0,6.935,0.0,0.0
26,2007-01-02T02:00:00,2007-01-02T02:00:00,2007-01-02T08:00:00Z,19.361,0.319,18.273,0.05,0.0,0.039,0.0,0.0,0.032,0.022,0.0,0.039,0.0,0.004,0.132,17.17,1.103,0.0,2.84976,2.84976,0.15812,0.15812,2.69164,0.02479,0.0,0.01941,0.0,0.0,0.01605,0.01113,0.0,0.01918,0.0,0.00217,0.06539,2.52911,0.16253,0.0,0.0,0.0,13.869,13.869,0.0,0.0,0.447,0.0,0.0,69.0,69.0,69.0,90.302,0.0,0.0,8.6,7.782,83.0,8.053,0.0,0.0
27,2007-01-02T03:00:00,2007-01-02T03:00:00,2007-01-02T09:00:00Z,18.128,0.318,17.043,0.05,0.0,0.039,0.0,0.0,0.032,0.022,0.0,0.038,0.0,0.004,0.132,17.043,0.0,0.0,2.66566,2.66566,0.15517,0.15517,2.51048,0.02441,0.0,0.01911,0.0,0.0,0.0158,0.01095,0.0,0.0184,0.0,0.00214,0.06437,2.51048,0.0,0.0,0.0,0.0,13.768,13.768,0.0,0.0,0.443,0.0,0.0,69.0,69.0,69.0,88.83,0.0,0.0,8.6,8.168,91.0,6.935,0.0,0.0
28,2007-01-02T04:00:00,2007-01-02T04:00:00,2007-01-02T10:00:00Z,19.363,0.317,18.282,0.05,0.0,0.039,0.0,0.0,0.032,0.022,0.0,0.037,0.0,0.004,0.132,17.178,1.103,0.0,2.84848,2.84848,0.1556,0.1556,2.69288,0.02455,0.0,0.01922,0.0,0.0,0.01589,0.01102,0.0,0.01802,0.0,0.00215,0.06475,2.53034,0.16254,0.0,0.0,0.0,13.876,13.876,0.0,0.0,0.448,0.0,0.0,69.0,69.0,69.0,92.742,0.0,0.0,10.4,9.522,83.0,10.29,0.0,0.0
29,2007-01-02T05:00:00,2007-01-02T05:00:00,2007-01-02T11:00:00Z,18.054,0.316,16.976,0.05,0.0,0.039,0.0,0.0,0.032,0.022,0.0,0.036,0.0,0.004,0.132,16.976,0.0,0.0,2.65255,2.65255,0.15191,0.15191,2.50064,0.02404,0.0,0.01883,0.0,0.0,0.01556,0.01079,0.0,0.01717,0.0,0.00211,0.06341,2.50064,0.0,0.0,0.0,0.0,13.715,13.715,0.0,0.0,0.441,0.0,0.0,69.0,69.0,69.0,90.558,0.0,0.0,10.4,9.522,83.0,9.171,0.0,0.0
30,2007-01-02T06:00:00,2007-01-02T06:00:00,2007-01-02T12:00:00Z,19.381,0.312,18.318,0.05,0.0,0.039,0.0,0.0,0.032,0.018,0.0,0.036,0.0,0.004,0.132,17.214,1.103,0.0,2.84151,2.84151,0.14334,0.14334,2.69817,0.02301,0.0,0.01801,0.0,0.0,0.01489,0.00831,0.0,0.01643,0.0,0.00202,0.06068,2.53563,0.16254,0.0,0.0,0.0,13.905,13.905,0.0,0.0,0.449,0.0,0.0,69.0,69.0,69.0,92.742,0.0,0.0,10.4,9.521,83.0,10.29,0.0,0.0
31,2007-01-02T07:00:00,2007-01-02T07:00:00,2007-01-02T13:00:00Z,20.817,0.583,18.829,0.05,0.0,0.039,0.0,0.0,0.232,0.017,0.0,0.038,0.0,0.01,0.197,16.539,2.29,0.0,3.04171,3.04171,0.2682,0.2682,2.77352,0.02302,0.0,0.01802,0.0,0.0,0.10677,0.00786,0.0,0.01735,0.0,0.0047,0.09047,2.43619,0.33733,0.0,1.387,0.496,13.365,13.365,0.0,1.302,0.445,0.0,0.0,69.0,69.0,69.0,91.366,0.0,0.0,10.94,10.043,83.0,9.843,0.0,0.0
32,2007-01-02T08:00:00,2007-01-02T08:00:00,2007-01-02T14:00:00Z,17.652,0.314,16.581,0.05,0.0,0.039,0.0,0.0,0.032,0.017,0.0,0.04,0.0,0.004,0.132,16.581,0.0,0.0,2.57992,2.57992,0.13757,0.13757,2.44235,0.0219,0.0,0.01715,0.0,0.0,0.01418,0.00727,0.0,0.01738,0.0,0.00192,0.05777,2.44235,0.0,0.0,0.0,0.0,13.398,13.398,0.0,0.0,0.441,0.0,0.0,69.0,69.0,69.0,88.997,0.0,0.0,12.2,11.315,84.0,9.171,0.0,0.0
33,2007-01-02T09:00:00,2007-01-02T09:00:00,2007-01-02T15:00:00Z,19.067,0.315,17.994,0.05,0.0,0.039,0.0,0.0,0.032,0.016,0.0,0.041,0.0,0.004,0.132,16.89,1.103,0.0,2.74822,2.74822,0.09778,0.09778,2.65044,0.01554,0.0,0.01217,0.0,0.0,0.01006,0.005,0.0,0.01264,0.0,0.00136,0.04099,2.4879,0.16254,0.0,0.0,0.0,13.646,13.646,0.0,0.0,0.449,0.0,0.0,69.0,69.0,69.0,91.218,0.0,0.0,12.2,11.315,84.0,10.29,0.0,0.0
34,2007-01-02T10:00:00,2007-01-02T10:00:00,2007-01-02T16:00:00Z,17.004,0.312,15.939,0.05,0.0,0.039,0.0,0.0,0.032,0.014,0.0,0.041,0.0,0.004,0.132,15.939,0.0,0.0,2.43413,2.43413,0.08629,0.08629,2.34785,0.01382,0.0,0.01082,0.0,0.0,0.00895,0.00378,0.0,0.01124,0.0,0.00121,0.03646,2.34785,0.0,0.0,0.0,0.0,12.885,12.885,0.0,0.0,0.44,0.0,0.0,69.0,69.0,69.0,92.3,0.0,0.0,14.0,12.576,76.0,11.408,28.53,35.187
35,2007-01-02T11:00:00,2007-01-02T11:00:00,2007-01-02T17:00:00Z,20.036,0.308,18.984,0.05,0.0,0.039,0.0,0.0,0.032,0.011,0.0,0.04,0.0,0.004,0.132,15.469,3.515,0.0,2.87767,2.87767,0.08126,0.08126,2.79641,0.01318,0.0,0.01032,0.0,0.0,0.00853,0.00283,0.0,0.01046,0.0,0.00116,0.03477,2.27865,0.51776,0.0,2.203,0.787,12.509,12.509,0.0,2.069,0.446,0.0,0.0,69.0,69.0,69.0,93.793,0.0,0.0,12.2,11.315,84.0,11.408,48.818,156.914
36,2007-01-02T12:00:00,2007-01-02T12:00:00,2007-01-02T18:00:00Z,18.257,0.305,17.217,0.05,0.0,0.039,0.0,0.0,0.032,0.007,0.0,0.04,0.0,0.004,0.132,16.113,1.103,0.0,2.6143,2.6143,0.07828,0.07828,2.53602,0.01284,0.0,0.01006,0.0,0.0,0.00831,0.00188,0.0,0.01019,0.0,0.00113,0.03387,2.3735,0.16252,0.0,0.0,0.0,13.024,13.024,0.0,0.0,0.444,0.0,0.0,69.0,69.0,69.0,93.793,0.0,0.0,12.2,11.314,84.0,11.408,19.654,0.0
37,2007-01-02T13:00:00,2007-01-02T13:00:00,2007-01-02T19:00:00Z,18.004,0.305,16.962,0.05,0.0,0.039,0.0,0.0,0.032,0.006,0.0,0.042,0.0,0.004,0.132,16.962,0.0,0.0,2.57389,2.57389,0.07538,0.07538,2.4985,0.01235,0.0,0.00967,0.0,0.0,0.00799,0.00145,0.0,0.01029,0.0,0.00108,0.03256,2.4985,0.0,0.0,0.0,0.0,13.703,13.703,0.0,0.0,0.446,0.0,0.0,69.0,69.0,69.0,100.68,0.0,0.0,12.2,11.313,84.0,13.869,28.53,0.0
38,2007-01-02T14:00:00,2007-01-02T14:00:00,2007-01-02T20:00:00Z,18.916,0.305,17.876,0.05,0.0,0.039,0.0,0.0,0.032,0.005,0.0,0.042,0.0,0.004,0.132,16.772,1.103,0.0,2.70682,2.70682,0.07372,0.07372,2.63311,0.01209,0.0,0.00947,0.0,0.0,0.00783,0.0013,0.0,0.01007,0.0,0.00106,0.03189,2.47058,0.16252,0.0,0.0,0.0,13.552,13.552,0.0,0.0,0.445,0.0,0.0,69.0,69.0,69.0,97.344,0.0,0.0,12.2,11.702,91.0,12.751,18.069,0.0
