,Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Heating Heat Pump Backup Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Dishwasher,End Use: Electricity: Clothes Washer,End Use: Electricity: Clothes Dryer,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,End Use: Natural Gas: Heating Heat Pump Backup,End Use: Natural Gas: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Heat Pump Backup Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Dishwasher,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Washer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Heating Heat Pump Backup,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Hot Water,Hot Water: Clothes Washer,Hot Water: Dishwasher,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Heating: Heat Pump Backup,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Attic - Vented,Temperature: Conditioned Space,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
1,2007-01-01T01:00:00,2007-01-01T01:00:00,2007-01-01T07:00:00Z,33.972,0.439,32.476,0.05,0.0,0.066,0.0,0.0,0.045,0.029,0.0,0.035,0.0,0.0,0.0,0.0,0.004,0.209,32.476,0.0,5.00062,5.00062,0.21697,0.21697,4.78365,0.02474,0.0,0.03289,0.0,0.0,0.02231,0.01431,0.0,0.01736,0.0,0.0,0.0,0.0,0.00213,0.10323,4.78365,0.0,0.0,0.0,0.462,0.182,26.207,26.207,0.0,0.446,0.424,0.0,0.0,0.202,72.0,72.0,75.0,247.904,0.0,0.0,-4.0,-4.897,68.0,4.698,0.0,0.0
2,2007-01-01T02:00:00,2007-01-01T02:00:00,2007-01-01T08:00:00Z,38.425,0.438,36.931,0.05,0.0,0.066,0.0,0.0,0.045,0.029,0.0,0.034,0.0,0.0,0.0,0.0,0.004,0.209,35.461,1.47,5.65701,5.65701,0.21702,0.21702,5.43999,0.02479,0.0,0.03296,0.0,0.0,0.02236,0.01434,0.0,0.01696,0.0,0.0,0.0,0.0,0.00214,0.10346,5.22343,0.21656,0.0,0.0,0.0,0.0,28.596,28.596,0.0,0.0,0.419,0.0,0.0,-2.278,72.0,72.0,75.0,262.269,0.0,0.0,-5.8,-6.651,67.0,10.29,0.0,0.0
3,2007-01-01T03:00:00,2007-01-01T03:00:00,2007-01-01T09:00:00Z,36.382,0.437,34.892,0.05,0.0,0.066,0.0,0.0,0.045,0.029,0.0,0.033,0.0,0.0,0.0,0.0,0.004,0.209,34.892,0.0,5.35278,5.35278,0.21321,0.21321,5.13957,0.02441,0.0,0.03245,0.0,0.0,0.02201,0.01412,0.0,0.01627,0.0,0.0,0.0,0.0,0.0021,0.10185,5.13957,0.0,0.0,0.0,0.0,0.0,28.14,28.14,0.0,0.0,0.426,0.0,0.0,-3.869,72.0,72.0,75.0,254.482,0.0,0.0,-5.8,-6.804,61.0,6.935,0.0,0.0
4,2007-01-01T04:00:00,2007-01-01T04:00:00,2007-01-01T10:00:00Z,36.904,0.436,35.417,0.05,0.0,0.066,0.0,0.0,0.045,0.029,0.0,0.032,0.0,0.0,0.0,0.0,0.004,0.209,35.417,0.0,5.43094,5.43094,0.21403,0.21403,5.21691,0.02455,0.0,0.03264,0.0,0.0,0.02214,0.0142,0.0,0.01594,0.0,0.0,0.0,0.0,0.00212,0.10245,5.21691,0.0,0.0,0.0,0.0,0.0,28.56,28.56,0.0,0.0,0.416,0.0,0.0,-4.954,72.0,72.0,75.0,256.572,0.0,0.0,-5.8,-6.804,61.0,8.053,0.0,0.0
5,2007-01-01T05:00:00,2007-01-01T05:00:00,2007-01-01T11:00:00Z,38.604,0.435,37.12,0.05,0.0,0.066,0.0,0.0,0.045,0.029,0.0,0.032,0.0,0.0,0.0,0.0,0.004,0.209,35.649,1.47,5.67691,5.67691,0.20919,0.20919,5.46772,0.02404,0.0,0.03197,0.0,0.0,0.02168,0.01391,0.0,0.01519,0.0,0.0,0.0,0.0,0.00207,0.10034,5.25115,0.21658,0.0,0.0,0.0,0.0,28.746,28.746,0.0,0.0,0.424,0.0,0.0,-5.598,72.0,72.0,75.0,256.572,0.0,0.0,-5.8,-6.649,67.0,8.053,0.0,0.0
6,2007-01-01T06:00:00,2007-01-01T06:00:00,2007-01-01T12:00:00Z,40.059,0.429,38.594,0.05,0.0,0.066,0.0,0.0,0.045,0.023,0.0,0.032,0.0,0.0,0.0,0.0,0.004,0.209,35.469,3.125,5.88249,5.88249,0.19757,0.19757,5.68491,0.02301,0.0,0.03059,0.0,0.0,0.02075,0.0107,0.0,0.01453,0.0,0.0,0.0,0.0,0.00198,0.09601,5.22454,0.46038,0.0,0.0,2.202,0.868,28.602,28.602,0.0,2.12,0.421,0.0,0.0,-5.863,72.0,72.0,75.0,252.856,0.0,0.0,-5.8,-6.443,75.0,5.816,0.0,0.0
7,2007-01-01T07:00:00,2007-01-01T07:00:00,2007-01-01T13:00:00Z,37.122,1.009,33.679,0.05,0.0,0.066,0.0,0.0,0.184,0.022,0.0,0.033,0.0,0.0,0.0,0.386,0.007,0.26,33.679,0.0,5.42545,5.42545,0.46454,0.46454,4.96091,0.02302,0.0,0.0306,0.0,0.0,0.08488,0.01013,0.0,0.01535,0.0,0.0,0.0,0.17765,0.00331,0.11961,4.96091,0.0,0.0,0.0,0.0,0.0,27.17,27.17,0.0,0.0,0.42,0.0,0.0,-5.165,72.0,72.0,75.0,252.895,0.0,0.0,-4.0,-4.896,68.0,8.053,0.0,0.0
8,2007-01-01T08:00:00,2007-01-01T08:00:00,2007-01-01T14:00:00Z,36.447,0.689,34.097,0.05,0.0,0.066,0.0,0.0,0.227,0.021,0.0,0.035,0.0,0.0,0.0,0.0,0.008,0.281,32.627,1.47,5.32425,5.32425,0.30174,0.30174,5.02251,0.0219,0.0,0.02912,0.0,0.0,0.09957,0.00936,0.0,0.01537,0.0,0.0,0.0,0.0,0.00335,0.12306,4.80596,0.21655,0.0,0.0,0.0,0.0,26.328,26.328,0.0,0.0,0.416,0.0,0.0,-4.155,72.0,72.0,75.0,245.362,0.0,0.0,-2.2,-3.355,62.0,5.816,0.0,0.0
9,2007-01-01T09:00:00,2007-01-01T09:00:00,2007-01-01T15:00:00Z,35.827,0.704,33.424,0.05,0.0,0.066,0.0,0.0,0.24,0.021,0.0,0.036,0.0,0.0,0.0,0.0,0.006,0.285,33.424,0.0,5.14226,5.14226,0.21895,0.21895,4.92331,0.01554,0.0,0.02067,0.0,0.0,0.07463,0.00645,0.0,0.01118,0.0,0.0,0.0,0.0,0.00191,0.08858,4.92331,0.0,0.0,0.0,0.0,0.0,26.966,26.966,0.0,0.0,0.428,0.0,0.0,-3.715,72.0,72.0,75.0,251.853,0.0,0.0,-2.2,-3.355,62.0,9.171,0.0,0.0
10,2007-01-01T10:00:00,2007-01-01T10:00:00,2007-01-01T16:00:00Z,33.561,0.705,31.154,0.05,0.0,0.066,0.0,0.0,0.246,0.018,0.0,0.036,0.0,0.0,0.0,0.0,0.005,0.285,31.154,0.0,4.78406,4.78406,0.19502,0.19502,4.58904,0.01382,0.0,0.01838,0.0,0.0,0.06788,0.00487,0.0,0.00994,0.0,0.0,0.0,0.0,0.00134,0.07878,4.58904,0.0,0.0,0.0,0.0,0.0,25.15,25.15,0.0,0.0,0.417,0.0,0.0,0.938,72.0,72.0,75.0,245.457,0.0,0.0,-0.4,-1.652,62.0,8.053,23.775,183.542
11,2007-01-01T11:00:00,2007-01-01T11:00:00,2007-01-01T17:00:00Z,36.119,0.695,33.746,0.05,0.0,0.066,0.0,0.0,0.24,0.014,0.0,0.035,0.0,0.0,0.0,0.0,0.005,0.285,30.088,3.659,5.15421,5.15421,0.18336,0.18336,4.97085,0.01318,0.0,0.01753,0.0,0.0,0.0633,0.00365,0.0,0.00925,0.0,0.0,0.0,0.0,0.00131,0.07514,4.43189,0.53896,0.0,0.0,2.315,0.912,24.297,24.297,0.0,2.225,0.42,0.0,0.0,5.944,72.0,72.0,75.0,247.733,0.0,0.0,1.4,0.043,62.0,10.29,23.141,227.288
12,2007-01-01T12:00:00,2007-01-01T12:00:00,2007-01-01T18:00:00Z,31.536,0.686,29.194,0.05,0.0,0.066,0.0,0.0,0.231,0.009,0.0,0.035,0.0,0.0,0.0,0.0,0.005,0.289,28.213,0.98,4.47652,4.47652,0.17631,0.17631,4.3002,0.01284,0.0,0.01707,0.0,0.0,0.05931,0.00242,0.0,0.00901,0.0,0.0,0.0,0.0,0.0013,0.07434,4.15579,0.14441,0.0,0.0,0.0,0.0,22.797,22.797,0.0,0.0,0.43,0.0,0.0,10.093,72.0,72.0,75.0,244.034,0.0,0.0,3.2,1.499,56.0,10.29,19.654,257.72
13,2007-01-01T13:00:00,2007-01-01T13:00:00,2007-01-01T19:00:00Z,30.669,0.887,27.642,0.05,0.0,0.066,0.0,0.0,0.225,0.008,0.0,0.037,0.202,0.0,0.0,0.0,0.005,0.293,26.121,1.521,4.29071,4.29071,0.21899,0.21899,4.07172,0.01235,0.0,0.01642,0.0,0.0,0.05567,0.00186,0.0,0.0091,0.04991,0.0,0.0,0.0,0.00123,0.07247,3.84766,0.22406,0.0,1.739,0.0,0.0,21.124,21.124,0.0,1.199,0.421,0.0,0.0,13.705,72.0,72.0,75.0,236.91,0.0,0.0,5.0,2.952,51.0,9.171,37.723,218.412
14,2007-01-01T14:00:00,2007-01-01T14:00:00,2007-01-01T20:00:00Z,32.951,0.732,30.453,0.05,0.0,0.066,0.0,0.0,0.045,0.007,0.0,0.037,0.314,0.0,0.0,0.0,0.004,0.209,27.336,3.117,4.66274,4.66274,0.17708,0.17708,4.48566,0.01209,0.0,0.01608,0.0,0.0,0.01091,0.00167,0.0,0.00891,0.07591,0.0,0.0,0.0,0.00104,0.05047,4.02656,0.4591,0.0,0.982,1.388,0.547,22.095,22.095,0.0,2.013,0.421,0.0,0.0,13.105,72.0,72.0,75.0,240.308,0.0,0.0,5.0,2.952,51.0,10.29,47.867,61.815
15,2007-01-01T15:00:00,2007-01-01T15:00:00,2007-01-01T21:00:00Z,29.164,0.418,27.736,0.05,0.0,0.066,0.0,0.0,0.045,0.007,0.0,0.037,0.0,0.0,0.0,0.0,0.004,0.209,26.266,1.47,4.18929,4.18929,0.10375,0.10375,4.08554,0.0124,0.0,0.01649,0.0,0.0,0.01118,0.00172,0.0,0.00914,0.0,0.0,0.0,0.0,0.00107,0.05176,3.86898,0.21656,0.0,0.0,0.0,0.0,21.24,21.24,0.0,0.0,0.419,0.0,0.0,12.051,72.0,72.0,75.0,230.221,0.0,0.0,6.8,4.412,47.0,8.053,27.262,0.0
16,2007-01-01T16:00:00,2007-01-01T16:00:00,2007-01-01T22:00:00Z,31.486,0.71,29.062,0.05,0.0,0.066,0.0,0.0,0.246,0.008,0.0,0.036,0.0,0.0,0.0,0.0,0.006,0.298,25.885,3.177,4.48612,4.48612,0.2053,0.2053,4.28082,0.01445,0.0,0.01921,0.0,0.0,0.07123,0.00218,0.0,0.0104,0.0,0.0,0.0,0.0,0.00171,0.08612,3.81279,0.46803,0.0,0.0,2.773,1.093,20.934,20.934,0.0,2.669,0.422,0.0,0.0,11.122,72.0,72.0,75.0,230.221,0.0,0.0,6.8,4.411,47.0,8.053,17.752,32.651
17,2007-01-01T17:00:00,2007-01-01T17:00:00,2007-01-01T23:00:00Z,31.209,1.164,27.236,0.05,0.0,0.066,0.0,0.0,0.298,0.012,0.0,0.039,0.0,0.0,0.0,0.386,0.007,0.306,25.766,1.47,4.51394,4.51394,0.50204,0.50204,4.0119,0.02156,0.0,0.02867,0.0,0.0,0.12872,0.00515,0.0,0.01665,0.0,0.0,0.0,0.16642,0.0029,0.13198,3.79535,0.21655,0.0,0.0,0.0,0.0,20.84,20.84,0.0,0.0,0.415,0.0,0.0,9.75,72.0,72.0,75.0,236.553,0.0,0.0,6.8,4.64,52.0,10.29,1.585,22.19
18,2007-01-01T18:00:00,2007-01-01T18:00:00,2007-01-02T00:00:00Z,34.194,1.392,29.442,0.05,0.0,0.066,0.0,0.0,0.731,0.023,0.03,0.042,0.0,0.0,0.0,0.0,0.012,0.437,27.895,1.547,4.95695,4.95695,0.62012,0.62012,4.33683,0.02227,0.0,0.02961,0.0,0.0,0.32561,0.01036,0.01336,0.01875,0.0,0.0,0.0,0.0,0.00552,0.19465,4.10898,0.22785,0.0,0.0,1.85,0.729,22.543,22.543,0.0,1.78,0.421,0.0,0.0,8.622,72.0,72.0,75.0,163.126,99.99,0.0,6.8,4.867,57.0,9.171,0.0,0.0
19,2007-01-01T19:00:00,2007-01-01T19:00:00,2007-01-02T01:00:00Z,33.883,1.827,27.649,0.05,0.0,0.066,0.0,0.0,0.894,0.031,0.0,0.044,0.282,0.0,0.0,0.0,0.015,0.446,24.555,3.095,4.90854,4.90854,0.83581,0.83581,4.07273,0.02287,0.0,0.03041,0.0,0.0,0.4088,0.01409,0.0,0.02007,0.12898,0.0,0.0,0.0,0.00674,0.20385,3.61689,0.45584,0.0,2.562,0.0,0.0,19.871,19.871,0.0,1.77,0.422,0.0,0.0,7.863,72.0,72.0,75.0,236.553,0.0,0.0,6.8,5.411,69.0,10.29,0.0,0.0
20,2007-01-01T20:00:00,2007-01-01T20:00:00,2007-01-02T02:00:00Z,32.801,1.771,26.759,0.05,0.0,0.066,0.0,0.0,0.901,0.041,0.0,0.042,0.234,0.0,0.0,0.0,0.016,0.42,25.251,1.508,4.69852,4.69852,0.75689,0.75689,3.94164,0.02137,0.0,0.02842,0.0,0.0,0.38513,0.01747,0.0,0.018,0.10005,0.0,0.0,0.0,0.00669,0.17975,3.7195,0.22213,0.0,0.0,0.927,0.366,20.428,20.428,0.0,0.892,0.42,0.0,0.0,6.585,72.0,72.0,75.0,236.91,0.0,0.0,5.0,4.295,83.0,9.171,0.0,0.0
21,2007-01-01T21:00:00,2007-01-01T21:00:00,2007-01-02T03:00:00Z,35.108,1.372,30.426,0.05,0.0,0.066,0.0,0.0,0.746,0.057,0.0,0.041,0.0,0.0,0.0,0.0,0.017,0.395,24.633,5.793,5.06466,5.06466,0.58295,0.58295,4.4817,0.02124,0.0,0.02824,0.0,0.0,0.31682,0.02431,0.0,0.01752,0.0,0.0,0.0,0.0,0.00705,0.16777,3.62843,0.85327,0.0,0.0,3.712,1.463,19.933,19.933,0.0,3.569,0.421,0.0,0.0,6.771,72.0,72.0,75.0,233.101,0.0,0.0,6.8,5.725,76.0,9.171,0.0,0.0
22,2007-01-01T22:00:00,2007-01-01T22:00:00,2007-01-02T04:00:00Z,32.523,1.18,28.498,0.05,0.0,0.066,0.0,0.0,0.562,0.066,0.0,0.04,0.0,0.0,0.0,0.0,0.016,0.378,24.661,3.837,4.73873,4.73873,0.54091,0.54091,4.19782,0.02293,0.0,0.03049,0.0,0.0,0.25784,0.03027,0.0,0.01851,0.0,0.0,0.0,0.0,0.0074,0.17348,3.63262,0.5652,0.0,0.0,2.193,0.864,19.956,19.956,0.0,2.111,0.422,0.0,0.0,6.682,72.0,72.0,75.0,230.221,0.0,0.0,6.8,5.725,76.0,8.053,0.0,0.0
23,2007-01-01T23:00:00,2007-01-01T23:00:00,2007-01-02T05:00:00Z,29.632,0.759,27.041,0.05,0.0,0.066,0.0,0.0,0.266,0.057,0.0,0.039,0.0,0.0,0.0,0.0,0.009,0.272,25.501,1.54,4.32496,4.32496,0.34185,0.34185,3.98311,0.02251,0.0,0.02993,0.0,0.0,0.11958,0.02576,0.0,0.01738,0.0,0.0,0.0,0.0,0.00407,0.12263,3.75629,0.22682,0.0,0.0,1.691,0.666,20.628,20.628,0.0,1.628,0.422,0.0,0.0,6.589,72.0,72.0,75.0,230.221,0.0,0.0,6.8,6.04,83.0,8.053,0.0,0.0
24,2007-01-02T00:00:00,2007-01-02T00:00:00,2007-01-02T06:00:00Z,37.619,0.622,35.497,0.05,0.0,0.066,0.0,0.0,0.136,0.04,0.03,0.036,0.0,0.0,0.0,0.0,0.008,0.256,28.94,6.557,5.5329,5.5329,0.30421,0.30421,5.22869,0.02446,0.0,0.03252,0.0,0.0,0.06654,0.01938,0.01468,0.0176,0.0,0.0,0.0,0.0,0.00391,0.12514,4.26287,0.96581,0.0,0.0,3.889,1.533,23.379,23.379,0.0,3.739,0.421,0.0,0.0,6.45,72.0,72.0,75.0,158.393,99.99,0.0,6.8,6.04,83.0,6.935,0.0,0.0
25,2007-01-02T01:00:00,2007-01-02T01:00:00,2007-01-02T07:00:00Z,31.024,0.439,29.528,0.05,0.0,0.066,0.0,0.0,0.045,0.029,0.0,0.035,0.0,0.0,0.0,0.0,0.004,0.209,26.378,3.15,4.56639,4.56639,0.21697,0.21697,4.34942,0.02474,0.0,0.03289,0.0,0.0,0.02231,0.01431,0.0,0.01736,0.0,0.0,0.0,0.0,0.00213,0.10323,3.88541,0.46401,0.0,0.0,2.311,0.911,21.329,21.329,0.0,2.23,0.422,0.0,0.0,6.322,72.0,72.0,75.0,227.89,0.0,0.0,6.8,6.039,83.0,6.935,0.0,0.0
26,2007-01-02T02:00:00,2007-01-02T02:00:00,2007-01-02T08:00:00Z,27.148,0.438,25.655,0.05,0.0,0.066,0.0,0.0,0.045,0.029,0.0,0.034,0.0,0.0,0.0,0.0,0.004,0.209,25.655,0.0,3.99598,3.99598,0.21702,0.21702,3.77896,0.02479,0.0,0.03296,0.0,0.0,0.02236,0.01434,0.0,0.01696,0.0,0.0,0.0,0.0,0.00214,0.10346,3.77896,0.0,0.0,0.0,0.0,0.0,20.751,20.751,0.0,0.0,0.425,0.0,0.0,7.14,72.0,72.0,75.0,226.332,0.0,0.0,8.6,7.782,83.0,8.053,0.0,0.0
27,2007-01-02T03:00:00,2007-01-02T03:00:00,2007-01-02T09:00:00Z,27.109,0.469,25.509,0.05,0.0,0.066,0.0,0.0,0.045,0.029,0.0,0.033,0.0,0.0,0.0,0.0,0.006,0.239,25.509,0.0,3.98639,3.98639,0.22895,0.22895,3.75745,0.02441,0.0,0.03245,0.0,0.0,0.02201,0.01412,0.0,0.01627,0.0,0.0,0.0,0.0,0.00317,0.11653,3.75745,0.0,0.0,0.0,0.0,0.0,20.634,20.634,0.0,0.0,0.414,0.0,0.0,7.423,72.0,72.0,75.0,223.96,0.0,0.0,8.6,8.168,91.0,6.935,0.0,0.0
28,2007-01-02T04:00:00,2007-01-02T04:00:00,2007-01-02T10:00:00Z,28.428,0.464,26.845,0.05,0.0,0.066,0.0,0.0,0.045,0.029,0.0,0.032,0.0,0.0,0.0,0.0,0.006,0.235,25.374,1.47,4.18207,4.18207,0.22782,0.22782,3.95425,0.02455,0.0,0.03264,0.0,0.0,0.02214,0.0142,0.0,0.01594,0.0,0.0,0.0,0.0,0.00313,0.11523,3.73766,0.21659,0.0,0.0,0.0,0.0,20.526,20.526,0.0,0.0,0.427,0.0,0.0,8.673,72.0,72.0,75.0,228.957,0.0,0.0,10.4,9.522,83.0,10.29,0.0,0.0
29,2007-01-02T05:00:00,2007-01-02T05:00:00,2007-01-02T11:00:00Z,26.643,0.435,25.158,0.05,0.0,0.066,0.0,0.0,0.045,0.029,0.0,0.032,0.0,0.0,0.0,0.0,0.004,0.209,25.158,0.0,3.91497,3.91497,0.20919,0.20919,3.70578,0.02404,0.0,0.03197,0.0,0.0,0.02168,0.01391,0.0,0.01519,0.0,0.0,0.0,0.0,0.00207,0.10034,3.70578,0.0,0.0,0.0,0.0,0.0,20.353,20.353,0.0,0.0,0.421,0.0,0.0,9.094,72.0,72.0,75.0,225.388,0.0,0.0,10.4,9.522,83.0,9.171,0.0,0.0
30,2007-01-02T06:00:00,2007-01-02T06:00:00,2007-01-02T12:00:00Z,28.556,0.429,27.091,0.05,0.0,0.066,0.0,0.0,0.045,0.023,0.0,0.032,0.0,0.0,0.0,0.0,0.004,0.209,25.587,1.504,4.1881,4.1881,0.19757,0.19757,3.99053,0.02301,0.0,0.03059,0.0,0.0,0.02075,0.0107,0.0,0.01453,0.0,0.0,0.0,0.0,0.00198,0.09601,3.76899,0.22153,0.0,0.0,0.831,0.327,20.697,20.697,0.0,0.801,0.421,0.0,0.0,9.4,72.0,72.0,75.0,228.957,0.0,0.0,10.4,9.521,83.0,10.29,0.0,0.0
31,2007-01-02T07:00:00,2007-01-02T07:00:00,2007-01-02T13:00:00Z,28.476,0.623,26.35,0.05,0.0,0.066,0.0,0.0,0.184,0.022,0.0,0.033,0.0,0.0,0.0,0.0,0.007,0.26,24.842,1.508,4.1682,4.1682,0.28689,0.28689,3.88131,0.02302,0.0,0.0306,0.0,0.0,0.08488,0.01013,0.0,0.01535,0.0,0.0,0.0,0.0,0.00331,0.11961,3.65917,0.22214,0.0,0.0,0.928,0.366,20.1,20.1,0.0,0.894,0.42,0.0,0.0,9.851,72.0,72.0,75.0,226.3,0.0,0.0,10.94,10.043,83.0,9.843,0.0,0.0
32,2007-01-02T08:00:00,2007-01-02T08:00:00,2007-01-02T14:00:00Z,30.752,0.431,29.281,0.05,0.0,0.066,0.0,0.0,0.045,0.021,0.0,0.035,0.0,0.0,0.0,0.0,0.004,0.209,24.516,4.765,4.50193,4.50193,0.18882,0.18882,4.31311,0.0219,0.0,0.02912,0.0,0.0,0.01975,0.00936,0.0,0.01537,0.0,0.0,0.0,0.0,0.00189,0.09141,3.61116,0.70195,0.0,0.0,2.745,1.082,19.839,19.839,0.0,2.647,0.422,0.0,0.0,10.677,72.0,72.0,75.0,221.483,0.0,0.0,12.2,11.315,84.0,9.171,0.0,0.0
33,2007-01-02T09:00:00,2007-01-02T09:00:00,2007-01-02T15:00:00Z,28.502,0.827,25.682,0.05,0.0,0.066,0.0,0.0,0.24,0.021,0.0,0.036,0.122,0.0,0.0,0.0,0.006,0.285,24.185,1.497,4.03989,4.03989,0.25697,0.25697,3.78292,0.01554,0.0,0.02067,0.0,0.0,0.07463,0.00645,0.0,0.01118,0.03801,0.0,0.0,0.0,0.00191,0.08858,3.56239,0.22053,0.0,0.942,0.0,0.0,19.575,19.575,0.0,0.651,0.421,0.0,0.0,11.072,72.0,72.0,75.0,225.114,0.0,0.0,12.2,11.315,84.0,10.29,0.0,0.0
34,2007-01-02T10:00:00,2007-01-02T10:00:00,2007-01-02T16:00:00Z,27.976,1.025,24.48,0.05,0.0,0.066,0.0,0.0,0.246,0.018,0.0,0.036,0.319,0.0,0.0,0.0,0.005,0.285,22.988,1.492,3.88914,3.88914,0.28329,0.28329,3.60585,0.01382,0.0,0.01838,0.0,0.0,0.06788,0.00487,0.0,0.00994,0.08827,0.0,0.0,0.0,0.00134,0.07878,3.38615,0.2197,0.0,0.757,0.0,0.0,18.617,18.617,0.0,0.522,0.419,0.0,0.0,13.888,72.0,72.0,75.0,225.559,0.0,0.0,14.0,12.576,76.0,11.408,28.53,35.187
35,2007-01-02T11:00:00,2007-01-02T11:00:00,2007-01-02T17:00:00Z,25.792,0.498,24.093,0.05,0.0,0.066,0.0,0.0,0.045,0.014,0.0,0.035,0.074,0.0,0.0,0.0,0.004,0.209,24.093,0.0,3.68014,3.68014,0.13128,0.13128,3.54886,0.01318,0.0,0.01753,0.0,0.0,0.01189,0.00365,0.0,0.00925,0.01962,0.0,0.0,0.0,0.00114,0.05502,3.54886,0.0,0.0,0.0,0.0,0.0,19.501,19.501,0.0,0.0,0.429,0.0,0.0,17.26,72.0,72.0,75.0,229.36,0.0,0.0,12.2,11.315,84.0,11.408,48.818,156.914
36,2007-01-02T12:00:00,2007-01-02T12:00:00,2007-01-02T18:00:00Z,25.954,0.419,24.524,0.05,0.0,0.066,0.0,0.0,0.045,0.009,0.0,0.035,0.0,0.0,0.0,0.0,0.004,0.209,24.524,0.0,3.72002,3.72002,0.10764,0.10764,3.61238,0.01284,0.0,0.01707,0.0,0.0,0.01158,0.00242,0.0,0.00901,0.0,0.0,0.0,0.0,0.00111,0.0536,3.61238,0.0,0.0,0.0,0.0,0.0,19.846,19.846,0.0,0.0,0.418,0.0,0.0,16.827,72.0,72.0,75.0,229.36,0.0,0.0,12.2,11.314,84.0,11.408,19.654,0.0
37,2007-01-02T13:00:00,2007-01-02T13:00:00,2007-01-02T19:00:00Z,29.351,0.805,26.604,0.05,0.0,0.066,0.0,0.0,0.045,0.008,0.0,0.037,0.0,0.0,0.0,0.386,0.004,0.209,25.096,1.508,4.11758,4.11758,0.19874,0.19874,3.91884,0.01235,0.0,0.01642,0.0,0.0,0.01113,0.00186,0.0,0.0091,0.0,0.0,0.0,0.09529,0.00106,0.05153,3.69668,0.22216,0.0,0.0,0.929,0.366,20.304,20.304,0.0,0.894,0.42,0.0,0.0,15.429,72.0,72.0,75.0,240.899,0.0,0.0,12.2,11.313,84.0,13.869,28.53,0.0
38,2007-01-02T14:00:00,2007-01-02T14:00:00,2007-01-02T20:00:00Z,28.332,0.683,26.002,0.05,0.0,0.066,0.0,0.0,0.224,0.007,0.0,0.037,0.0,0.0,0.0,0.0,0.005,0.293,24.513,1.489,3.99527,3.99527,0.16513,0.16513,3.83013,0.01209,0.0,0.01608,0.0,0.0,0.05409,0.00167,0.0,0.00891,0.0,0.0,0.0,0.0,0.00131,0.07098,3.6108,0.21934,0.0,0.0,0.463,0.183,19.837,19.837,0.0,0.447,0.424,0.0,0.0,14.888,72.0,72.0,75.0,235.28,0.0,0.0,12.2,11.702,91.0,12.751,18.069,0.0
