Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Heating Heat Pump Backup Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Garage,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Dishwasher,End Use: Electricity: Clothes Washer,End Use: Electricity: Clothes Dryer,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,End Use: Natural Gas: Heating Heat Pump Backup,End Use: Natural Gas: Hot Water,End Use: Natural Gas: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Heat Pump Backup Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Garage,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Dishwasher,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Washer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Heating Heat Pump Backup,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Range/Oven,Hot Water: Clothes Washer,Hot Water: Dishwasher,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Heating: Heat Pump Backup,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Attic - Vented,Temperature: Conditioned Space,Temperature: Garage,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
2007-02-16T02:00:00,2007-02-16T02:00:00,2007-02-16T07:00:00Z,9.294,2.024,2.389,1.671,0.048,0.0,0.0,0.0,0.025,0.001,0.011,0.0,0.034,0.0,0.0,0.0,0.009,0.004,0.221,0.0,1.472,0.916,2.57872,2.57872,2.22687,2.22687,0.35185,1.83813,0.05277,0.0,0.0,0.0,0.02765,0.00065,0.01157,0.0,0.03756,0.0,0.0,0.0,0.01008,0.00474,0.24372,0.0,0.21687,0.13498,0.0,0.0,0.0,0.0,15.71,0.0,0.0,0.0,0.459,0.0,0.0,34.702,68.0,49.59,68.0,72.0,134.952,0.0,0.0,35.6,30.941,62.0,11.408,0.0,0.0
2007-02-16T03:00:00,2007-02-16T03:00:00,2007-02-16T08:00:00Z,15.231,3.119,4.587,1.738,0.051,0.0,0.0,0.0,0.025,0.001,0.011,0.0,0.033,0.0,0.051,0.903,0.046,0.007,0.255,0.0,0.0,4.587,4.10387,4.10387,3.42816,3.42816,0.67571,1.91017,0.05561,0.0,0.0,0.0,0.02762,0.00065,0.01155,0.0,0.03655,0.0,0.05578,0.9926,0.05041,0.00715,0.28007,0.0,0.0,0.67571,0.288,0.0,0.0,0.0,15.192,0.01,0.0,0.185,0.446,0.0,0.0,32.308,68.0,49.312,68.0,72.0,95.25,43.217,0.0,32.0,29.014,72.0,6.935,0.0,0.0
2007-02-16T04:00:00,2007-02-16T04:00:00,2007-02-16T09:00:00Z,25.985,5.938,5.722,2.13,0.064,0.003,0.0,0.0,0.025,0.001,0.011,0.0,0.032,0.0,0.034,3.383,0.0,0.006,0.25,1.027,4.694,0.0,7.38753,7.38753,6.54473,6.54473,0.84281,2.34702,0.07094,0.00316,0.0,0.0,0.0277,0.00065,0.01159,0.0,0.03569,0.0,0.03729,3.72805,0.0,0.00704,0.27561,0.15134,0.69146,0.0,3.45,0.0,0.0,0.0,19.507,0.822,0.0,2.218,0.451,0.0,0.0,30.737,68.0,49.037,68.0,72.0,56.199,161.861,0.0,32.0,28.35,66.0,6.935,0.0,0.0
2007-02-16T05:00:00,2007-02-16T05:00:00,2007-02-16T10:00:00Z,13.219,3.425,1.531,2.052,0.065,0.0,0.0,0.0,0.025,0.001,0.011,0.0,0.032,0.0,0.0,1.015,0.0,0.004,0.221,0.0,1.531,0.0,4.03367,4.03367,3.80813,3.80813,0.22554,2.2816,0.0719,0.0,0.0,0.0,0.02794,0.00066,0.01169,0.0,0.03503,0.0,0.0,1.12826,0.0,0.00479,0.24626,0.0,0.22554,0.0,2.281,0.0,0.0,0.0,17.675,0.001,0.0,1.469,0.452,0.0,0.0,30.235,68.0,48.757,68.0,72.0,97.866,48.558,0.0,32.0,29.012,72.0,9.171,0.0,0.0
2007-02-16T06:00:00,2007-02-16T06:00:00,2007-02-16T11:00:00Z,10.028,2.468,1.606,2.109,0.067,0.0,0.0,0.0,0.025,0.001,0.008,0.0,0.032,0.0,0.0,0.0,0.0,0.004,0.221,0.134,1.472,0.0,3.01551,3.01551,2.7789,2.7789,0.23661,2.375,0.07525,0.00045,0.0,0.0,0.0283,0.00066,0.00952,0.0,0.03548,0.0,0.0,0.0,0.0,0.00485,0.24938,0.01978,0.21683,0.0,0.0,0.0,0.0,0.0,18.235,0.109,0.0,0.0,0.448,0.0,0.0,30.254,68.0,48.514,68.0,72.0,141.802,0.0,0.0,32.0,29.012,72.0,11.408,0.0,0.0
2007-02-16T07:00:00,2007-02-16T07:00:00,2007-02-16T12:00:00Z,13.276,2.477,4.825,2.089,0.067,0.0,0.0,0.0,0.025,0.001,0.008,0.0,0.033,0.0,0.0,0.0,0.028,0.004,0.221,0.146,1.929,2.75,3.47249,3.47249,2.76182,2.76182,0.71067,2.32969,0.07447,0.0005,0.0,0.0,0.02803,0.00066,0.00892,0.0,0.03709,0.0,0.0,0.0,0.03067,0.00481,0.24699,0.02145,0.28411,0.4051,0.0,0.0,1.949,0.748,17.687,0.12,0.0,1.733,0.45,0.0,0.0,30.286,68.0,48.356,68.0,72.0,141.802,0.0,0.0,32.0,29.667,78.0,11.408,0.0,0.0
2007-02-16T08:00:00,2007-02-16T08:00:00,2007-02-16T13:00:00Z,11.301,2.883,1.463,2.089,0.066,0.001,0.0,0.0,0.226,0.005,0.008,0.0,0.035,0.0,0.008,0.056,0.0,0.011,0.377,0.359,1.103,0.0,3.18152,3.18152,2.96607,2.96607,0.21545,2.14903,0.06803,0.00113,0.0,0.0,0.23216,0.00545,0.00799,0.0,0.03601,0.0,0.0087,0.05811,0.0,0.01138,0.38807,0.05294,0.16251,0.0,0.0,0.0,0.0,0.0,17.855,0.292,0.0,0.0,0.459,0.0,0.0,30.797,68.0,48.279,68.0,72.0,134.687,2.703,0.0,32.0,29.666,78.0,10.29,0.317,4.755
2007-02-16T09:00:00,2007-02-16T09:00:00,2007-02-16T14:00:00Z,25.026,6.298,3.537,2.09,0.066,0.001,0.0,0.0,0.239,0.006,0.008,0.0,0.036,0.0,0.076,3.383,0.0,0.008,0.386,0.469,3.068,0.0,4.94321,4.94321,4.42215,4.42215,0.52106,1.46747,0.04628,0.00093,0.0,0.0,0.16747,0.00393,0.0053,0.0,0.0252,0.0,0.05345,2.37524,0.0,0.00562,0.27125,0.06911,0.45195,0.0,2.376,0.0,0.0,0.0,19.256,0.375,0.0,1.524,0.449,0.0,0.0,34.557,68.0,48.416,68.0,72.0,65.915,161.861,0.0,35.6,31.542,67.0,12.751,27.579,22.19
2007-02-16T10:00:00,2007-02-16T10:00:00,2007-02-16T15:00:00Z,23.578,5.988,3.146,2.05,0.066,0.0,0.0,0.0,0.134,0.003,0.006,0.0,0.036,0.0,0.0,3.383,0.0,0.005,0.304,0.0,3.146,0.0,4.16373,4.16373,3.70038,3.70038,0.46335,1.26707,0.04102,0.0,0.0,0.0,0.08304,0.00195,0.00395,0.0,0.02217,0.0,0.0,2.09036,0.0,0.00301,0.1878,0.0,0.46335,0.0,3.767,0.0,0.0,0.0,18.724,0.0,0.0,2.426,0.452,0.0,0.0,38.415,68.0,48.752,68.0,72.0,78.066,161.861,0.0,37.4,33.545,68.0,16.106,49.135,87.492
2007-02-16T11:00:00,2007-02-16T11:00:00,2007-02-16T16:00:00Z,13.338,2.982,3.163,1.287,0.028,0.0,0.0,0.0,0.131,0.003,0.005,0.0,0.035,0.0,0.0,1.184,0.0,0.005,0.304,0.0,3.163,0.0,2.27124,2.27124,1.80534,1.80534,0.4659,0.7789,0.0171,0.0,0.0,0.0,0.07949,0.00187,0.00304,0.0,0.02119,0.0,0.0,0.71675,0.0,0.00302,0.18398,0.0,0.4659,0.0,4.051,0.0,0.0,0.0,14.587,0.0,0.0,2.601,0.45,0.0,0.0,44.081,68.0,49.537,68.0,72.0,94.728,56.651,0.0,42.8,36.55,55.0,13.869,70.057,21.239
2007-02-16T12:00:00,2007-02-16T12:00:00,2007-02-16T17:00:00Z,10.895,1.678,5.169,1.172,0.024,0.0,0.0,0.0,0.127,0.003,0.003,0.0,0.035,0.0,0.0,0.0,0.0,0.005,0.309,0.0,5.169,0.0,1.75621,1.75621,0.99479,0.99479,0.76142,0.69472,0.01441,0.0,0.0,0.0,0.07511,0.00176,0.00203,0.0,0.02075,0.0,0.0,0.0,0.0,0.00302,0.18298,0.0,0.76142,0.0,2.309,0.0,2.102,0.807,13.69,0.0,0.0,3.355,0.451,0.0,0.0,48.527,68.0,50.358,68.0,72.0,154.655,0.0,0.0,44.6,37.006,48.0,17.224,97.318,47.867
2007-02-16T13:00:00,2007-02-16T13:00:00,2007-02-16T18:00:00Z,8.0,1.531,2.775,1.028,0.019,0.0,0.0,0.0,0.123,0.003,0.003,0.0,0.037,0.0,0.0,0.0,0.0,0.005,0.313,0.0,2.775,0.0,1.31485,1.31485,0.90605,0.90605,0.4088,0.60857,0.01142,0.0,0.0,0.0,0.07284,0.00171,0.00162,0.0,0.02175,0.0,0.0,0.0,0.0,0.00295,0.18518,0.0,0.4088,0.0,2.554,0.0,0.0,0.0,12.46,0.0,0.0,1.646,0.452,0.0,0.0,51.849,68.0,51.039,68.0,72.0,160.714,0.0,0.0,46.4,37.334,41.0,18.343,100.171,53.256
2007-02-16T14:00:00,2007-02-16T14:00:00,2007-02-16T19:00:00Z,9.513,1.407,4.713,0.909,0.016,0.0,0.0,0.0,0.122,0.003,0.003,0.0,0.037,0.0,0.0,0.0,0.0,0.005,0.313,0.0,4.713,0.0,1.52599,1.52599,0.8318,0.8318,0.69419,0.53719,0.00926,0.0,0.0,0.0,0.07218,0.00169,0.00149,0.0,0.02174,0.0,0.0,0.0,0.0,0.00322,0.18504,0.0,0.69419,0.0,2.943,0.0,0.527,0.202,11.584,0.0,0.0,2.36,0.45,0.0,0.0,54.474,68.0,51.742,68.0,72.0,197.354,0.0,0.0,50.0,39.276,36.0,23.04,91.613,62.449
2007-02-16T15:00:00,2007-02-16T15:00:00,2007-02-16T20:00:00Z,6.99,1.243,2.75,0.909,0.015,0.0,0.0,0.0,0.025,0.001,0.003,0.0,0.037,0.0,0.0,0.0,0.028,0.004,0.221,0.0,0.0,2.75,1.1533,1.1533,0.7482,0.7482,0.4051,0.54741,0.00914,0.0,0.0,0.0,0.01513,0.00036,0.00151,0.0,0.02213,0.0,0.0,0.0,0.01656,0.0026,0.13336,0.0,0.0,0.4051,0.288,0.0,0.527,0.202,11.412,0.0,0.0,0.654,0.451,0.0,0.0,52.947,68.0,52.069,68.0,72.0,220.71,0.0,0.0,48.2,37.71,35.0,25.277,73.544,15.216
2007-02-16T16:00:00,2007-02-16T16:00:00,2007-02-16T21:00:00Z,11.149,1.875,4.75,1.055,0.02,0.0,0.0,0.0,0.125,0.003,0.003,0.0,0.036,0.311,0.0,0.0,0.0,0.006,0.318,0.0,4.75,0.0,1.88414,1.88414,1.18439,1.18439,0.69975,0.66607,0.01276,0.0,0.0,0.0,0.07872,0.00185,0.00173,0.0,0.02267,0.19618,0.0,0.0,0.0,0.00374,0.20068,0.0,0.69975,0.0,0.0,2.643,1.051,0.404,12.683,0.0,0.0,2.641,0.452,0.0,0.0,49.561,68.0,51.983,68.0,72.0,229.451,0.0,0.0,46.04,37.865,46.0,25.948,20.922,0.0
2007-02-16T17:00:00,2007-02-16T17:00:00,2007-02-16T22:00:00Z,12.156,2.145,4.838,1.143,0.023,0.0,0.0,0.0,0.244,0.006,0.004,0.0,0.039,0.246,0.0,0.0,0.0,0.009,0.432,0.0,4.838,0.0,2.4375,2.4375,1.7249,1.7249,0.7126,0.91922,0.01819,0.0,0.0,0.0,0.19594,0.0046,0.00349,0.0,0.03097,0.19803,0.0,0.0,0.0,0.00738,0.34708,0.0,0.7126,0.0,0.0,0.0,3.682,1.414,13.164,0.0,0.0,3.279,0.451,0.0,0.0,46.712,68.0,51.632,68.0,72.0,237.091,0.0,0.0,42.8,37.271,60.0,26.396,39.942,115.07
2007-02-16T18:00:00,2007-02-16T18:00:00,2007-02-16T23:00:00Z,11.918,2.094,4.774,1.454,0.043,0.0,0.0,0.0,0.16,0.004,0.008,0.03,0.042,0.0,0.0,0.0,0.0,0.008,0.344,0.0,4.774,0.0,2.9986,2.9986,2.29542,2.29542,0.70318,1.59416,0.04669,0.0,0.0,0.0,0.17545,0.00412,0.00927,0.03289,0.04606,0.0,0.0,0.0,0.0,0.0092,0.37757,0.0,0.70318,0.0,0.0,0.0,3.167,1.216,12.935,0.0,0.0,2.816,0.45,0.0,0.0,44.133,68.0,51.527,68.0,72.0,77.343,99.99,0.0,39.2,36.839,81.0,12.751,11.095,78.616
2007-02-16T19:00:00,2007-02-16T19:00:00,2007-02-17T00:00:00Z,8.176,1.954,1.509,1.297,0.033,0.0,0.0,0.0,0.206,0.005,0.011,0.0,0.044,0.0,0.0,0.0,0.0,0.01,0.349,0.0,1.509,0.0,2.42119,2.42119,2.19892,2.19892,0.22227,1.45933,0.03708,0.0,0.0,0.0,0.23148,0.00543,0.0126,0.0,0.04925,0.0,0.0,0.0,0.0,0.01078,0.39296,0.0,0.22227,0.0,0.0,0.0,1.051,0.404,12.369,0.0,0.0,0.937,0.452,0.0,0.0,40.581,68.0,51.258,68.0,72.0,131.481,0.0,0.0,37.4,33.542,68.0,11.408,0.0,0.0
2007-02-16T20:00:00,2007-02-16T20:00:00,2007-02-17T01:00:00Z,18.703,1.888,12.261,1.113,0.025,0.0,0.0,0.0,0.25,0.006,0.015,0.0,0.042,0.0,0.0,0.0,0.092,0.01,0.335,0.0,3.097,9.164,3.89646,3.89646,2.0904,2.0904,1.80606,1.23186,0.0281,0.0,0.0,0.0,0.27713,0.0065,0.01645,0.0,0.04651,0.0,0.0,0.0,0.10146,0.01112,0.37127,0.0,0.45625,1.34981,0.0,0.0,2.101,0.807,10.51,0.0,0.0,1.871,0.451,0.0,0.0,38.721,68.0,50.727,68.0,72.0,158.027,0.0,0.0,37.4,34.286,74.0,16.106,0.0,0.0
2007-02-16T21:00:00,2007-02-16T21:00:00,2007-02-17T02:00:00Z,18.497,2.293,10.672,1.183,0.029,0.0,0.0,0.0,0.493,0.012,0.021,0.0,0.041,0.0,0.0,0.0,0.075,0.017,0.423,0.0,3.158,7.514,4.10335,4.10335,2.53139,2.53139,1.57196,1.30627,0.03152,0.0,0.0,0.0,0.54467,0.01278,0.02296,0.0,0.04541,0.0,0.0,0.0,0.08294,0.01845,0.46639,0.0,0.46521,1.10674,0.0,0.0,2.875,1.104,11.091,0.0,0.0,2.56,0.451,0.0,0.0,38.006,68.0,50.251,68.0,72.0,173.767,0.0,0.0,37.4,34.286,74.0,18.343,0.0,0.0
2007-02-16T22:00:00,2007-02-16T22:00:00,2007-02-17T03:00:00Z,11.605,2.505,3.059,1.54,0.045,0.0,0.0,0.0,0.425,0.01,0.024,0.0,0.04,0.0,0.0,0.0,0.0,0.016,0.404,0.0,3.059,0.0,3.22904,3.22904,2.77849,2.77849,0.45055,1.70889,0.04946,0.0,0.0,0.0,0.47114,0.01106,0.02662,0.0,0.04466,0.0,0.0,0.0,0.0,0.01802,0.44863,0.0,0.45055,0.0,0.0,0.0,1.581,0.607,14.02,0.0,0.0,1.408,0.451,0.0,0.0,37.683,68.0,49.994,68.0,72.0,173.767,0.0,0.0,37.4,34.286,74.0,18.343,0.0,0.0
2007-02-16T23:00:00,2007-02-16T23:00:00,2007-02-17T04:00:00Z,8.444,2.032,1.509,1.674,0.048,0.0,0.0,0.0,0.025,0.001,0.021,0.0,0.039,0.0,0.0,0.0,0.0,0.004,0.221,0.0,1.509,0.0,2.49535,2.49535,2.27305,2.27305,0.2223,1.87174,0.05367,0.0,0.0,0.0,0.02811,0.00066,0.02326,0.0,0.04307,0.0,0.0,0.0,0.0,0.00482,0.24772,0.0,0.2223,0.0,0.0,0.0,1.052,0.404,15.189,0.0,0.0,0.937,0.452,0.0,0.0,34.981,68.0,49.741,68.0,72.0,138.392,0.0,0.0,33.8,30.007,67.0,11.408,0.0,0.0
2007-02-17T00:00:00,2007-02-17T00:00:00,2007-02-17T05:00:00Z,8.121,2.38,0.0,1.986,0.063,0.0,0.0,0.0,0.025,0.001,0.014,0.03,0.036,0.0,0.0,0.0,0.0,0.004,0.221,0.0,0.0,0.0,2.65491,2.65491,2.65491,2.65491,0.0,2.21493,0.06983,0.0,0.0,0.0,0.02804,0.00066,0.01606,0.03347,0.04003,0.0,0.0,0.0,0.0,0.00481,0.24709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.401,0.0,0.0,0.0,0.446,0.0,0.0,33.817,68.0,49.467,68.0,72.0,76.587,99.99,0.0,33.8,30.583,72.0,10.29,0.0,0.0
2007-02-17T01:00:00,2007-02-17T01:00:00,2007-02-17T06:00:00Z,9.847,2.454,1.472,2.091,0.066,0.0,0.0,0.0,0.025,0.001,0.011,0.0,0.035,0.0,0.0,0.0,0.0,0.004,0.221,0.0,1.472,0.0,2.92339,2.92339,2.70655,2.70655,0.21685,2.30584,0.07313,0.0,0.0,0.0,0.02772,0.00065,0.01159,0.0,0.03861,0.0,0.0,0.0,0.0,0.00476,0.24425,0.0,0.21685,0.0,0.0,0.0,0.0,0.0,17.4,0.001,0.0,0.0,0.453,0.0,0.0,31.269,68.0,48.998,68.0,72.0,140.824,0.0,0.0,30.2,27.979,78.0,10.29,0.0,0.0
2007-02-17T02:00:00,2007-02-17T02:00:00,2007-02-17T07:00:00Z,8.551,2.475,0.108,2.111,0.067,0.0,0.0,0.0,0.025,0.001,0.011,0.0,0.034,0.0,0.0,0.0,0.0,0.004,0.221,0.108,0.0,0.0,2.73875,2.73875,2.72287,2.72287,0.01587,2.323,0.07361,0.00037,0.0,0.0,0.02765,0.00065,0.01157,0.0,0.03756,0.0,0.0,0.0,0.0,0.00474,0.24372,0.01587,0.0,0.0,0.0,0.0,0.0,0.0,17.64,0.104,0.0,0.0,0.452,0.0,0.0,29.837,68.0,48.681,68.0,72.0,133.876,0.0,0.0,30.2,27.979,78.0,8.053,0.0,0.0
2007-02-17T03:00:00,2007-02-17T03:00:00,2007-02-17T08:00:00Z,11.902,2.523,3.292,2.161,0.062,0.005,0.0,0.0,0.025,0.001,0.01,0.0,0.033,0.0,0.0,0.0,0.0,0.004,0.221,1.82,1.472,0.0,3.25809,3.25809,2.77316,2.77316,0.48493,2.37498,0.06815,0.00574,0.0,0.0,0.02762,0.00065,0.0113,0.0,0.03655,0.0,0.0,0.0,0.0,0.00474,0.24342,0.26812,0.21681,0.0,0.0,0.0,0.0,0.0,18.965,1.467,0.0,0.0,0.444,0.0,0.0,27.609,68.0,48.261,68.0,72.0,136.68,0.0,0.0,26.6,24.506,77.0,5.816,0.0,0.0
2007-02-17T04:00:00,2007-02-17T04:00:00,2007-02-17T09:00:00Z,9.486,2.473,1.049,2.111,0.064,0.003,0.0,0.0,0.025,0.001,0.01,0.0,0.032,0.0,0.0,0.0,0.0,0.004,0.221,1.049,0.0,0.0,2.87961,2.87961,2.72506,2.72506,0.15455,2.32673,0.07067,0.00342,0.0,0.0,0.0277,0.00065,0.01134,0.0,0.03569,0.0,0.0,0.0,0.0,0.00475,0.24411,0.15455,0.0,0.0,0.0,0.0,0.0,0.0,18.394,0.858,0.0,0.0,0.458,0.0,0.0,28.301,68.0,48.126,68.0,72.0,129.23,0.0,0.0,30.2,27.979,78.0,5.816,0.0,0.0
2007-02-17T05:00:00,2007-02-17T05:00:00,2007-02-17T10:00:00Z,10.403,2.472,1.968,2.111,0.062,0.006,0.0,0.0,0.025,0.001,0.011,0.0,0.032,0.0,0.0,0.0,0.0,0.004,0.221,1.968,0.0,0.0,3.03826,3.03826,2.74832,2.74832,0.28994,2.34721,0.06852,0.00623,0.0,0.0,0.02794,0.00066,0.01169,0.0,0.03503,0.0,0.0,0.0,0.0,0.00479,0.24626,0.28994,0.0,0.0,0.0,0.0,0.0,0.0,19.129,1.602,0.0,0.0,0.447,0.0,0.0,29.113,68.0,47.985,68.0,72.0,137.056,0.0,0.0,30.2,27.979,78.0,9.171,0.0,0.0
2007-02-17T06:00:00,2007-02-17T06:00:00,2007-02-17T11:00:00Z,12.684,2.45,4.324,2.089,0.059,0.008,0.0,0.0,0.025,0.001,0.01,0.0,0.032,0.0,0.0,0.0,0.0,0.004,0.221,2.852,1.472,0.0,3.39544,3.39544,2.75847,2.75847,0.63697,2.35252,0.06662,0.00908,0.0,0.0,0.0283,0.00066,0.01158,0.0,0.03548,0.0,0.0,0.0,0.0,0.00485,0.24938,0.42013,0.21684,0.0,0.0,0.0,0.0,0.0,19.249,2.316,0.0,0.0,0.452,0.0,0.0,29.409,68.0,47.907,68.0,72.0,133.876,0.0,0.0,30.2,28.696,85.0,8.053,0.0,0.0
2007-02-17T07:00:00,2007-02-17T07:00:00,2007-02-17T12:00:00Z,11.784,2.43,3.493,2.068,0.057,0.01,0.0,0.0,0.025,0.001,0.01,0.0,0.033,0.0,0.0,0.0,0.0,0.004,0.221,3.493,0.0,0.0,3.22402,3.22402,2.70949,2.70949,0.51452,2.30574,0.06392,0.01106,0.0,0.0,0.02803,0.00066,0.01121,0.0,0.03709,0.0,0.0,0.0,0.0,0.00481,0.24699,0.51452,0.0,0.0,0.0,0.0,0.0,0.0,19.176,2.832,0.0,0.0,0.453,0.0,0.0,29.435,68.0,47.877,68.0,72.0,129.23,0.0,0.0,30.2,29.404,92.0,5.816,0.0,0.0
2007-02-17T08:00:00,2007-02-17T08:00:00,2007-02-17T13:00:00Z,15.367,2.431,7.072,2.068,0.056,0.011,0.0,0.0,0.025,0.001,0.009,0.0,0.035,0.0,0.0,0.0,0.0,0.004,0.221,4.001,3.071,0.0,3.54245,3.54245,2.50074,2.50074,1.04171,2.12718,0.05773,0.01144,0.0,0.0,0.02585,0.00061,0.00964,0.0,0.03601,0.0,0.0,0.0,0.0,0.00444,0.22785,0.58934,0.45237,0.0,0.0,0.0,1.747,0.671,19.586,3.22,0.0,1.555,0.451,0.0,0.0,29.571,68.0,47.791,68.0,72.0,133.876,0.0,0.0,30.2,29.404,92.0,8.053,0.317,0.0
2007-02-17T09:00:00,2007-02-17T09:00:00,2007-02-17T14:00:00Z,11.643,2.839,1.955,2.09,0.062,0.006,0.0,0.0,0.239,0.006,0.008,0.0,0.036,0.0,0.0,0.0,0.0,0.008,0.386,1.955,0.0,0.0,2.28159,2.28159,1.99367,1.99367,0.28792,1.46721,0.04331,0.0039,0.0,0.0,0.16747,0.00393,0.00578,0.0,0.0252,0.0,0.0,0.0,0.0,0.00562,0.27125,0.28792,0.0,0.0,0.0,0.0,0.0,0.0,19.143,1.588,0.0,0.0,0.451,0.0,0.0,31.211,68.0,47.748,68.0,72.0,147.931,0.0,0.0,32.0,29.671,78.0,12.751,11.412,0.0
2007-02-17T10:00:00,2007-02-17T10:00:00,2007-02-17T15:00:00Z,13.098,2.668,3.995,2.112,0.06,0.007,0.0,0.0,0.134,0.003,0.007,0.0,0.036,0.0,0.0,0.0,0.0,0.005,0.304,2.523,1.472,0.0,2.23715,2.23715,1.64867,1.64867,0.58848,1.30491,0.03722,0.00433,0.0,0.0,0.08304,0.00195,0.00424,0.0,0.02217,0.0,0.0,0.0,0.0,0.00301,0.1878,0.37166,0.21682,0.0,0.0,0.0,0.0,0.0,19.585,2.018,0.0,0.0,0.446,0.0,0.0,32.522,68.0,47.717,68.0,72.0,151.173,0.0,0.0,30.2,27.985,78.0,12.751,46.916,12.046
2007-02-17T11:00:00,2007-02-17T11:00:00,2007-02-17T16:00:00Z,9.997,2.93,0.0,2.141,0.067,0.0,0.0,0.0,0.237,0.006,0.005,0.0,0.035,0.047,0.0,0.0,0.0,0.006,0.386,0.0,0.0,0.0,1.77377,1.77377,1.77377,1.77377,0.0,1.29604,0.04046,0.0,0.0,0.0,0.14377,0.00337,0.00332,0.0,0.02119,0.02832,0.0,0.0,0.0,0.00342,0.23387,0.0,0.0,0.0,0.0,0.352,0.0,0.0,19.171,0.012,0.0,0.227,0.454,0.0,0.0,34.185,68.0,47.826,68.0,72.0,166.712,0.0,0.0,32.0,27.692,60.0,16.106,47.233,0.0
2007-02-17T12:00:00,2007-02-17T12:00:00,2007-02-17T17:00:00Z,19.953,5.033,2.781,2.149,0.064,0.004,0.0,0.0,0.228,0.005,0.004,0.0,0.035,0.352,0.042,1.749,0.0,0.006,0.395,1.289,1.493,0.0,3.39317,3.39317,2.98347,2.98347,0.40969,1.27398,0.03774,0.00212,0.0,0.0,0.13531,0.00318,0.00217,0.0,0.02075,0.20853,0.02507,1.03676,0.0,0.00349,0.23438,0.18983,0.21986,0.0,0.416,0.391,0.0,0.0,19.605,1.054,0.0,0.52,0.451,0.0,0.0,34.062,68.0,47.862,68.0,72.0,107.646,83.682,0.0,30.2,26.742,66.0,14.987,59.279,0.0
2007-02-17T13:00:00,2007-02-17T13:00:00,2007-02-17T18:00:00Z,25.534,6.259,4.176,2.168,0.06,0.007,0.0,0.0,0.123,0.003,0.003,0.0,0.037,0.158,0.0,3.383,0.0,0.005,0.313,2.676,1.501,0.0,4.31887,4.31887,3.70373,3.70373,0.61514,1.28261,0.03573,0.00406,0.0,0.0,0.07284,0.00171,0.00162,0.0,0.02175,0.09366,0.0,2.00162,0.0,0.00295,0.18518,0.39411,0.22103,0.0,1.118,0.0,0.0,0.0,21.216,2.14,0.0,0.719,0.451,0.0,0.0,34.769,68.0,47.926,68.0,72.0,73.006,161.861,0.0,30.2,26.111,60.0,12.751,62.132,1.902
