,Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Heating Heat Pump Backup,End Use: Electricity: Heating Heat Pump Backup Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Dishwasher,End Use: Electricity: Clothes Washer,End Use: Electricity: Clothes Dryer,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,End Use: Natural Gas: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Heat Pump Backup,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Heat Pump Backup Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Dishwasher,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Washer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Hot Water,Hot Water: Clothes Washer,Hot Water: Dishwasher,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Heating: Heat Pump Backup,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Conditioned Space,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
1,2007-01-01T01:00:00,2007-01-01T01:00:00,2007-01-01T07:00:00Z,2.437,0.714,0.0,0.429,0.069,0.0,0.0,0.0,0.0,0.032,0.022,0.0,0.04,0.0,0.0,0.0,0.0,0.004,0.117,0.0,0.35328,0.35328,0.35328,0.35328,0.0,0.21216,0.03437,0.0,0.0,0.0,0.0,0.01601,0.0111,0.0,0.01963,0.0,0.0,0.0,0.0,0.00217,0.05784,0.0,0.0,0.0,0.0,0.0,6.279,0.0,0.0,0.0,0.444,0.0,0.0,70.0,70.0,70.0,69.081,0.0,0.0,-4.0,-4.897,68.0,4.698,0.0,0.0
2,2007-01-01T02:00:00,2007-01-01T02:00:00,2007-01-01T08:00:00Z,3.735,0.771,1.103,0.478,0.078,0.0,0.0,0.0,0.0,0.032,0.022,0.0,0.039,0.0,0.0,0.0,0.0,0.004,0.117,1.103,0.54494,0.54494,0.38248,0.38248,0.16246,0.2372,0.03877,0.0,0.0,0.0,0.0,0.01605,0.01113,0.0,0.01918,0.0,0.0,0.0,0.0,0.00217,0.05797,0.16246,0.0,0.0,0.0,0.0,7.154,0.0,0.0,0.0,0.431,0.0,0.0,70.0,70.0,70.0,74.696,0.0,0.0,-5.8,-6.651,67.0,10.29,0.0,0.0
3,2007-01-01T03:00:00,2007-01-01T03:00:00,2007-01-01T09:00:00Z,2.574,0.754,0.0,0.465,0.075,0.0,0.0,0.0,0.0,0.032,0.022,0.0,0.038,0.0,0.0,0.0,0.0,0.004,0.117,0.0,0.36815,0.36815,0.36815,0.36815,0.0,0.22695,0.03685,0.0,0.0,0.0,0.0,0.0158,0.01095,0.0,0.0184,0.0,0.0,0.0,0.0,0.00214,0.05707,0.0,0.0,0.0,0.0,0.0,6.96,0.0,0.0,0.0,0.443,0.0,0.0,70.0,70.0,70.0,71.368,0.0,0.0,-5.8,-6.804,61.0,6.935,0.0,0.0
4,2007-01-01T04:00:00,2007-01-01T04:00:00,2007-01-01T10:00:00Z,3.719,0.767,1.103,0.476,0.078,0.0,0.0,0.0,0.0,0.032,0.022,0.0,0.037,0.0,0.0,0.0,0.0,0.004,0.117,1.103,0.53895,0.53895,0.37649,0.37649,0.16246,0.23386,0.03814,0.0,0.0,0.0,0.0,0.01589,0.01102,0.0,0.01802,0.0,0.0,0.0,0.0,0.00215,0.0574,0.16246,0.0,0.0,0.0,0.0,7.137,0.0,0.0,0.0,0.431,0.0,0.0,70.0,70.0,70.0,72.267,0.0,0.0,-5.8,-6.804,61.0,8.053,0.0,0.0
5,2007-01-01T05:00:00,2007-01-01T05:00:00,2007-01-01T11:00:00Z,2.638,0.773,0.0,0.482,0.079,0.0,0.0,0.0,0.0,0.032,0.022,0.0,0.036,0.0,0.0,0.0,0.0,0.004,0.117,0.0,0.37176,0.37176,0.37176,0.37176,0.0,0.23193,0.03798,0.0,0.0,0.0,0.0,0.01556,0.01079,0.0,0.01717,0.0,0.0,0.0,0.0,0.00211,0.05622,0.0,0.0,0.0,0.0,0.0,7.214,0.0,0.0,0.0,0.443,0.0,0.0,70.0,70.0,70.0,72.267,0.0,0.0,-5.8,-6.649,67.0,8.053,0.0,0.0
6,2007-01-01T06:00:00,2007-01-01T06:00:00,2007-01-01T12:00:00Z,3.701,0.761,1.103,0.476,0.078,0.0,0.0,0.0,0.0,0.032,0.018,0.0,0.036,0.0,0.0,0.0,0.0,0.004,0.117,1.103,0.51277,0.51277,0.35031,0.35031,0.16247,0.21901,0.03585,0.0,0.0,0.0,0.0,0.01489,0.00831,0.0,0.01643,0.0,0.0,0.0,0.0,0.00202,0.0538,0.16247,0.0,0.0,0.0,0.0,7.091,0.0,0.0,0.0,0.432,0.0,0.0,70.0,70.0,70.0,70.667,0.0,0.0,-5.8,-6.443,75.0,5.816,0.0,0.0
7,2007-01-01T07:00:00,2007-01-01T07:00:00,2007-01-01T13:00:00Z,5.716,0.997,2.313,0.453,0.074,0.0,0.0,0.0,0.0,0.232,0.017,0.0,0.038,0.0,0.0,0.0,0.0,0.01,0.174,2.313,0.7998,0.7998,0.4591,0.4591,0.3407,0.20832,0.03388,0.0,0.0,0.0,0.0,0.10677,0.00786,0.0,0.01735,0.0,0.0,0.0,0.0,0.0047,0.08021,0.3407,0.0,0.0,1.769,0.632,6.696,0.0,0.0,1.66,0.438,0.0,0.0,70.0,70.0,70.0,71.233,0.0,0.0,-4.0,-4.896,68.0,8.053,0.0,0.0
8,2007-01-01T08:00:00,2007-01-01T08:00:00,2007-01-01T14:00:00Z,2.498,0.732,0.0,0.449,0.073,0.0,0.0,0.0,0.0,0.032,0.017,0.0,0.04,0.0,0.0,0.0,0.0,0.004,0.117,0.0,0.3207,0.3207,0.3207,0.3207,0.0,0.19676,0.03198,0.0,0.0,0.0,0.0,0.01418,0.00727,0.0,0.01738,0.0,0.0,0.0,0.0,0.00192,0.05122,0.0,0.0,0.0,0.0,0.0,6.639,0.0,0.0,0.0,0.432,0.0,0.0,70.0,70.0,70.0,68.543,0.0,0.0,-2.2,-3.355,62.0,5.816,0.0,0.0
9,2007-01-01T09:00:00,2007-01-01T09:00:00,2007-01-01T15:00:00Z,3.693,0.759,1.103,0.471,0.077,0.0,0.0,0.0,0.0,0.032,0.016,0.0,0.041,0.0,0.0,0.0,0.0,0.004,0.117,1.103,0.39848,0.39848,0.23597,0.23597,0.16251,0.14656,0.024,0.0,0.0,0.0,0.0,0.01006,0.005,0.0,0.01264,0.0,0.0,0.0,0.0,0.00136,0.03634,0.16251,0.0,0.0,0.0,0.0,6.998,0.0,0.0,0.0,0.442,0.0,0.0,70.0,70.0,70.0,71.33,0.0,0.0,-2.2,-3.355,62.0,9.171,0.0,0.0
10,2007-01-01T10:00:00,2007-01-01T10:00:00,2007-01-01T16:00:00Z,2.467,0.723,0.0,0.443,0.072,0.0,0.0,0.0,0.0,0.032,0.014,0.0,0.041,0.0,0.0,0.0,0.0,0.004,0.117,0.0,0.19987,0.19987,0.19987,0.19987,0.0,0.12247,0.0199,0.0,0.0,0.0,0.0,0.00895,0.00378,0.0,0.01124,0.0,0.0,0.0,0.0,0.00121,0.03232,0.0,0.0,0.0,0.0,0.0,6.522,0.0,0.0,0.0,0.431,0.0,0.0,70.0,70.0,70.0,69.142,0.0,0.0,-0.4,-1.652,62.0,8.053,23.775,183.542
11,2007-01-01T11:00:00,2007-01-01T11:00:00,2007-01-01T17:00:00Z,3.552,0.714,1.116,0.439,0.071,0.0,0.0,0.0,0.0,0.032,0.011,0.0,0.04,0.0,0.0,0.0,0.0,0.004,0.117,1.116,0.35263,0.35263,0.18821,0.18821,0.16442,0.11564,0.01876,0.0,0.0,0.0,0.0,0.00853,0.00283,0.0,0.01046,0.0,0.0,0.0,0.0,0.00116,0.03083,0.16442,0.0,0.0,0.44,0.157,6.453,0.0,0.0,0.413,0.437,0.0,0.0,70.0,70.0,70.0,70.658,0.0,0.0,1.4,0.043,62.0,10.29,23.141,227.288
12,2007-01-01T12:00:00,2007-01-01T12:00:00,2007-01-01T18:00:00Z,3.442,0.685,1.103,0.417,0.067,0.0,0.0,0.0,0.0,0.032,0.007,0.0,0.04,0.0,0.0,0.0,0.0,0.004,0.117,1.103,0.33854,0.33854,0.17603,0.17603,0.16251,0.10721,0.01728,0.0,0.0,0.0,0.0,0.00831,0.00188,0.0,0.01019,0.0,0.0,0.0,0.0,0.00113,0.03003,0.16251,0.0,0.0,0.0,0.0,6.112,0.0,0.0,0.0,0.443,0.0,0.0,70.0,70.0,70.0,69.633,0.0,0.0,3.2,1.499,56.0,10.29,19.654,257.72
13,2007-01-01T13:00:00,2007-01-01T13:00:00,2007-01-01T19:00:00Z,2.218,0.65,0.0,0.387,0.062,0.0,0.0,0.0,0.0,0.032,0.006,0.0,0.042,0.0,0.0,0.0,0.0,0.004,0.117,0.0,0.16048,0.16048,0.16048,0.16048,0.0,0.09556,0.01525,0.0,0.0,0.0,0.0,0.00799,0.00145,0.0,0.01029,0.0,0.0,0.0,0.0,0.00108,0.02887,0.0,0.0,0.0,0.0,0.0,5.633,0.0,0.0,0.0,0.431,0.0,0.0,70.0,70.0,70.0,67.157,0.0,0.0,5.0,2.952,51.0,9.171,37.723,218.412
14,2007-01-01T14:00:00,2007-01-01T14:00:00,2007-01-01T20:00:00Z,3.347,0.657,1.103,0.394,0.063,0.0,0.0,0.0,0.0,0.032,0.005,0.0,0.042,0.0,0.0,0.0,0.0,0.004,0.117,1.103,0.32152,0.32152,0.15901,0.15901,0.16252,0.09525,0.01522,0.0,0.0,0.0,0.0,0.00783,0.0013,0.0,0.01007,0.0,0.0,0.0,0.0,0.00106,0.02828,0.16252,0.0,0.0,0.0,0.0,5.747,0.0,0.0,0.0,0.443,0.0,0.0,70.0,70.0,70.0,68.6,0.0,0.0,5.0,2.952,51.0,10.29,47.867,61.815
15,2007-01-01T15:00:00,2007-01-01T15:00:00,2007-01-01T21:00:00Z,2.131,0.624,0.0,0.366,0.058,0.0,0.0,0.0,0.0,0.032,0.005,0.0,0.042,0.0,0.0,0.0,0.0,0.004,0.117,0.0,0.15487,0.15487,0.15487,0.15487,0.0,0.09072,0.01437,0.0,0.0,0.0,0.0,0.00803,0.00133,0.0,0.01033,0.0,0.0,0.0,0.0,0.00109,0.029,0.0,0.0,0.0,0.0,0.0,5.305,0.0,0.0,0.0,0.43,0.0,0.0,70.0,70.0,70.0,64.864,0.0,0.0,6.8,4.412,47.0,8.053,27.262,0.0
16,2007-01-01T16:00:00,2007-01-01T16:00:00,2007-01-01T22:00:00Z,3.24,0.626,1.103,0.368,0.058,0.0,0.0,0.0,0.0,0.032,0.006,0.0,0.041,0.0,0.0,0.0,0.0,0.004,0.117,1.103,0.34354,0.34354,0.18102,0.18102,0.16252,0.10631,0.01684,0.0,0.0,0.0,0.0,0.00936,0.00169,0.0,0.01175,0.0,0.0,0.0,0.0,0.00127,0.03379,0.16252,0.0,0.0,0.0,0.0,5.342,0.0,0.0,0.0,0.444,0.0,0.0,70.0,70.0,70.0,64.864,0.0,0.0,6.8,4.411,47.0,8.053,17.752,32.651
17,2007-01-01T17:00:00,2007-01-01T17:00:00,2007-01-01T23:00:00Z,4.98,1.136,1.103,0.337,0.053,0.0,0.0,0.0,0.0,0.032,0.009,0.0,0.044,0.0,0.0,0.0,0.54,0.004,0.117,1.103,0.65239,0.65239,0.48993,0.48993,0.16246,0.14535,0.02283,0.0,0.0,0.0,0.0,0.01396,0.004,0.0,0.01882,0.0,0.0,0.0,0.23266,0.00189,0.05042,0.16246,0.0,0.0,0.0,0.0,4.859,0.0,0.0,0.0,0.43,0.0,0.0,70.0,70.0,70.0,67.56,0.0,0.0,6.8,4.64,52.0,10.29,1.585,22.19
18,2007-01-01T18:00:00,2007-01-01T18:00:00,2007-01-02T00:00:00Z,5.317,1.558,0.0,0.582,0.099,0.0,0.0,0.0,0.0,0.525,0.018,0.03,0.048,0.0,0.0,0.0,0.0,0.013,0.245,0.0,0.69399,0.69399,0.69399,0.69399,0.0,0.2591,0.04388,0.0,0.0,0.0,0.0,0.23373,0.00804,0.01336,0.0212,0.0,0.0,0.0,0.0,0.00561,0.10906,0.0,0.0,0.0,0.0,0.0,8.879,0.0,0.0,0.0,0.444,0.0,0.0,70.0,70.0,70.0,26.303,99.99,0.0,6.8,4.867,57.0,9.171,0.0,0.0
19,2007-01-01T19:00:00,2007-01-01T19:00:00,2007-01-02T01:00:00Z,8.897,1.567,3.551,0.285,0.044,0.0,0.0,0.0,0.0,0.641,0.024,0.0,0.05,0.258,0.0,0.0,0.0,0.015,0.25,3.551,1.23975,1.23975,0.71676,0.71676,0.52299,0.13025,0.02024,0.0,0.0,0.0,0.0,0.29345,0.01094,0.0,0.02269,0.11813,0.0,0.0,0.0,0.00685,0.11422,0.52299,0.0,3.506,0.0,0.0,4.026,0.0,0.0,2.42,0.437,0.0,0.0,70.0,70.0,70.0,67.56,0.0,0.0,6.8,5.411,69.0,10.29,0.0,0.0
20,2007-01-01T20:00:00,2007-01-01T20:00:00,2007-01-02T02:00:00Z,5.571,1.304,1.121,0.283,0.044,0.0,0.0,0.0,0.0,0.647,0.032,0.0,0.048,0.0,0.0,0.0,0.0,0.016,0.236,1.121,0.72256,0.72256,0.55746,0.55746,0.1651,0.12088,0.0187,0.0,0.0,0.0,0.0,0.27645,0.01356,0.0,0.02035,0.0,0.0,0.0,0.0,0.00681,0.10071,0.1651,0.0,0.819,0.0,0.0,4.023,0.0,0.0,0.565,0.436,0.0,0.0,70.0,70.0,70.0,67.157,0.0,0.0,5.0,4.295,83.0,9.171,0.0,0.0
21,2007-01-01T21:00:00,2007-01-01T21:00:00,2007-01-02T03:00:00Z,5.122,1.174,1.116,0.268,0.041,0.0,0.0,0.0,0.0,0.535,0.044,0.0,0.047,0.0,0.0,0.0,0.0,0.017,0.221,1.116,0.66316,0.66316,0.49875,0.49875,0.16441,0.11396,0.01753,0.0,0.0,0.0,0.0,0.22742,0.01886,0.0,0.0198,0.0,0.0,0.0,0.0,0.00717,0.094,0.16441,0.0,0.0,0.441,0.158,3.813,0.0,0.0,0.413,0.437,0.0,0.0,70.0,70.0,70.0,66.095,0.0,0.0,6.8,5.725,76.0,9.171,0.0,0.0
22,2007-01-01T22:00:00,2007-01-01T22:00:00,2007-01-02T04:00:00Z,7.044,1.047,3.471,0.276,0.042,0.0,0.0,0.0,0.0,0.404,0.051,0.0,0.046,0.0,0.0,0.0,0.0,0.016,0.212,3.471,0.99146,0.99146,0.4802,0.4802,0.51125,0.1265,0.01948,0.0,0.0,0.0,0.0,0.18509,0.02349,0.0,0.02092,0.0,0.0,0.0,0.0,0.00752,0.0972,0.51125,0.0,0.0,1.764,0.63,3.933,0.0,0.0,1.652,0.437,0.0,0.0,70.0,70.0,70.0,64.864,0.0,0.0,6.8,5.725,76.0,8.053,0.0,0.0
23,2007-01-01T23:00:00,2007-01-01T23:00:00,2007-01-02T05:00:00Z,7.06,0.626,4.925,0.332,0.052,0.0,0.0,0.0,0.0,0.032,0.044,0.0,0.044,0.0,0.0,0.0,0.0,0.004,0.117,4.925,1.00712,1.00712,0.28168,0.28168,0.72544,0.14947,0.02339,0.0,0.0,0.0,0.0,0.01457,0.01999,0.0,0.01965,0.0,0.0,0.0,0.0,0.00197,0.05264,0.72544,0.0,0.0,3.965,1.416,4.796,0.0,0.0,3.716,0.438,0.0,0.0,70.0,70.0,70.0,64.864,0.0,0.0,6.8,6.04,83.0,8.053,0.0,0.0
24,2007-01-02T00:00:00,2007-01-02T00:00:00,2007-01-02T06:00:00Z,3.655,0.74,1.129,0.431,0.069,0.0,0.0,0.0,0.0,0.032,0.031,0.015,0.041,0.0,0.0,0.0,0.0,0.004,0.117,1.129,0.52843,0.52843,0.36211,0.36211,0.16632,0.21068,0.03398,0.0,0.0,0.0,0.0,0.01583,0.01504,0.00734,0.01989,0.0,0.0,0.0,0.0,0.00215,0.0572,0.16632,0.0,0.0,0.882,0.315,6.356,0.0,0.0,0.825,0.435,0.0,0.0,70.0,70.0,70.0,35.817,50.006,0.0,6.8,6.04,83.0,6.935,0.0,0.0
25,2007-01-02T01:00:00,2007-01-02T01:00:00,2007-01-02T07:00:00Z,4.345,0.603,2.286,0.335,0.053,0.0,0.0,0.0,0.0,0.032,0.022,0.0,0.04,0.0,0.0,0.0,0.0,0.004,0.117,2.286,0.63522,0.63522,0.29844,0.29844,0.33678,0.16566,0.02602,0.0,0.0,0.0,0.0,0.01601,0.0111,0.0,0.01963,0.0,0.0,0.0,0.0,0.00217,0.05784,0.33678,0.0,0.0,1.323,0.473,4.819,0.0,0.0,1.242,0.438,0.0,0.0,70.0,70.0,70.0,63.862,0.0,0.0,6.8,6.039,83.0,6.935,0.0,0.0
26,2007-01-02T02:00:00,2007-01-02T02:00:00,2007-01-02T08:00:00Z,3.121,0.591,1.103,0.326,0.051,0.0,0.0,0.0,0.0,0.032,0.022,0.0,0.039,0.0,0.0,0.0,0.0,0.004,0.117,1.103,0.4557,0.4557,0.2932,0.2932,0.1625,0.16143,0.02527,0.0,0.0,0.0,0.0,0.01605,0.01113,0.0,0.01918,0.0,0.0,0.0,0.0,0.00217,0.05797,0.1625,0.0,0.0,0.0,0.0,4.68,0.0,0.0,0.0,0.439,0.0,0.0,70.0,70.0,70.0,63.773,0.0,0.0,8.6,7.782,83.0,8.053,0.0,0.0
27,2007-01-02T03:00:00,2007-01-02T03:00:00,2007-01-02T09:00:00Z,2.012,0.59,0.0,0.325,0.051,0.0,0.0,0.0,0.0,0.032,0.022,0.0,0.038,0.0,0.0,0.0,0.0,0.004,0.117,0.0,0.28781,0.28781,0.28781,0.28781,0.0,0.15862,0.02483,0.0,0.0,0.0,0.0,0.0158,0.01095,0.0,0.0184,0.0,0.0,0.0,0.0,0.00214,0.05707,0.0,0.0,0.0,0.0,0.0,4.671,0.0,0.0,0.0,0.434,0.0,0.0,70.0,70.0,70.0,62.753,0.0,0.0,8.6,8.168,91.0,6.935,0.0,0.0
28,2007-01-02T04:00:00,2007-01-02T04:00:00,2007-01-02T10:00:00Z,3.137,0.596,1.103,0.331,0.052,0.0,0.0,0.0,0.0,0.032,0.022,0.0,0.037,0.0,0.0,0.0,0.0,0.004,0.117,1.103,0.45516,0.45516,0.29266,0.29266,0.1625,0.16267,0.02551,0.0,0.0,0.0,0.0,0.01589,0.01102,0.0,0.01802,0.0,0.0,0.0,0.0,0.00215,0.0574,0.1625,0.0,0.0,0.0,0.0,4.771,0.0,0.0,0.0,0.44,0.0,0.0,70.0,70.0,70.0,65.459,0.0,0.0,10.4,9.522,83.0,10.29,0.0,0.0
29,2007-01-02T05:00:00,2007-01-02T05:00:00,2007-01-02T11:00:00Z,2.011,0.589,0.0,0.326,0.051,0.0,0.0,0.0,0.0,0.032,0.022,0.0,0.036,0.0,0.0,0.0,0.0,0.004,0.117,0.0,0.2834,0.2834,0.2834,0.2834,0.0,0.15697,0.02458,0.0,0.0,0.0,0.0,0.01556,0.01079,0.0,0.01717,0.0,0.0,0.0,0.0,0.00211,0.05622,0.0,0.0,0.0,0.0,0.0,4.695,0.0,0.0,0.0,0.434,0.0,0.0,70.0,70.0,70.0,63.945,0.0,0.0,10.4,9.522,83.0,9.171,0.0,0.0
30,2007-01-02T06:00:00,2007-01-02T06:00:00,2007-01-02T12:00:00Z,3.137,0.596,1.103,0.336,0.053,0.0,0.0,0.0,0.0,0.032,0.018,0.0,0.036,0.0,0.0,0.0,0.0,0.004,0.117,1.103,0.43678,0.43678,0.27427,0.27427,0.1625,0.15457,0.02427,0.0,0.0,0.0,0.0,0.01489,0.00831,0.0,0.01643,0.0,0.0,0.0,0.0,0.00202,0.0538,0.1625,0.0,0.0,0.0,0.0,4.843,0.0,0.0,0.0,0.441,0.0,0.0,70.0,70.0,70.0,65.459,0.0,0.0,10.4,9.521,83.0,10.29,0.0,0.0
31,2007-01-02T07:00:00,2007-01-02T07:00:00,2007-01-02T13:00:00Z,5.116,0.828,2.29,0.309,0.048,0.0,0.0,0.0,0.0,0.232,0.017,0.0,0.038,0.0,0.0,0.0,0.0,0.01,0.174,2.29,0.7185,0.7185,0.38125,0.38125,0.33724,0.1422,0.02216,0.0,0.0,0.0,0.0,0.10677,0.00786,0.0,0.01735,0.0,0.0,0.0,0.0,0.0047,0.08021,0.33724,0.0,0.0,1.387,0.496,4.423,0.0,0.0,1.302,0.437,0.0,0.0,70.0,70.0,70.0,64.503,0.0,0.0,10.94,10.043,83.0,9.843,0.0,0.0
32,2007-01-02T08:00:00,2007-01-02T08:00:00,2007-01-02T14:00:00Z,1.975,0.579,0.0,0.319,0.05,0.0,0.0,0.0,0.0,0.032,0.017,0.0,0.04,0.0,0.0,0.0,0.0,0.004,0.117,0.0,0.2535,0.2535,0.2535,0.2535,0.0,0.1397,0.02183,0.0,0.0,0.0,0.0,0.01418,0.00727,0.0,0.01738,0.0,0.0,0.0,0.0,0.00192,0.05122,0.0,0.0,0.0,0.0,0.0,4.578,0.0,0.0,0.0,0.434,0.0,0.0,70.0,70.0,70.0,62.858,0.0,0.0,12.2,11.315,84.0,9.171,0.0,0.0
33,2007-01-02T09:00:00,2007-01-02T09:00:00,2007-01-02T15:00:00Z,3.128,0.593,1.103,0.331,0.052,0.0,0.0,0.0,0.0,0.032,0.016,0.0,0.041,0.0,0.0,0.0,0.0,0.004,0.117,1.103,0.34696,0.34696,0.18446,0.18446,0.1625,0.10291,0.01614,0.0,0.0,0.0,0.0,0.01006,0.005,0.0,0.01264,0.0,0.0,0.0,0.0,0.00136,0.03634,0.1625,0.0,0.0,0.0,0.0,4.766,0.0,0.0,0.0,0.44,0.0,0.0,70.0,70.0,70.0,64.397,0.0,0.0,12.2,11.315,84.0,10.29,0.0,0.0
34,2007-01-02T10:00:00,2007-01-02T10:00:00,2007-01-02T16:00:00Z,1.972,0.578,0.0,0.32,0.05,0.0,0.0,0.0,0.0,0.032,0.014,0.0,0.041,0.0,0.0,0.0,0.0,0.004,0.117,0.0,0.15976,0.15976,0.15976,0.15976,0.0,0.08843,0.01382,0.0,0.0,0.0,0.0,0.00895,0.00378,0.0,0.01124,0.0,0.0,0.0,0.0,0.00121,0.03232,0.0,0.0,0.0,0.0,0.0,4.592,0.0,0.0,0.0,0.434,0.0,0.0,70.0,70.0,70.0,65.142,0.0,0.0,14.0,12.576,76.0,11.408,28.53,35.187
35,2007-01-02T11:00:00,2007-01-02T11:00:00,2007-01-02T17:00:00Z,5.542,0.594,3.514,0.337,0.053,0.0,0.0,0.0,0.0,0.032,0.011,0.0,0.04,0.0,0.0,0.0,0.0,0.004,0.117,3.514,0.67437,0.67437,0.15674,0.15674,0.51763,0.08896,0.01397,0.0,0.0,0.0,0.0,0.00853,0.00283,0.0,0.01046,0.0,0.0,0.0,0.0,0.00116,0.03083,0.51763,0.0,0.0,2.204,0.787,4.864,0.0,0.0,2.069,0.438,0.0,0.0,70.0,70.0,70.0,66.182,0.0,0.0,12.2,11.315,84.0,11.408,48.818,156.914
36,2007-01-02T12:00:00,2007-01-02T12:00:00,2007-01-02T18:00:00Z,3.105,0.587,1.103,0.334,0.052,0.0,0.0,0.0,0.0,0.032,0.007,0.0,0.04,0.0,0.0,0.0,0.0,0.004,0.117,1.103,0.31316,0.31316,0.15069,0.15069,0.16247,0.0857,0.01345,0.0,0.0,0.0,0.0,0.00831,0.00188,0.0,0.01019,0.0,0.0,0.0,0.0,0.00113,0.03003,0.16247,0.0,0.0,0.0,0.0,4.805,0.0,0.0,0.0,0.434,0.0,0.0,70.0,70.0,70.0,66.182,0.0,0.0,12.2,11.314,84.0,11.408,19.654,0.0
37,2007-01-02T13:00:00,2007-01-02T13:00:00,2007-01-02T19:00:00Z,2.088,0.612,0.0,0.355,0.056,0.0,0.0,0.0,0.0,0.032,0.006,0.0,0.042,0.0,0.0,0.0,0.0,0.004,0.117,0.0,0.15113,0.15113,0.15113,0.15113,0.0,0.08762,0.01383,0.0,0.0,0.0,0.0,0.00799,0.00145,0.0,0.01029,0.0,0.0,0.0,0.0,0.00108,0.02887,0.0,0.0,0.0,0.0,0.0,5.137,0.0,0.0,0.0,0.44,0.0,0.0,70.0,70.0,70.0,70.961,0.0,0.0,12.2,11.313,84.0,13.869,28.53,0.0
38,2007-01-02T14:00:00,2007-01-02T14:00:00,2007-01-02T20:00:00Z,3.154,0.601,1.103,0.346,0.055,0.0,0.0,0.0,0.0,0.032,0.005,0.0,0.042,0.0,0.0,0.0,0.0,0.004,0.117,1.103,0.30787,0.30787,0.14539,0.14539,0.16248,0.08367,0.01318,0.0,0.0,0.0,0.0,0.00783,0.0013,0.0,0.01007,0.0,0.0,0.0,0.0,0.00106,0.02828,0.16248,0.0,0.0,0.0,0.0,4.995,0.0,0.0,0.0,0.434,0.0,0.0,70.0,70.0,70.0,68.646,0.0,0.0,12.2,11.702,91.0,12.751,18.069,0.0
39,2007-01-02T15:00:00,2007-01-02T15:00:00,2007-01-02T21:00:00Z,1.817,0.533,0.0,0.287,0.045,0.0,0.0,0.0,0.0,0.032,0.005,0.0,0.042,0.0,0.0,0.0,0.0,0.004,0.117,0.0,0.13209,0.13209,0.13209,0.13209,0.0,0.07127,0.01104,0.0,0.0,0.0,0.0,0.00803,0.00133,0.0,0.01033,0.0,0.0,0.0,0.0,0.00109,0.029,0.0,0.0,0.0,0.0,0.0,4.091,0.0,0.0,0.0,0.44,0.0,0.0,70.0,70.0,70.0,60.656,0.0,0.0,15.8,14.34,77.0,9.171,30.115,1.902
