Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Heating Heat Pump Backup Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Dishwasher,End Use: Electricity: Clothes Washer,End Use: Electricity: Clothes Dryer,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,End Use: Natural Gas: Heating Heat Pump Backup,End Use: Natural Gas: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Heat Pump Backup Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Dishwasher,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Washer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Heating Heat Pump Backup,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Hot Water,Hot Water: Clothes Washer,Hot Water: Dishwasher,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Heating: Heat Pump Backup,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Conditioned Space,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
2007-01-01T10:00:00,2007-01-01T10:00:00,2007-01-01T15:00:00Z,17.948,0.503,16.233,0.05,0.0,0.04,0.0,0.0,0.157,0.014,0.0,0.041,0.0,0.0,0.0,0.0,0.005,0.196,16.233,0.0,2.77234,2.77234,0.38128,0.38128,2.39106,0.03793,0.0,0.0307,0.0,0.0,0.11912,0.01036,0.0,0.03085,0.0,0.0,0.0,0.0,0.00368,0.14863,2.39106,0.0,0.0,0.0,0.0,0.0,13.124,13.124,0.0,0.0,0.443,0.0,0.0,70.0,70.0,72.0,86.676,0.0,0.0,8.6,7.445,76.0,3.355,33.285,64.034
2007-01-01T11:00:00,2007-01-01T11:00:00,2007-01-01T16:00:00Z,19.74,0.495,18.052,0.05,0.0,0.04,0.0,0.0,0.153,0.011,0.0,0.04,0.0,0.0,0.0,0.0,0.005,0.196,14.548,3.504,3.02955,3.02955,0.37048,0.37048,2.65908,0.03745,0.0,0.03031,0.0,0.0,0.11452,0.00804,0.0,0.02971,0.0,0.0,0.0,0.0,0.00372,0.14673,2.14291,0.51617,0.0,0.0,2.285,0.901,11.776,11.776,0.0,1.98,0.437,0.0,0.0,70.0,70.0,72.0,81.699,0.0,0.0,14.0,11.861,64.0,3.355,54.524,37.089
2007-01-01T12:00:00,2007-01-01T12:00:00,2007-01-01T17:00:00Z,15.379,0.489,13.71,0.05,0.0,0.04,0.0,0.0,0.148,0.007,0.0,0.04,0.0,0.0,0.0,0.0,0.005,0.199,13.71,0.0,2.3844,2.3844,0.36495,0.36495,2.01945,0.0373,0.0,0.03019,0.0,0.0,0.11013,0.00546,0.0,0.0296,0.0,0.0,0.0,0.0,0.00379,0.14847,2.01945,0.0,0.0,0.0,0.0,0.0,11.106,11.106,0.0,0.0,0.438,0.0,0.0,70.0,70.0,72.0,80.73,0.0,0.0,15.8,13.515,64.0,4.698,64.668,40.576
2007-01-01T13:00:00,2007-01-01T13:00:00,2007-01-01T18:00:00Z,19.247,0.691,16.889,0.05,0.0,0.04,0.0,0.0,0.144,0.006,0.0,0.042,0.202,0.0,0.0,0.0,0.005,0.202,14.614,2.275,3.0013,3.0013,0.51349,0.51349,2.48781,0.03716,0.0,0.03008,0.0,0.0,0.10709,0.00435,0.0,0.03096,0.15021,0.0,0.0,0.0,0.00369,0.14997,2.15264,0.33517,0.0,1.739,0.0,0.0,11.829,11.829,0.0,1.082,0.437,0.0,0.0,70.0,70.0,72.0,94.863,0.0,0.0,15.8,13.901,70.0,12.751,59.913,7.608
2007-01-01T14:00:00,2007-01-01T14:00:00,2007-01-01T19:00:00Z,17.199,0.628,15.056,0.05,0.0,0.04,0.0,0.0,0.029,0.005,0.0,0.042,0.314,0.0,0.0,0.0,0.004,0.143,12.733,2.324,2.68033,2.68033,0.46254,0.46254,2.21779,0.03683,0.0,0.02981,0.0,0.0,0.02123,0.00395,0.0,0.03068,0.23118,0.0,0.0,0.0,0.00318,0.10568,1.87553,0.34226,0.0,0.982,1.375,0.542,10.324,10.324,0.0,1.8,0.436,0.0,0.0,70.0,70.0,72.0,79.547,0.0,0.0,19.4,16.437,59.0,6.935,64.985,37.723
2007-01-01T15:00:00,2007-01-01T15:00:00,2007-01-01T20:00:00Z,14.391,0.314,13.319,0.05,0.0,0.04,0.0,0.0,0.029,0.005,0.0,0.042,0.0,0.0,0.0,0.0,0.004,0.143,12.216,1.103,2.19374,2.19374,0.23184,0.23184,1.96189,0.03691,0.0,0.02987,0.0,0.0,0.02127,0.00396,0.0,0.03075,0.0,0.0,0.0,0.0,0.00318,0.1059,1.79938,0.16251,0.0,0.0,0.0,0.0,9.911,9.911,0.0,0.0,0.443,0.0,0.0,70.0,70.0,72.0,78.267,0.0,0.0,19.4,16.067,54.0,5.816,57.06,46.599
2007-01-01T16:00:00,2007-01-01T16:00:00,2007-01-01T21:00:00Z,18.194,0.497,16.5,0.05,0.0,0.04,0.0,0.0,0.149,0.006,0.0,0.041,0.0,0.0,0.0,0.0,0.006,0.205,12.953,3.546,2.81923,2.81923,0.38885,0.38885,2.43038,0.03915,0.0,0.03169,0.0,0.0,0.11652,0.00458,0.0,0.03185,0.0,0.0,0.0,0.0,0.00462,0.16044,1.90803,0.52235,0.0,0.0,2.745,1.082,10.501,10.501,0.0,2.38,0.437,0.0,0.0,70.0,70.0,72.0,89.745,0.0,0.0,17.6,14.402,53.0,11.408,35.504,25.36
2007-01-01T17:00:00,2007-01-01T17:00:00,2007-01-01T22:00:00Z,16.078,0.915,12.957,0.05,0.0,0.04,0.0,0.0,0.168,0.009,0.0,0.044,0.0,0.0,0.0,0.386,0.007,0.21,11.854,1.103,2.88299,2.88299,0.97436,0.97436,1.90863,0.05326,0.0,0.04311,0.0,0.0,0.17918,0.00987,0.0,0.04649,0.0,0.0,0.0,0.41111,0.00716,0.22417,1.74616,0.16247,0.0,0.0,0.0,0.0,9.622,9.622,0.0,0.0,0.432,0.0,0.0,70.0,70.0,72.0,84.761,0.0,0.0,17.6,14.749,58.0,9.171,11.412,4.755
2007-01-01T18:00:00,2007-01-01T18:00:00,2007-01-01T23:00:00Z,21.781,0.896,18.723,0.05,0.0,0.04,0.0,0.0,0.397,0.018,0.03,0.048,0.0,0.0,0.0,0.0,0.012,0.301,16.416,2.308,3.83455,3.83455,1.0766,1.0766,2.75795,0.06008,0.0,0.04863,0.0,0.0,0.47699,0.02169,0.03605,0.0572,0.0,0.0,0.0,0.0,0.01488,0.36109,2.41804,0.33991,0.0,0.0,1.821,0.718,13.271,13.271,0.0,1.581,0.438,0.0,0.0,70.0,70.0,72.0,37.557,99.99,0.0,15.8,13.517,64.0,6.935,0.0,0.0
2007-01-01T19:00:00,2007-01-01T19:00:00,2007-01-02T00:00:00Z,18.443,1.286,14.056,0.05,0.0,0.04,0.0,0.0,0.519,0.024,0.0,0.05,0.282,0.0,0.0,0.0,0.015,0.306,11.747,2.309,3.60735,3.60735,1.53692,1.53692,2.07043,0.05977,0.0,0.04838,0.0,0.0,0.62006,0.02858,0.0,0.05928,0.33701,0.0,0.0,0.0,0.0176,0.36624,1.73031,0.34012,0.0,2.562,0.0,0.0,9.536,9.536,0.0,1.594,0.437,0.0,0.0,70.0,70.0,72.0,84.435,0.0,0.0,15.8,13.127,58.0,8.053,0.0,0.0
2007-01-01T20:00:00,2007-01-01T20:00:00,2007-01-02T01:00:00Z,18.268,1.297,13.844,0.05,0.0,0.04,0.0,0.0,0.588,0.032,0.0,0.048,0.234,0.0,0.0,0.0,0.016,0.289,11.664,2.179,3.57381,3.57381,1.53461,1.53461,2.0392,0.05917,0.0,0.0479,0.0,0.0,0.69601,0.03753,0.0,0.05634,0.27697,0.0,0.0,0.0,0.01853,0.34215,1.71818,0.32102,0.0,0.0,0.916,0.361,9.47,9.47,0.0,0.792,0.435,0.0,0.0,70.0,70.0,72.0,87.072,0.0,0.0,17.6,14.751,58.0,10.29,0.0,0.0
2007-01-01T21:00:00,2007-01-01T21:00:00,2007-01-02T02:00:00Z,19.926,1.011,16.475,0.05,0.0,0.04,0.0,0.0,0.542,0.044,0.0,0.047,0.0,0.0,0.0,0.0,0.017,0.272,12.761,3.714,3.61998,3.61998,1.19321,1.19321,2.42677,0.059,0.0,0.04775,0.0,0.0,0.63912,0.05238,0.0,0.055,0.0,0.0,0.0,0.0,0.01958,0.32038,1.87963,0.54714,0.0,0.0,3.656,1.441,10.347,10.347,0.0,3.17,0.437,0.0,0.0,70.0,70.0,72.0,93.421,0.0,0.0,17.6,14.751,58.0,12.751,0.0,0.0
2007-01-01T22:00:00,2007-01-01T22:00:00,2007-01-02T03:00:00Z,20.922,0.886,17.898,0.05,0.0,0.04,0.0,0.0,0.423,0.051,0.0,0.046,0.0,0.0,0.0,0.0,0.016,0.26,14.412,3.486,3.69044,3.69044,1.05411,1.05411,2.63633,0.05946,0.0,0.04813,0.0,0.0,0.50286,0.06092,0.0,0.05426,0.0,0.0,0.0,0.0,0.01918,0.30931,2.12287,0.51346,0.0,0.0,2.07,0.816,11.668,11.668,0.0,1.797,0.438,0.0,0.0,70.0,70.0,72.0,109.12,0.0,0.0,17.6,14.751,58.0,17.224,0.0,0.0
2007-01-01T23:00:00,2007-01-01T23:00:00,2007-01-02T04:00:00Z,18.939,0.571,16.989,0.05,0.0,0.04,0.0,0.0,0.196,0.044,0.0,0.044,0.0,0.0,0.0,0.0,0.009,0.187,14.694,2.295,3.18504,3.18504,0.6825,0.6825,2.50255,0.05973,0.0,0.04835,0.0,0.0,0.23468,0.05304,0.0,0.05214,0.0,0.0,0.0,0.0,0.0108,0.22375,2.16444,0.3381,0.0,0.0,1.602,0.631,11.893,11.893,0.0,1.39,0.437,0.0,0.0,70.0,70.0,72.0,98.256,0.0,0.0,15.8,13.515,64.0,13.869,0.0,0.0
2007-01-02T00:00:00,2007-01-02T00:00:00,2007-01-02T05:00:00Z,23.474,0.448,21.947,0.05,0.0,0.04,0.0,0.0,0.087,0.031,0.015,0.041,0.0,0.0,0.0,0.0,0.008,0.176,17.091,4.856,3.76137,3.76137,0.52864,0.52864,3.23273,0.05903,0.0,0.04778,0.0,0.0,0.10276,0.03629,0.01771,0.04801,0.0,0.0,0.0,0.0,0.00943,0.20763,2.51745,0.71529,0.0,0.0,3.753,1.479,13.811,13.811,0.0,3.253,0.437,0.0,0.0,70.0,70.0,72.0,68.426,50.006,0.0,15.8,13.513,64.0,14.987,0.0,0.0
2007-01-02T01:00:00,2007-01-02T01:00:00,2007-01-02T06:00:00Z,21.535,0.329,20.412,0.05,0.0,0.04,0.0,0.0,0.029,0.022,0.0,0.04,0.0,0.0,0.0,0.0,0.004,0.143,16.907,3.504,3.38738,3.38738,0.38073,0.38073,3.00665,0.05783,0.0,0.04681,0.0,0.0,0.03333,0.02596,0.0,0.04589,0.0,0.0,0.0,0.0,0.00499,0.16594,2.49045,0.51619,0.0,0.0,2.289,0.902,13.664,13.664,0.0,1.985,0.436,0.0,0.0,70.0,70.0,72.0,110.357,0.0,0.0,15.8,13.512,64.0,17.224,0.0,0.0
2007-01-02T02:00:00,2007-01-02T02:00:00,2007-01-02T07:00:00Z,17.771,0.328,16.651,0.05,0.0,0.04,0.0,0.0,0.029,0.022,0.0,0.039,0.0,0.0,0.0,0.0,0.004,0.143,16.651,0.0,2.8269,2.8269,0.37423,0.37423,2.45267,0.05701,0.0,0.04615,0.0,0.0,0.03286,0.02559,0.0,0.04411,0.0,0.0,0.0,0.0,0.00492,0.1636,2.45267,0.0,0.0,0.0,0.0,0.0,13.459,13.459,0.0,0.0,0.444,0.0,0.0,70.0,70.0,72.0,106.018,0.0,0.0,15.8,13.51,64.0,16.106,0.0,0.0
2007-01-02T03:00:00,2007-01-02T03:00:00,2007-01-02T08:00:00Z,17.76,0.35,16.566,0.05,0.0,0.04,0.0,0.0,0.029,0.022,0.0,0.038,0.0,0.0,0.0,0.0,0.006,0.164,15.463,1.103,2.83899,2.83899,0.39884,0.39884,2.44015,0.05697,0.0,0.04611,0.0,0.0,0.03283,0.02557,0.0,0.04294,0.0,0.0,0.0,0.0,0.00739,0.18702,2.27769,0.16246,0.0,0.0,0.0,0.0,12.508,12.508,0.0,0.0,0.431,0.0,0.0,70.0,70.0,72.0,91.244,0.0,0.0,15.8,14.346,77.0,11.408,0.0,0.0
2007-01-02T04:00:00,2007-01-02T04:00:00,2007-01-02T09:00:00Z,18.14,0.346,16.959,0.05,0.0,0.04,0.0,0.0,0.029,0.022,0.0,0.037,0.0,0.0,0.0,0.0,0.006,0.161,16.959,0.0,2.8951,2.8951,0.39701,0.39701,2.49809,0.05734,0.0,0.04642,0.0,0.0,0.03305,0.02574,0.0,0.04209,0.0,0.0,0.0,0.0,0.0073,0.18507,2.49809,0.0,0.0,0.0,0.0,0.0,13.705,13.705,0.0,0.0,0.443,0.0,0.0,70.0,70.0,72.0,103.314,0.0,0.0,14.0,13.054,84.0,14.987,0.0,0.0
2007-01-02T05:00:00,2007-01-02T05:00:00,2007-01-02T10:00:00Z,20.016,0.325,18.906,0.05,0.0,0.04,0.0,0.0,0.029,0.022,0.0,0.036,0.0,0.0,0.0,0.0,0.004,0.143,17.803,1.103,3.15989,3.15989,0.37507,0.37507,2.78482,0.05766,0.0,0.04667,0.0,0.0,0.03323,0.02588,0.0,0.04118,0.0,0.0,0.0,0.0,0.00497,0.16546,2.62236,0.16247,0.0,0.0,0.0,0.0,14.38,14.38,0.0,0.0,0.432,0.0,0.0,70.0,70.0,72.0,111.592,0.0,0.0,14.0,13.052,84.0,17.224,0.0,0.0
2007-01-02T06:00:00,2007-01-02T06:00:00,2007-01-02T11:00:00Z,20.465,0.321,19.37,0.05,0.0,0.04,0.0,0.0,0.029,0.018,0.0,0.036,0.0,0.0,0.0,0.0,0.004,0.143,18.246,1.124,3.22953,3.22953,0.3763,0.3763,2.85324,0.05864,0.0,0.04747,0.0,0.0,0.0338,0.02117,0.0,0.04188,0.0,0.0,0.0,0.0,0.00506,0.16828,2.6877,0.16554,0.0,0.0,0.775,0.305,14.735,14.735,0.0,0.674,0.439,0.0,0.0,70.0,70.0,72.0,119.869,0.0,0.0,15.8,14.342,77.0,19.461,0.0,0.0
2007-01-02T07:00:00,2007-01-02T07:00:00,2007-01-02T12:00:00Z,19.213,0.449,17.682,0.05,0.0,0.04,0.0,0.0,0.118,0.017,0.0,0.038,0.0,0.0,0.0,0.0,0.007,0.179,16.554,1.128,3.13809,3.13809,0.53358,0.53358,2.60451,0.05946,0.0,0.04813,0.0,0.0,0.13988,0.02031,0.0,0.04482,0.0,0.0,0.0,0.0,0.00855,0.21245,2.43836,0.16615,0.0,0.0,0.914,0.36,13.381,13.381,0.0,0.794,0.437,0.0,0.0,70.0,70.0,72.0,101.979,0.0,0.0,15.8,14.789,84.0,14.987,0.0,0.0
2007-01-02T08:00:00,2007-01-02T08:00:00,2007-01-02T13:00:00Z,22.824,0.323,21.721,0.05,0.0,0.04,0.0,0.0,0.029,0.017,0.0,0.04,0.0,0.0,0.0,0.0,0.004,0.143,18.183,3.538,3.57841,3.57841,0.37895,0.37895,3.19946,0.0586,0.0,0.04743,0.0,0.0,0.03377,0.01944,0.0,0.0465,0.0,0.0,0.0,0.0,0.00505,0.16815,2.67836,0.5211,0.0,0.0,2.641,1.041,14.685,14.685,0.0,2.293,0.437,0.0,0.0,70.0,70.0,72.0,114.979,0.0,0.0,15.8,14.788,84.0,18.343,0.0,0.0
2007-01-02T09:00:00,2007-01-02T09:00:00,2007-01-02T14:00:00Z,20.125,0.625,17.994,0.05,0.0,0.04,0.0,0.0,0.153,0.016,0.0,0.041,0.122,0.0,0.0,0.0,0.006,0.196,16.872,1.122,3.20738,3.20738,0.55691,0.55691,2.65046,0.04459,0.0,0.03609,0.0,0.0,0.13636,0.01436,0.0,0.03626,0.10905,0.0,0.0,0.0,0.00547,0.17472,2.48525,0.16522,0.0,0.943,0.0,0.0,13.636,13.636,0.0,0.586,0.436,0.0,0.0,70.0,70.0,72.0,106.018,0.0,0.0,15.8,14.787,84.0,16.106,0.0,0.0
2007-01-02T10:00:00,2007-01-02T10:00:00,2007-01-02T15:00:00Z,22.497,0.822,19.692,0.05,0.0,0.04,0.0,0.0,0.157,0.014,0.0,0.041,0.319,0.0,0.0,0.0,0.005,0.196,18.574,1.118,3.52416,3.52416,0.6235,0.6235,2.90065,0.03793,0.0,0.0307,0.0,0.0,0.11912,0.01036,0.0,0.03085,0.24222,0.0,0.0,0.0,0.00368,0.14863,2.73596,0.16469,0.0,0.757,0.0,0.0,14.997,14.997,0.0,0.471,0.436,0.0,0.0,70.0,70.0,72.0,131.491,0.0,0.0,15.8,14.786,84.0,21.922,12.046,0.0
