Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,End Use: Electricity: Heating,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Heating Heat Pump Backup,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Hot Water,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Dishwasher,End Use: Electricity: Clothes Washer,End Use: Electricity: Clothes Dryer,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Heat Pump Backup,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Dishwasher,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Washer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Hot Water: Clothes Washer,Hot Water: Dishwasher,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Heating: Heat Pump Backup,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Conditioned Space,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
2007-01-02T03:00:00,2007-01-02T03:00:00,2007-01-02T08:00:00Z,8.733,2.559,1.534,0.056,0.703,0.0,0.0,0.0,0.035,0.025,0.0,0.038,0.0,0.0,0.0,0.0,0.006,0.163,2.91614,2.91614,2.91614,2.91614,1.74824,0.06394,0.80082,0.0,0.0,0.0,0.03939,0.02811,0.0,0.04294,0.0,0.0,0.0,0.0,0.00739,0.18532,0.0,0.0,0.0,0.0,13.948,2.398,0.0,0.0,0.124,0.0,0.0,70.0,70.0,70.0,128.573,0.0,0.0,15.8,14.346,77.0,11.408,0.0,0.0
2007-01-02T04:00:00,2007-01-02T04:00:00,2007-01-02T09:00:00Z,10.577,3.1,1.49,0.056,1.292,0.0,0.0,0.0,0.035,0.025,0.0,0.037,0.0,0.0,0.0,0.0,0.006,0.16,3.55499,3.55499,3.55499,3.55499,1.7086,0.06436,1.48131,0.0,0.0,0.0,0.03965,0.0283,0.0,0.04209,0.0,0.0,0.0,0.0,0.0073,0.18338,0.0,0.0,0.0,0.0,15.332,4.407,0.0,0.0,0.123,0.0,0.0,70.0,70.0,70.0,141.749,0.0,0.0,14.0,13.054,84.0,14.987,0.0,0.0
2007-01-02T05:00:00,2007-01-02T05:00:00,2007-01-02T10:00:00Z,11.24,3.294,1.49,0.056,1.507,0.0,0.0,0.0,0.035,0.025,0.0,0.036,0.0,0.0,0.0,0.0,0.004,0.142,3.79905,3.79905,3.79905,3.79905,1.71806,0.06472,1.73784,0.0,0.0,0.0,0.03987,0.02846,0.0,0.04118,0.0,0.0,0.0,0.0,0.00497,0.16396,0.0,0.0,0.0,0.0,16.065,5.142,0.0,0.0,0.122,0.0,0.0,70.0,70.0,70.0,150.464,0.0,0.0,14.0,13.052,84.0,17.224,0.0,0.0
2007-01-02T06:00:00,2007-01-02T06:00:00,2007-01-02T11:00:00Z,11.873,3.48,1.534,0.056,1.401,0.0,0.0,0.251,0.035,0.02,0.0,0.036,0.0,0.0,0.0,0.0,0.004,0.142,4.0811,4.0811,4.0811,4.0811,1.79953,0.06582,1.64368,0.0,0.0,0.29456,0.04055,0.02328,0.0,0.04188,0.0,0.0,0.0,0.0,0.00506,0.16674,0.0,0.0,0.776,0.306,16.329,4.782,0.0,0.674,0.121,0.0,0.0,70.0,70.0,70.0,158.689,0.0,0.0,15.8,14.342,77.0,19.461,0.0,0.0
2007-01-02T07:00:00,2007-01-02T07:00:00,2007-01-02T12:00:00Z,11.063,3.242,1.527,0.056,1.024,0.0,0.0,0.254,0.141,0.019,0.0,0.038,0.0,0.0,0.0,0.0,0.007,0.177,3.85569,3.85569,3.85569,3.85569,1.81551,0.06674,1.21756,0.0,0.0,0.30189,0.1678,0.02233,0.0,0.04482,0.0,0.0,0.0,0.0,0.00855,0.21051,0.0,0.0,0.914,0.36,14.864,3.494,0.0,0.794,0.121,0.0,0.0,70.0,70.0,70.0,139.643,0.0,0.0,15.8,14.789,84.0,14.987,0.0,0.0
2007-01-02T08:00:00,2007-01-02T08:00:00,2007-01-02T13:00:00Z,13.096,3.838,1.527,0.056,1.428,0.0,0.0,0.588,0.035,0.018,0.0,0.04,0.0,0.0,0.0,0.0,0.004,0.142,4.49822,4.49822,4.49822,4.49822,1.78921,0.06577,1.67409,0.0,0.0,0.68909,0.04052,0.02138,0.0,0.0465,0.0,0.0,0.0,0.0,0.00505,0.16662,0.0,0.0,2.645,1.043,16.244,4.874,0.0,2.293,0.121,0.0,0.0,70.0,70.0,70.0,153.421,0.0,0.0,15.8,14.788,84.0,18.343,0.0,0.0
2007-01-02T09:00:00,2007-01-02T09:00:00,2007-01-02T14:00:00Z,11.957,3.504,1.527,0.056,1.108,0.0,0.0,0.249,0.183,0.018,0.0,0.041,0.122,0.0,0.0,0.0,0.006,0.194,3.12501,3.12501,3.12501,3.12501,1.3614,0.05005,0.98797,0.0,0.0,0.22231,0.16358,0.01579,0.0,0.03626,0.10905,0.0,0.0,0.0,0.00547,0.17313,0.0,0.943,0.0,0.0,15.149,3.78,0.0,0.588,0.122,0.0,0.0,70.0,70.0,70.0,143.885,0.0,0.0,15.8,14.787,84.0,16.106,0.0,0.0
2007-01-02T10:00:00,2007-01-02T10:00:00,2007-01-02T15:00:00Z,14.127,4.14,1.527,0.056,1.548,0.0,0.0,0.247,0.188,0.015,0.0,0.041,0.319,0.0,0.0,0.0,0.005,0.194,3.14078,3.14078,3.14078,3.14078,1.15806,0.04257,1.17466,0.0,0.0,0.18716,0.1429,0.01139,0.0,0.03085,0.24222,0.0,0.0,0.0,0.00368,0.14728,0.0,0.757,0.0,0.0,16.651,5.283,0.0,0.473,0.122,0.0,0.0,70.0,70.0,70.0,171.359,0.0,0.0,15.8,14.786,84.0,21.922,12.046,0.0
2007-01-02T11:00:00,2007-01-02T11:00:00,2007-01-02T16:00:00Z,11.499,3.37,1.518,0.056,1.489,0.0,0.0,0.0,0.035,0.012,0.0,0.04,0.074,0.0,0.0,0.0,0.004,0.142,2.52382,2.52382,2.52382,2.52382,1.13664,0.04203,1.11529,0.0,0.0,0.0,0.02589,0.00884,0.0,0.02971,0.05572,0.0,0.0,0.0,0.00323,0.10647,0.0,0.0,0.0,0.0,16.243,5.081,0.0,0.0,0.121,0.0,0.0,70.0,70.0,70.0,158.689,0.0,0.0,15.8,15.294,92.0,19.461,19.02,0.0
2007-01-02T12:00:00,2007-01-02T12:00:00,2007-01-02T17:00:00Z,9.403,2.756,1.596,0.056,0.874,0.0,0.0,0.0,0.035,0.008,0.0,0.04,0.0,0.0,0.0,0.0,0.004,0.142,2.05594,2.05594,2.05594,2.05594,1.19105,0.04187,0.65235,0.0,0.0,0.0,0.02579,0.006,0.0,0.0296,0.0,0.0,0.0,0.0,0.00322,0.10606,0.0,0.0,0.0,0.0,15.189,2.984,0.0,0.0,0.119,0.0,0.0,70.0,70.0,70.0,154.967,0.0,0.0,19.4,18.248,84.0,19.461,21.873,0.0
2007-01-02T13:00:00,2007-01-02T13:00:00,2007-01-02T18:00:00Z,9.519,2.79,1.669,0.056,0.196,0.0,0.0,0.254,0.035,0.006,0.0,0.042,0.0,0.0,0.0,0.386,0.004,0.142,2.07336,2.07336,2.07336,2.07336,1.24011,0.04171,0.14572,0.0,0.0,0.18871,0.02569,0.00478,0.0,0.03096,0.0,0.0,0.0,0.28681,0.0032,0.10566,0.0,0.0,0.914,0.36,13.933,0.669,0.0,0.794,0.121,0.0,0.0,70.0,70.0,70.0,158.286,0.0,0.0,23.0,21.125,77.0,20.804,23.141,0.0
