,Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Heating Heat Pump Backup Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,End Use: Natural Gas: Heating Heat Pump Backup,End Use: Natural Gas: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Heat Pump Backup Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Heating Heat Pump Backup,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Hot Water,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Heating: Heat Pump Backup,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Conditioned Space,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
1,2007-01-01T01:00:00,2007-01-01T01:00:00,2007-01-01T07:00:00Z,11.78,0.252,10.92,0.05,0.0,0.02,0.0,0.0,0.02,0.018,0.0,0.04,0.0,0.004,0.1,10.92,0.0,1.73324,1.73324,0.12471,0.12471,1.60854,0.02474,0.0,0.00972,0.0,0.0,0.01003,0.00903,0.0,0.01963,0.0,0.00217,0.04939,1.60854,0.0,0.0,0.0,8.803,8.803,0.0,0.0,0.444,0.0,0.0,70.0,70.0,70.0,49.617,0.0,0.0,-4.0,-4.897,68.0,4.698,0.0,0.0
2,2007-01-01T02:00:00,2007-01-01T02:00:00,2007-01-01T08:00:00Z,13.968,0.251,13.111,0.05,0.0,0.02,0.0,0.0,0.02,0.018,0.0,0.039,0.0,0.004,0.1,12.008,1.103,2.05577,2.05577,0.12449,0.12449,1.93128,0.02479,0.0,0.00974,0.0,0.0,0.01005,0.00905,0.0,0.01918,0.0,0.00217,0.0495,1.76881,0.16246,0.0,0.0,9.674,9.674,0.0,0.0,0.431,0.0,0.0,70.0,70.0,70.0,53.649,0.0,0.0,-5.8,-6.651,67.0,10.29,0.0,0.0
3,2007-01-01T03:00:00,2007-01-01T03:00:00,2007-01-01T09:00:00Z,12.703,0.25,11.849,0.05,0.0,0.02,0.0,0.0,0.02,0.018,0.0,0.038,0.0,0.004,0.1,11.849,0.0,1.86746,1.86746,0.12207,0.12207,1.74539,0.02441,0.0,0.00959,0.0,0.0,0.00989,0.00891,0.0,0.0184,0.0,0.00214,0.04873,1.74539,0.0,0.0,0.0,9.546,9.546,0.0,0.0,0.443,0.0,0.0,70.0,70.0,70.0,51.259,0.0,0.0,-5.8,-6.804,61.0,6.935,0.0,0.0
4,2007-01-01T04:00:00,2007-01-01T04:00:00,2007-01-01T10:00:00Z,14.08,0.249,13.23,0.05,0.0,0.02,0.0,0.0,0.02,0.018,0.0,0.037,0.0,0.004,0.1,12.127,1.103,2.07112,2.07112,0.1223,0.1223,1.94882,0.02455,0.0,0.00965,0.0,0.0,0.00995,0.00896,0.0,0.01802,0.0,0.00215,0.04902,1.78635,0.16246,0.0,0.0,9.769,9.769,0.0,0.0,0.431,0.0,0.0,70.0,70.0,70.0,51.904,0.0,0.0,-5.8,-6.804,61.0,8.053,0.0,0.0
5,2007-01-01T05:00:00,2007-01-01T05:00:00,2007-01-01T11:00:00Z,13.122,0.248,12.275,0.05,0.0,0.02,0.0,0.0,0.02,0.018,0.0,0.036,0.0,0.004,0.1,12.275,0.0,1.92744,1.92744,0.1193,0.1193,1.80814,0.02404,0.0,0.00945,0.0,0.0,0.00974,0.00878,0.0,0.01717,0.0,0.00211,0.04801,1.80814,0.0,0.0,0.0,9.887,9.887,0.0,0.0,0.443,0.0,0.0,70.0,70.0,70.0,51.904,0.0,0.0,-5.8,-6.649,67.0,8.053,0.0,0.0
6,2007-01-01T06:00:00,2007-01-01T06:00:00,2007-01-01T12:00:00Z,14.056,0.245,13.222,0.05,0.0,0.02,0.0,0.0,0.02,0.015,0.0,0.036,0.0,0.004,0.1,12.119,1.103,2.06007,2.06007,0.11251,0.11251,1.94755,0.02301,0.0,0.00904,0.0,0.0,0.00932,0.00676,0.0,0.01643,0.0,0.00202,0.04594,1.78509,0.16247,0.0,0.0,9.762,9.762,0.0,0.0,0.432,0.0,0.0,70.0,70.0,70.0,50.755,0.0,0.0,-5.8,-6.443,75.0,5.816,0.0,0.0
7,2007-01-01T07:00:00,2007-01-01T07:00:00,2007-01-01T13:00:00Z,15.588,0.425,14.136,0.05,0.0,0.02,0.0,0.0,0.145,0.014,0.0,0.038,0.0,0.01,0.149,11.823,2.313,2.27805,2.27805,0.19585,0.19585,2.0822,0.02302,0.0,0.00905,0.0,0.0,0.06685,0.0064,0.0,0.01735,0.0,0.0047,0.06849,1.7415,0.34071,1.77,0.632,9.525,9.525,0.0,1.66,0.438,0.0,0.0,70.0,70.0,70.0,51.162,0.0,0.0,-4.0,-4.896,68.0,8.053,0.0,0.0
8,2007-01-01T08:00:00,2007-01-01T08:00:00,2007-01-01T14:00:00Z,12.536,0.247,11.692,0.05,0.0,0.02,0.0,0.0,0.02,0.013,0.0,0.04,0.0,0.004,0.1,11.692,0.0,1.83059,1.83059,0.10834,0.10834,1.72226,0.0219,0.0,0.00861,0.0,0.0,0.00888,0.00591,0.0,0.01738,0.0,0.00192,0.04374,1.72226,0.0,0.0,0.0,9.421,9.421,0.0,0.0,0.432,0.0,0.0,70.0,70.0,70.0,49.23,0.0,0.0,-2.2,-3.355,62.0,5.816,0.0,0.0
9,2007-01-01T09:00:00,2007-01-01T09:00:00,2007-01-01T15:00:00Z,14.085,0.248,13.239,0.05,0.0,0.02,0.0,0.0,0.02,0.013,0.0,0.041,0.0,0.004,0.1,12.136,1.103,2.02715,2.02715,0.07706,0.07706,1.95009,0.01554,0.0,0.00611,0.0,0.0,0.0063,0.00407,0.0,0.01264,0.0,0.00136,0.03104,1.78757,0.16251,0.0,0.0,9.776,9.776,0.0,0.0,0.442,0.0,0.0,70.0,70.0,70.0,51.232,0.0,0.0,-2.2,-3.355,62.0,9.171,0.0,0.0
10,2007-01-01T10:00:00,2007-01-01T10:00:00,2007-01-01T16:00:00Z,9.961,0.246,9.122,0.05,0.0,0.02,0.0,0.0,0.02,0.011,0.0,0.041,0.0,0.004,0.1,9.122,0.0,1.4117,1.4117,0.06799,0.06799,1.34372,0.01382,0.0,0.00543,0.0,0.0,0.0056,0.00307,0.0,0.01124,0.0,0.00121,0.0276,1.34372,0.0,0.0,0.0,7.365,7.365,0.0,0.0,0.431,0.0,0.0,70.0,70.0,70.0,49.66,0.0,0.0,-0.4,-1.652,62.0,8.053,23.775,183.542
11,2007-01-01T11:00:00,2007-01-01T11:00:00,2007-01-01T17:00:00Z,10.494,0.243,9.667,0.05,0.0,0.02,0.0,0.0,0.02,0.009,0.0,0.04,0.0,0.004,0.1,8.55,1.116,1.48783,1.48783,0.06395,0.06395,1.42388,0.01318,0.0,0.00518,0.0,0.0,0.00534,0.0023,0.0,0.01046,0.0,0.00116,0.02632,1.25946,0.16442,0.44,0.157,6.907,6.907,0.0,0.413,0.437,0.0,0.0,70.0,70.0,70.0,50.749,0.0,0.0,1.4,0.043,62.0,10.29,23.141,227.288
12,2007-01-01T12:00:00,2007-01-01T12:00:00,2007-01-01T18:00:00Z,10.635,0.24,9.817,0.05,0.0,0.02,0.0,0.0,0.02,0.006,0.0,0.04,0.0,0.004,0.1,8.714,1.103,1.50761,1.50761,0.06158,0.06158,1.44602,0.01284,0.0,0.00505,0.0,0.0,0.0052,0.00153,0.0,0.01019,0.0,0.00113,0.02564,1.28351,0.16251,0.0,0.0,7.038,7.038,0.0,0.0,0.443,0.0,0.0,70.0,70.0,70.0,50.012,0.0,0.0,3.2,1.499,56.0,10.29,19.654,257.72
13,2007-01-01T13:00:00,2007-01-01T13:00:00,2007-01-01T19:00:00Z,9.418,0.241,8.597,0.05,0.0,0.02,0.0,0.0,0.02,0.005,0.0,0.042,0.0,0.004,0.1,8.597,0.0,1.32578,1.32578,0.0594,0.0594,1.26638,0.01235,0.0,0.00485,0.0,0.0,0.005,0.00118,0.0,0.01029,0.0,0.00108,0.02465,1.26638,0.0,0.0,0.0,6.945,6.945,0.0,0.0,0.431,0.0,0.0,70.0,70.0,70.0,48.235,0.0,0.0,5.0,2.952,51.0,9.171,37.723,218.412
14,2007-01-01T14:00:00,2007-01-01T14:00:00,2007-01-01T20:00:00Z,10.722,0.24,9.903,0.05,0.0,0.02,0.0,0.0,0.02,0.004,0.0,0.042,0.0,0.004,0.1,8.8,1.103,1.51678,1.51678,0.05808,0.05808,1.4587,0.01209,0.0,0.00475,0.0,0.0,0.0049,0.00106,0.0,0.01007,0.0,0.00106,0.02415,1.29618,0.16252,0.0,0.0,7.107,7.107,0.0,0.0,0.443,0.0,0.0,70.0,70.0,70.0,49.271,0.0,0.0,5.0,2.952,51.0,10.29,47.867,61.815
15,2007-01-01T15:00:00,2007-01-01T15:00:00,2007-01-01T21:00:00Z,9.353,0.24,8.534,0.05,0.0,0.02,0.0,0.0,0.02,0.004,0.0,0.042,0.0,0.004,0.1,8.534,0.0,1.31658,1.31658,0.05957,0.05957,1.25701,0.0124,0.0,0.00487,0.0,0.0,0.00503,0.00108,0.0,0.01033,0.0,0.00109,0.02476,1.25701,0.0,0.0,0.0,6.894,6.894,0.0,0.0,0.43,0.0,0.0,70.0,70.0,70.0,46.588,0.0,0.0,6.8,4.412,47.0,8.053,27.262,0.0
16,2007-01-01T16:00:00,2007-01-01T16:00:00,2007-01-01T22:00:00Z,10.532,0.24,9.715,0.05,0.0,0.02,0.0,0.0,0.02,0.005,0.0,0.041,0.0,0.004,0.1,8.611,1.103,1.5002,1.5002,0.06924,0.06924,1.43096,0.01445,0.0,0.00568,0.0,0.0,0.00586,0.00138,0.0,0.01175,0.0,0.00127,0.02886,1.26844,0.16252,0.0,0.0,6.956,6.956,0.0,0.0,0.444,0.0,0.0,70.0,70.0,70.0,46.588,0.0,0.0,6.8,4.411,47.0,8.053,17.752,32.651
17,2007-01-01T17:00:00,2007-01-01T17:00:00,2007-01-01T23:00:00Z,11.937,0.785,9.259,0.05,0.0,0.02,0.0,0.0,0.02,0.008,0.0,0.044,0.54,0.004,0.1,8.156,1.103,1.70232,1.70232,0.33845,0.33845,1.36386,0.02156,0.0,0.00847,0.0,0.0,0.00874,0.00325,0.0,0.01882,0.23266,0.00189,0.04305,1.2014,0.16246,0.0,0.0,6.592,6.592,0.0,0.0,0.43,0.0,0.0,70.0,70.0,70.0,48.524,0.0,0.0,6.8,4.64,52.0,10.29,1.585,22.19
18,2007-01-01T18:00:00,2007-01-01T18:00:00,2007-01-02T00:00:00Z,16.869,0.712,14.439,0.05,0.0,0.02,0.0,0.0,0.329,0.015,0.03,0.048,0.0,0.013,0.209,14.439,0.0,2.444,2.444,0.31719,0.31719,2.12681,0.02227,0.0,0.00875,0.0,0.0,0.14633,0.00654,0.01336,0.0212,0.0,0.00561,0.09313,2.12681,0.0,0.0,0.0,11.618,11.618,0.0,0.0,0.444,0.0,0.0,70.0,70.0,70.0,15.282,99.99,0.0,6.8,4.867,57.0,9.171,0.0,0.0
19,2007-01-01T19:00:00,2007-01-01T19:00:00,2007-01-02T01:00:00Z,11.666,0.768,9.044,0.05,0.0,0.02,0.0,0.0,0.402,0.019,0.0,0.05,0.0,0.015,0.213,7.941,1.103,1.6837,1.6837,0.35155,0.35155,1.33215,0.02287,0.0,0.00899,0.0,0.0,0.18372,0.0089,0.0,0.02269,0.0,0.00685,0.09753,1.16969,0.16246,0.0,0.0,6.42,6.42,0.0,0.0,0.431,0.0,0.0,70.0,70.0,70.0,48.524,0.0,0.0,6.8,5.411,69.0,10.29,0.0,0.0
20,2007-01-01T20:00:00,2007-01-01T20:00:00,2007-01-02T02:00:00Z,10.704,0.765,8.093,0.05,0.0,0.02,0.0,0.0,0.405,0.026,0.0,0.048,0.0,0.016,0.201,8.093,0.0,1.5192,1.5192,0.32705,0.32705,1.19215,0.02137,0.0,0.0084,0.0,0.0,0.17308,0.01103,0.0,0.02035,0.0,0.00681,0.086,1.19215,0.0,0.0,0.0,6.542,6.542,0.0,0.0,0.443,0.0,0.0,70.0,70.0,70.0,48.235,0.0,0.0,5.0,4.295,83.0,9.171,0.0,0.0
21,2007-01-01T21:00:00,2007-01-01T21:00:00,2007-01-02T03:00:00Z,11.489,0.693,9.123,0.05,0.0,0.02,0.0,0.0,0.335,0.036,0.0,0.047,0.0,0.017,0.189,8.007,1.116,1.63843,1.63843,0.29456,0.29456,1.34387,0.02124,0.0,0.00835,0.0,0.0,0.14238,0.01535,0.0,0.0198,0.0,0.00717,0.08027,1.17949,0.16437,0.441,0.157,6.473,6.473,0.0,0.413,0.437,0.0,0.0,70.0,70.0,70.0,47.472,0.0,0.0,6.8,5.725,76.0,9.171,0.0,0.0
22,2007-01-01T22:00:00,2007-01-01T22:00:00,2007-01-02T04:00:00Z,12.622,0.607,10.551,0.05,0.0,0.02,0.0,0.0,0.253,0.042,0.0,0.046,0.0,0.016,0.181,8.237,2.313,1.83251,1.83251,0.27837,0.27837,1.55413,0.02293,0.0,0.00901,0.0,0.0,0.11588,0.01911,0.0,0.02092,0.0,0.00752,0.083,1.21336,0.34078,1.765,0.63,6.657,6.657,0.0,1.652,0.436,0.0,0.0,70.0,70.0,70.0,46.588,0.0,0.0,6.8,5.725,76.0,8.053,0.0,0.0
23,2007-01-01T23:00:00,2007-01-01T23:00:00,2007-01-02T05:00:00Z,16.296,0.274,15.362,0.05,0.0,0.02,0.0,0.0,0.02,0.036,0.0,0.044,0.0,0.004,0.1,9.202,6.16,2.3861,2.3861,0.12331,0.12331,2.26279,0.02251,0.0,0.00885,0.0,0.0,0.00912,0.01626,0.0,0.01965,0.0,0.00197,0.04495,1.35541,0.90738,3.967,1.417,7.428,7.428,0.0,3.716,0.437,0.0,0.0,70.0,70.0,70.0,46.588,0.0,0.0,6.8,6.04,83.0,8.053,0.0,0.0
24,2007-01-02T00:00:00,2007-01-02T00:00:00,2007-01-02T06:00:00Z,13.738,0.275,12.8,0.05,0.0,0.02,0.0,0.0,0.02,0.025,0.015,0.041,0.0,0.004,0.1,11.671,1.129,2.01985,2.01985,0.13444,0.13444,1.88541,0.02446,0.0,0.00961,0.0,0.0,0.00991,0.01223,0.00734,0.01989,0.0,0.00215,0.04884,1.71914,0.16627,0.88,0.314,9.404,9.404,0.0,0.825,0.438,0.0,0.0,70.0,70.0,70.0,21.944,50.006,0.0,6.8,6.04,83.0,6.935,0.0,0.0
25,2007-01-02T01:00:00,2007-01-02T01:00:00,2007-01-02T07:00:00Z,12.497,0.252,11.637,0.05,0.0,0.02,0.0,0.0,0.02,0.018,0.0,0.04,0.0,0.004,0.1,9.352,2.286,1.83889,1.83889,0.12471,0.12471,1.71419,0.02474,0.0,0.00972,0.0,0.0,0.01003,0.00903,0.0,0.01963,0.0,0.00217,0.04939,1.37749,0.3367,1.323,0.472,7.548,7.548,0.0,1.242,0.437,0.0,0.0,70.0,70.0,70.0,45.868,0.0,0.0,6.8,6.039,83.0,6.935,0.0,0.0
26,2007-01-02T02:00:00,2007-01-02T02:00:00,2007-01-02T08:00:00Z,11.117,0.251,10.26,0.05,0.0,0.02,0.0,0.0,0.02,0.018,0.0,0.039,0.0,0.004,0.1,9.157,1.103,1.63578,1.63578,0.12449,0.12449,1.51129,0.02479,0.0,0.00974,0.0,0.0,0.01005,0.00905,0.0,0.01918,0.0,0.00217,0.0495,1.34883,0.16246,0.0,0.0,7.393,7.393,0.0,0.0,0.43,0.0,0.0,70.0,70.0,70.0,45.804,0.0,0.0,8.6,7.782,83.0,8.053,0.0,0.0
27,2007-01-02T03:00:00,2007-01-02T03:00:00,2007-01-02T09:00:00Z,9.937,0.25,9.084,0.05,0.0,0.02,0.0,0.0,0.02,0.018,0.0,0.038,0.0,0.004,0.1,9.084,0.0,1.46009,1.46009,0.12207,0.12207,1.33802,0.02441,0.0,0.00959,0.0,0.0,0.00989,0.00891,0.0,0.0184,0.0,0.00214,0.04873,1.33802,0.0,0.0,0.0,7.334,7.334,0.0,0.0,0.444,0.0,0.0,70.0,70.0,70.0,45.072,0.0,0.0,8.6,8.168,91.0,6.935,0.0,0.0
28,2007-01-02T04:00:00,2007-01-02T04:00:00,2007-01-02T10:00:00Z,11.103,0.249,10.253,0.05,0.0,0.02,0.0,0.0,0.02,0.018,0.0,0.037,0.0,0.004,0.1,9.151,1.103,1.63264,1.63264,0.1223,0.1223,1.51034,0.02455,0.0,0.00965,0.0,0.0,0.00995,0.00896,0.0,0.01802,0.0,0.00215,0.04902,1.34788,0.16246,0.0,0.0,7.387,7.387,0.0,0.0,0.431,0.0,0.0,70.0,70.0,70.0,47.015,0.0,0.0,10.4,9.522,83.0,10.29,0.0,0.0
29,2007-01-02T05:00:00,2007-01-02T05:00:00,2007-01-02T11:00:00Z,9.879,0.248,9.032,0.05,0.0,0.02,0.0,0.0,0.02,0.018,0.0,0.036,0.0,0.004,0.1,9.032,0.0,1.44978,1.44978,0.1193,0.1193,1.33049,0.02404,0.0,0.00945,0.0,0.0,0.00974,0.00878,0.0,0.01717,0.0,0.00211,0.04801,1.33049,0.0,0.0,0.0,7.293,7.293,0.0,0.0,0.443,0.0,0.0,70.0,70.0,70.0,45.928,0.0,0.0,10.4,9.522,83.0,9.171,0.0,0.0
30,2007-01-02T06:00:00,2007-01-02T06:00:00,2007-01-02T12:00:00Z,11.076,0.245,10.242,0.05,0.0,0.02,0.0,0.0,0.02,0.015,0.0,0.036,0.0,0.004,0.1,9.139,1.103,1.62111,1.62111,0.11251,0.11251,1.5086,0.02301,0.0,0.00904,0.0,0.0,0.00932,0.00676,0.0,0.01643,0.0,0.00202,0.04594,1.34613,0.16246,0.0,0.0,7.378,7.378,0.0,0.0,0.432,0.0,0.0,70.0,70.0,70.0,47.015,0.0,0.0,10.4,9.521,83.0,10.29,0.0,0.0
31,2007-01-02T07:00:00,2007-01-02T07:00:00,2007-01-02T13:00:00Z,12.457,0.425,11.006,0.05,0.0,0.02,0.0,0.0,0.145,0.014,0.0,0.038,0.0,0.01,0.149,8.717,2.289,1.817,1.817,0.19585,0.19585,1.62115,0.02302,0.0,0.00905,0.0,0.0,0.06685,0.0064,0.0,0.01735,0.0,0.0047,0.06849,1.28398,0.33716,1.388,0.496,7.04,7.04,0.0,1.302,0.437,0.0,0.0,70.0,70.0,70.0,46.329,0.0,0.0,10.94,10.043,83.0,9.843,0.0,0.0
32,2007-01-02T08:00:00,2007-01-02T08:00:00,2007-01-02T14:00:00Z,9.664,0.247,8.82,0.05,0.0,0.02,0.0,0.0,0.02,0.013,0.0,0.04,0.0,0.004,0.1,8.82,0.0,1.40749,1.40749,0.10834,0.10834,1.29915,0.0219,0.0,0.00861,0.0,0.0,0.00888,0.00591,0.0,0.01738,0.0,0.00192,0.04374,1.29915,0.0,0.0,0.0,7.123,7.123,0.0,0.0,0.444,0.0,0.0,70.0,70.0,70.0,45.147,0.0,0.0,12.2,11.315,84.0,9.171,0.0,0.0
33,2007-01-02T09:00:00,2007-01-02T09:00:00,2007-01-02T15:00:00Z,10.939,0.248,10.093,0.05,0.0,0.02,0.0,0.0,0.02,0.013,0.0,0.041,0.0,0.004,0.1,8.99,1.103,1.56376,1.56376,0.07706,0.07706,1.4867,0.01554,0.0,0.00611,0.0,0.0,0.0063,0.00407,0.0,0.01264,0.0,0.00136,0.03104,1.32423,0.16246,0.0,0.0,7.259,7.259,0.0,0.0,0.431,0.0,0.0,70.0,70.0,70.0,46.252,0.0,0.0,12.2,11.315,84.0,10.29,0.0,0.0
34,2007-01-02T10:00:00,2007-01-02T10:00:00,2007-01-02T16:00:00Z,8.881,0.246,8.042,0.05,0.0,0.02,0.0,0.0,0.02,0.011,0.0,0.041,0.0,0.004,0.1,8.042,0.0,1.25257,1.25257,0.06799,0.06799,1.18459,0.01382,0.0,0.00543,0.0,0.0,0.0056,0.00307,0.0,0.01124,0.0,0.00121,0.0276,1.18459,0.0,0.0,0.0,6.501,6.501,0.0,0.0,0.443,0.0,0.0,70.0,70.0,70.0,46.787,0.0,0.0,14.0,12.576,76.0,11.408,28.53,35.187
35,2007-01-02T11:00:00,2007-01-02T11:00:00,2007-01-02T17:00:00Z,11.53,0.243,10.703,0.05,0.0,0.02,0.0,0.0,0.02,0.009,0.0,0.04,0.0,0.004,0.1,7.189,3.513,1.64044,1.64044,0.06395,0.06395,1.57648,0.01318,0.0,0.00518,0.0,0.0,0.00534,0.0023,0.0,0.01046,0.0,0.00116,0.02632,1.05894,0.51754,2.206,0.788,5.818,5.818,0.0,2.069,0.437,0.0,0.0,70.0,70.0,70.0,47.534,0.0,0.0,12.2,11.315,84.0,11.408,48.818,156.914
36,2007-01-02T12:00:00,2007-01-02T12:00:00,2007-01-02T18:00:00Z,8.628,0.24,7.81,0.05,0.0,0.02,0.0,0.0,0.02,0.006,0.0,0.04,0.0,0.004,0.1,7.81,0.0,1.21204,1.21204,0.06158,0.06158,1.15045,0.01284,0.0,0.00505,0.0,0.0,0.0052,0.00153,0.0,0.01019,0.0,0.00113,0.02564,1.15045,0.0,0.0,0.0,6.315,6.315,0.0,0.0,0.435,0.0,0.0,70.0,70.0,70.0,47.534,0.0,0.0,12.2,11.314,84.0,11.408,19.654,0.0
37,2007-01-02T13:00:00,2007-01-02T13:00:00,2007-01-02T19:00:00Z,10.375,0.241,9.554,0.05,0.0,0.02,0.0,0.0,0.02,0.005,0.0,0.042,0.0,0.004,0.1,8.451,1.103,1.46674,1.46674,0.0594,0.0594,1.40735,0.01235,0.0,0.00485,0.0,0.0,0.005,0.00118,0.0,0.01029,0.0,0.00108,0.02465,1.24485,0.1625,0.0,0.0,6.828,6.828,0.0,0.0,0.439,0.0,0.0,70.0,70.0,70.0,50.966,0.0,0.0,12.2,11.313,84.0,13.869,28.53,0.0
38,2007-01-02T14:00:00,2007-01-02T14:00:00,2007-01-02T20:00:00Z,9.281,0.24,8.461,0.05,0.0,0.02,0.0,0.0,0.02,0.004,0.0,0.042,0.0,0.004,0.1,8.461,0.0,1.30445,1.30445,0.05808,0.05808,1.24637,0.01209,0.0,0.00475,0.0,0.0,0.0049,0.00106,0.0,0.01007,0.0,0.00106,0.02415,1.24637,0.0,0.0,0.0,6.836,6.836,0.0,0.0,0.435,0.0,0.0,70.0,70.0,70.0,49.304,0.0,0.0,12.2,11.702,91.0,12.751,18.069,0.0
39,2007-01-02T15:00:00,2007-01-02T15:00:00,2007-01-02T21:00:00Z,9.422,0.24,8.603,0.05,0.0,0.02,0.0,0.0,0.02,0.004,0.0,0.042,0.0,0.004,0.1,7.5,1.103,1.32677,1.32677,0.05957,0.05957,1.2672,0.0124,0.0,0.00487,0.0,0.0,0.00503,0.00108,0.0,0.01033,0.0,0.00109,0.02476,1.1047,0.1625,0.0,0.0,6.067,6.067,0.0,0.0,0.44,0.0,0.0,70.0,70.0,70.0,43.566,0.0,0.0,15.8,14.34,77.0,9.171,30.115,1.902
40,2007-01-02T16:00:00,2007-01-02T16:00:00,2007-01-02T22:00:00Z,8.648,0.24,7.831,0.05,0.0,0.02,0.0,0.0,0.02,0.005,0.0,0.041,0.0,0.004,0.1,7.831,0.0,1.22268,1.22268,0.06924,0.06924,1.15344,0.01445,0.0,0.00568,0.0,0.0,0.00586,0.00138,0.0,0.01175,0.0,0.00127,0.02886,1.15344,0.0,0.0,0.0,6.331,6.331,0.0,0.0,0.434,0.0,0.0,70.0,70.0,70.0,46.035,0.0,0.0,15.8,14.787,84.0,11.408,15.85,0.0
41,2007-01-02T17:00:00,2007-01-02T17:00:00,2007-01-02T23:00:00Z,11.553,0.245,10.716,0.05,0.0,0.02,0.0,0.0,0.02,0.008,0.0,0.044,0.0,0.004,0.1,8.432,2.285,1.68431,1.68431,0.10579,0.10579,1.57852,0.02156,0.0,0.00847,0.0,0.0,0.00874,0.00325,0.0,0.01882,0.0,0.00189,0.04305,1.24201,0.33651,1.295,0.462,6.813,6.813,0.0,1.216,0.438,0.0,0.0,70.0,70.0,70.0,49.571,0.0,0.0,15.8,14.787,84.0,13.869,1.268,0.0
42,2007-01-02T18:00:00,2007-01-02T18:00:00,2007-01-03T00:00:00Z,16.222,0.712,13.792,0.05,0.0,0.02,0.0,0.0,0.329,0.015,0.03,0.048,0.0,0.013,0.209,12.674,1.118,2.34877,2.34877,0.31719,0.31719,2.03157,0.02227,0.0,0.00875,0.0,0.0,0.14633,0.00654,0.01336,0.0212,0.0,0.00561,0.09313,1.86684,0.16473,0.516,0.184,10.206,10.206,0.0,0.485,0.437,0.0,0.0,70.0,70.0,70.0,16.43,99.99,0.0,15.8,14.788,84.0,13.869,0.0,0.0
43,2007-01-02T19:00:00,2007-01-02T19:00:00,2007-01-03T01:00:00Z,10.475,0.768,7.853,0.05,0.0,0.02,0.0,0.0,0.402,0.019,0.0,0.05,0.0,0.015,0.213,6.75,1.103,1.50828,1.50828,0.35155,0.35155,1.15673,0.02287,0.0,0.00899,0.0,0.0,0.18372,0.0089,0.0,0.02269,0.0,0.00685,0.09753,0.99424,0.16249,0.0,0.0,5.467,5.467,0.0,0.0,0.438,0.0,0.0,70.0,70.0,70.0,47.86,0.0,0.0,15.8,14.787,84.0,12.751,0.0,0.0
44,2007-01-02T20:00:00,2007-01-02T20:00:00,2007-01-03T02:00:00Z,8.762,0.765,6.151,0.05,0.0,0.02,0.0,0.0,0.405,0.026,0.0,0.048,0.0,0.016,0.201,6.151,0.0,1.23315,1.23315,0.32705,0.32705,0.9061,0.02137,0.0,0.0084,0.0,0.0,0.17308,0.01103,0.0,0.02035,0.0,0.00681,0.086,0.9061,0.0,0.0,0.0,4.988,4.988,0.0,0.0,0.436,0.0,0.0,70.0,70.0,70.0,43.566,0.0,0.0,15.8,15.295,92.0,9.171,0.0,0.0
