,Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,End Use: Electricity: Heating,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Hot Water,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Conditioned Space,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
1,2007-01-01T01:00:00,2007-01-01T01:00:00,2007-01-01T07:00:00Z,11.48,3.364,3.163,0.0,0.0,0.0,0.027,0.021,0.0,0.04,0.0,0.004,0.11,1.66439,1.66439,1.66439,1.66439,1.5648,0.0,0.0,0.0,0.01341,0.0102,0.0,0.01963,0.0,0.00217,0.05417,0.0,0.0,10.793,0.0,0.0,0.136,0.0,0.0,65.0,65.0,70.0,75.767,0.0,0.0,-4.0,-4.897,68.0,4.698,0.0,0.0
2,2007-01-01T02:00:00,2007-01-01T02:00:00,2007-01-01T08:00:00Z,12.473,3.655,3.455,0.0,0.0,0.0,0.027,0.021,0.0,0.039,0.0,0.004,0.11,1.81239,1.81239,1.81239,1.81239,1.71307,0.0,0.0,0.0,0.01344,0.01023,0.0,0.01918,0.0,0.00217,0.05429,0.0,0.0,11.789,0.0,0.0,0.134,0.0,0.0,65.0,65.0,70.0,80.694,0.0,0.0,-5.8,-6.651,67.0,10.29,0.0,0.0
3,2007-01-01T03:00:00,2007-01-01T03:00:00,2007-01-01T09:00:00Z,12.322,3.611,3.412,0.0,0.0,0.0,0.027,0.021,0.0,0.038,0.0,0.004,0.11,1.7627,1.7627,1.7627,1.7627,1.66541,0.0,0.0,0.0,0.01323,0.01007,0.0,0.0184,0.0,0.00214,0.05345,0.0,0.0,11.642,0.0,0.0,0.133,0.0,0.0,65.0,65.0,70.0,78.005,0.0,0.0,-5.8,-6.804,61.0,6.935,0.0,0.0
4,2007-01-01T04:00:00,2007-01-01T04:00:00,2007-01-01T10:00:00Z,12.556,3.68,3.481,0.0,0.0,0.0,0.027,0.021,0.0,0.037,0.0,0.004,0.11,1.80666,1.80666,1.80666,1.80666,1.70929,0.0,0.0,0.0,0.01331,0.01013,0.0,0.01802,0.0,0.00215,0.05376,0.0,0.0,11.879,0.0,0.0,0.132,0.0,0.0,65.0,65.0,70.0,78.728,0.0,0.0,-5.8,-6.804,61.0,8.053,0.0,0.0
5,2007-01-01T05:00:00,2007-01-01T05:00:00,2007-01-01T11:00:00Z,12.688,3.719,3.521,0.0,0.0,0.0,0.027,0.021,0.0,0.036,0.0,0.004,0.11,1.788,1.788,1.788,1.788,1.69311,0.0,0.0,0.0,0.01304,0.00992,0.0,0.01717,0.0,0.00211,0.05265,0.0,0.0,12.015,0.0,0.0,0.13,0.0,0.0,65.0,65.0,70.0,78.728,0.0,0.0,-5.8,-6.649,67.0,8.053,0.0,0.0
6,2007-01-01T06:00:00,2007-01-01T06:00:00,2007-01-01T12:00:00Z,12.573,3.685,3.492,0.0,0.0,0.0,0.027,0.017,0.0,0.036,0.0,0.004,0.11,1.69544,1.69544,1.69544,1.69544,1.6065,0.0,0.0,0.0,0.01247,0.00763,0.0,0.01643,0.0,0.00202,0.05038,0.0,0.0,11.914,0.0,0.0,0.129,0.0,0.0,65.0,65.0,70.0,77.443,0.0,0.0,-5.8,-6.443,75.0,5.816,0.0,0.0
7,2007-01-01T07:00:00,2007-01-01T07:00:00,2007-01-01T13:00:00Z,15.011,4.399,3.385,0.0,0.0,0.594,0.194,0.016,0.0,0.038,0.0,0.01,0.163,2.02515,2.02515,2.02515,2.02515,1.55807,0.0,0.0,0.27325,0.08944,0.00722,0.0,0.01735,0.0,0.0047,0.07512,1.769,0.632,11.549,0.0,1.66,0.133,0.0,0.0,65.0,65.0,70.0,77.496,0.0,0.0,-4.0,-4.896,68.0,8.053,0.0,0.0
8,2007-01-01T08:00:00,2007-01-01T08:00:00,2007-01-01T14:00:00Z,12.099,3.546,3.35,0.0,0.0,0.0,0.027,0.015,0.0,0.04,0.0,0.004,0.11,1.55332,1.55332,1.55332,1.55332,1.4675,0.0,0.0,0.0,0.01188,0.00668,0.0,0.01738,0.0,0.00192,0.04797,0.0,0.0,11.431,0.0,0.0,0.13,0.0,0.0,65.0,65.0,70.0,74.926,0.0,0.0,-2.2,-3.355,62.0,5.816,0.0,0.0
9,2007-01-01T09:00:00,2007-01-01T09:00:00,2007-01-01T15:00:00Z,13.308,3.9,3.466,0.0,0.0,0.238,0.027,0.015,0.0,0.041,0.0,0.004,0.11,1.21239,1.21239,1.21239,1.21239,1.07729,0.0,0.0,0.07403,0.00843,0.0046,0.0,0.01264,0.0,0.00136,0.03404,0.0,0.0,11.825,0.0,0.0,0.13,0.0,0.0,65.0,65.0,70.0,77.176,0.0,0.0,-2.2,-3.355,62.0,9.171,0.0,0.0
10,2007-01-01T10:00:00,2007-01-01T10:00:00,2007-01-01T16:00:00Z,10.287,3.015,2.821,0.0,0.0,0.0,0.027,0.013,0.0,0.041,0.0,0.004,0.11,0.83347,0.83347,0.83347,0.83347,0.77977,0.0,0.0,0.0,0.0075,0.00347,0.0,0.01124,0.0,0.00121,0.03027,0.0,0.0,9.624,0.0,0.0,0.136,0.0,0.0,65.0,65.0,70.0,75.001,0.0,0.0,-0.4,-1.652,62.0,8.053,23.775,183.542
11,2007-01-01T11:00:00,2007-01-01T11:00:00,2007-01-01T17:00:00Z,9.761,2.861,2.67,0.0,0.0,0.0,0.027,0.01,0.0,0.04,0.0,0.004,0.11,0.7543,0.7543,0.7543,0.7543,0.70406,0.0,0.0,0.0,0.00715,0.0026,0.0,0.01046,0.0,0.00116,0.02887,0.441,0.157,9.111,0.0,0.413,0.132,0.0,0.0,65.0,65.0,70.0,75.833,0.0,0.0,1.4,0.043,62.0,10.29,23.141,227.288
12,2007-01-01T12:00:00,2007-01-01T12:00:00,2007-01-01T18:00:00Z,10.636,3.117,2.692,0.0,0.0,0.238,0.027,0.007,0.0,0.04,0.0,0.004,0.11,0.80061,0.80061,0.80061,0.80061,0.69131,0.0,0.0,0.06117,0.00696,0.00173,0.0,0.01019,0.0,0.00113,0.02812,0.0,0.0,9.184,0.0,0.0,0.13,0.0,0.0,65.0,65.0,70.0,74.594,0.0,0.0,3.2,1.499,56.0,10.29,19.654,257.72
13,2007-01-01T13:00:00,2007-01-01T13:00:00,2007-01-01T19:00:00Z,9.577,2.807,2.619,0.0,0.0,0.0,0.027,0.005,0.0,0.042,0.0,0.004,0.11,0.693,0.693,0.693,0.693,0.64657,0.0,0.0,0.0,0.00669,0.00133,0.0,0.01029,0.0,0.00108,0.02704,0.0,0.0,8.935,0.0,0.0,0.136,0.0,0.0,65.0,65.0,70.0,72.164,0.0,0.0,5.0,2.952,51.0,9.171,37.723,218.412
14,2007-01-01T14:00:00,2007-01-01T14:00:00,2007-01-01T20:00:00Z,9.713,2.847,2.659,0.0,0.0,0.0,0.027,0.005,0.0,0.042,0.0,0.004,0.11,0.68845,0.68845,0.68845,0.68845,0.64309,0.0,0.0,0.0,0.00656,0.00119,0.0,0.01007,0.0,0.00106,0.02648,0.0,0.0,9.073,0.0,0.0,0.134,0.0,0.0,65.0,65.0,70.0,73.346,0.0,0.0,5.0,2.952,51.0,10.29,47.867,61.815
15,2007-01-01T15:00:00,2007-01-01T15:00:00,2007-01-01T21:00:00Z,9.31,2.728,2.541,0.0,0.0,0.0,0.027,0.005,0.0,0.042,0.0,0.004,0.11,0.6767,0.6767,0.6767,0.6767,0.63017,0.0,0.0,0.0,0.00672,0.00122,0.0,0.01033,0.0,0.00109,0.02716,0.0,0.0,8.67,0.0,0.0,0.133,0.0,0.0,65.0,65.0,70.0,69.88,0.0,0.0,6.8,4.412,47.0,8.053,27.262,0.0
16,2007-01-01T16:00:00,2007-01-01T16:00:00,2007-01-01T22:00:00Z,9.379,2.749,2.562,0.0,0.0,0.0,0.027,0.005,0.0,0.041,0.0,0.004,0.11,0.79448,0.79448,0.79448,0.79448,0.74042,0.0,0.0,0.0,0.00784,0.00156,0.0,0.01175,0.0,0.00127,0.03165,0.0,0.0,8.741,0.0,0.0,0.132,0.0,0.0,65.0,65.0,70.0,69.88,0.0,0.0,6.8,4.411,47.0,8.053,17.752,32.651
17,2007-01-01T17:00:00,2007-01-01T17:00:00,2007-01-01T23:00:00Z,10.826,3.173,2.44,0.0,0.0,0.0,0.027,0.009,0.0,0.044,0.54,0.004,0.11,1.36821,1.36821,1.36821,1.36821,1.05225,0.0,0.0,0.0,0.01169,0.00367,0.0,0.01882,0.23266,0.00189,0.04722,0.0,0.0,8.326,0.0,0.0,0.13,0.0,0.0,65.0,65.0,70.0,72.087,0.0,0.0,6.8,4.64,52.0,10.29,1.585,22.19
18,2007-01-01T18:00:00,2007-01-01T18:00:00,2007-01-02T00:00:00Z,14.705,4.31,3.512,0.0,0.0,0.022,0.44,0.017,0.03,0.048,0.0,0.013,0.229,1.91923,1.91923,1.91923,1.91923,1.56404,0.0,0.0,0.00971,0.19578,0.00739,0.01336,0.0212,0.0,0.00561,0.10215,0.0,0.0,11.984,0.0,0.0,0.129,0.0,0.0,65.0,65.0,70.0,29.405,99.99,0.0,6.8,4.867,57.0,9.171,0.0,0.0
19,2007-01-01T19:00:00,2007-01-01T19:00:00,2007-01-02T01:00:00Z,11.357,3.329,2.254,0.0,0.0,0.216,0.537,0.022,0.0,0.05,0.0,0.015,0.234,1.52265,1.52265,1.52265,1.52265,1.03131,0.0,0.0,0.09898,0.2458,0.01005,0.0,0.02269,0.0,0.00685,0.10697,0.0,0.0,7.692,0.0,0.0,0.135,0.0,0.0,65.0,65.0,70.0,72.087,0.0,0.0,6.8,5.411,69.0,10.29,0.0,0.0
20,2007-01-01T20:00:00,2007-01-01T20:00:00,2007-01-02T02:00:00Z,10.731,3.145,2.29,0.0,0.0,0.0,0.542,0.029,0.0,0.048,0.0,0.016,0.221,1.34438,1.34438,1.34438,1.34438,0.97887,0.0,0.0,0.0,0.23157,0.01246,0.0,0.02035,0.0,0.00681,0.09432,0.0,0.0,7.813,0.0,0.0,0.134,0.0,0.0,65.0,65.0,70.0,72.164,0.0,0.0,5.0,4.295,83.0,9.171,0.0,0.0
21,2007-01-01T21:00:00,2007-01-01T21:00:00,2007-01-02T03:00:00Z,10.257,3.006,2.24,0.0,0.0,0.006,0.448,0.041,0.0,0.047,0.0,0.017,0.207,1.27706,1.27706,1.27706,1.27706,0.95172,0.0,0.0,0.00249,0.1905,0.01733,0.0,0.0198,0.0,0.00717,0.08804,0.442,0.158,7.644,0.0,0.413,0.131,0.0,0.0,65.0,65.0,70.0,70.885,0.0,0.0,6.8,5.725,76.0,9.171,0.0,0.0
22,2007-01-01T22:00:00,2007-01-01T22:00:00,2007-01-02T04:00:00Z,12.057,3.533,2.302,0.0,0.0,0.586,0.338,0.047,0.0,0.046,0.0,0.016,0.199,1.6203,1.6203,1.6203,1.6203,1.05547,0.0,0.0,0.26873,0.15504,0.02159,0.0,0.02092,0.0,0.00752,0.09103,1.762,0.629,7.854,0.0,1.652,0.133,0.0,0.0,65.0,65.0,70.0,69.88,0.0,0.0,6.8,5.725,76.0,8.053,0.0,0.0
23,2007-01-01T23:00:00,2007-01-01T23:00:00,2007-01-02T05:00:00Z,13.898,4.073,2.565,0.0,0.0,1.283,0.027,0.041,0.0,0.044,0.0,0.004,0.11,1.83368,1.83368,1.83368,1.83368,1.15481,0.0,0.0,0.57738,0.01221,0.01837,0.0,0.01965,0.0,0.00197,0.0493,3.969,1.418,8.753,0.0,3.716,0.132,0.0,0.0,65.0,65.0,70.0,69.88,0.0,0.0,6.8,6.04,83.0,8.053,0.0,0.0
24,2007-01-02T00:00:00,2007-01-02T00:00:00,2007-01-02T06:00:00Z,11.959,3.505,3.016,0.0,0.0,0.264,0.027,0.028,0.015,0.041,0.0,0.004,0.11,1.7146,1.7146,1.7146,1.7146,1.47544,0.0,0.0,0.12913,0.01326,0.01382,0.00734,0.01989,0.0,0.00215,0.05357,0.88,0.314,10.291,0.0,0.825,0.133,0.0,0.0,65.0,65.0,70.0,40.06,50.006,0.0,6.8,6.04,83.0,6.935,0.0,0.0
25,2007-01-02T01:00:00,2007-01-02T01:00:00,2007-01-02T07:00:00Z,10.618,3.112,2.631,0.0,0.0,0.279,0.027,0.021,0.0,0.04,0.0,0.004,0.11,1.53946,1.53946,1.53946,1.53946,1.3017,0.0,0.0,0.13817,0.01341,0.0102,0.0,0.01963,0.0,0.00217,0.05417,1.321,0.472,8.978,0.0,1.242,0.133,0.0,0.0,65.0,65.0,70.0,69.064,0.0,0.0,6.8,6.039,83.0,6.935,0.0,0.0
26,2007-01-02T02:00:00,2007-01-02T02:00:00,2007-01-02T08:00:00Z,9.461,2.773,2.573,0.0,0.0,0.0,0.027,0.021,0.0,0.039,0.0,0.004,0.11,1.37482,1.37482,1.37482,1.37482,1.2755,0.0,0.0,0.0,0.01344,0.01023,0.0,0.01918,0.0,0.00217,0.05429,0.0,0.0,8.778,0.0,0.0,0.13,0.0,0.0,65.0,65.0,70.0,68.57,0.0,0.0,8.6,7.782,83.0,8.053,0.0,0.0
27,2007-01-02T03:00:00,2007-01-02T03:00:00,2007-01-02T09:00:00Z,9.419,2.76,2.561,0.0,0.0,0.0,0.027,0.021,0.0,0.038,0.0,0.004,0.11,1.34734,1.34734,1.34734,1.34734,1.25006,0.0,0.0,0.0,0.01323,0.01007,0.0,0.0184,0.0,0.00214,0.05345,0.0,0.0,8.739,0.0,0.0,0.129,0.0,0.0,65.0,65.0,70.0,67.739,0.0,0.0,8.6,8.168,91.0,6.935,0.0,0.0
28,2007-01-02T04:00:00,2007-01-02T04:00:00,2007-01-02T10:00:00Z,10.24,3.001,2.565,0.0,0.0,0.238,0.027,0.021,0.0,0.037,0.0,0.004,0.11,1.47343,1.47343,1.47343,1.47343,1.25912,0.0,0.0,0.11694,0.01331,0.01013,0.0,0.01802,0.0,0.00215,0.05376,0.0,0.0,8.751,0.0,0.0,0.134,0.0,0.0,65.0,65.0,70.0,69.538,0.0,0.0,10.4,9.522,83.0,10.29,0.0,0.0
29,2007-01-02T05:00:00,2007-01-02T05:00:00,2007-01-02T11:00:00Z,9.336,2.736,2.539,0.0,0.0,0.0,0.027,0.021,0.0,0.036,0.0,0.004,0.11,1.31556,1.31556,1.31556,1.31556,1.22068,0.0,0.0,0.0,0.01304,0.00992,0.0,0.01717,0.0,0.00211,0.05265,0.0,0.0,8.662,0.0,0.0,0.135,0.0,0.0,65.0,65.0,70.0,68.291,0.0,0.0,10.4,9.522,83.0,9.171,0.0,0.0
30,2007-01-02T06:00:00,2007-01-02T06:00:00,2007-01-02T12:00:00Z,9.429,2.763,2.57,0.0,0.0,0.0,0.027,0.017,0.0,0.036,0.0,0.004,0.11,1.27142,1.27142,1.27142,1.27142,1.18248,0.0,0.0,0.0,0.01247,0.00763,0.0,0.01643,0.0,0.00202,0.05038,0.0,0.0,8.769,0.0,0.0,0.133,0.0,0.0,65.0,65.0,70.0,69.538,0.0,0.0,10.4,9.521,83.0,10.29,0.0,0.0
31,2007-01-02T07:00:00,2007-01-02T07:00:00,2007-01-02T13:00:00Z,10.99,3.221,2.446,0.0,0.0,0.354,0.194,0.016,0.0,0.038,0.0,0.01,0.163,1.48263,1.48263,1.48263,1.48263,1.12574,0.0,0.0,0.16305,0.08944,0.00722,0.0,0.01735,0.0,0.0047,0.07512,1.391,0.497,8.345,0.0,1.302,0.132,0.0,0.0,65.0,65.0,70.0,68.626,0.0,0.0,10.94,10.043,83.0,9.843,0.0,0.0
32,2007-01-02T08:00:00,2007-01-02T08:00:00,2007-01-02T14:00:00Z,9.695,2.841,2.469,0.0,0.0,0.177,0.027,0.015,0.0,0.04,0.0,0.004,0.11,1.24473,1.24473,1.24473,1.24473,1.0814,0.0,0.0,0.0775,0.01188,0.00668,0.0,0.01738,0.0,0.00192,0.04797,0.0,0.0,8.423,0.0,0.0,0.136,0.0,0.0,65.0,65.0,70.0,66.976,0.0,0.0,12.2,11.315,84.0,9.171,0.0,0.0
33,2007-01-02T09:00:00,2007-01-02T09:00:00,2007-01-02T15:00:00Z,9.24,2.708,2.511,0.0,0.0,0.0,0.027,0.015,0.0,0.041,0.0,0.004,0.11,0.84177,0.84177,0.84177,0.84177,0.7807,0.0,0.0,0.0,0.00843,0.0046,0.0,0.01264,0.0,0.00136,0.03404,0.0,0.0,8.57,0.0,0.0,0.134,0.0,0.0,65.0,65.0,70.0,68.248,0.0,0.0,12.2,11.315,84.0,10.29,0.0,0.0
34,2007-01-02T10:00:00,2007-01-02T10:00:00,2007-01-02T16:00:00Z,8.469,2.482,2.288,0.0,0.0,0.0,0.027,0.013,0.0,0.041,0.0,0.004,0.11,0.68618,0.68618,0.68618,0.68618,0.63249,0.0,0.0,0.0,0.0075,0.00347,0.0,0.01124,0.0,0.00121,0.03027,0.0,0.0,7.806,0.0,0.0,0.133,0.0,0.0,65.0,65.0,70.0,68.457,0.0,0.0,14.0,12.576,76.0,11.408,28.53,35.187
35,2007-01-02T11:00:00,2007-01-02T11:00:00,2007-01-02T17:00:00Z,10.106,2.962,2.139,0.0,0.0,0.632,0.027,0.01,0.0,0.04,0.0,0.004,0.11,0.78098,0.78098,0.78098,0.78098,0.56406,0.0,0.0,0.16668,0.00715,0.0026,0.0,0.01046,0.0,0.00116,0.02887,2.206,0.788,7.299,0.0,2.069,0.132,0.0,0.0,65.0,65.0,70.0,69.731,0.0,0.0,12.2,11.315,84.0,11.408,48.818,156.914
36,2007-01-02T12:00:00,2007-01-02T12:00:00,2007-01-02T18:00:00Z,8.42,2.468,2.28,0.0,0.0,0.0,0.027,0.007,0.0,0.04,0.0,0.004,0.11,0.63378,0.63378,0.63378,0.63378,0.58565,0.0,0.0,0.0,0.00696,0.00173,0.0,0.01019,0.0,0.00113,0.02812,0.0,0.0,7.78,0.0,0.0,0.131,0.0,0.0,65.0,65.0,70.0,69.731,0.0,0.0,12.2,11.314,84.0,11.408,19.654,0.0
37,2007-01-02T13:00:00,2007-01-02T13:00:00,2007-01-02T19:00:00Z,8.839,2.591,2.403,0.0,0.0,0.0,0.027,0.005,0.0,0.042,0.0,0.004,0.11,0.63966,0.63966,0.63966,0.63966,0.59323,0.0,0.0,0.0,0.00669,0.00133,0.0,0.01029,0.0,0.00108,0.02704,0.0,0.0,8.198,0.0,0.0,0.13,0.0,0.0,65.0,65.0,70.0,73.741,0.0,0.0,12.2,11.313,84.0,13.869,28.53,0.0
38,2007-01-02T14:00:00,2007-01-02T14:00:00,2007-01-02T20:00:00Z,9.576,2.806,2.381,0.0,0.0,0.238,0.027,0.005,0.0,0.042,0.0,0.004,0.11,0.67872,0.67872,0.67872,0.67872,0.57575,0.0,0.0,0.0576,0.00656,0.00119,0.0,0.01007,0.0,0.00106,0.02648,0.0,0.0,8.123,0.0,0.0,0.13,0.0,0.0,65.0,65.0,70.0,71.791,0.0,0.0,12.2,11.702,91.0,12.751,18.069,0.0
39,2007-01-02T15:00:00,2007-01-02T15:00:00,2007-01-02T21:00:00Z,7.77,2.277,2.09,0.0,0.0,0.0,0.027,0.005,0.0,0.042,0.0,0.004,0.11,0.56478,0.56478,0.56478,0.56478,0.51825,0.0,0.0,0.0,0.00672,0.00122,0.0,0.01033,0.0,0.00109,0.02716,0.0,0.0,7.13,0.0,0.0,0.135,0.0,0.0,65.0,65.0,70.0,64.308,0.0,0.0,15.8,14.34,77.0,9.171,30.115,1.902
40,2007-01-02T16:00:00,2007-01-02T16:00:00,2007-01-02T22:00:00Z,8.031,2.354,2.167,0.0,0.0,0.0,0.027,0.005,0.0,0.041,0.0,0.004,0.11,0.68025,0.68025,0.68025,0.68025,0.62619,0.0,0.0,0.0,0.00784,0.00156,0.0,0.01175,0.0,0.00127,0.03165,0.0,0.0,7.393,0.0,0.0,0.134,0.0,0.0,65.0,65.0,70.0,67.172,0.0,0.0,15.8,14.787,84.0,11.408,15.85,0.0
41,2007-01-02T17:00:00,2007-01-02T17:00:00,2007-01-02T23:00:00Z,9.482,2.779,2.307,0.0,0.0,0.278,0.027,0.009,0.0,0.044,0.0,0.004,0.11,1.19829,1.19829,1.19829,1.19829,0.99491,0.0,0.0,0.12008,0.01169,0.00367,0.0,0.01882,0.0,0.00189,0.04722,1.297,0.463,7.872,0.0,1.216,0.132,0.0,0.0,65.0,65.0,70.0,71.327,0.0,0.0,15.8,14.787,84.0,13.869,1.268,0.0
42,2007-01-02T18:00:00,2007-01-02T18:00:00,2007-01-03T00:00:00Z,13.741,4.027,2.999,0.0,0.0,0.253,0.44,0.017,0.03,0.048,0.0,0.013,0.229,1.79343,1.79343,1.79343,1.79343,1.33539,0.0,0.0,0.11255,0.19578,0.00739,0.01336,0.0212,0.0,0.00561,0.10215,0.516,0.184,10.232,0.0,0.485,0.133,0.0,0.0,65.0,65.0,70.0,29.697,99.99,0.0,15.8,14.788,84.0,13.869,0.0,0.0
43,2007-01-02T19:00:00,2007-01-02T19:00:00,2007-01-03T01:00:00Z,9.203,2.697,1.839,0.0,0.0,0.0,0.537,0.022,0.0,0.05,0.0,0.015,0.234,1.23377,1.23377,1.23377,1.23377,0.8414,0.0,0.0,0.0,0.2458,0.01005,0.0,0.02269,0.0,0.00685,0.10697,0.0,0.0,6.276,0.0,0.0,0.131,0.0,0.0,65.0,65.0,70.0,69.309,0.0,0.0,15.8,14.787,84.0,12.751,0.0,0.0
44,2007-01-02T20:00:00,2007-01-02T20:00:00,2007-01-03T02:00:00Z,8.655,2.536,1.681,0.0,0.0,0.0,0.542,0.029,0.0,0.048,0.0,0.016,0.221,1.08425,1.08425,1.08425,1.08425,0.71874,0.0,0.0,0.0,0.23157,0.01246,0.0,0.02035,0.0,0.00681,0.09432,0.0,0.0,5.737,0.0,0.0,0.13,0.0,0.0,65.0,65.0,70.0,64.308,0.0,0.0,15.8,15.295,92.0,9.171,0.0,0.0
45,2007-01-02T21:00:00,2007-01-02T21:00:00,2007-01-03T03:00:00Z,11.31,3.315,1.962,0.0,0.0,0.593,0.448,0.041,0.0,0.047,0.0,0.017,0.207,1.40818,1.40818,1.40818,1.40818,0.83334,0.0,0.0,0.25199,0.1905,0.01733,0.0,0.0198,0.0,0.00717,0.08804,1.762,0.629,6.693,0.0,1.656,0.133,0.0,0.0,65.0,65.0,70.0,75.988,0.0,0.0,15.8,13.888,70.0,16.106,0.0,0.0
46,2007-01-02T22:00:00,2007-01-02T22:00:00,2007-01-03T04:00:00Z,10.525,3.085,2.219,0.0,0.0,0.632,0.027,0.047,0.0,0.046,0.0,0.004,0.11,1.41452,1.41452,1.41452,1.41452,1.01751,0.0,0.0,0.28984,0.01243,0.02159,0.0,0.02092,0.0,0.00201,0.05021,2.205,0.788,7.571,0.0,2.069,0.132,0.0,0.0,65.0,65.0,70.0,75.988,0.0,0.0,15.8,14.338,77.0,16.106,0.0,0.0
47,2007-01-02T23:00:00,2007-01-02T23:00:00,2007-01-03T05:00:00Z,10.837,3.176,2.428,0.0,0.0,0.522,0.027,0.041,0.0,0.044,0.0,0.004,0.11,1.42976,1.42976,1.42976,1.42976,1.09323,0.0,0.0,0.23504,0.01221,0.01837,0.0,0.01965,0.0,0.00197,0.0493,1.327,0.474,8.286,0.0,1.242,0.132,0.0,0.0,65.0,65.0,70.0,75.899,0.0,0.0,12.2,10.862,76.0,14.987,0.0,0.0
48,2007-01-03T00:00:00,2007-01-03T00:00:00,2007-01-03T06:00:00Z,11.781,3.453,2.929,0.0,0.0,0.299,0.027,0.028,0.015,0.041,0.0,0.004,0.11,1.68913,1.68913,1.68913,1.68913,1.4328,0.0,0.0,0.1463,0.01326,0.01382,0.00734,0.01989,0.0,0.00215,0.05357,0.881,0.315,9.994,0.0,0.827,0.133,0.0,0.0,65.0,65.0,70.0,46.735,50.006,0.0,10.4,9.517,83.0,14.987,0.0,0.0
49,2007-01-03T01:00:00,2007-01-03T01:00:00,2007-01-03T07:00:00Z,10.007,2.933,2.731,0.0,0.0,0.0,0.027,0.021,0.0,0.04,0.0,0.004,0.11,1.45082,1.45082,1.45082,1.45082,1.35123,0.0,0.0,0.0,0.01341,0.0102,0.0,0.01963,0.0,0.00217,0.05417,0.0,0.0,9.32,0.0,0.0,0.135,0.0,0.0,65.0,65.0,70.0,84.617,0.0,0.0,10.4,8.146,57.0,18.343,0.0,0.0
50,2007-01-03T02:00:00,2007-01-03T02:00:00,2007-01-03T08:00:00Z,9.567,2.804,2.603,0.0,0.0,0.0,0.027,0.021,0.0,0.039,0.0,0.004,0.11,1.39014,1.39014,1.39014,1.39014,1.29083,0.0,0.0,0.0,0.01344,0.01023,0.0,0.01918,0.0,0.00217,0.05429,0.0,0.0,8.883,0.0,0.0,0.134,0.0,0.0,65.0,65.0,70.0,77.062,0.0,0.0,10.4,7.667,48.0,14.987,0.0,0.0
51,2007-01-03T03:00:00,2007-01-03T03:00:00,2007-01-03T09:00:00Z,9.907,2.903,2.704,0.0,0.0,0.0,0.027,0.021,0.0,0.038,0.0,0.004,0.11,1.41717,1.41717,1.41717,1.41717,1.31988,0.0,0.0,0.0,0.01323,0.01007,0.0,0.0184,0.0,0.00214,0.05345,0.0,0.0,9.227,0.0,0.0,0.133,0.0,0.0,65.0,65.0,70.0,80.877,0.0,0.0,10.4,7.933,53.0,16.777,0.0,0.0
52,2007-01-03T04:00:00,2007-01-03T04:00:00,2007-01-03T10:00:00Z,10.226,2.997,2.799,0.0,0.0,0.0,0.027,0.021,0.0,0.037,0.0,0.004,0.11,1.47142,1.47142,1.47142,1.47142,1.37404,0.0,0.0,0.0,0.01331,0.01013,0.0,0.01802,0.0,0.00215,0.05376,0.0,0.0,9.549,0.0,0.0,0.131,0.0,0.0,65.0,65.0,70.0,84.617,0.0,0.0,10.4,8.144,57.0,18.343,0.0,0.0
