Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Heating Heat Pump Backup Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Dishwasher,End Use: Electricity: Clothes Washer,End Use: Electricity: Clothes Dryer,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,End Use: Natural Gas: Heating Heat Pump Backup,End Use: Natural Gas: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Heat Pump Backup Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Dishwasher,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Washer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Heating Heat Pump Backup,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Hot Water,Hot Water: Clothes Washer,Hot Water: Dishwasher,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Heating: Heat Pump Backup,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Conditioned Space,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
2007-01-01T10:00:00,2007-01-01T10:00:00,2007-01-01T15:00:00Z,17.906,0.551,16.027,0.05,0.0,0.089,0.0,0.0,0.157,0.014,0.0,0.041,0.0,0.0,0.0,0.0,0.005,0.196,16.027,0.0,2.77862,2.77862,0.41785,0.41785,2.36077,0.03793,0.0,0.06727,0.0,0.0,0.11912,0.01036,0.0,0.03085,0.0,0.0,0.0,0.0,0.00368,0.14863,2.36077,0.0,0.0,0.0,0.0,0.0,13.124,13.124,0.0,0.0,0.443,0.0,0.0,70.0,70.0,72.0,86.676,0.0,0.0,8.6,7.445,76.0,3.355,33.285,64.034
2007-01-01T11:00:00,2007-01-01T11:00:00,2007-01-01T16:00:00Z,19.699,0.543,17.846,0.05,0.0,0.089,0.0,0.0,0.153,0.011,0.0,0.04,0.0,0.0,0.0,0.0,0.005,0.196,14.342,3.504,3.03537,3.03537,0.40658,0.40658,2.62879,0.03745,0.0,0.06641,0.0,0.0,0.11452,0.00804,0.0,0.02971,0.0,0.0,0.0,0.0,0.00372,0.14673,2.11262,0.51617,0.0,0.0,2.285,0.901,11.776,11.776,0.0,1.98,0.437,0.0,0.0,70.0,70.0,72.0,81.699,0.0,0.0,14.0,11.861,64.0,3.355,54.524,37.089
2007-01-01T12:00:00,2007-01-01T12:00:00,2007-01-01T17:00:00Z,15.338,0.537,13.504,0.05,0.0,0.089,0.0,0.0,0.148,0.007,0.0,0.04,0.0,0.0,0.0,0.0,0.005,0.199,13.504,0.0,2.39008,2.39008,0.40092,0.40092,1.98916,0.0373,0.0,0.06616,0.0,0.0,0.11013,0.00546,0.0,0.0296,0.0,0.0,0.0,0.0,0.00379,0.14847,1.98916,0.0,0.0,0.0,0.0,0.0,11.106,11.106,0.0,0.0,0.438,0.0,0.0,70.0,70.0,72.0,80.73,0.0,0.0,15.8,13.515,64.0,4.698,64.668,40.576
2007-01-01T13:00:00,2007-01-01T13:00:00,2007-01-01T18:00:00Z,19.206,0.739,16.684,0.05,0.0,0.089,0.0,0.0,0.144,0.006,0.0,0.042,0.202,0.0,0.0,0.0,0.005,0.202,14.408,2.275,3.00684,3.00684,0.54932,0.54932,2.45752,0.03716,0.0,0.06591,0.0,0.0,0.10709,0.00435,0.0,0.03096,0.15021,0.0,0.0,0.0,0.00369,0.14997,2.12235,0.33517,0.0,1.739,0.0,0.0,11.829,11.829,0.0,1.082,0.437,0.0,0.0,70.0,70.0,72.0,94.863,0.0,0.0,15.8,13.901,70.0,12.751,59.913,7.608
2007-01-01T14:00:00,2007-01-01T14:00:00,2007-01-01T19:00:00Z,17.158,0.676,14.851,0.05,0.0,0.089,0.0,0.0,0.029,0.005,0.0,0.042,0.314,0.0,0.0,0.0,0.004,0.143,12.527,2.324,2.68555,2.68555,0.49805,0.49805,2.1875,0.03683,0.0,0.06532,0.0,0.0,0.02123,0.00395,0.0,0.03068,0.23118,0.0,0.0,0.0,0.00318,0.10568,1.84524,0.34226,0.0,0.982,1.375,0.542,10.324,10.324,0.0,1.8,0.436,0.0,0.0,70.0,70.0,72.0,79.547,0.0,0.0,19.4,16.437,59.0,6.935,64.985,37.723
2007-01-01T15:00:00,2007-01-01T15:00:00,2007-01-01T20:00:00Z,14.35,0.362,13.113,0.05,0.0,0.089,0.0,0.0,0.029,0.005,0.0,0.042,0.0,0.0,0.0,0.0,0.004,0.143,12.01,1.103,2.19903,2.19903,0.26743,0.26743,1.93161,0.03691,0.0,0.06546,0.0,0.0,0.02127,0.00396,0.0,0.03075,0.0,0.0,0.0,0.0,0.00318,0.1059,1.76909,0.16251,0.0,0.0,0.0,0.0,9.911,9.911,0.0,0.0,0.443,0.0,0.0,70.0,70.0,72.0,78.267,0.0,0.0,19.4,16.067,54.0,5.816,57.06,46.599
2007-01-01T16:00:00,2007-01-01T16:00:00,2007-01-01T21:00:00Z,18.153,0.545,16.294,0.05,0.0,0.089,0.0,0.0,0.149,0.006,0.0,0.041,0.0,0.0,0.0,0.0,0.006,0.205,12.748,3.546,2.82669,2.82669,0.4266,0.4266,2.40009,0.03915,0.0,0.06944,0.0,0.0,0.11652,0.00458,0.0,0.03185,0.0,0.0,0.0,0.0,0.00462,0.16044,1.87774,0.52235,0.0,0.0,2.745,1.082,10.501,10.501,0.0,2.38,0.437,0.0,0.0,70.0,70.0,72.0,89.745,0.0,0.0,17.6,14.402,53.0,11.408,35.504,25.36
2007-01-01T17:00:00,2007-01-01T17:00:00,2007-01-01T22:00:00Z,16.037,0.963,12.752,0.05,0.0,0.089,0.0,0.0,0.168,0.009,0.0,0.044,0.0,0.0,0.0,0.386,0.007,0.21,11.649,1.103,2.90406,2.90406,1.02572,1.02572,1.87834,0.05326,0.0,0.09447,0.0,0.0,0.17918,0.00987,0.0,0.04649,0.0,0.0,0.0,0.41111,0.00716,0.22417,1.71588,0.16247,0.0,0.0,0.0,0.0,9.622,9.622,0.0,0.0,0.432,0.0,0.0,70.0,70.0,72.0,84.761,0.0,0.0,17.6,14.749,58.0,9.171,11.412,4.755
2007-01-01T18:00:00,2007-01-01T18:00:00,2007-01-01T23:00:00Z,21.74,0.944,18.518,0.05,0.0,0.089,0.0,0.0,0.397,0.018,0.03,0.048,0.0,0.0,0.0,0.0,0.012,0.301,16.21,2.308,3.86219,3.86219,1.13452,1.13452,2.72766,0.06008,0.0,0.10655,0.0,0.0,0.47699,0.02169,0.03605,0.0572,0.0,0.0,0.0,0.0,0.01488,0.36109,2.38775,0.33991,0.0,0.0,1.821,0.718,13.271,13.271,0.0,1.581,0.438,0.0,0.0,70.0,70.0,72.0,37.557,99.99,0.0,15.8,13.517,64.0,6.935,0.0,0.0
2007-01-01T19:00:00,2007-01-01T19:00:00,2007-01-02T00:00:00Z,18.402,1.334,13.85,0.05,0.0,0.089,0.0,0.0,0.519,0.024,0.0,0.05,0.282,0.0,0.0,0.0,0.015,0.306,11.541,2.309,3.63469,3.63469,1.59454,1.59454,2.04014,0.05977,0.0,0.106,0.0,0.0,0.62006,0.02858,0.0,0.05928,0.33701,0.0,0.0,0.0,0.0176,0.36624,1.70002,0.34012,0.0,2.562,0.0,0.0,9.536,9.536,0.0,1.594,0.437,0.0,0.0,70.0,70.0,72.0,84.435,0.0,0.0,15.8,13.127,58.0,8.053,0.0,0.0
2007-01-01T20:00:00,2007-01-01T20:00:00,2007-01-02T01:00:00Z,18.227,1.345,13.638,0.05,0.0,0.089,0.0,0.0,0.588,0.032,0.0,0.048,0.234,0.0,0.0,0.0,0.016,0.289,11.459,2.179,3.60057,3.60057,1.59166,1.59166,2.00891,0.05917,0.0,0.10495,0.0,0.0,0.69601,0.03753,0.0,0.05634,0.27697,0.0,0.0,0.0,0.01853,0.34215,1.68789,0.32102,0.0,0.0,0.916,0.361,9.47,9.47,0.0,0.792,0.435,0.0,0.0,70.0,70.0,72.0,87.072,0.0,0.0,17.6,14.751,58.0,10.29,0.0,0.0
2007-01-01T21:00:00,2007-01-01T21:00:00,2007-01-02T02:00:00Z,19.884,1.059,16.269,0.05,0.0,0.089,0.0,0.0,0.542,0.044,0.0,0.047,0.0,0.0,0.0,0.0,0.017,0.272,12.555,3.714,3.64657,3.64657,1.2501,1.2501,2.39648,0.059,0.0,0.10464,0.0,0.0,0.63912,0.05238,0.0,0.055,0.0,0.0,0.0,0.0,0.01958,0.32038,1.84934,0.54714,0.0,0.0,3.656,1.441,10.347,10.347,0.0,3.17,0.437,0.0,0.0,70.0,70.0,72.0,93.421,0.0,0.0,17.6,14.751,58.0,12.751,0.0,0.0
2007-01-01T22:00:00,2007-01-01T22:00:00,2007-01-02T03:00:00Z,20.881,0.935,17.692,0.05,0.0,0.089,0.0,0.0,0.423,0.051,0.0,0.046,0.0,0.0,0.0,0.0,0.016,0.26,14.206,3.486,3.71748,3.71748,1.11144,1.11144,2.60604,0.05946,0.0,0.10546,0.0,0.0,0.50286,0.06092,0.0,0.05426,0.0,0.0,0.0,0.0,0.01918,0.30931,2.09258,0.51346,0.0,0.0,2.07,0.816,11.668,11.668,0.0,1.797,0.438,0.0,0.0,70.0,70.0,72.0,109.12,0.0,0.0,17.6,14.751,58.0,17.224,0.0,0.0
2007-01-01T23:00:00,2007-01-01T23:00:00,2007-01-02T04:00:00Z,18.898,0.619,16.784,0.05,0.0,0.089,0.0,0.0,0.196,0.044,0.0,0.044,0.0,0.0,0.0,0.0,0.009,0.187,14.489,2.295,3.21235,3.21235,0.74009,0.74009,2.47226,0.05973,0.0,0.10595,0.0,0.0,0.23468,0.05304,0.0,0.05214,0.0,0.0,0.0,0.0,0.0108,0.22375,2.13416,0.3381,0.0,0.0,1.602,0.631,11.893,11.893,0.0,1.39,0.437,0.0,0.0,70.0,70.0,72.0,98.256,0.0,0.0,15.8,13.515,64.0,13.869,0.0,0.0
2007-01-02T00:00:00,2007-01-02T00:00:00,2007-01-02T05:00:00Z,23.433,0.496,21.741,0.05,0.0,0.089,0.0,0.0,0.087,0.031,0.015,0.041,0.0,0.0,0.0,0.0,0.008,0.176,16.885,4.856,3.788,3.788,0.58555,0.58555,3.20245,0.05903,0.0,0.10469,0.0,0.0,0.10276,0.03629,0.01771,0.04801,0.0,0.0,0.0,0.0,0.00943,0.20763,2.48716,0.71529,0.0,0.0,3.753,1.479,13.811,13.811,0.0,3.253,0.437,0.0,0.0,70.0,70.0,72.0,68.426,50.006,0.0,15.8,13.513,64.0,14.987,0.0,0.0
2007-01-02T01:00:00,2007-01-02T01:00:00,2007-01-02T06:00:00Z,21.494,0.377,20.206,0.05,0.0,0.089,0.0,0.0,0.029,0.022,0.0,0.04,0.0,0.0,0.0,0.0,0.004,0.143,16.702,3.504,3.41284,3.41284,0.43648,0.43648,2.97636,0.05783,0.0,0.10256,0.0,0.0,0.03333,0.02596,0.0,0.04589,0.0,0.0,0.0,0.0,0.00499,0.16594,2.46017,0.51619,0.0,0.0,2.289,0.902,13.664,13.664,0.0,1.985,0.436,0.0,0.0,70.0,70.0,72.0,110.357,0.0,0.0,15.8,13.512,64.0,17.224,0.0,0.0
2007-01-02T02:00:00,2007-01-02T02:00:00,2007-01-02T07:00:00Z,17.73,0.376,16.445,0.05,0.0,0.089,0.0,0.0,0.029,0.022,0.0,0.039,0.0,0.0,0.0,0.0,0.004,0.143,16.445,0.0,2.85158,2.85158,0.4292,0.4292,2.42239,0.05701,0.0,0.10112,0.0,0.0,0.03286,0.02559,0.0,0.04411,0.0,0.0,0.0,0.0,0.00492,0.1636,2.42239,0.0,0.0,0.0,0.0,0.0,13.459,13.459,0.0,0.0,0.444,0.0,0.0,70.0,70.0,72.0,106.018,0.0,0.0,15.8,13.51,64.0,16.106,0.0,0.0
2007-01-02T03:00:00,2007-01-02T03:00:00,2007-01-02T08:00:00Z,17.719,0.398,16.36,0.05,0.0,0.089,0.0,0.0,0.029,0.022,0.0,0.038,0.0,0.0,0.0,0.0,0.006,0.164,15.257,1.103,2.86363,2.86363,0.45376,0.45376,2.40987,0.05697,0.0,0.10104,0.0,0.0,0.03283,0.02557,0.0,0.04294,0.0,0.0,0.0,0.0,0.00739,0.18702,2.2474,0.16246,0.0,0.0,0.0,0.0,12.508,12.508,0.0,0.0,0.431,0.0,0.0,70.0,70.0,72.0,91.244,0.0,0.0,15.8,14.346,77.0,11.408,0.0,0.0
2007-01-02T04:00:00,2007-01-02T04:00:00,2007-01-02T09:00:00Z,18.099,0.394,16.754,0.05,0.0,0.089,0.0,0.0,0.029,0.022,0.0,0.037,0.0,0.0,0.0,0.0,0.006,0.161,16.754,0.0,2.9201,2.9201,0.45229,0.45229,2.46781,0.05734,0.0,0.1017,0.0,0.0,0.03305,0.02574,0.0,0.04209,0.0,0.0,0.0,0.0,0.0073,0.18507,2.46781,0.0,0.0,0.0,0.0,0.0,13.705,13.705,0.0,0.0,0.443,0.0,0.0,70.0,70.0,72.0,103.314,0.0,0.0,14.0,13.054,84.0,14.987,0.0,0.0
2007-01-02T05:00:00,2007-01-02T05:00:00,2007-01-02T10:00:00Z,19.974,0.373,18.7,0.05,0.0,0.089,0.0,0.0,0.029,0.022,0.0,0.036,0.0,0.0,0.0,0.0,0.004,0.143,17.597,1.103,3.1852,3.1852,0.43066,0.43066,2.75454,0.05766,0.0,0.10227,0.0,0.0,0.03323,0.02588,0.0,0.04118,0.0,0.0,0.0,0.0,0.00497,0.16546,2.59207,0.16247,0.0,0.0,0.0,0.0,14.38,14.38,0.0,0.0,0.432,0.0,0.0,70.0,70.0,72.0,111.592,0.0,0.0,14.0,13.052,84.0,17.224,0.0,0.0
2007-01-02T06:00:00,2007-01-02T06:00:00,2007-01-02T11:00:00Z,20.424,0.369,19.165,0.05,0.0,0.089,0.0,0.0,0.029,0.018,0.0,0.036,0.0,0.0,0.0,0.0,0.004,0.143,18.041,1.124,3.25579,3.25579,0.43284,0.43284,2.82295,0.05864,0.0,0.10401,0.0,0.0,0.0338,0.02117,0.0,0.04188,0.0,0.0,0.0,0.0,0.00506,0.16828,2.65741,0.16554,0.0,0.0,0.775,0.305,14.735,14.735,0.0,0.674,0.439,0.0,0.0,70.0,70.0,72.0,119.869,0.0,0.0,15.8,14.342,77.0,19.461,0.0,0.0
2007-01-02T07:00:00,2007-01-02T07:00:00,2007-01-02T12:00:00Z,19.172,0.497,17.476,0.05,0.0,0.089,0.0,0.0,0.118,0.017,0.0,0.038,0.0,0.0,0.0,0.0,0.007,0.179,16.348,1.128,3.16513,3.16513,0.59091,0.59091,2.57422,0.05946,0.0,0.10546,0.0,0.0,0.13988,0.02031,0.0,0.04482,0.0,0.0,0.0,0.0,0.00855,0.21245,2.40807,0.16615,0.0,0.0,0.914,0.36,13.381,13.381,0.0,0.794,0.437,0.0,0.0,70.0,70.0,72.0,101.979,0.0,0.0,15.8,14.789,84.0,14.987,0.0,0.0
2007-01-02T08:00:00,2007-01-02T08:00:00,2007-01-02T13:00:00Z,22.783,0.372,21.515,0.05,0.0,0.089,0.0,0.0,0.029,0.017,0.0,0.04,0.0,0.0,0.0,0.0,0.004,0.143,17.977,3.538,3.60462,3.60462,0.43545,0.43545,3.16917,0.0586,0.0,0.10393,0.0,0.0,0.03377,0.01944,0.0,0.0465,0.0,0.0,0.0,0.0,0.00505,0.16815,2.64808,0.5211,0.0,0.0,2.641,1.041,14.685,14.685,0.0,2.293,0.437,0.0,0.0,70.0,70.0,72.0,114.979,0.0,0.0,15.8,14.788,84.0,18.343,0.0,0.0
2007-01-02T09:00:00,2007-01-02T09:00:00,2007-01-02T14:00:00Z,20.083,0.673,17.788,0.05,0.0,0.089,0.0,0.0,0.153,0.016,0.0,0.041,0.122,0.0,0.0,0.0,0.006,0.196,16.666,1.122,3.22008,3.22008,0.5999,0.5999,2.62018,0.04459,0.0,0.07908,0.0,0.0,0.13636,0.01436,0.0,0.03626,0.10905,0.0,0.0,0.0,0.00547,0.17472,2.45496,0.16522,0.0,0.943,0.0,0.0,13.636,13.636,0.0,0.586,0.436,0.0,0.0,70.0,70.0,72.0,106.018,0.0,0.0,15.8,14.787,84.0,16.106,0.0,0.0
2007-01-02T10:00:00,2007-01-02T10:00:00,2007-01-02T15:00:00Z,22.455,0.87,19.487,0.05,0.0,0.089,0.0,0.0,0.157,0.014,0.0,0.041,0.319,0.0,0.0,0.0,0.005,0.196,18.368,1.118,3.53044,3.53044,0.66007,0.66007,2.87037,0.03793,0.0,0.06727,0.0,0.0,0.11912,0.01036,0.0,0.03085,0.24222,0.0,0.0,0.0,0.00368,0.14863,2.70567,0.16469,0.0,0.757,0.0,0.0,14.997,14.997,0.0,0.471,0.436,0.0,0.0,70.0,70.0,72.0,131.491,0.0,0.0,15.8,14.786,84.0,21.922,12.046,0.0
