Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,End Use: Electricity: Heating,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Hot Water,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Dishwasher,End Use: Electricity: Clothes Washer,End Use: Electricity: Clothes Dryer,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Dishwasher,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Washer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Hot Water: Clothes Washer,Hot Water: Dishwasher,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Conditioned Space,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
2007-01-01T10:00:00,2007-01-01T10:00:00,2007-01-01T15:00:00Z,16.018,4.695,4.251,0.0,0.0,0.0,0.188,0.015,0.0,0.041,0.0,0.0,0.0,0.0,0.005,0.194,3.56131,3.56131,3.56131,3.56131,3.2252,0.0,0.0,0.0,0.1429,0.01139,0.0,0.03085,0.0,0.0,0.0,0.0,0.00368,0.14728,0.0,0.0,0.0,0.0,14.507,0.0,0.0,0.119,0.0,0.0,70.0,70.0,70.0,127.199,0.0,0.0,8.6,7.445,76.0,3.355,33.285,64.034
2007-01-01T11:00:00,2007-01-01T11:00:00,2007-01-01T16:00:00Z,16.446,4.82,3.752,0.0,0.0,0.634,0.183,0.012,0.0,0.04,0.0,0.0,0.0,0.0,0.005,0.194,3.60972,3.60972,3.60972,3.60972,2.80988,0.0,0.0,0.4748,0.13738,0.00884,0.0,0.02971,0.0,0.0,0.0,0.0,0.00372,0.1454,0.0,0.0,2.287,0.901,12.802,0.0,1.98,0.121,0.0,0.0,70.0,70.0,70.0,119.867,0.0,0.0,14.0,11.861,64.0,3.355,54.524,37.089
2007-01-01T12:00:00,2007-01-01T12:00:00,2007-01-01T17:00:00Z,14.301,4.191,3.581,0.0,0.0,0.183,0.177,0.008,0.0,0.04,0.0,0.0,0.0,0.0,0.005,0.197,3.12681,3.12681,3.12681,3.12681,2.67178,0.0,0.0,0.1364,0.13211,0.006,0.0,0.0296,0.0,0.0,0.0,0.0,0.00379,0.14712,0.0,0.0,0.0,0.0,12.22,0.0,0.0,0.125,0.0,0.0,70.0,70.0,70.0,118.078,0.0,0.0,15.8,13.515,64.0,4.698,64.668,40.576
2007-01-01T13:00:00,2007-01-01T13:00:00,2007-01-01T18:00:00Z,16.22,4.754,3.865,0.0,0.0,0.261,0.173,0.006,0.0,0.042,0.202,0.0,0.0,0.0,0.005,0.2,3.53283,3.53283,3.53283,3.53283,2.87245,0.0,0.0,0.19368,0.12846,0.00478,0.0,0.03096,0.15021,0.0,0.0,0.0,0.00369,0.1486,0.0,1.739,0.0,0.0,13.188,0.0,1.083,0.122,0.0,0.0,70.0,70.0,70.0,132.269,0.0,0.0,15.8,13.901,70.0,12.751,59.913,7.608
2007-01-01T14:00:00,2007-01-01T14:00:00,2007-01-01T19:00:00Z,15.329,4.492,3.391,0.0,0.0,0.559,0.035,0.006,0.0,0.042,0.314,0.0,0.0,0.0,0.004,0.142,3.3089,3.3089,3.3089,3.3089,2.49774,0.0,0.0,0.4116,0.02546,0.00435,0.0,0.03068,0.23118,0.0,0.0,0.0,0.00318,0.10472,0.0,0.982,1.372,0.541,11.571,0.0,1.801,0.121,0.0,0.0,70.0,70.0,70.0,115.225,0.0,0.0,19.4,16.437,59.0,6.935,64.985,37.723
2007-01-01T15:00:00,2007-01-01T15:00:00,2007-01-01T20:00:00Z,12.315,3.609,3.381,0.0,0.0,0.0,0.035,0.006,0.0,0.042,0.0,0.0,0.0,0.0,0.004,0.142,2.66406,2.66406,2.66406,2.66406,2.49532,0.0,0.0,0.0,0.02552,0.00436,0.0,0.03075,0.0,0.0,0.0,0.0,0.00318,0.10494,0.0,0.0,0.0,0.0,11.535,0.0,0.0,0.12,0.0,0.0,70.0,70.0,70.0,113.963,0.0,0.0,19.4,16.067,54.0,5.816,57.06,46.599
2007-01-01T16:00:00,2007-01-01T16:00:00,2007-01-01T21:00:00Z,17.021,4.988,3.664,0.0,0.0,0.89,0.178,0.006,0.0,0.041,0.0,0.0,0.0,0.0,0.006,0.203,3.90639,3.90639,3.90639,3.90639,2.86917,0.0,0.0,0.69697,0.13978,0.00504,0.0,0.03185,0.0,0.0,0.0,0.0,0.00462,0.15897,0.0,0.0,2.748,1.083,12.502,0.0,2.38,0.121,0.0,0.0,70.0,70.0,70.0,126.271,0.0,0.0,17.6,14.402,53.0,11.408,35.504,25.36
2007-01-01T17:00:00,2007-01-01T17:00:00,2007-01-01T22:00:00Z,14.422,4.227,3.37,0.0,0.0,0.0,0.202,0.01,0.0,0.044,0.0,0.0,0.0,0.386,0.007,0.209,4.50263,4.50263,4.50263,4.50263,3.58994,0.0,0.0,0.0,0.21495,0.01086,0.0,0.04649,0.0,0.0,0.0,0.41111,0.00716,0.22213,0.0,0.0,0.0,0.0,11.499,0.0,0.0,0.124,0.0,0.0,70.0,70.0,70.0,121.241,0.0,0.0,17.6,14.749,58.0,9.171,11.412,4.755
2007-01-01T18:00:00,2007-01-01T18:00:00,2007-01-01T23:00:00Z,19.342,5.668,4.246,0.0,0.0,0.539,0.476,0.02,0.03,0.048,0.0,0.0,0.0,0.0,0.012,0.298,6.81081,6.81081,6.81081,6.81081,5.10178,0.0,0.0,0.64705,0.5722,0.02385,0.03605,0.0572,0.0,0.0,0.0,0.0,0.01488,0.3578,0.0,0.0,1.827,0.72,14.488,0.0,1.581,0.121,0.0,0.0,70.0,70.0,70.0,65.603,99.99,0.0,15.8,13.517,64.0,6.935,0.0,0.0
2007-01-01T19:00:00,2007-01-01T19:00:00,2007-01-02T00:00:00Z,16.59,4.862,3.282,0.0,0.0,0.282,0.622,0.026,0.0,0.05,0.282,0.0,0.0,0.0,0.015,0.304,5.81167,5.81167,5.81167,5.81167,3.92259,0.0,0.0,0.33703,0.74383,0.03142,0.0,0.05928,0.33701,0.0,0.0,0.0,0.0176,0.36291,0.0,2.562,0.0,0.0,11.197,0.0,1.593,0.121,0.0,0.0,70.0,70.0,70.0,121.731,0.0,0.0,15.8,13.127,58.0,8.053,0.0,0.0
2007-01-01T20:00:00,2007-01-01T20:00:00,2007-01-02T01:00:00Z,16.558,4.853,3.177,0.0,0.0,0.352,0.706,0.035,0.0,0.048,0.234,0.0,0.0,0.0,0.016,0.286,5.7428,5.7428,5.7428,5.7428,3.75926,0.0,0.0,0.41645,0.83495,0.04126,0.0,0.05634,0.27697,0.0,0.0,0.0,0.01853,0.33903,0.0,0.0,0.914,0.36,10.839,0.0,0.792,0.121,0.0,0.0,70.0,70.0,70.0,123.563,0.0,0.0,17.6,14.751,58.0,10.29,0.0,0.0
2007-01-01T21:00:00,2007-01-01T21:00:00,2007-01-02T02:00:00Z,18.374,5.385,3.405,0.0,0.0,0.949,0.65,0.049,0.0,0.047,0.0,0.0,0.0,0.0,0.017,0.269,6.35388,6.35388,6.35388,6.35388,4.01785,0.0,0.0,1.11969,0.76669,0.0576,0.0,0.055,0.0,0.0,0.0,0.0,0.01958,0.31746,0.0,0.0,3.656,1.441,11.619,0.0,3.17,0.121,0.0,0.0,70.0,70.0,70.0,130.032,0.0,0.0,17.6,14.751,58.0,12.751,0.0,0.0
2007-01-01T22:00:00,2007-01-01T22:00:00,2007-01-02T03:00:00Z,17.969,5.266,3.801,0.0,0.0,0.582,0.507,0.056,0.0,0.046,0.0,0.0,0.0,0.0,0.016,0.258,6.2624,6.2624,6.2624,6.2624,4.51994,0.0,0.0,0.69231,0.60323,0.06698,0.0,0.05426,0.0,0.0,0.0,0.0,0.01918,0.3065,0.0,0.0,2.073,0.817,12.969,0.0,1.797,0.121,0.0,0.0,70.0,70.0,70.0,146.493,0.0,0.0,17.6,14.751,58.0,17.224,0.0,0.0
2007-01-01T23:00:00,2007-01-01T23:00:00,2007-01-02T04:00:00Z,16.539,4.847,3.895,0.0,0.0,0.429,0.236,0.049,0.0,0.044,0.0,0.0,0.0,0.0,0.009,0.186,5.79076,5.79076,5.79076,5.79076,4.65375,0.0,0.0,0.51251,0.28152,0.05832,0.0,0.05214,0.0,0.0,0.0,0.0,0.0108,0.22172,0.0,0.0,1.598,0.63,13.292,0.0,1.39,0.122,0.0,0.0,70.0,70.0,70.0,135.768,0.0,0.0,15.8,13.515,64.0,13.869,0.0,0.0
2007-01-02T00:00:00,2007-01-02T00:00:00,2007-01-02T05:00:00Z,19.643,5.757,4.4,0.0,0.0,0.98,0.104,0.034,0.015,0.041,0.0,0.0,0.0,0.0,0.008,0.174,6.7962,6.7962,6.7962,6.7962,5.19461,0.0,0.0,1.15753,0.12327,0.0399,0.01771,0.04801,0.0,0.0,0.0,0.0,0.00943,0.20574,0.0,0.0,3.752,1.479,15.014,0.0,3.253,0.121,0.0,0.0,70.0,70.0,70.0,102.823,50.006,0.0,15.8,13.513,64.0,14.987,0.0,0.0
2007-01-02T01:00:00,2007-01-02T01:00:00,2007-01-02T06:00:00Z,17.937,5.257,4.442,0.0,0.0,0.569,0.035,0.025,0.0,0.04,0.0,0.0,0.0,0.0,0.004,0.142,6.07975,6.07975,6.07975,6.07975,5.13735,0.0,0.0,0.65859,0.03998,0.02854,0.0,0.04589,0.0,0.0,0.0,0.0,0.00499,0.16443,0.0,0.0,2.288,0.902,15.157,0.0,1.985,0.121,0.0,0.0,70.0,70.0,70.0,148.482,0.0,0.0,15.8,13.512,64.0,17.224,0.0,0.0
2007-01-02T02:00:00,2007-01-02T02:00:00,2007-01-02T07:00:00Z,16.589,4.862,4.381,0.0,0.0,0.237,0.035,0.025,0.0,0.039,0.0,0.0,0.0,0.0,0.004,0.142,5.54366,5.54366,5.54366,5.54366,4.99487,0.0,0.0,0.2701,0.03942,0.02814,0.0,0.04411,0.0,0.0,0.0,0.0,0.00492,0.16211,0.0,0.0,0.0,0.0,14.947,0.0,0.0,0.12,0.0,0.0,70.0,70.0,70.0,143.885,0.0,0.0,15.8,13.51,64.0,16.106,0.0,0.0
2007-01-02T03:00:00,2007-01-02T03:00:00,2007-01-02T08:00:00Z,14.856,4.354,4.088,0.0,0.0,0.0,0.035,0.025,0.0,0.038,0.0,0.0,0.0,0.0,0.006,0.163,4.9606,4.9606,4.9606,4.9606,4.65744,0.0,0.0,0.0,0.03939,0.02811,0.0,0.04294,0.0,0.0,0.0,0.0,0.00739,0.18532,0.0,0.0,0.0,0.0,13.948,0.0,0.0,0.124,0.0,0.0,70.0,70.0,70.0,128.573,0.0,0.0,15.8,14.346,77.0,11.408,0.0,0.0
2007-01-02T04:00:00,2007-01-02T04:00:00,2007-01-02T09:00:00Z,16.227,4.756,4.493,0.0,0.0,0.0,0.035,0.025,0.0,0.037,0.0,0.0,0.0,0.0,0.006,0.16,5.45398,5.45398,5.45398,5.45398,5.15326,0.0,0.0,0.0,0.03965,0.0283,0.0,0.04209,0.0,0.0,0.0,0.0,0.0073,0.18338,0.0,0.0,0.0,0.0,15.332,0.0,0.0,0.123,0.0,0.0,70.0,70.0,70.0,141.749,0.0,0.0,14.0,13.054,84.0,14.987,0.0,0.0
2007-01-02T05:00:00,2007-01-02T05:00:00,2007-01-02T10:00:00Z,16.889,4.95,4.708,0.0,0.0,0.0,0.035,0.025,0.0,0.036,0.0,0.0,0.0,0.0,0.004,0.142,5.70824,5.70824,5.70824,5.70824,5.42981,0.0,0.0,0.0,0.03987,0.02846,0.0,0.04118,0.0,0.0,0.0,0.0,0.00497,0.16396,0.0,0.0,0.0,0.0,16.065,0.0,0.0,0.122,0.0,0.0,70.0,70.0,70.0,150.464,0.0,0.0,14.0,13.052,84.0,17.224,0.0,0.0
2007-01-02T06:00:00,2007-01-02T06:00:00,2007-01-02T11:00:00Z,17.994,5.273,4.786,0.0,0.0,0.251,0.035,0.02,0.0,0.036,0.0,0.0,0.0,0.0,0.004,0.142,6.18498,6.18498,6.18498,6.18498,5.61291,0.0,0.0,0.29456,0.04055,0.02328,0.0,0.04188,0.0,0.0,0.0,0.0,0.00506,0.16674,0.0,0.0,0.776,0.306,16.329,0.0,0.674,0.121,0.0,0.0,70.0,70.0,70.0,158.689,0.0,0.0,15.8,14.342,77.0,19.461,0.0,0.0
2007-01-02T07:00:00,2007-01-02T07:00:00,2007-01-02T12:00:00Z,17.033,4.992,4.356,0.0,0.0,0.254,0.141,0.019,0.0,0.038,0.0,0.0,0.0,0.0,0.007,0.177,5.93616,5.93616,5.93616,5.93616,5.18027,0.0,0.0,0.30189,0.1678,0.02233,0.0,0.04482,0.0,0.0,0.0,0.0,0.00855,0.21051,0.0,0.0,0.914,0.36,14.864,0.0,0.794,0.121,0.0,0.0,70.0,70.0,70.0,139.643,0.0,0.0,15.8,14.789,84.0,14.987,0.0,0.0
2007-01-02T08:00:00,2007-01-02T08:00:00,2007-01-02T13:00:00Z,19.065,5.587,4.761,0.0,0.0,0.588,0.035,0.018,0.0,0.04,0.0,0.0,0.0,0.0,0.004,0.142,6.54838,6.54838,6.54838,6.54838,5.57922,0.0,0.0,0.68909,0.04052,0.02138,0.0,0.0465,0.0,0.0,0.0,0.0,0.00505,0.16662,0.0,0.0,2.645,1.043,16.244,0.0,2.293,0.121,0.0,0.0,70.0,70.0,70.0,153.421,0.0,0.0,15.8,14.788,84.0,18.343,0.0,0.0
2007-01-02T09:00:00,2007-01-02T09:00:00,2007-01-02T14:00:00Z,17.925,5.253,4.44,0.0,0.0,0.249,0.183,0.018,0.0,0.041,0.122,0.0,0.0,0.0,0.006,0.194,4.68482,4.68482,4.68482,4.68482,3.95922,0.0,0.0,0.22231,0.16358,0.01579,0.0,0.03626,0.10905,0.0,0.0,0.0,0.00547,0.17313,0.0,0.943,0.0,0.0,15.149,0.0,0.588,0.122,0.0,0.0,70.0,70.0,70.0,143.885,0.0,0.0,15.8,14.787,84.0,16.106,0.0,0.0
2007-01-02T10:00:00,2007-01-02T10:00:00,2007-01-02T15:00:00Z,20.094,5.889,4.88,0.0,0.0,0.247,0.188,0.015,0.0,0.041,0.319,0.0,0.0,0.0,0.005,0.194,4.46737,4.46737,4.46737,4.46737,3.70189,0.0,0.0,0.18716,0.1429,0.01139,0.0,0.03085,0.24222,0.0,0.0,0.0,0.00368,0.14728,0.0,0.757,0.0,0.0,16.651,0.0,0.473,0.122,0.0,0.0,70.0,70.0,70.0,171.359,0.0,0.0,15.8,14.786,84.0,21.922,12.046,0.0
2007-01-02T11:00:00,2007-01-02T11:00:00,2007-01-02T16:00:00Z,17.291,5.067,4.76,0.0,0.0,0.0,0.035,0.012,0.0,0.04,0.074,0.0,0.0,0.0,0.004,0.142,3.795,3.795,3.795,3.795,3.56514,0.0,0.0,0.0,0.02589,0.00884,0.0,0.02971,0.05572,0.0,0.0,0.0,0.00323,0.10647,0.0,0.0,0.0,0.0,16.243,0.0,0.0,0.121,0.0,0.0,70.0,70.0,70.0,158.689,0.0,0.0,15.8,15.294,92.0,19.461,19.02,0.0
2007-01-02T12:00:00,2007-01-02T12:00:00,2007-01-02T17:00:00Z,15.97,4.68,4.452,0.0,0.0,0.0,0.035,0.008,0.0,0.04,0.0,0.0,0.0,0.0,0.004,0.142,3.4917,3.4917,3.4917,3.4917,3.32102,0.0,0.0,0.0,0.02579,0.006,0.0,0.0296,0.0,0.0,0.0,0.0,0.00322,0.10606,0.0,0.0,0.0,0.0,15.189,0.0,0.0,0.119,0.0,0.0,70.0,70.0,70.0,154.967,0.0,0.0,19.4,18.248,84.0,19.461,21.873,0.0
2007-01-02T13:00:00,2007-01-02T13:00:00,2007-01-02T18:00:00Z,16.898,4.952,4.083,0.0,0.0,0.254,0.035,0.006,0.0,0.042,0.0,0.0,0.0,0.386,0.004,0.142,3.68051,3.68051,3.68051,3.68051,3.03469,0.0,0.0,0.18871,0.02569,0.00478,0.0,0.03096,0.0,0.0,0.0,0.28681,0.0032,0.10566,0.0,0.0,0.914,0.36,13.933,0.0,0.794,0.121,0.0,0.0,70.0,70.0,70.0,158.286,0.0,0.0,23.0,21.125,77.0,20.804,23.141,0.0
2007-01-02T14:00:00,2007-01-02T14:00:00,2007-01-02T19:00:00Z,14.53,4.258,3.589,0.0,0.0,0.245,0.171,0.006,0.0,0.042,0.0,0.0,0.0,0.0,0.005,0.2,3.13663,3.13663,3.13663,3.13663,2.64351,0.0,0.0,0.18053,0.12628,0.00435,0.0,0.03068,0.0,0.0,0.0,0.0,0.004,0.14728,0.0,0.0,0.456,0.18,12.246,0.0,0.397,0.122,0.0,0.0,70.0,70.0,70.0,138.475,0.0,0.0,24.8,22.812,77.0,17.224,22.19,0.0
2007-01-02T15:00:00,2007-01-02T15:00:00,2007-01-02T20:00:00Z,14.878,4.36,3.938,0.0,0.0,0.0,0.172,0.006,0.0,0.042,0.0,0.0,0.0,0.0,0.006,0.197,3.2183,3.2183,3.2183,3.2183,2.90631,0.0,0.0,0.0,0.12706,0.00436,0.0,0.03075,0.0,0.0,0.0,0.0,0.00427,0.14556,0.0,0.0,0.0,0.0,13.435,0.0,0.0,0.121,0.0,0.0,70.0,70.0,70.0,174.504,0.0,0.0,26.6,24.497,77.0,24.159,28.213,0.0
2007-01-02T16:00:00,2007-01-02T16:00:00,2007-01-02T21:00:00Z,12.769,3.742,3.308,0.0,0.0,0.0,0.178,0.006,0.0,0.041,0.0,0.0,0.0,0.0,0.006,0.203,2.93058,2.93058,2.93058,2.93058,2.59032,0.0,0.0,0.0,0.13978,0.00504,0.0,0.03185,0.0,0.0,0.0,0.0,0.00462,0.15897,0.0,0.0,0.0,0.0,11.287,0.0,0.0,0.12,0.0,0.0,70.0,70.0,70.0,151.158,0.0,0.0,30.2,27.24,71.0,20.804,22.824,0.0
2007-01-02T17:00:00,2007-01-02T17:00:00,2007-01-02T22:00:00Z,12.61,3.696,2.659,0.0,0.0,0.566,0.202,0.01,0.0,0.044,0.0,0.0,0.0,0.0,0.007,0.209,3.93694,3.93694,3.93694,3.93694,2.83286,0.0,0.0,0.6025,0.21495,0.01086,0.0,0.04649,0.0,0.0,0.0,0.0,0.00716,0.22213,0.0,0.0,2.209,0.871,9.074,0.0,1.918,0.121,0.0,0.0,70.0,70.0,70.0,118.002,0.0,0.0,33.8,29.989,67.0,14.987,6.023,0.0
