,Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Heating Heat Pump Backup,End Use: Electricity: Heating Heat Pump Backup Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,End Use: Natural Gas: Hot Water,End Use: Natural Gas: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Heat Pump Backup,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Heat Pump Backup Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Range/Oven,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Heating: Heat Pump Backup,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Conditioned Space,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
1,2007-01-01T01:00:00,2007-01-01T01:00:00,2007-01-01T07:00:00Z,5.177,1.517,0.0,1.093,0.193,0.0,0.0,0.0,0.0,0.032,0.022,0.0,0.04,0.0,0.004,0.132,0.0,0.0,0.75056,0.75056,0.75056,0.75056,0.0,0.54088,0.09552,0.0,0.0,0.0,0.0,0.01601,0.0111,0.0,0.01963,0.0,0.00217,0.06524,0.0,0.0,0.0,0.0,16.388,0.0,0.0,0.0,0.452,0.0,0.0,69.0,69.0,69.0,97.911,0.0,0.0,-4.0,-4.897,68.0,4.698,0.0,0.0
2,2007-01-01T02:00:00,2007-01-01T02:00:00,2007-01-01T08:00:00Z,6.495,1.58,1.103,1.149,0.202,0.0,0.0,0.0,0.0,0.032,0.022,0.0,0.039,0.0,0.004,0.132,1.103,0.0,0.946,0.946,0.7835,0.7835,0.1625,0.56961,0.09997,0.0,0.0,0.0,0.0,0.01605,0.01113,0.0,0.01918,0.0,0.00217,0.06539,0.1625,0.0,0.0,0.0,17.767,0.0,0.0,0.0,0.439,0.0,0.0,69.0,69.0,69.0,105.995,0.0,0.0,-5.8,-6.651,67.0,10.29,0.0,0.0
3,2007-01-01T03:00:00,2007-01-01T03:00:00,2007-01-01T09:00:00Z,5.264,1.543,0.0,1.12,0.194,0.0,0.0,0.0,0.0,0.032,0.022,0.0,0.038,0.0,0.004,0.132,0.0,0.0,0.753,0.753,0.753,0.753,0.0,0.54647,0.09486,0.0,0.0,0.0,0.0,0.0158,0.01095,0.0,0.0184,0.0,0.00214,0.06437,0.0,0.0,0.0,0.0,17.389,0.0,0.0,0.0,0.451,0.0,0.0,69.0,69.0,69.0,101.202,0.0,0.0,-5.8,-6.804,61.0,6.935,0.0,0.0
4,2007-01-01T04:00:00,2007-01-01T04:00:00,2007-01-01T10:00:00Z,6.436,1.563,1.103,1.137,0.198,0.0,0.0,0.0,0.0,0.032,0.022,0.0,0.037,0.0,0.004,0.132,1.103,0.0,0.92979,0.92979,0.76729,0.76729,0.1625,0.55808,0.09738,0.0,0.0,0.0,0.0,0.01589,0.01102,0.0,0.01802,0.0,0.00215,0.06475,0.1625,0.0,0.0,0.0,17.643,0.0,0.0,0.0,0.44,0.0,0.0,69.0,69.0,69.0,102.496,0.0,0.0,-5.8,-6.804,61.0,8.053,0.0,0.0
5,2007-01-01T05:00:00,2007-01-01T05:00:00,2007-01-01T11:00:00Z,5.369,1.574,0.0,1.146,0.201,0.0,0.0,0.0,0.0,0.032,0.022,0.0,0.036,0.0,0.004,0.132,0.0,0.0,0.75664,0.75664,0.75664,0.75664,0.0,0.55105,0.09654,0.0,0.0,0.0,0.0,0.01556,0.01079,0.0,0.01717,0.0,0.00211,0.06341,0.0,0.0,0.0,0.0,17.749,0.0,0.0,0.0,0.449,0.0,0.0,69.0,69.0,69.0,102.496,0.0,0.0,-5.8,-6.649,67.0,8.053,0.0,0.0
6,2007-01-01T06:00:00,2007-01-01T06:00:00,2007-01-01T12:00:00Z,6.418,1.558,1.103,1.136,0.199,0.0,0.0,0.0,0.0,0.032,0.018,0.0,0.036,0.0,0.004,0.132,1.103,0.0,0.87921,0.87921,0.7167,0.7167,0.16251,0.52277,0.09161,0.0,0.0,0.0,0.0,0.01489,0.00831,0.0,0.01643,0.0,0.00202,0.06068,0.16251,0.0,0.0,0.0,17.522,0.0,0.0,0.0,0.442,0.0,0.0,69.0,69.0,69.0,100.191,0.0,0.0,-5.8,-6.443,75.0,5.816,0.0,0.0
7,2007-01-01T07:00:00,2007-01-01T07:00:00,2007-01-01T13:00:00Z,8.467,1.803,2.314,1.115,0.195,0.0,0.0,0.0,0.0,0.232,0.017,0.0,0.038,0.0,0.01,0.197,2.314,0.0,1.17088,1.17088,0.83007,0.83007,0.34081,0.51316,0.08975,0.0,0.0,0.0,0.0,0.10677,0.00786,0.0,0.01735,0.0,0.0047,0.09047,0.34081,0.0,1.771,0.632,17.096,0.0,0.0,1.66,0.446,0.0,0.0,69.0,69.0,69.0,101.012,0.0,0.0,-4.0,-4.896,68.0,8.053,0.0,0.0
8,2007-01-01T08:00:00,2007-01-01T08:00:00,2007-01-01T14:00:00Z,6.286,1.519,1.103,1.101,0.192,0.0,0.0,0.0,0.0,0.032,0.017,0.0,0.04,0.0,0.004,0.132,1.103,0.0,0.82783,0.82783,0.66534,0.66534,0.16249,0.48251,0.08431,0.0,0.0,0.0,0.0,0.01418,0.00727,0.0,0.01738,0.0,0.00192,0.05777,0.16249,0.0,0.0,0.0,16.827,0.0,0.0,0.0,0.438,0.0,0.0,69.0,69.0,69.0,97.141,0.0,0.0,-2.2,-3.355,62.0,5.816,0.0,0.0
9,2007-01-01T09:00:00,2007-01-01T09:00:00,2007-01-01T15:00:00Z,5.33,1.562,0.0,1.137,0.2,0.0,0.0,0.0,0.0,0.032,0.016,0.0,0.041,0.0,0.004,0.132,0.0,0.0,0.48555,0.48555,0.48555,0.48555,0.0,0.35333,0.06216,0.0,0.0,0.0,0.0,0.01006,0.005,0.0,0.01264,0.0,0.00136,0.04099,0.0,0.0,0.0,0.0,17.436,0.0,0.0,0.0,0.452,0.0,0.0,69.0,69.0,69.0,101.158,0.0,0.0,-2.2,-3.355,62.0,9.171,0.0,0.0
10,2007-01-01T10:00:00,2007-01-01T10:00:00,2007-01-01T16:00:00Z,5.904,1.407,1.103,1.01,0.174,0.0,0.0,0.0,0.0,0.032,0.014,0.0,0.041,0.0,0.004,0.132,1.103,0.0,0.55149,0.55149,0.38899,0.38899,0.1625,0.27924,0.04811,0.0,0.0,0.0,0.0,0.00895,0.00378,0.0,0.01124,0.0,0.00121,0.03646,0.1625,0.0,0.0,0.0,15.198,0.0,0.0,0.0,0.44,0.0,0.0,69.0,69.0,69.0,98.012,0.0,0.0,-0.4,-1.652,62.0,8.053,23.775,183.542
11,2007-01-01T11:00:00,2007-01-01T11:00:00,2007-01-01T17:00:00Z,5.808,1.375,1.116,0.987,0.169,0.0,0.0,0.0,0.0,0.032,0.011,0.0,0.04,0.0,0.004,0.132,1.116,0.0,0.52694,0.52694,0.36259,0.36259,0.16435,0.26021,0.04463,0.0,0.0,0.0,0.0,0.00853,0.00283,0.0,0.01046,0.0,0.00116,0.03477,0.16435,0.0,0.441,0.157,14.81,0.0,0.0,0.413,0.445,0.0,0.0,69.0,69.0,69.0,100.203,0.0,0.0,1.4,0.043,62.0,10.29,23.141,227.288
12,2007-01-01T12:00:00,2007-01-01T12:00:00,2007-01-01T18:00:00Z,4.69,1.374,0.0,0.989,0.17,0.0,0.0,0.0,0.0,0.032,0.007,0.0,0.04,0.0,0.004,0.132,0.0,0.0,0.353,0.353,0.353,0.353,0.0,0.25403,0.04358,0.0,0.0,0.0,0.0,0.00831,0.00188,0.0,0.01019,0.0,0.00113,0.03387,0.0,0.0,0.0,0.0,14.849,0.0,0.0,0.0,0.451,0.0,0.0,69.0,69.0,69.0,98.731,0.0,0.0,3.2,1.499,56.0,10.29,19.654,257.72
13,2007-01-01T13:00:00,2007-01-01T13:00:00,2007-01-01T19:00:00Z,5.693,1.345,1.103,0.964,0.165,0.0,0.0,0.0,0.0,0.032,0.006,0.0,0.042,0.0,0.004,0.132,1.103,0.0,0.49467,0.49467,0.33217,0.33217,0.1625,0.23813,0.04067,0.0,0.0,0.0,0.0,0.00799,0.00145,0.0,0.01029,0.0,0.00108,0.03256,0.1625,0.0,0.0,0.0,14.437,0.0,0.0,0.0,0.44,0.0,0.0,69.0,69.0,69.0,95.169,0.0,0.0,5.0,2.952,51.0,9.171,37.723,218.412
14,2007-01-01T14:00:00,2007-01-01T14:00:00,2007-01-01T20:00:00Z,4.614,1.352,0.0,0.971,0.166,0.0,0.0,0.0,0.0,0.032,0.005,0.0,0.042,0.0,0.004,0.132,0.0,0.0,0.32701,0.32701,0.32701,0.32701,0.0,0.23473,0.04013,0.0,0.0,0.0,0.0,0.00783,0.0013,0.0,0.01007,0.0,0.00106,0.03189,0.0,0.0,0.0,0.0,14.544,0.0,0.0,0.0,0.449,0.0,0.0,69.0,69.0,69.0,97.249,0.0,0.0,5.0,2.952,51.0,10.29,47.867,61.815
15,2007-01-01T15:00:00,2007-01-01T15:00:00,2007-01-01T21:00:00Z,5.588,1.314,1.103,0.939,0.16,0.0,0.0,0.0,0.0,0.032,0.005,0.0,0.042,0.0,0.004,0.132,1.103,0.0,0.48851,0.48851,0.326,0.326,0.16251,0.23292,0.03959,0.0,0.0,0.0,0.0,0.00803,0.00133,0.0,0.01033,0.0,0.00109,0.03271,0.16251,0.0,0.0,0.0,14.021,0.0,0.0,0.0,0.442,0.0,0.0,69.0,69.0,69.0,91.869,0.0,0.0,6.8,4.412,47.0,8.053,27.262,0.0
16,2007-01-01T16:00:00,2007-01-01T16:00:00,2007-01-01T22:00:00Z,4.443,1.302,0.0,0.929,0.158,0.0,0.0,0.0,0.0,0.032,0.006,0.0,0.041,0.0,0.004,0.132,0.0,0.0,0.37632,0.37632,0.37632,0.37632,0.0,0.26859,0.04555,0.0,0.0,0.0,0.0,0.00936,0.00169,0.0,0.01175,0.0,0.00127,0.03812,0.0,0.0,0.0,0.0,13.868,0.0,0.0,0.0,0.448,0.0,0.0,69.0,69.0,69.0,91.869,0.0,0.0,6.8,4.411,47.0,8.053,17.752,32.651
17,2007-01-01T17:00:00,2007-01-01T17:00:00,2007-01-01T23:00:00Z,9.177,1.286,4.79,0.88,0.148,0.0,0.0,0.0,0.0,0.032,0.009,0.0,0.044,0.037,0.004,0.132,1.103,3.686,1.26004,1.26004,0.55455,0.55455,0.7055,0.3794,0.06372,0.0,0.0,0.0,0.0,0.01396,0.004,0.0,0.01882,0.0159,0.00189,0.05687,0.16251,0.54298,0.0,0.0,13.069,0.0,0.0,0.0,0.443,0.0,0.0,69.0,69.0,69.0,95.757,0.0,0.0,6.8,4.64,52.0,10.29,1.585,22.19
18,2007-01-01T18:00:00,2007-01-01T18:00:00,2007-01-02T00:00:00Z,7.53,2.207,0.0,1.104,0.193,0.0,0.0,0.0,0.0,0.525,0.018,0.03,0.048,0.0,0.013,0.276,0.0,0.0,0.98275,0.98275,0.98275,0.98275,0.0,0.4918,0.086,0.0,0.0,0.0,0.0,0.23373,0.00804,0.01336,0.0212,0.0,0.00561,0.12301,0.0,0.0,0.0,0.0,16.867,0.0,0.0,0.0,0.447,0.0,0.0,69.0,69.0,69.0,45.288,99.99,0.0,6.8,4.867,57.0,9.171,0.0,0.0
19,2007-01-01T19:00:00,2007-01-01T19:00:00,2007-01-02T01:00:00Z,8.033,2.031,1.103,0.873,0.147,0.0,0.0,0.0,0.0,0.641,0.024,0.0,0.05,0.0,0.015,0.282,1.103,0.0,1.0916,1.0916,0.92908,0.92908,0.16252,0.39923,0.06711,0.0,0.0,0.0,0.0,0.29345,0.01094,0.0,0.02269,0.0,0.00685,0.12883,0.16252,0.0,0.0,0.0,12.912,0.0,0.0,0.0,0.444,0.0,0.0,69.0,69.0,69.0,95.757,0.0,0.0,6.8,5.411,69.0,10.29,0.0,0.0
20,2007-01-01T20:00:00,2007-01-01T20:00:00,2007-01-02T02:00:00Z,6.943,2.035,0.0,0.879,0.148,0.0,0.0,0.0,0.0,0.647,0.032,0.0,0.048,0.0,0.016,0.266,0.0,0.0,0.86985,0.86985,0.86985,0.86985,0.0,0.37595,0.06313,0.0,0.0,0.0,0.0,0.27645,0.01356,0.0,0.02035,0.0,0.00681,0.11359,0.0,0.0,0.0,0.0,13.066,0.0,0.0,0.0,0.446,0.0,0.0,69.0,69.0,69.0,95.169,0.0,0.0,5.0,4.295,83.0,9.171,0.0,0.0
21,2007-01-01T21:00:00,2007-01-01T21:00:00,2007-01-02T03:00:00Z,7.608,1.902,1.116,0.865,0.145,0.0,0.0,0.0,0.0,0.535,0.044,0.0,0.047,0.0,0.017,0.25,1.116,0.0,0.97264,0.97264,0.8082,0.8082,0.16443,0.3674,0.06152,0.0,0.0,0.0,0.0,0.22742,0.01886,0.0,0.0198,0.0,0.00717,0.10602,0.16443,0.0,0.441,0.157,12.833,0.0,0.0,0.413,0.445,0.0,0.0,69.0,69.0,69.0,93.644,0.0,0.0,6.8,5.725,76.0,9.171,0.0,0.0
22,2007-01-01T22:00:00,2007-01-01T22:00:00,2007-01-02T04:00:00Z,9.536,1.777,3.472,0.875,0.147,0.0,0.0,0.0,0.0,0.404,0.051,0.0,0.046,0.0,0.016,0.239,3.472,0.0,1.32635,1.32635,0.81499,0.81499,0.51136,0.40108,0.06726,0.0,0.0,0.0,0.0,0.18509,0.02349,0.0,0.02092,0.0,0.00752,0.10963,0.51136,0.0,1.765,0.631,12.999,0.0,0.0,1.652,0.444,0.0,0.0,69.0,69.0,69.0,91.869,0.0,0.0,6.8,5.725,76.0,8.053,0.0,0.0
23,2007-01-01T23:00:00,2007-01-01T23:00:00,2007-01-02T05:00:00Z,9.537,1.351,4.926,0.936,0.159,0.0,0.0,0.0,0.0,0.032,0.044,0.0,0.044,0.0,0.004,0.132,4.926,0.0,1.33397,1.33397,0.60839,0.60839,0.72558,0.42135,0.0715,0.0,0.0,0.0,0.0,0.01457,0.01999,0.0,0.01965,0.0,0.00197,0.05937,0.72558,0.0,3.964,1.416,13.993,0.0,0.0,3.716,0.446,0.0,0.0,69.0,69.0,69.0,91.869,0.0,0.0,6.8,6.04,83.0,8.053,0.0,0.0
24,2007-01-02T00:00:00,2007-01-02T00:00:00,2007-01-02T06:00:00Z,6.071,1.448,1.129,1.018,0.176,0.0,0.0,0.0,0.0,0.032,0.031,0.015,0.041,0.0,0.004,0.132,1.129,0.0,0.87483,0.87483,0.70847,0.70847,0.16635,0.49781,0.0859,0.0,0.0,0.0,0.0,0.01583,0.01504,0.00734,0.01989,0.0,0.00215,0.06451,0.16635,0.0,0.882,0.315,15.319,0.0,0.0,0.825,0.444,0.0,0.0,69.0,69.0,69.0,58.224,50.006,0.0,6.8,6.04,83.0,6.935,0.0,0.0
25,2007-01-02T01:00:00,2007-01-02T01:00:00,2007-01-02T07:00:00Z,6.864,1.341,2.287,0.949,0.162,0.0,0.0,0.0,0.0,0.032,0.022,0.0,0.04,0.0,0.004,0.132,2.287,0.0,1.00045,1.00045,0.6636,0.6636,0.33685,0.46934,0.08011,0.0,0.0,0.0,0.0,0.01601,0.0111,0.0,0.01963,0.0,0.00217,0.06524,0.33685,0.0,1.323,0.473,14.13,0.0,0.0,1.242,0.446,0.0,0.0,69.0,69.0,69.0,90.423,0.0,0.0,6.8,6.039,83.0,6.935,0.0,0.0
26,2007-01-02T02:00:00,2007-01-02T02:00:00,2007-01-02T08:00:00Z,5.609,1.32,1.103,0.932,0.159,0.0,0.0,0.0,0.0,0.032,0.022,0.0,0.039,0.0,0.004,0.132,1.103,0.0,0.81722,0.81722,0.65469,0.65469,0.16253,0.46217,0.0786,0.0,0.0,0.0,0.0,0.01605,0.01113,0.0,0.01918,0.0,0.00217,0.06539,0.16253,0.0,0.0,0.0,13.869,0.0,0.0,0.0,0.447,0.0,0.0,69.0,69.0,69.0,90.302,0.0,0.0,8.6,7.782,83.0,8.053,0.0,0.0
27,2007-01-02T03:00:00,2007-01-02T03:00:00,2007-01-02T09:00:00Z,4.476,1.312,0.0,0.926,0.157,0.0,0.0,0.0,0.0,0.032,0.022,0.0,0.038,0.0,0.004,0.132,0.0,0.0,0.64027,0.64027,0.64027,0.64027,0.0,0.45186,0.07674,0.0,0.0,0.0,0.0,0.0158,0.01095,0.0,0.0184,0.0,0.00214,0.06437,0.0,0.0,0.0,0.0,13.768,0.0,0.0,0.0,0.443,0.0,0.0,69.0,69.0,69.0,88.83,0.0,0.0,8.6,8.168,91.0,6.935,0.0,0.0
28,2007-01-02T04:00:00,2007-01-02T04:00:00,2007-01-02T10:00:00Z,5.603,1.319,1.103,0.932,0.159,0.0,0.0,0.0,0.0,0.032,0.022,0.0,0.037,0.0,0.004,0.132,1.103,0.0,0.80996,0.80996,0.64742,0.64742,0.16254,0.45775,0.07784,0.0,0.0,0.0,0.0,0.01589,0.01102,0.0,0.01802,0.0,0.00215,0.06475,0.16254,0.0,0.0,0.0,13.876,0.0,0.0,0.0,0.448,0.0,0.0,69.0,69.0,69.0,92.742,0.0,0.0,10.4,9.522,83.0,10.29,0.0,0.0
29,2007-01-02T05:00:00,2007-01-02T05:00:00,2007-01-02T11:00:00Z,4.457,1.306,0.0,0.923,0.157,0.0,0.0,0.0,0.0,0.032,0.022,0.0,0.036,0.0,0.004,0.132,0.0,0.0,0.62805,0.62805,0.62805,0.62805,0.0,0.44368,0.07533,0.0,0.0,0.0,0.0,0.01556,0.01079,0.0,0.01717,0.0,0.00211,0.06341,0.0,0.0,0.0,0.0,13.715,0.0,0.0,0.0,0.441,0.0,0.0,69.0,69.0,69.0,90.558,0.0,0.0,10.4,9.522,83.0,9.171,0.0,0.0
30,2007-01-02T06:00:00,2007-01-02T06:00:00,2007-01-02T12:00:00Z,5.593,1.316,1.103,0.934,0.159,0.0,0.0,0.0,0.0,0.032,0.018,0.0,0.036,0.0,0.004,0.132,1.103,0.0,0.76792,0.76792,0.60538,0.60538,0.16254,0.42991,0.07315,0.0,0.0,0.0,0.0,0.01489,0.00831,0.0,0.01643,0.0,0.00202,0.06068,0.16254,0.0,0.0,0.0,13.905,0.0,0.0,0.0,0.449,0.0,0.0,69.0,69.0,69.0,92.742,0.0,0.0,10.4,9.521,83.0,10.29,0.0,0.0
31,2007-01-02T07:00:00,2007-01-02T07:00:00,2007-01-02T13:00:00Z,7.57,1.547,2.29,0.902,0.152,0.0,0.0,0.0,0.0,0.232,0.017,0.0,0.038,0.0,0.01,0.197,2.29,0.0,1.04967,1.04967,0.71235,0.71235,0.33733,0.41499,0.0702,0.0,0.0,0.0,0.0,0.10677,0.00786,0.0,0.01735,0.0,0.0047,0.09047,0.33733,0.0,1.387,0.496,13.365,0.0,0.0,1.302,0.445,0.0,0.0,69.0,69.0,69.0,91.366,0.0,0.0,10.94,10.043,83.0,9.843,0.0,0.0
32,2007-01-02T08:00:00,2007-01-02T08:00:00,2007-01-02T14:00:00Z,4.369,1.281,0.0,0.903,0.153,0.0,0.0,0.0,0.0,0.032,0.017,0.0,0.04,0.0,0.004,0.132,0.0,0.0,0.56097,0.56097,0.56097,0.56097,0.0,0.39556,0.0669,0.0,0.0,0.0,0.0,0.01418,0.00727,0.0,0.01738,0.0,0.00192,0.05777,0.0,0.0,0.0,0.0,13.398,0.0,0.0,0.0,0.441,0.0,0.0,69.0,69.0,69.0,88.997,0.0,0.0,12.2,11.315,84.0,9.171,0.0,0.0
33,2007-01-02T09:00:00,2007-01-02T09:00:00,2007-01-02T15:00:00Z,5.537,1.299,1.103,0.918,0.156,0.0,0.0,0.0,0.0,0.032,0.016,0.0,0.041,0.0,0.004,0.132,1.103,0.0,0.56647,0.56647,0.40393,0.40393,0.16254,0.28545,0.04842,0.0,0.0,0.0,0.0,0.01006,0.005,0.0,0.01264,0.0,0.00136,0.04099,0.16254,0.0,0.0,0.0,13.646,0.0,0.0,0.0,0.449,0.0,0.0,69.0,69.0,69.0,91.218,0.0,0.0,12.2,11.315,84.0,10.29,0.0,0.0
34,2007-01-02T10:00:00,2007-01-02T10:00:00,2007-01-02T16:00:00Z,4.235,1.241,0.0,0.872,0.147,0.0,0.0,0.0,0.0,0.032,0.014,0.0,0.041,0.0,0.004,0.132,0.0,0.0,0.34311,0.34311,0.34311,0.34311,0.0,0.24095,0.04052,0.0,0.0,0.0,0.0,0.00895,0.00378,0.0,0.01124,0.0,0.00121,0.03646,0.0,0.0,0.0,0.0,12.885,0.0,0.0,0.0,0.44,0.0,0.0,69.0,69.0,69.0,92.3,0.0,0.0,14.0,12.576,76.0,11.408,28.53,35.187
35,2007-01-02T11:00:00,2007-01-02T11:00:00,2007-01-02T17:00:00Z,7.636,1.208,3.515,0.847,0.142,0.0,0.0,0.0,0.0,0.032,0.011,0.0,0.04,0.0,0.004,0.132,3.515,0.0,0.83622,0.83622,0.31846,0.31846,0.51776,0.22335,0.03735,0.0,0.0,0.0,0.0,0.00853,0.00283,0.0,0.01046,0.0,0.00116,0.03477,0.51776,0.0,2.203,0.787,12.509,0.0,0.0,2.069,0.446,0.0,0.0,69.0,69.0,69.0,93.793,0.0,0.0,12.2,11.315,84.0,11.408,48.818,156.914
36,2007-01-02T12:00:00,2007-01-02T12:00:00,2007-01-02T18:00:00Z,5.341,1.242,1.103,0.878,0.148,0.0,0.0,0.0,0.0,0.032,0.007,0.0,0.04,0.0,0.004,0.132,1.103,0.0,0.48147,0.48147,0.31895,0.31895,0.16252,0.22563,0.03794,0.0,0.0,0.0,0.0,0.00831,0.00188,0.0,0.01019,0.0,0.00113,0.03387,0.16252,0.0,0.0,0.0,13.024,0.0,0.0,0.0,0.444,0.0,0.0,69.0,69.0,69.0,93.793,0.0,0.0,12.2,11.314,84.0,11.408,19.654,0.0
37,2007-01-02T13:00:00,2007-01-02T13:00:00,2007-01-02T19:00:00Z,4.413,1.293,0.0,0.921,0.156,0.0,0.0,0.0,0.0,0.032,0.006,0.0,0.042,0.0,0.004,0.132,0.0,0.0,0.31938,0.31938,0.31938,0.31938,0.0,0.22743,0.03858,0.0,0.0,0.0,0.0,0.00799,0.00145,0.0,0.01029,0.0,0.00108,0.03256,0.0,0.0,0.0,0.0,13.703,0.0,0.0,0.0,0.446,0.0,0.0,69.0,69.0,69.0,100.68,0.0,0.0,12.2,11.313,84.0,13.869,28.53,0.0
38,2007-01-02T14:00:00,2007-01-02T14:00:00,2007-01-02T20:00:00Z,5.483,1.284,1.103,0.913,0.155,0.0,0.0,0.0,0.0,0.032,0.005,0.0,0.042,0.0,0.004,0.132,1.103,0.0,0.47294,0.47294,0.31041,0.31041,0.16252,0.22082,0.03744,0.0,0.0,0.0,0.0,0.00783,0.0013,0.0,0.01007,0.0,0.00106,0.03189,0.16252,0.0,0.0,0.0,13.552,0.0,0.0,0.0,0.445,0.0,0.0,69.0,69.0,69.0,97.344,0.0,0.0,12.2,11.702,91.0,12.751,18.069,0.0
39,2007-01-02T15:00:00,2007-01-02T15:00:00,2007-01-02T21:00:00Z,3.998,1.172,0.0,0.82,0.136,0.0,0.0,0.0,0.0,0.032,0.005,0.0,0.042,0.0,0.004,0.132,0.0,0.0,0.29063,0.29063,0.29063,0.29063,0.0,0.20329,0.03385,0.0,0.0,0.0,0.0,0.00803,0.00133,0.0,0.01033,0.0,0.00109,0.03271,0.0,0.0,0.0,0.0,12.055,0.0,0.0,0.0,0.445,0.0,0.0,69.0,69.0,69.0,85.836,0.0,0.0,15.8,14.34,77.0,9.171,30.115,1.902
40,2007-01-02T16:00:00,2007-01-02T16:00:00,2007-01-02T22:00:00Z,5.192,1.198,1.103,0.842,0.141,0.0,0.0,0.0,0.0,0.032,0.006,0.0,0.041,0.0,0.004,0.132,1.103,0.0,0.50885,0.50885,0.34632,0.34632,0.16253,0.24348,0.04066,0.0,0.0,0.0,0.0,0.00936,0.00169,0.0,0.01175,0.0,0.00127,0.03812,0.16253,0.0,0.0,0.0,12.447,0.0,0.0,0.0,0.446,0.0,0.0,69.0,69.0,69.0,90.799,0.0,0.0,15.8,14.787,84.0,11.408,15.85,0.0
41,2007-01-02T17:00:00,2007-01-02T17:00:00,2007-01-02T23:00:00Z,6.567,1.255,2.284,0.885,0.149,0.0,0.0,0.0,0.0,0.032,0.009,0.0,0.044,0.0,0.004,0.132,2.284,0.0,0.87771,0.87771,0.54126,0.54126,0.33646,0.38149,0.06423,0.0,0.0,0.0,0.0,0.01396,0.004,0.0,0.01882,0.0,0.00189,0.05687,0.33646,0.0,1.296,0.463,13.122,0.0,0.0,1.216,0.445,0.0,0.0,69.0,69.0,69.0,97.897,0.0,0.0,15.8,14.787,84.0,13.869,1.268,0.0
42,2007-01-02T18:00:00,2007-01-02T18:00:00,2007-01-03T00:00:00Z,8.245,2.089,1.118,1.006,0.173,0.0,0.0,0.0,0.0,0.525,0.018,0.03,0.048,0.0,0.013,0.276,1.118,0.0,1.09489,1.09489,0.93019,0.93019,0.1647,0.44799,0.07725,0.0,0.0,0.0,0.0,0.23373,0.00804,0.01336,0.0212,0.0,0.00561,0.12301,0.1647,0.0,0.516,0.184,15.096,0.0,0.0,0.485,0.446,0.0,0.0,69.0,69.0,69.0,48.431,99.99,0.0,15.8,14.788,84.0,13.869,0.0,0.0
43,2007-01-02T19:00:00,2007-01-02T19:00:00,2007-01-03T01:00:00Z,6.502,1.905,0.0,0.767,0.127,0.0,0.0,0.0,0.0,0.641,0.024,0.0,0.05,0.0,0.015,0.282,0.0,0.0,0.87165,0.87165,0.87165,0.87165,0.0,0.35096,0.05794,0.0,0.0,0.0,0.0,0.29345,0.01094,0.0,0.02269,0.0,0.00685,0.12883,0.0,0.0,0.0,0.0,11.206,0.0,0.0,0.0,0.445,0.0,0.0,69.0,69.0,69.0,94.463,0.0,0.0,15.8,14.787,84.0,12.751,0.0,0.0
