,Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,End Use: Electricity: Heating,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Heating Heat Pump Backup,End Use: Electricity: Heating Heat Pump Backup Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Hot Water,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Dishwasher,End Use: Electricity: Clothes Washer,End Use: Electricity: Clothes Dryer,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Heat Pump Backup,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Heat Pump Backup Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Dishwasher,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Washer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Hot Water: Clothes Washer,Hot Water: Dishwasher,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Heating: Heat Pump Backup,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Conditioned Space,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
11,2007-01-01T11:00:00,2007-01-01T11:00:00,2007-01-01T17:00:00Z,4.791,1.404,0.581,0.02,0.591,0.009,0.0,0.0,0.0,0.032,0.011,0.0,0.04,0.0,0.0,0.0,0.0,0.004,0.117,0.37023,0.37023,0.37023,0.37023,0.15326,0.0052,0.15571,0.00226,0.0,0.0,0.0,0.00853,0.00283,0.0,0.01046,0.0,0.0,0.0,0.0,0.00116,0.03083,0.0,0.0,0.441,0.158,6.745,2.04,0.0,0.413,0.121,0.0,0.0,70.0,70.0,70.0,44.903,0.0,0.0,1.4,0.043,62.0,10.29,23.141,227.288
12,2007-01-01T12:00:00,2007-01-01T12:00:00,2007-01-01T18:00:00Z,5.191,1.521,0.574,0.021,0.482,0.007,0.0,0.0,0.237,0.032,0.007,0.0,0.04,0.0,0.0,0.0,0.0,0.004,0.117,0.39071,0.39071,0.39071,0.39071,0.14739,0.0054,0.12368,0.00187,0.0,0.0,0.06084,0.00831,0.00188,0.0,0.01019,0.0,0.0,0.0,0.0,0.00113,0.03003,0.0,0.0,0.0,0.0,6.491,1.662,0.0,0.0,0.12,0.0,0.0,70.0,70.0,70.0,44.215,0.0,0.0,3.2,1.499,56.0,10.29,19.654,257.72
13,2007-01-01T13:00:00,2007-01-01T13:00:00,2007-01-01T19:00:00Z,3.885,1.139,0.566,0.023,0.343,0.005,0.0,0.0,0.0,0.032,0.006,0.0,0.042,0.0,0.0,0.0,0.0,0.004,0.117,0.28113,0.28113,0.28113,0.28113,0.13977,0.00563,0.0847,0.00136,0.0,0.0,0.0,0.00799,0.00145,0.0,0.01029,0.0,0.0,0.0,0.0,0.00108,0.02887,0.0,0.0,0.0,0.0,6.122,1.189,0.0,0.0,0.124,0.0,0.0,70.0,70.0,70.0,42.884,0.0,0.0,5.0,2.952,51.0,9.171,37.723,218.412
14,2007-01-01T14:00:00,2007-01-01T14:00:00,2007-01-01T20:00:00Z,3.856,1.13,0.566,0.023,0.335,0.005,0.0,0.0,0.0,0.032,0.005,0.0,0.042,0.0,0.0,0.0,0.0,0.004,0.117,0.27331,0.27331,0.27331,0.27331,0.1369,0.00554,0.08103,0.0013,0.0,0.0,0.0,0.00783,0.0013,0.0,0.01007,0.0,0.0,0.0,0.0,0.00106,0.02828,0.0,0.0,0.0,0.0,6.095,1.155,0.0,0.0,0.123,0.0,0.0,70.0,70.0,70.0,43.523,0.0,0.0,5.0,2.952,51.0,10.29,47.867,61.815
15,2007-01-01T15:00:00,2007-01-01T15:00:00,2007-01-01T21:00:00Z,3.401,0.997,0.559,0.025,0.208,0.004,0.0,0.0,0.0,0.032,0.005,0.0,0.042,0.0,0.0,0.0,0.0,0.004,0.117,0.24719,0.24719,0.24719,0.24719,0.13875,0.00613,0.05164,0.00088,0.0,0.0,0.0,0.00803,0.00133,0.0,0.01033,0.0,0.0,0.0,0.0,0.00109,0.029,0.0,0.0,0.0,0.0,5.765,0.722,0.0,0.0,0.122,0.0,0.0,70.0,70.0,70.0,41.633,0.0,0.0,6.8,4.412,47.0,8.053,27.262,0.0
16,2007-01-01T16:00:00,2007-01-01T16:00:00,2007-01-01T22:00:00Z,3.343,0.98,0.559,0.025,0.192,0.003,0.0,0.0,0.0,0.032,0.006,0.0,0.041,0.0,0.0,0.0,0.0,0.004,0.117,0.28315,0.28315,0.28315,0.28315,0.16169,0.00722,0.05543,0.00095,0.0,0.0,0.0,0.00936,0.00169,0.0,0.01175,0.0,0.0,0.0,0.0,0.00127,0.03379,0.0,0.0,0.0,0.0,5.709,0.654,0.0,0.0,0.121,0.0,0.0,70.0,70.0,70.0,41.633,0.0,0.0,6.8,4.411,47.0,8.053,17.752,32.651
17,2007-01-01T17:00:00,2007-01-01T17:00:00,2007-01-01T23:00:00Z,4.549,1.333,0.559,0.028,0.0,0.0,0.0,0.0,0.0,0.032,0.009,0.0,0.044,0.0,0.0,0.0,0.54,0.004,0.117,0.57493,0.57493,0.57493,0.57493,0.24102,0.01217,0.0,0.0,0.0,0.0,0.0,0.01396,0.004,0.0,0.01882,0.0,0.0,0.0,0.23266,0.00189,0.05042,0.0,0.0,0.0,0.0,5.05,0.047,0.0,0.0,0.119,0.0,0.0,70.0,70.0,70.0,42.825,0.0,0.0,6.8,4.64,52.0,10.29,1.585,22.19
18,2007-01-01T18:00:00,2007-01-01T18:00:00,2007-01-02T00:00:00Z,9.747,2.857,0.559,0.014,1.391,0.014,0.0,0.0,0.0,0.525,0.018,0.03,0.048,0.0,0.0,0.0,0.0,0.013,0.245,1.27213,1.27213,1.27213,1.27213,0.24911,0.00643,0.61943,0.00616,0.0,0.0,0.0,0.23373,0.00804,0.01336,0.0212,0.0,0.0,0.0,0.0,0.00561,0.10906,0.0,0.0,0.0,0.0,9.799,4.746,0.0,0.0,0.118,0.0,0.0,70.0,70.0,70.0,12.512,99.99,0.0,6.8,4.867,57.0,9.171,0.0,0.0
19,2007-01-01T19:00:00,2007-01-01T19:00:00,2007-01-02T01:00:00Z,8.838,2.59,0.442,0.017,0.0,0.0,0.0,0.0,0.894,0.641,0.024,0.0,0.05,0.258,0.0,0.0,0.0,0.015,0.25,1.18486,1.18486,1.18486,1.18486,0.20202,0.00773,0.0,0.0,0.0,0.0,0.40884,0.29345,0.01094,0.0,0.02269,0.11813,0.0,0.0,0.0,0.00685,0.11422,0.0,3.506,0.0,0.0,3.928,0.0,0.0,2.422,0.121,0.0,0.0,70.0,70.0,70.0,42.825,0.0,0.0,6.8,5.411,69.0,10.29,0.0,0.0
20,2007-01-01T20:00:00,2007-01-01T20:00:00,2007-01-02T02:00:00Z,5.846,1.713,0.468,0.019,0.0,0.0,0.0,0.0,0.249,0.647,0.032,0.0,0.048,0.0,0.0,0.0,0.0,0.016,0.236,0.73243,0.73243,0.73243,0.73243,0.20015,0.00808,0.0,0.0,0.0,0.0,0.10631,0.27645,0.01356,0.0,0.02035,0.0,0.0,0.0,0.0,0.00681,0.10071,0.0,0.819,0.0,0.0,3.988,0.0,0.0,0.565,0.121,0.0,0.0,69.999,70.0,70.0,42.884,0.0,0.0,5.0,4.295,83.0,9.171,0.0,0.0
21,2007-01-01T21:00:00,2007-01-01T21:00:00,2007-01-02T03:00:00Z,4.513,1.323,0.441,0.017,0.0,0.0,0.0,0.0,0.0,0.535,0.044,0.0,0.047,0.0,0.0,0.0,0.0,0.017,0.221,0.56194,0.56194,0.56194,0.56194,0.18746,0.00722,0.0,0.0,0.0,0.0,0.0,0.22742,0.01886,0.0,0.0198,0.0,0.0,0.0,0.0,0.00717,0.094,0.0,0.0,0.441,0.157,3.9,0.0,0.0,0.413,0.122,0.0,0.0,69.999,70.0,70.0,42.175,0.0,0.0,6.8,5.725,76.0,9.171,0.0,0.0
22,2007-01-01T22:00:00,2007-01-01T22:00:00,2007-01-02T04:00:00Z,6.013,1.762,0.464,0.019,0.0,0.0,0.0,0.0,0.551,0.404,0.051,0.0,0.046,0.0,0.0,0.0,0.0,0.016,0.212,0.80811,0.80811,0.80811,0.80811,0.21257,0.00881,0.0,0.0,0.0,0.0,0.25251,0.18509,0.02349,0.0,0.02092,0.0,0.0,0.0,0.0,0.00752,0.0972,0.0,0.0,1.762,0.629,4.102,0.002,0.0,1.652,0.121,0.0,0.0,70.0,70.0,70.0,41.633,0.0,0.0,6.8,5.725,76.0,8.053,0.0,0.0
23,2007-01-01T23:00:00,2007-01-01T23:00:00,2007-01-02T05:00:00Z,6.535,1.915,0.553,0.028,0.034,0.001,0.0,0.0,1.058,0.032,0.044,0.0,0.044,0.0,0.0,0.0,0.0,0.004,0.117,0.86217,0.86217,0.86217,0.86217,0.24891,0.01242,0.01548,0.0003,0.0,0.0,0.47623,0.01457,0.01999,0.0,0.01965,0.0,0.0,0.0,0.0,0.00197,0.05264,0.0,0.0,3.971,1.418,4.997,0.149,0.0,3.716,0.121,0.0,0.0,70.0,70.0,70.0,41.633,0.0,0.0,6.8,6.04,83.0,8.053,0.0,0.0
24,2007-01-02T00:00:00,2007-01-02T00:00:00,2007-01-02T06:00:00Z,6.803,1.994,0.553,0.019,0.679,0.009,0.0,0.0,0.494,0.032,0.031,0.015,0.041,0.0,0.0,0.0,0.0,0.004,0.117,0.97533,0.97533,0.97533,0.97533,0.27049,0.00932,0.33195,0.00451,0.0,0.0,0.24161,0.01583,0.01504,0.00734,0.01989,0.0,0.0,0.0,0.0,0.00215,0.0572,0.0,0.0,0.881,0.315,7.195,2.323,0.0,0.825,0.121,0.0,0.0,70.0,70.0,70.0,18.607,50.006,0.0,6.8,6.04,83.0,6.935,0.0,0.0
25,2007-01-02T01:00:00,2007-01-02T01:00:00,2007-01-02T07:00:00Z,4.029,1.181,0.553,0.026,0.119,0.002,0.0,0.0,0.264,0.032,0.022,0.0,0.04,0.0,0.0,0.0,0.0,0.004,0.117,0.58412,0.58412,0.58412,0.58412,0.27353,0.01289,0.05901,0.0011,0.0,0.0,0.13083,0.01601,0.0111,0.0,0.01963,0.0,0.0,0.0,0.0,0.00217,0.05784,0.0,0.0,1.32,0.472,5.287,0.412,0.0,1.242,0.122,0.0,0.0,70.0,70.0,70.0,41.194,0.0,0.0,6.8,6.039,83.0,6.935,0.0,0.0
26,2007-01-02T02:00:00,2007-01-02T02:00:00,2007-01-02T08:00:00Z,2.937,0.861,0.546,0.027,0.072,0.001,0.0,0.0,0.0,0.032,0.022,0.0,0.039,0.0,0.0,0.0,0.0,0.004,0.117,0.42677,0.42677,0.42677,0.42677,0.27056,0.01335,0.03569,0.00067,0.0,0.0,0.0,0.01605,0.01113,0.0,0.01918,0.0,0.0,0.0,0.0,0.00217,0.05797,0.0,0.0,0.0,0.0,5.203,0.252,0.0,0.0,0.12,0.0,0.0,70.0,70.0,70.0,40.909,0.0,0.0,8.6,7.782,83.0,8.053,0.0,0.0
27,2007-01-02T03:00:00,2007-01-02T03:00:00,2007-01-02T09:00:00Z,3.012,0.883,0.544,0.026,0.097,0.002,0.0,0.0,0.0,0.032,0.022,0.0,0.038,0.0,0.0,0.0,0.0,0.004,0.117,0.43087,0.43087,0.43087,0.43087,0.2653,0.01291,0.04741,0.00089,0.0,0.0,0.0,0.0158,0.01095,0.0,0.0184,0.0,0.0,0.0,0.0,0.00214,0.05707,0.0,0.0,0.0,0.0,5.229,0.336,0.0,0.0,0.119,0.0,0.0,70.0,70.0,70.0,40.462,0.0,0.0,8.6,8.168,91.0,6.935,0.0,0.0
28,2007-01-02T04:00:00,2007-01-02T04:00:00,2007-01-02T10:00:00Z,3.699,1.084,0.539,0.027,0.068,0.001,0.0,0.0,0.237,0.032,0.022,0.0,0.037,0.0,0.0,0.0,0.0,0.004,0.117,0.53225,0.53225,0.53225,0.53225,0.26444,0.01326,0.03314,0.00062,0.0,0.0,0.1163,0.01589,0.01102,0.0,0.01802,0.0,0.0,0.0,0.0,0.00215,0.0574,0.0,0.0,0.0,0.0,5.261,0.234,0.0,0.0,0.12,0.0,0.0,70.0,70.0,70.0,41.413,0.0,0.0,10.4,9.522,83.0,10.29,0.0,0.0
29,2007-01-02T05:00:00,2007-01-02T05:00:00,2007-01-02T11:00:00Z,2.867,0.84,0.539,0.027,0.061,0.001,0.0,0.0,0.0,0.032,0.022,0.0,0.036,0.0,0.0,0.0,0.0,0.004,0.117,0.40394,0.40394,0.40394,0.40394,0.25898,0.01304,0.02952,0.00055,0.0,0.0,0.0,0.01556,0.01079,0.0,0.01717,0.0,0.0,0.0,0.0,0.00211,0.05622,0.0,0.0,0.0,0.0,5.24,0.215,0.0,0.0,0.124,0.0,0.0,70.0,70.0,70.0,40.741,0.0,0.0,10.4,9.522,83.0,9.171,0.0,0.0
30,2007-01-02T06:00:00,2007-01-02T06:00:00,2007-01-02T12:00:00Z,2.926,0.858,0.539,0.027,0.083,0.002,0.0,0.0,0.0,0.032,0.018,0.0,0.036,0.0,0.0,0.0,0.0,0.004,0.117,0.39458,0.39458,0.39458,0.39458,0.24781,0.0123,0.03831,0.00071,0.0,0.0,0.0,0.01489,0.00831,0.0,0.01643,0.0,0.0,0.0,0.0,0.00202,0.0538,0.0,0.0,0.0,0.0,5.315,0.284,0.0,0.0,0.123,0.0,0.0,70.0,70.0,70.0,41.413,0.0,0.0,10.4,9.521,83.0,10.29,0.0,0.0
31,2007-01-02T07:00:00,2007-01-02T07:00:00,2007-01-02T13:00:00Z,4.394,1.288,0.523,0.027,0.0,0.0,0.0,0.0,0.266,0.232,0.017,0.0,0.038,0.0,0.0,0.0,0.0,0.01,0.174,0.5928,0.5928,0.5928,0.5928,0.24095,0.01244,0.0,0.0,0.0,0.0,0.12252,0.10677,0.00786,0.0,0.01735,0.0,0.0,0.0,0.0,0.0047,0.08021,0.0,0.0,1.389,0.496,4.928,0.001,0.0,1.302,0.121,0.0,0.0,70.0,70.0,70.0,40.915,0.0,0.0,10.94,10.043,83.0,9.843,0.0,0.0
32,2007-01-02T08:00:00,2007-01-02T08:00:00,2007-01-02T14:00:00Z,3.512,1.029,0.532,0.028,0.022,0.0,0.0,0.0,0.237,0.032,0.017,0.0,0.04,0.0,0.0,0.0,0.0,0.004,0.117,0.45094,0.45094,0.45094,0.45094,0.23302,0.0122,0.00979,0.00019,0.0,0.0,0.10378,0.01418,0.00727,0.0,0.01738,0.0,0.0,0.0,0.0,0.00192,0.05122,0.0,0.0,0.0,0.0,5.168,0.08,0.0,0.0,0.124,0.0,0.0,70.0,70.0,70.0,40.014,0.0,0.0,12.2,11.315,84.0,9.171,0.0,0.0
33,2007-01-02T09:00:00,2007-01-02T09:00:00,2007-01-02T15:00:00Z,2.822,0.827,0.532,0.027,0.056,0.001,0.0,0.0,0.0,0.032,0.016,0.0,0.041,0.0,0.0,0.0,0.0,0.004,0.117,0.2571,0.2571,0.2571,0.2571,0.16535,0.00846,0.01754,0.00033,0.0,0.0,0.0,0.01006,0.005,0.0,0.01264,0.0,0.0,0.0,0.0,0.00136,0.03634,0.0,0.0,0.0,0.0,5.284,0.193,0.0,0.0,0.124,0.0,0.0,70.0,70.0,70.0,40.698,0.0,0.0,12.2,11.315,84.0,10.29,0.0,0.0
34,2007-01-02T10:00:00,2007-01-02T10:00:00,2007-01-02T16:00:00Z,2.567,0.752,0.517,0.027,0.0,0.0,0.0,0.0,0.0,0.032,0.014,0.0,0.041,0.0,0.0,0.0,0.0,0.004,0.117,0.20798,0.20798,0.20798,0.20798,0.14294,0.00753,0.0,0.0,0.0,0.0,0.0,0.00895,0.00378,0.0,0.01124,0.0,0.0,0.0,0.0,0.00121,0.03232,0.0,0.0,0.0,0.0,5.132,0.004,0.0,0.0,0.122,0.0,0.0,70.0,70.0,70.0,40.792,0.0,0.0,14.0,12.576,76.0,11.408,28.53,35.187
35,2007-01-02T11:00:00,2007-01-02T11:00:00,2007-01-02T17:00:00Z,4.788,1.403,0.532,0.027,0.065,0.001,0.0,0.0,0.574,0.032,0.011,0.0,0.04,0.0,0.0,0.0,0.0,0.004,0.117,0.36998,0.36998,0.36998,0.36998,0.14026,0.00714,0.01704,0.00032,0.0,0.0,0.15142,0.00853,0.00283,0.0,0.01046,0.0,0.0,0.0,0.0,0.00116,0.03083,0.0,0.0,2.207,0.788,5.312,0.223,0.0,2.069,0.121,0.0,0.0,70.0,70.0,70.0,41.498,0.0,0.0,12.2,11.315,84.0,11.408,48.818,156.914
36,2007-01-02T12:00:00,2007-01-02T12:00:00,2007-01-02T18:00:00Z,2.75,0.806,0.532,0.027,0.045,0.001,0.0,0.0,0.0,0.032,0.007,0.0,0.04,0.0,0.0,0.0,0.0,0.004,0.117,0.20698,0.20698,0.20698,0.20698,0.13662,0.00705,0.01156,0.00022,0.0,0.0,0.0,0.00831,0.00188,0.0,0.01019,0.0,0.0,0.0,0.0,0.00113,0.03003,0.0,0.0,0.0,0.0,5.245,0.159,0.0,0.0,0.119,0.0,0.0,70.0,70.0,70.0,41.498,0.0,0.0,12.2,11.314,84.0,11.408,19.654,0.0
