,Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Heating Heat Pump Backup Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,End Use: Natural Gas: Heating Heat Pump Backup,End Use: Natural Gas: Hot Water,End Use: Natural Gas: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Heat Pump Backup Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Heating Heat Pump Backup,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Range/Oven,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Heating: Heat Pump Backup,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Conditioned Space,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
1,2007-01-01T01:00:00,2007-01-01T01:00:00,2007-01-01T07:00:00Z,21.373,0.362,20.137,0.05,0.0,0.082,0.0,0.0,0.032,0.022,0.0,0.04,0.0,0.004,0.132,20.137,0.0,0.0,3.14539,3.14539,0.17924,0.17924,2.96615,0.02474,0.0,0.04035,0.0,0.0,0.01601,0.0111,0.0,0.01963,0.0,0.00217,0.06524,2.96615,0.0,0.0,0.0,0.0,16.388,16.388,0.0,0.0,0.452,0.0,0.0,69.0,69.0,69.0,97.911,0.0,0.0,-4.0,-4.897,68.0,4.698,0.0,0.0
2,2007-01-01T02:00:00,2007-01-01T02:00:00,2007-01-01T08:00:00Z,24.198,0.361,22.965,0.05,0.0,0.082,0.0,0.0,0.032,0.022,0.0,0.039,0.0,0.004,0.132,21.862,1.103,0.0,3.56186,3.56186,0.17915,0.17915,3.38271,0.02479,0.0,0.04044,0.0,0.0,0.01605,0.01113,0.0,0.01918,0.0,0.00217,0.06539,3.22021,0.1625,0.0,0.0,0.0,17.768,17.768,0.0,0.0,0.439,0.0,0.0,69.0,69.0,69.0,105.995,0.0,0.0,-5.8,-6.651,67.0,10.29,0.0,0.0
3,2007-01-01T03:00:00,2007-01-01T03:00:00,2007-01-01T09:00:00Z,22.618,0.36,21.389,0.05,0.0,0.082,0.0,0.0,0.032,0.022,0.0,0.038,0.0,0.004,0.132,21.389,0.0,0.0,3.32647,3.32647,0.17588,0.17588,3.15059,0.02441,0.0,0.03981,0.0,0.0,0.0158,0.01095,0.0,0.0184,0.0,0.00214,0.06437,3.15059,0.0,0.0,0.0,0.0,17.389,17.389,0.0,0.0,0.451,0.0,0.0,69.0,69.0,69.0,101.202,0.0,0.0,-5.8,-6.804,61.0,6.935,0.0,0.0
4,2007-01-01T04:00:00,2007-01-01T04:00:00,2007-01-01T10:00:00Z,24.036,0.359,22.81,0.05,0.0,0.082,0.0,0.0,0.032,0.022,0.0,0.037,0.0,0.004,0.132,21.706,1.103,0.0,3.53626,3.53626,0.17642,0.17642,3.35984,0.02455,0.0,0.04005,0.0,0.0,0.01589,0.01102,0.0,0.01802,0.0,0.00215,0.06475,3.19734,0.1625,0.0,0.0,0.0,17.643,17.643,0.0,0.0,0.44,0.0,0.0,69.0,69.0,69.0,102.496,0.0,0.0,-5.8,-6.804,61.0,8.053,0.0,0.0
5,2007-01-01T05:00:00,2007-01-01T05:00:00,2007-01-01T11:00:00Z,23.061,0.358,21.839,0.05,0.0,0.082,0.0,0.0,0.032,0.022,0.0,0.036,0.0,0.004,0.132,21.839,0.0,0.0,3.38912,3.38912,0.1723,0.1723,3.21682,0.02404,0.0,0.03922,0.0,0.0,0.01556,0.01079,0.0,0.01717,0.0,0.00211,0.06341,3.21682,0.0,0.0,0.0,0.0,17.749,17.749,0.0,0.0,0.449,0.0,0.0,69.0,69.0,69.0,102.496,0.0,0.0,-5.8,-6.649,67.0,8.053,0.0,0.0
6,2007-01-01T06:00:00,2007-01-01T06:00:00,2007-01-01T12:00:00Z,23.865,0.354,22.658,0.05,0.0,0.082,0.0,0.0,0.032,0.018,0.0,0.036,0.0,0.004,0.132,21.554,1.103,0.0,3.50032,3.50032,0.16286,0.16286,3.33746,0.02301,0.0,0.03753,0.0,0.0,0.01489,0.00831,0.0,0.01643,0.0,0.00202,0.06068,3.17496,0.16251,0.0,0.0,0.0,17.522,17.522,0.0,0.0,0.442,0.0,0.0,69.0,69.0,69.0,100.191,0.0,0.0,-5.8,-6.443,75.0,5.816,0.0,0.0
7,2007-01-01T07:00:00,2007-01-01T07:00:00,2007-01-01T13:00:00Z,25.469,0.625,23.336,0.05,0.0,0.082,0.0,0.0,0.232,0.017,0.0,0.038,0.0,0.01,0.197,21.022,2.314,0.0,3.72511,3.72511,0.28772,0.28772,3.43739,0.02302,0.0,0.03755,0.0,0.0,0.10677,0.00786,0.0,0.01735,0.0,0.0047,0.09047,3.09658,0.34081,0.0,1.771,0.632,17.096,17.096,0.0,1.66,0.446,0.0,0.0,69.0,69.0,69.0,101.012,0.0,0.0,-4.0,-4.896,68.0,8.053,0.0,0.0
8,2007-01-01T08:00:00,2007-01-01T08:00:00,2007-01-01T14:00:00Z,23.005,0.356,21.789,0.05,0.0,0.082,0.0,0.0,0.032,0.017,0.0,0.04,0.0,0.004,0.132,20.685,1.103,0.0,3.36562,3.36562,0.15615,0.15615,3.20947,0.0219,0.0,0.03573,0.0,0.0,0.01418,0.00727,0.0,0.01738,0.0,0.00192,0.05777,3.04697,0.16249,0.0,0.0,0.0,16.827,16.827,0.0,0.0,0.438,0.0,0.0,69.0,69.0,69.0,97.141,0.0,0.0,-2.2,-3.355,62.0,5.816,0.0,0.0
9,2007-01-01T09:00:00,2007-01-01T09:00:00,2007-01-01T15:00:00Z,22.665,0.357,21.447,0.05,0.0,0.082,0.0,0.0,0.032,0.016,0.0,0.041,0.0,0.004,0.132,21.447,0.0,0.0,3.27006,3.27006,0.11096,0.11096,3.1591,0.01554,0.0,0.02535,0.0,0.0,0.01006,0.005,0.0,0.01264,0.0,0.00136,0.04099,3.1591,0.0,0.0,0.0,0.0,17.436,17.436,0.0,0.0,0.452,0.0,0.0,69.0,69.0,69.0,101.158,0.0,0.0,-2.2,-3.355,62.0,9.171,0.0,0.0
10,2007-01-01T10:00:00,2007-01-01T10:00:00,2007-01-01T16:00:00Z,20.962,0.355,19.753,0.05,0.0,0.082,0.0,0.0,0.032,0.014,0.0,0.041,0.0,0.004,0.132,18.649,1.103,0.0,3.00756,3.00756,0.09801,0.09801,2.90955,0.01382,0.0,0.02255,0.0,0.0,0.00895,0.00378,0.0,0.01124,0.0,0.00121,0.03646,2.74705,0.1625,0.0,0.0,0.0,15.198,15.198,0.0,0.0,0.44,0.0,0.0,69.0,69.0,69.0,98.012,0.0,0.0,-0.4,-1.652,62.0,8.053,23.775,183.542
11,2007-01-01T11:00:00,2007-01-01T11:00:00,2007-01-01T17:00:00Z,20.476,0.351,19.28,0.05,0.0,0.082,0.0,0.0,0.032,0.011,0.0,0.04,0.0,0.004,0.132,18.164,1.116,0.0,2.93236,2.93236,0.09244,0.09244,2.83992,0.01318,0.0,0.02151,0.0,0.0,0.00853,0.00283,0.0,0.01046,0.0,0.00116,0.03477,2.67557,0.16435,0.0,0.441,0.157,14.81,14.81,0.0,0.413,0.445,0.0,0.0,69.0,69.0,69.0,100.203,0.0,0.0,1.4,0.043,62.0,10.29,23.141,227.288
12,2007-01-01T12:00:00,2007-01-01T12:00:00,2007-01-01T18:00:00Z,19.398,0.347,18.214,0.05,0.0,0.082,0.0,0.0,0.032,0.007,0.0,0.04,0.0,0.004,0.132,18.214,0.0,0.0,2.77203,2.77203,0.08917,0.08917,2.68286,0.01284,0.0,0.02095,0.0,0.0,0.00831,0.00188,0.0,0.01019,0.0,0.00113,0.03387,2.68286,0.0,0.0,0.0,0.0,14.849,14.849,0.0,0.0,0.451,0.0,0.0,69.0,69.0,69.0,98.731,0.0,0.0,3.2,1.499,56.0,10.29,19.654,257.72
13,2007-01-01T13:00:00,2007-01-01T13:00:00,2007-01-01T19:00:00Z,19.987,0.348,18.801,0.05,0.0,0.082,0.0,0.0,0.032,0.006,0.0,0.042,0.0,0.004,0.132,17.698,1.103,0.0,2.85525,2.85525,0.08586,0.08586,2.7694,0.01235,0.0,0.02014,0.0,0.0,0.00799,0.00145,0.0,0.01029,0.0,0.00108,0.03256,2.60689,0.1625,0.0,0.0,0.0,14.437,14.437,0.0,0.0,0.44,0.0,0.0,69.0,69.0,69.0,95.169,0.0,0.0,5.0,2.952,51.0,9.171,37.723,218.412
14,2007-01-01T14:00:00,2007-01-01T14:00:00,2007-01-01T20:00:00Z,19.017,0.347,17.832,0.05,0.0,0.082,0.0,0.0,0.032,0.005,0.0,0.042,0.0,0.004,0.132,17.832,0.0,0.0,2.71063,2.71063,0.08397,0.08397,2.62666,0.01209,0.0,0.01973,0.0,0.0,0.00783,0.0013,0.0,0.01007,0.0,0.00106,0.03189,2.62666,0.0,0.0,0.0,0.0,14.544,14.544,0.0,0.0,0.449,0.0,0.0,69.0,69.0,69.0,97.249,0.0,0.0,5.0,2.952,51.0,10.29,47.867,61.815
15,2007-01-01T15:00:00,2007-01-01T15:00:00,2007-01-01T21:00:00Z,19.466,0.347,18.282,0.05,0.0,0.082,0.0,0.0,0.032,0.005,0.0,0.042,0.0,0.004,0.132,17.178,1.103,0.0,2.779,2.779,0.08612,0.08612,2.69288,0.0124,0.0,0.02023,0.0,0.0,0.00803,0.00133,0.0,0.01033,0.0,0.00109,0.03271,2.53038,0.16251,0.0,0.0,0.0,14.021,14.021,0.0,0.0,0.442,0.0,0.0,69.0,69.0,69.0,91.869,0.0,0.0,6.8,4.412,47.0,8.053,27.262,0.0
16,2007-01-01T16:00:00,2007-01-01T16:00:00,2007-01-01T22:00:00Z,18.171,0.347,16.988,0.05,0.0,0.082,0.0,0.0,0.032,0.006,0.0,0.041,0.0,0.004,0.132,16.988,0.0,0.0,2.6025,2.6025,0.10021,0.10021,2.50229,0.01445,0.0,0.02357,0.0,0.0,0.00936,0.00169,0.0,0.01175,0.0,0.00127,0.03812,2.50229,0.0,0.0,0.0,0.0,13.869,13.869,0.0,0.0,0.448,0.0,0.0,69.0,69.0,69.0,91.869,0.0,0.0,6.8,4.411,47.0,8.053,17.752,32.651
17,2007-01-01T17:00:00,2007-01-01T17:00:00,2007-01-01T23:00:00Z,22.109,0.39,20.778,0.05,0.0,0.082,0.0,0.0,0.032,0.009,0.0,0.044,0.037,0.004,0.132,15.988,1.103,3.686,3.22876,3.22876,0.16816,0.16816,3.0606,0.02156,0.0,0.03517,0.0,0.0,0.01396,0.004,0.0,0.01882,0.0159,0.00189,0.05687,2.3551,0.16251,0.54298,0.0,0.0,13.069,13.069,0.0,0.0,0.443,0.0,0.0,69.0,69.0,69.0,95.757,0.0,0.0,6.8,4.64,52.0,10.29,1.585,22.19
18,2007-01-01T18:00:00,2007-01-01T18:00:00,2007-01-02T00:00:00Z,24.288,1.041,20.736,0.05,0.0,0.082,0.0,0.0,0.525,0.018,0.03,0.048,0.0,0.013,0.276,20.736,0.0,0.0,3.51799,3.51799,0.46354,0.46354,3.05444,0.02227,0.0,0.03632,0.0,0.0,0.23373,0.00804,0.01336,0.0212,0.0,0.00561,0.12301,3.05444,0.0,0.0,0.0,0.0,16.867,16.867,0.0,0.0,0.447,0.0,0.0,69.0,69.0,69.0,45.288,99.99,0.0,6.8,4.867,57.0,9.171,0.0,0.0
19,2007-01-01T19:00:00,2007-01-01T19:00:00,2007-01-02T01:00:00Z,20.795,1.143,16.895,0.05,0.0,0.082,0.0,0.0,0.641,0.024,0.0,0.05,0.0,0.015,0.282,15.792,1.103,0.0,3.01157,3.01157,0.52294,0.52294,2.48863,0.02287,0.0,0.03731,0.0,0.0,0.29345,0.01094,0.0,0.02269,0.0,0.00685,0.12883,2.32611,0.16252,0.0,0.0,0.0,12.912,12.912,0.0,0.0,0.444,0.0,0.0,69.0,69.0,69.0,95.757,0.0,0.0,6.8,5.411,69.0,10.29,0.0,0.0
20,2007-01-01T20:00:00,2007-01-01T20:00:00,2007-01-02T02:00:00Z,19.871,1.139,15.984,0.05,0.0,0.082,0.0,0.0,0.647,0.032,0.0,0.048,0.0,0.016,0.266,15.984,0.0,0.0,2.84147,2.84147,0.48701,0.48701,2.35446,0.02137,0.0,0.03487,0.0,0.0,0.27645,0.01356,0.0,0.02035,0.0,0.00681,0.11359,2.35446,0.0,0.0,0.0,0.0,13.066,13.066,0.0,0.0,0.446,0.0,0.0,69.0,69.0,69.0,95.169,0.0,0.0,5.0,4.295,83.0,9.171,0.0,0.0
21,2007-01-01T21:00:00,2007-01-01T21:00:00,2007-01-02T03:00:00Z,20.304,1.024,16.809,0.05,0.0,0.082,0.0,0.0,0.535,0.044,0.0,0.047,0.0,0.017,0.25,15.693,1.116,0.0,2.91117,2.91117,0.43518,0.43518,2.47599,0.02124,0.0,0.03465,0.0,0.0,0.22742,0.01886,0.0,0.0198,0.0,0.00717,0.10602,2.31156,0.16443,0.0,0.441,0.157,12.833,12.833,0.0,0.413,0.445,0.0,0.0,69.0,69.0,69.0,93.644,0.0,0.0,6.8,5.725,76.0,9.171,0.0,0.0
22,2007-01-01T22:00:00,2007-01-01T22:00:00,2007-01-02T04:00:00Z,22.401,0.888,19.372,0.05,0.0,0.082,0.0,0.0,0.404,0.051,0.0,0.046,0.0,0.016,0.239,15.901,3.472,0.0,3.26052,3.26052,0.40698,0.40698,2.85354,0.02293,0.0,0.0374,0.0,0.0,0.18509,0.02349,0.0,0.02092,0.0,0.00752,0.10963,2.34218,0.51136,0.0,1.765,0.631,12.999,12.999,0.0,1.652,0.444,0.0,0.0,69.0,69.0,69.0,91.869,0.0,0.0,6.8,5.725,76.0,8.053,0.0,0.0
23,2007-01-01T23:00:00,2007-01-01T23:00:00,2007-01-02T05:00:00Z,23.394,0.388,22.069,0.05,0.0,0.082,0.0,0.0,0.032,0.044,0.0,0.044,0.0,0.004,0.132,17.143,4.926,0.0,3.42558,3.42558,0.17478,0.17478,3.2508,0.02251,0.0,0.03672,0.0,0.0,0.01457,0.01999,0.0,0.01965,0.0,0.00197,0.05937,2.52522,0.72558,0.0,3.964,1.416,13.993,13.993,0.0,3.716,0.446,0.0,0.0,69.0,69.0,69.0,91.869,0.0,0.0,6.8,6.04,83.0,8.053,0.0,0.0
24,2007-01-02T00:00:00,2007-01-02T00:00:00,2007-01-02T06:00:00Z,21.25,0.387,19.931,0.05,0.0,0.082,0.0,0.0,0.032,0.031,0.015,0.041,0.0,0.004,0.132,18.801,1.129,0.0,3.12492,3.12492,0.18913,0.18913,2.9358,0.02446,0.0,0.0399,0.0,0.0,0.01583,0.01504,0.00734,0.01989,0.0,0.00215,0.06451,2.76944,0.16635,0.0,0.882,0.315,15.319,15.319,0.0,0.825,0.444,0.0,0.0,69.0,69.0,69.0,58.224,50.006,0.0,6.8,6.04,83.0,6.935,0.0,0.0
25,2007-01-02T01:00:00,2007-01-02T01:00:00,2007-01-02T07:00:00Z,20.838,0.362,19.602,0.05,0.0,0.082,0.0,0.0,0.032,0.022,0.0,0.04,0.0,0.004,0.132,17.315,2.287,0.0,3.06661,3.06661,0.17924,0.17924,2.88737,0.02474,0.0,0.04035,0.0,0.0,0.01601,0.0111,0.0,0.01963,0.0,0.00217,0.06524,2.55052,0.33685,0.0,1.323,0.473,14.13,14.13,0.0,1.242,0.446,0.0,0.0,69.0,69.0,69.0,90.423,0.0,0.0,6.8,6.039,83.0,6.935,0.0,0.0
26,2007-01-02T02:00:00,2007-01-02T02:00:00,2007-01-02T08:00:00Z,19.325,0.361,18.092,0.05,0.0,0.082,0.0,0.0,0.032,0.022,0.0,0.039,0.0,0.004,0.132,16.989,1.103,0.0,2.84415,2.84415,0.17915,0.17915,2.665,0.02479,0.0,0.04044,0.0,0.0,0.01605,0.01113,0.0,0.01918,0.0,0.00217,0.06539,2.50246,0.16253,0.0,0.0,0.0,13.869,13.869,0.0,0.0,0.447,0.0,0.0,69.0,69.0,69.0,90.302,0.0,0.0,8.6,7.782,83.0,8.053,0.0,0.0
27,2007-01-02T03:00:00,2007-01-02T03:00:00,2007-01-02T09:00:00Z,18.092,0.36,16.862,0.05,0.0,0.082,0.0,0.0,0.032,0.022,0.0,0.038,0.0,0.004,0.132,16.862,0.0,0.0,2.65971,2.65971,0.17588,0.17588,2.48384,0.02441,0.0,0.03981,0.0,0.0,0.0158,0.01095,0.0,0.0184,0.0,0.00214,0.06437,2.48384,0.0,0.0,0.0,0.0,13.768,13.768,0.0,0.0,0.443,0.0,0.0,69.0,69.0,69.0,88.83,0.0,0.0,8.6,8.168,91.0,6.935,0.0,0.0
28,2007-01-02T04:00:00,2007-01-02T04:00:00,2007-01-02T10:00:00Z,19.327,0.359,18.101,0.05,0.0,0.082,0.0,0.0,0.032,0.022,0.0,0.037,0.0,0.004,0.132,16.997,1.103,0.0,2.84266,2.84266,0.17642,0.17642,2.66623,0.02455,0.0,0.04005,0.0,0.0,0.01589,0.01102,0.0,0.01802,0.0,0.00215,0.06475,2.5037,0.16254,0.0,0.0,0.0,13.876,13.876,0.0,0.0,0.448,0.0,0.0,69.0,69.0,69.0,92.742,0.0,0.0,10.4,9.522,83.0,10.29,0.0,0.0
29,2007-01-02T05:00:00,2007-01-02T05:00:00,2007-01-02T11:00:00Z,18.018,0.358,16.796,0.05,0.0,0.082,0.0,0.0,0.032,0.022,0.0,0.036,0.0,0.004,0.132,16.796,0.0,0.0,2.64629,2.64629,0.1723,0.1723,2.47399,0.02404,0.0,0.03922,0.0,0.0,0.01556,0.01079,0.0,0.01717,0.0,0.00211,0.06341,2.47399,0.0,0.0,0.0,0.0,13.715,13.715,0.0,0.0,0.441,0.0,0.0,69.0,69.0,69.0,90.558,0.0,0.0,10.4,9.522,83.0,9.171,0.0,0.0
30,2007-01-02T06:00:00,2007-01-02T06:00:00,2007-01-02T12:00:00Z,19.344,0.354,18.137,0.05,0.0,0.082,0.0,0.0,0.032,0.018,0.0,0.036,0.0,0.004,0.132,17.033,1.103,0.0,2.83438,2.83438,0.16286,0.16286,2.67152,0.02301,0.0,0.03753,0.0,0.0,0.01489,0.00831,0.0,0.01643,0.0,0.00202,0.06068,2.50898,0.16254,0.0,0.0,0.0,13.905,13.905,0.0,0.0,0.449,0.0,0.0,69.0,69.0,69.0,92.742,0.0,0.0,10.4,9.521,83.0,10.29,0.0,0.0
31,2007-01-02T07:00:00,2007-01-02T07:00:00,2007-01-02T13:00:00Z,20.781,0.625,18.648,0.05,0.0,0.082,0.0,0.0,0.232,0.017,0.0,0.038,0.0,0.01,0.197,16.358,2.29,0.0,3.03459,3.03459,0.28772,0.28772,2.74687,0.02302,0.0,0.03755,0.0,0.0,0.10677,0.00786,0.0,0.01735,0.0,0.0047,0.09047,2.40954,0.33733,0.0,1.387,0.496,13.365,13.365,0.0,1.302,0.445,0.0,0.0,69.0,69.0,69.0,91.366,0.0,0.0,10.94,10.043,83.0,9.843,0.0,0.0
32,2007-01-02T08:00:00,2007-01-02T08:00:00,2007-01-02T14:00:00Z,17.616,0.356,16.4,0.05,0.0,0.082,0.0,0.0,0.032,0.017,0.0,0.04,0.0,0.004,0.132,16.4,0.0,0.0,2.57185,2.57185,0.15615,0.15615,2.4157,0.0219,0.0,0.03573,0.0,0.0,0.01418,0.00727,0.0,0.01738,0.0,0.00192,0.05777,2.4157,0.0,0.0,0.0,0.0,13.398,13.398,0.0,0.0,0.441,0.0,0.0,69.0,69.0,69.0,88.997,0.0,0.0,12.2,11.315,84.0,9.171,0.0,0.0
33,2007-01-02T09:00:00,2007-01-02T09:00:00,2007-01-02T15:00:00Z,19.031,0.357,17.813,0.05,0.0,0.082,0.0,0.0,0.032,0.016,0.0,0.041,0.0,0.004,0.132,16.709,1.103,0.0,2.73476,2.73476,0.11096,0.11096,2.6238,0.01554,0.0,0.02535,0.0,0.0,0.01006,0.005,0.0,0.01264,0.0,0.00136,0.04099,2.46125,0.16254,0.0,0.0,0.0,13.646,13.646,0.0,0.0,0.449,0.0,0.0,69.0,69.0,69.0,91.218,0.0,0.0,12.2,11.315,84.0,10.29,0.0,0.0
34,2007-01-02T10:00:00,2007-01-02T10:00:00,2007-01-02T16:00:00Z,16.968,0.355,15.758,0.05,0.0,0.082,0.0,0.0,0.032,0.014,0.0,0.041,0.0,0.004,0.132,15.758,0.0,0.0,2.41921,2.41921,0.09801,0.09801,2.3212,0.01382,0.0,0.02255,0.0,0.0,0.00895,0.00378,0.0,0.01124,0.0,0.00121,0.03646,2.3212,0.0,0.0,0.0,0.0,12.885,12.885,0.0,0.0,0.44,0.0,0.0,69.0,69.0,69.0,92.3,0.0,0.0,14.0,12.576,76.0,11.408,28.53,35.187
35,2007-01-02T11:00:00,2007-01-02T11:00:00,2007-01-02T17:00:00Z,20.0,0.351,18.804,0.05,0.0,0.082,0.0,0.0,0.032,0.011,0.0,0.04,0.0,0.004,0.132,15.289,3.515,0.0,2.86221,2.86221,0.09244,0.09244,2.76976,0.01318,0.0,0.02151,0.0,0.0,0.00853,0.00283,0.0,0.01046,0.0,0.00116,0.03477,2.252,0.51776,0.0,2.203,0.787,12.509,12.509,0.0,2.069,0.446,0.0,0.0,69.0,69.0,69.0,93.793,0.0,0.0,12.2,11.315,84.0,11.408,48.818,156.914
36,2007-01-02T12:00:00,2007-01-02T12:00:00,2007-01-02T18:00:00Z,18.22,0.347,17.036,0.05,0.0,0.082,0.0,0.0,0.032,0.007,0.0,0.04,0.0,0.004,0.132,15.932,1.103,0.0,2.59854,2.59854,0.08917,0.08917,2.50937,0.01284,0.0,0.02095,0.0,0.0,0.00831,0.00188,0.0,0.01019,0.0,0.00113,0.03387,2.34686,0.16252,0.0,0.0,0.0,13.024,13.024,0.0,0.0,0.444,0.0,0.0,69.0,69.0,69.0,93.793,0.0,0.0,12.2,11.314,84.0,11.408,19.654,0.0
37,2007-01-02T13:00:00,2007-01-02T13:00:00,2007-01-02T19:00:00Z,17.968,0.348,16.781,0.05,0.0,0.082,0.0,0.0,0.032,0.006,0.0,0.042,0.0,0.004,0.132,16.781,0.0,0.0,2.55771,2.55771,0.08586,0.08586,2.47186,0.01235,0.0,0.02014,0.0,0.0,0.00799,0.00145,0.0,0.01029,0.0,0.00108,0.03256,2.47186,0.0,0.0,0.0,0.0,13.703,13.703,0.0,0.0,0.446,0.0,0.0,69.0,69.0,69.0,100.68,0.0,0.0,12.2,11.313,84.0,13.869,28.53,0.0
38,2007-01-02T14:00:00,2007-01-02T14:00:00,2007-01-02T20:00:00Z,18.88,0.347,17.695,0.05,0.0,0.082,0.0,0.0,0.032,0.005,0.0,0.042,0.0,0.004,0.132,16.592,1.103,0.0,2.69043,2.69043,0.08397,0.08397,2.60646,0.01209,0.0,0.01973,0.0,0.0,0.00783,0.0013,0.0,0.01007,0.0,0.00106,0.03189,2.44394,0.16252,0.0,0.0,0.0,13.552,13.552,0.0,0.0,0.445,0.0,0.0,69.0,69.0,69.0,97.344,0.0,0.0,12.2,11.702,91.0,12.751,18.069,0.0
39,2007-01-02T15:00:00,2007-01-02T15:00:00,2007-01-02T21:00:00Z,15.905,0.347,14.721,0.05,0.0,0.082,0.0,0.0,0.032,0.005,0.0,0.042,0.0,0.004,0.132,14.721,0.0,0.0,2.25445,2.25445,0.08612,0.08612,2.16833,0.0124,0.0,0.02023,0.0,0.0,0.00803,0.00133,0.0,0.01033,0.0,0.00109,0.03271,2.16833,0.0,0.0,0.0,0.0,12.055,12.055,0.0,0.0,0.445,0.0,0.0,69.0,69.0,69.0,85.836,0.0,0.0,15.8,14.34,77.0,9.171,30.115,1.902
40,2007-01-02T16:00:00,2007-01-02T16:00:00,2007-01-02T22:00:00Z,17.498,0.347,16.315,0.05,0.0,0.082,0.0,0.0,0.032,0.006,0.0,0.041,0.0,0.004,0.132,15.211,1.103,0.0,2.50336,2.50336,0.10021,0.10021,2.40315,0.01445,0.0,0.02357,0.0,0.0,0.00936,0.00169,0.0,0.01175,0.0,0.00127,0.03812,2.24062,0.16253,0.0,0.0,0.0,12.447,12.447,0.0,0.0,0.446,0.0,0.0,69.0,69.0,69.0,90.799,0.0,0.0,15.8,14.787,84.0,11.408,15.85,0.0
41,2007-01-02T17:00:00,2007-01-02T17:00:00,2007-01-02T23:00:00Z,19.544,0.353,18.339,0.05,0.0,0.082,0.0,0.0,0.032,0.009,0.0,0.044,0.0,0.004,0.132,16.055,2.284,0.0,2.85364,2.85364,0.15227,0.15227,2.70138,0.02156,0.0,0.03517,0.0,0.0,0.01396,0.004,0.0,0.01882,0.0,0.00189,0.05687,2.36492,0.33646,0.0,1.296,0.463,13.122,13.122,0.0,1.216,0.445,0.0,0.0,69.0,69.0,69.0,97.897,0.0,0.0,15.8,14.787,84.0,13.869,1.268,0.0
42,2007-01-02T18:00:00,2007-01-02T18:00:00,2007-01-03T00:00:00Z,23.191,1.041,19.64,0.05,0.0,0.082,0.0,0.0,0.525,0.018,0.03,0.048,0.0,0.013,0.276,18.521,1.118,0.0,3.35645,3.35645,0.46354,0.46354,2.89291,0.02227,0.0,0.03632,0.0,0.0,0.23373,0.00804,0.01336,0.0212,0.0,0.00561,0.12301,2.72821,0.1647,0.0,0.516,0.184,15.095,15.095,0.0,0.485,0.446,0.0,0.0,69.0,69.0,69.0,48.431,99.99,0.0,15.8,14.788,84.0,13.869,0.0,0.0
43,2007-01-02T19:00:00,2007-01-02T19:00:00,2007-01-03T01:00:00Z,17.56,1.143,13.659,0.05,0.0,0.082,0.0,0.0,0.641,0.024,0.0,0.05,0.0,0.015,0.282,13.659,0.0,0.0,2.53494,2.53494,0.52294,0.52294,2.01201,0.02287,0.0,0.03731,0.0,0.0,0.29345,0.01094,0.0,0.02269,0.0,0.00685,0.12883,2.01201,0.0,0.0,0.0,0.0,11.206,11.206,0.0,0.0,0.445,0.0,0.0,69.0,69.0,69.0,94.463,0.0,0.0,15.8,14.787,84.0,12.751,0.0,0.0
