Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Dishwasher,End Use: Electricity: Clothes Washer,End Use: Electricity: Clothes Dryer,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,End Use: Natural Gas: Heating,End Use: Natural Gas: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Dishwasher,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Washer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Heating,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Hot Water,Hot Water: Clothes Washer,Hot Water: Dishwasher,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Conditioned Space,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
,,,kBtu,kWh,kBtu,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kBtu,kBtu,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,gal,gal,gal,gal,kBtu,kBtu,kBtu,kBtu,hr,hr,F,F,F,cfm,cfm,cfm,F,F,%,mph,Btu/(hr*ft^2),Btu/(hr*ft^2)
2007-01-01T01:00:00,2007-01-01T01:00:00,2007-01-01T06:00:00Z,17.435,0.377,16.147,0.089,0.05,0.0,0.029,0.022,0.0,0.04,0.0,0.0,0.0,0.0,0.004,0.143,16.147,0.0,2.81496,2.81496,0.43658,0.43658,2.37838,0.10266,0.05783,0.0,0.03333,0.02596,0.0,0.04589,0.0,0.0,0.0,0.0,0.00499,0.16594,2.37838,0.0,0.0,0.0,0.457,0.18,13.22,0.0,0.396,0.437,0.0,0.0,70.0,70.0,72.0,93.184,0.0,0.0,10.4,8.787,69.0,10.29,0.0,0.0
2007-01-01T02:00:00,2007-01-01T02:00:00,2007-01-01T07:00:00Z,18.844,0.378,17.554,0.09,0.05,0.0,0.029,0.022,0.0,0.039,0.0,0.0,0.0,0.0,0.004,0.143,16.451,1.103,3.0169,3.0169,0.4312,0.4312,2.5857,0.10312,0.05701,0.0,0.03286,0.02559,0.0,0.04411,0.0,0.0,0.0,0.0,0.00492,0.1636,2.42318,0.16252,0.0,0.0,0.0,0.0,13.469,0.0,0.0,0.444,0.0,0.0,70.0,70.0,72.0,93.184,0.0,0.0,10.4,8.787,69.0,10.29,0.0,0.0
2007-01-01T03:00:00,2007-01-01T03:00:00,2007-01-01T08:00:00Z,19.175,0.38,17.879,0.093,0.05,0.0,0.029,0.022,0.0,0.038,0.0,0.0,0.0,0.0,0.004,0.143,16.97,0.908,3.0665,3.0665,0.43299,0.43299,2.63351,0.10629,0.05697,0.0,0.03283,0.02557,0.0,0.04294,0.0,0.0,0.0,0.0,0.00491,0.16347,2.49971,0.1338,0.0,0.0,0.0,0.0,13.895,0.0,0.0,0.43,0.0,0.0,70.0,70.0,72.0,92.564,0.0,0.0,8.6,7.44,76.0,9.171,0.0,0.0
2007-01-01T04:00:00,2007-01-01T04:00:00,2007-01-01T09:00:00Z,19.059,0.382,17.755,0.097,0.05,0.0,0.029,0.022,0.0,0.037,0.0,0.0,0.0,0.0,0.004,0.143,17.56,0.195,3.05366,3.05366,0.43842,0.43842,2.61525,0.11071,0.05734,0.0,0.03305,0.02574,0.0,0.04209,0.0,0.0,0.0,0.0,0.00495,0.16454,2.58659,0.02866,0.0,0.0,0.0,0.0,14.377,0.0,0.0,0.444,0.0,0.0,70.0,70.0,72.0,92.335,0.0,0.0,6.8,5.721,76.0,8.053,0.0,0.0
2007-01-01T05:00:00,2007-01-01T05:00:00,2007-01-01T10:00:00Z,20.654,0.385,19.341,0.1,0.05,0.0,0.029,0.022,0.0,0.036,0.0,0.0,0.0,0.0,0.004,0.143,18.238,1.103,3.29288,3.29288,0.44401,0.44401,2.84886,0.11562,0.05766,0.0,0.03323,0.02588,0.0,0.04118,0.0,0.0,0.0,0.0,0.00497,0.16546,2.6864,0.16246,0.0,0.0,0.0,0.0,14.932,0.0,0.0,0.431,0.0,0.0,70.0,70.0,72.0,96.174,0.0,0.0,6.8,5.722,76.0,10.29,0.0,0.0
2007-01-01T06:00:00,2007-01-01T06:00:00,2007-01-01T11:00:00Z,22.02,0.382,20.719,0.101,0.05,0.0,0.029,0.018,0.0,0.036,0.0,0.0,0.0,0.0,0.004,0.143,18.397,2.321,3.49929,3.49929,0.44745,0.44745,3.05184,0.11862,0.05864,0.0,0.0338,0.02117,0.0,0.04188,0.0,0.0,0.0,0.0,0.00506,0.16828,2.70994,0.3419,0.0,0.0,2.05,0.808,15.063,0.0,1.781,0.438,0.0,0.0,70.0,70.0,72.0,94.087,0.0,0.0,6.8,5.723,76.0,9.171,0.0,0.0
2007-01-01T07:00:00,2007-01-01T07:00:00,2007-01-01T12:00:00Z,21.636,0.89,18.598,0.096,0.05,0.0,0.118,0.017,0.0,0.038,0.0,0.0,0.0,0.386,0.007,0.179,17.495,1.103,3.7983,3.7983,1.05876,1.05876,2.73954,0.11438,0.05946,0.0,0.13988,0.02031,0.0,0.04482,0.0,0.0,0.0,0.45893,0.00855,0.21245,2.57708,0.16246,0.0,0.0,0.0,0.0,14.325,0.0,0.0,0.431,0.0,0.0,70.0,70.0,72.0,91.373,0.0,0.0,5.0,4.0,76.0,5.816,0.0,0.0
2007-01-01T08:00:00,2007-01-01T08:00:00,2007-01-01T13:00:00Z,20.266,0.553,18.379,0.101,0.05,0.0,0.145,0.017,0.0,0.04,0.0,0.0,0.0,0.0,0.008,0.193,18.379,0.0,3.35512,3.35512,0.64784,0.64784,2.70728,0.11842,0.0586,0.0,0.16956,0.01944,0.0,0.0465,0.0,0.0,0.0,0.0,0.00895,0.22637,2.70728,0.0,0.0,0.0,0.0,0.0,15.048,0.0,0.0,0.443,0.0,0.0,70.0,70.0,72.0,91.049,0.0,0.0,3.2,2.545,83.0,0.0,0.0,0.0
2007-01-01T09:00:00,2007-01-01T09:00:00,2007-01-01T14:00:00Z,20.553,0.558,18.648,0.096,0.05,0.0,0.153,0.016,0.0,0.041,0.0,0.0,0.0,0.0,0.006,0.196,17.546,1.103,3.24471,3.24471,0.49778,0.49778,2.74692,0.08602,0.04459,0.0,0.13636,0.01436,0.0,0.03626,0.0,0.0,0.0,0.0,0.00547,0.17472,2.58446,0.16246,0.0,0.0,0.0,0.0,14.366,0.0,0.0,0.431,0.0,0.0,70.0,70.0,72.0,87.829,0.0,0.0,6.8,5.725,76.0,0.0,0.0,0.0
2007-01-01T10:00:00,2007-01-01T10:00:00,2007-01-01T15:00:00Z,17.907,0.55,16.029,0.088,0.05,0.0,0.157,0.014,0.0,0.041,0.0,0.0,0.0,0.0,0.005,0.196,16.029,0.0,2.77855,2.77855,0.41743,0.41743,2.36112,0.06685,0.03793,0.0,0.11912,0.01036,0.0,0.03085,0.0,0.0,0.0,0.0,0.00368,0.14863,2.36112,0.0,0.0,0.0,0.0,0.0,13.124,0.0,0.0,0.443,0.0,0.0,70.0,70.0,72.0,86.676,0.0,0.0,8.6,7.445,76.0,3.355,33.285,64.034
2007-01-01T11:00:00,2007-01-01T11:00:00,2007-01-01T16:00:00Z,19.707,0.533,17.887,0.079,0.05,0.0,0.153,0.011,0.0,0.04,0.0,0.0,0.0,0.0,0.005,0.196,14.383,3.504,3.03421,3.03421,0.39938,0.39938,2.63483,0.05922,0.03745,0.0,0.11452,0.00804,0.0,0.02971,0.0,0.0,0.0,0.0,0.00372,0.14673,2.11866,0.51617,0.0,0.0,2.285,0.901,11.776,0.0,1.98,0.437,0.0,0.0,70.0,70.0,72.0,81.699,0.0,0.0,14.0,11.861,64.0,3.355,54.524,37.089
2007-01-01T12:00:00,2007-01-01T12:00:00,2007-01-01T17:00:00Z,15.35,0.523,13.564,0.075,0.05,0.0,0.148,0.007,0.0,0.04,0.0,0.0,0.0,0.0,0.005,0.199,13.564,0.0,2.38842,2.38842,0.39039,0.39039,1.99803,0.05563,0.0373,0.0,0.11013,0.00546,0.0,0.0296,0.0,0.0,0.0,0.0,0.00379,0.14847,1.99803,0.0,0.0,0.0,0.0,0.0,11.106,0.0,0.0,0.438,0.0,0.0,70.0,70.0,72.0,80.73,0.0,0.0,15.8,13.515,64.0,4.698,64.668,40.576
2007-01-01T13:00:00,2007-01-01T13:00:00,2007-01-01T18:00:00Z,19.214,0.73,16.723,0.079,0.05,0.0,0.144,0.006,0.0,0.042,0.202,0.0,0.0,0.0,0.005,0.202,14.448,2.275,3.00578,3.00578,0.54244,0.54244,2.46334,0.05903,0.03716,0.0,0.10709,0.00435,0.0,0.03096,0.15021,0.0,0.0,0.0,0.00369,0.14997,2.12817,0.33517,0.0,1.739,0.0,0.0,11.829,0.0,1.082,0.437,0.0,0.0,70.0,70.0,72.0,94.863,0.0,0.0,15.8,13.901,70.0,12.751,59.913,7.608
2007-01-01T14:00:00,2007-01-01T14:00:00,2007-01-01T19:00:00Z,17.174,0.657,14.933,0.069,0.05,0.0,0.029,0.005,0.0,0.042,0.314,0.0,0.0,0.0,0.004,0.143,12.61,2.324,2.68345,2.68345,0.48379,0.48379,2.19967,0.05106,0.03683,0.0,0.02123,0.00395,0.0,0.03068,0.23118,0.0,0.0,0.0,0.00318,0.10568,1.8574,0.34226,0.0,0.982,1.375,0.542,10.324,0.0,1.8,0.436,0.0,0.0,70.0,70.0,72.0,79.547,0.0,0.0,19.4,16.437,59.0,6.935,64.985,37.723
2007-01-01T15:00:00,2007-01-01T15:00:00,2007-01-01T20:00:00Z,14.369,0.34,13.208,0.067,0.05,0.0,0.029,0.005,0.0,0.042,0.0,0.0,0.0,0.0,0.004,0.143,12.105,1.103,2.1966,2.1966,0.25109,0.25109,1.94551,0.04912,0.03691,0.0,0.02127,0.00396,0.0,0.03075,0.0,0.0,0.0,0.0,0.00318,0.1059,1.783,0.16251,0.0,0.0,0.0,0.0,9.911,0.0,0.0,0.443,0.0,0.0,70.0,70.0,72.0,78.267,0.0,0.0,19.4,16.067,54.0,5.816,57.06,46.599
2007-01-01T16:00:00,2007-01-01T16:00:00,2007-01-01T21:00:00Z,18.168,0.527,16.371,0.071,0.05,0.0,0.149,0.006,0.0,0.041,0.0,0.0,0.0,0.0,0.006,0.205,12.825,3.546,2.82388,2.82388,0.41237,0.41237,2.41151,0.05521,0.03915,0.0,0.11652,0.00458,0.0,0.03185,0.0,0.0,0.0,0.0,0.00462,0.16044,1.88916,0.52235,0.0,0.0,2.745,1.082,10.501,0.0,2.38,0.437,0.0,0.0,70.0,70.0,72.0,89.745,0.0,0.0,17.6,14.402,53.0,11.408,35.504,25.36
2007-01-01T17:00:00,2007-01-01T17:00:00,2007-01-01T22:00:00Z,16.058,0.939,12.854,0.065,0.05,0.0,0.168,0.009,0.0,0.044,0.0,0.0,0.0,0.386,0.007,0.21,11.752,1.103,2.89354,2.89354,1.00007,1.00007,1.89347,0.06882,0.05326,0.0,0.17918,0.00987,0.0,0.04649,0.0,0.0,0.0,0.41111,0.00716,0.22417,1.731,0.16247,0.0,0.0,0.0,0.0,9.622,0.0,0.0,0.432,0.0,0.0,70.0,70.0,72.0,84.761,0.0,0.0,17.6,14.749,58.0,9.171,11.412,4.755
2007-01-01T18:00:00,2007-01-01T18:00:00,2007-01-01T23:00:00Z,21.739,0.945,18.516,0.089,0.05,0.0,0.397,0.018,0.03,0.048,0.0,0.0,0.0,0.0,0.012,0.301,16.208,2.308,3.86243,3.86243,1.13503,1.13503,2.7274,0.10706,0.06008,0.0,0.47699,0.02169,0.03605,0.0572,0.0,0.0,0.0,0.0,0.01488,0.36109,2.38749,0.33991,0.0,0.0,1.821,0.718,13.271,0.0,1.581,0.438,0.0,0.0,70.0,70.0,72.0,37.557,99.99,0.0,15.8,13.517,64.0,6.935,0.0,0.0
2007-01-01T19:00:00,2007-01-01T19:00:00,2007-01-02T00:00:00Z,18.423,1.309,13.955,0.064,0.05,0.0,0.519,0.024,0.0,0.05,0.282,0.0,0.0,0.0,0.015,0.306,11.646,2.309,3.6207,3.6207,1.56507,1.56507,2.05563,0.07653,0.05977,0.0,0.62006,0.02858,0.0,0.05928,0.33701,0.0,0.0,0.0,0.0176,0.36624,1.71551,0.34012,0.0,2.562,0.0,0.0,9.536,0.0,1.594,0.437,0.0,0.0,70.0,70.0,72.0,84.435,0.0,0.0,15.8,13.127,58.0,8.053,0.0,0.0
2007-01-01T20:00:00,2007-01-01T20:00:00,2007-01-02T01:00:00Z,18.249,1.32,13.745,0.064,0.05,0.0,0.588,0.032,0.0,0.048,0.234,0.0,0.0,0.0,0.016,0.289,11.566,2.179,3.58664,3.58664,1.56196,1.56196,2.02468,0.07525,0.05917,0.0,0.69601,0.03753,0.0,0.05634,0.27697,0.0,0.0,0.0,0.01853,0.34215,1.70366,0.32102,0.0,0.0,0.916,0.361,9.47,0.0,0.792,0.435,0.0,0.0,70.0,70.0,72.0,87.072,0.0,0.0,17.6,14.751,58.0,10.29,0.0,0.0
2007-01-01T21:00:00,2007-01-01T21:00:00,2007-01-02T02:00:00Z,19.901,1.04,16.351,0.069,0.05,0.0,0.542,0.044,0.0,0.047,0.0,0.0,0.0,0.0,0.017,0.272,12.637,3.714,3.63598,3.63598,1.22743,1.22743,2.40855,0.08197,0.059,0.0,0.63912,0.05238,0.0,0.055,0.0,0.0,0.0,0.0,0.01958,0.32038,1.86141,0.54713,0.0,0.0,3.656,1.441,10.347,0.0,3.17,0.437,0.0,0.0,70.0,70.0,72.0,93.421,0.0,0.0,17.6,14.751,58.0,12.751,0.0,0.0
2007-01-01T22:00:00,2007-01-01T22:00:00,2007-01-02T03:00:00Z,20.89,0.924,17.736,0.078,0.05,0.0,0.423,0.051,0.0,0.046,0.0,0.0,0.0,0.0,0.016,0.26,14.25,3.486,3.71168,3.71168,1.09914,1.09914,2.61253,0.09316,0.05946,0.0,0.50286,0.06092,0.0,0.05426,0.0,0.0,0.0,0.0,0.01918,0.30931,2.09908,0.51346,0.0,0.0,2.07,0.816,11.668,0.0,1.797,0.438,0.0,0.0,70.0,70.0,72.0,109.12,0.0,0.0,17.6,14.751,58.0,17.224,0.0,0.0
2007-01-01T23:00:00,2007-01-01T23:00:00,2007-01-02T04:00:00Z,18.905,0.611,16.821,0.08,0.05,0.0,0.196,0.044,0.0,0.044,0.0,0.0,0.0,0.0,0.009,0.187,14.526,2.295,3.20735,3.20735,0.72955,0.72955,2.4778,0.0954,0.05973,0.0,0.23468,0.05304,0.0,0.05214,0.0,0.0,0.0,0.0,0.0108,0.22375,2.1397,0.3381,0.0,0.0,1.602,0.631,11.893,0.0,1.39,0.437,0.0,0.0,70.0,70.0,72.0,98.256,0.0,0.0,15.8,13.515,64.0,13.869,0.0,0.0
2007-01-02T00:00:00,2007-01-02T00:00:00,2007-01-02T05:00:00Z,23.43,0.5,21.724,0.093,0.05,0.0,0.087,0.031,0.015,0.041,0.0,0.0,0.0,0.0,0.008,0.176,16.868,4.856,3.79025,3.79025,0.59033,0.59033,3.19992,0.10947,0.05903,0.0,0.10276,0.03629,0.01771,0.04801,0.0,0.0,0.0,0.0,0.00943,0.20763,2.48463,0.71529,0.0,0.0,3.753,1.479,13.811,0.0,3.253,0.437,0.0,0.0,70.0,70.0,72.0,68.426,50.006,0.0,15.8,13.513,64.0,14.987,0.0,0.0
2007-01-02T01:00:00,2007-01-02T01:00:00,2007-01-02T06:00:00Z,21.491,0.38,20.193,0.092,0.05,0.0,0.029,0.022,0.0,0.04,0.0,0.0,0.0,0.0,0.004,0.143,16.689,3.504,3.41446,3.41446,0.44003,0.44003,2.97443,0.10611,0.05783,0.0,0.03333,0.02596,0.0,0.04589,0.0,0.0,0.0,0.0,0.00499,0.16594,2.45824,0.51619,0.0,0.0,2.289,0.902,13.664,0.0,1.985,0.436,0.0,0.0,70.0,70.0,72.0,110.357,0.0,0.0,15.8,13.512,64.0,17.224,0.0,0.0
2007-01-02T02:00:00,2007-01-02T02:00:00,2007-01-02T07:00:00Z,17.728,0.378,16.438,0.09,0.05,0.0,0.029,0.022,0.0,0.039,0.0,0.0,0.0,0.0,0.004,0.143,16.438,0.0,2.85245,2.85245,0.43112,0.43112,2.42133,0.10304,0.05701,0.0,0.03286,0.02559,0.0,0.04411,0.0,0.0,0.0,0.0,0.00492,0.1636,2.42133,0.0,0.0,0.0,0.0,0.0,13.459,0.0,0.0,0.444,0.0,0.0,70.0,70.0,72.0,106.018,0.0,0.0,15.8,13.51,64.0,16.106,0.0,0.0
2007-01-02T03:00:00,2007-01-02T03:00:00,2007-01-02T08:00:00Z,17.723,0.394,16.38,0.084,0.05,0.0,0.029,0.022,0.0,0.038,0.0,0.0,0.0,0.0,0.006,0.164,15.277,1.103,2.86123,2.86123,0.44841,0.44841,2.41282,0.09569,0.05697,0.0,0.03283,0.02557,0.0,0.04294,0.0,0.0,0.0,0.0,0.00739,0.18702,2.25035,0.16246,0.0,0.0,0.0,0.0,12.508,0.0,0.0,0.431,0.0,0.0,70.0,70.0,72.0,91.244,0.0,0.0,15.8,14.346,77.0,11.408,0.0,0.0
2007-01-02T04:00:00,2007-01-02T04:00:00,2007-01-02T09:00:00Z,18.096,0.398,16.739,0.092,0.05,0.0,0.029,0.022,0.0,0.037,0.0,0.0,0.0,0.0,0.006,0.161,16.739,0.0,2.92183,2.92183,0.45613,0.45613,2.46571,0.10554,0.05734,0.0,0.03305,0.02574,0.0,0.04209,0.0,0.0,0.0,0.0,0.0073,0.18507,2.46571,0.0,0.0,0.0,0.0,0.0,13.705,0.0,0.0,0.443,0.0,0.0,70.0,70.0,72.0,103.314,0.0,0.0,14.0,13.054,84.0,14.987,0.0,0.0
2007-01-02T05:00:00,2007-01-02T05:00:00,2007-01-02T10:00:00Z,19.968,0.381,18.667,0.097,0.05,0.0,0.029,0.022,0.0,0.036,0.0,0.0,0.0,0.0,0.004,0.143,17.564,1.103,3.18933,3.18933,0.43974,0.43974,2.74959,0.11135,0.05766,0.0,0.03323,0.02588,0.0,0.04118,0.0,0.0,0.0,0.0,0.00497,0.16546,2.58712,0.16247,0.0,0.0,0.0,0.0,14.38,0.0,0.0,0.432,0.0,0.0,70.0,70.0,72.0,111.592,0.0,0.0,14.0,13.052,84.0,17.224,0.0,0.0
2007-01-02T06:00:00,2007-01-02T06:00:00,2007-01-02T11:00:00Z,20.415,0.379,19.121,0.099,0.05,0.0,0.029,0.018,0.0,0.036,0.0,0.0,0.0,0.0,0.004,0.143,17.997,1.124,3.26137,3.26137,0.44487,0.44487,2.81651,0.11604,0.05864,0.0,0.0338,0.02117,0.0,0.04188,0.0,0.0,0.0,0.0,0.00506,0.16828,2.65097,0.16554,0.0,0.0,0.775,0.305,14.735,0.0,0.674,0.439,0.0,0.0,70.0,70.0,72.0,119.869,0.0,0.0,15.8,14.342,77.0,19.461,0.0,0.0
2007-01-02T07:00:00,2007-01-02T07:00:00,2007-01-02T12:00:00Z,19.171,0.498,17.471,0.09,0.05,0.0,0.118,0.017,0.0,0.038,0.0,0.0,0.0,0.0,0.007,0.179,16.343,1.128,3.16578,3.16578,0.5923,0.5923,2.57349,0.10684,0.05946,0.0,0.13988,0.02031,0.0,0.04482,0.0,0.0,0.0,0.0,0.00855,0.21245,2.40734,0.16615,0.0,0.0,0.914,0.36,13.381,0.0,0.794,0.437,0.0,0.0,70.0,70.0,72.0,101.979,0.0,0.0,15.8,14.789,84.0,14.987,0.0,0.0
2007-01-02T08:00:00,2007-01-02T08:00:00,2007-01-02T13:00:00Z,22.774,0.381,21.473,0.099,0.05,0.0,0.029,0.017,0.0,0.04,0.0,0.0,0.0,0.0,0.004,0.143,17.935,3.538,3.61001,3.61001,0.44707,0.44707,3.16294,0.11555,0.0586,0.0,0.03377,0.01944,0.0,0.0465,0.0,0.0,0.0,0.0,0.00505,0.16815,2.64185,0.5211,0.0,0.0,2.641,1.041,14.685,0.0,2.293,0.437,0.0,0.0,70.0,70.0,72.0,114.979,0.0,0.0,15.8,14.788,84.0,18.343,0.0,0.0
2007-01-02T09:00:00,2007-01-02T09:00:00,2007-01-02T14:00:00Z,20.081,0.676,17.776,0.092,0.05,0.0,0.153,0.016,0.0,0.041,0.122,0.0,0.0,0.0,0.006,0.196,16.654,1.122,3.22084,3.22084,0.60247,0.60247,2.61837,0.08165,0.04459,0.0,0.13636,0.01436,0.0,0.03626,0.10905,0.0,0.0,0.0,0.00547,0.17472,2.45315,0.16522,0.0,0.943,0.0,0.0,13.636,0.0,0.586,0.436,0.0,0.0,70.0,70.0,72.0,106.018,0.0,0.0,15.8,14.787,84.0,16.106,0.0,0.0
2007-01-02T10:00:00,2007-01-02T10:00:00,2007-01-02T15:00:00Z,22.445,0.882,19.435,0.101,0.05,0.0,0.157,0.014,0.0,0.041,0.319,0.0,0.0,0.0,0.005,0.196,18.317,1.118,3.532,3.532,0.66919,0.66919,2.86282,0.07639,0.03793,0.0,0.11912,0.01036,0.0,0.03085,0.24222,0.0,0.0,0.0,0.00368,0.14863,2.69812,0.16469,0.0,0.757,0.0,0.0,14.997,0.0,0.471,0.436,0.0,0.0,70.0,70.0,72.0,131.491,0.0,0.0,15.8,14.786,84.0,21.922,12.046,0.0
2007-01-02T11:00:00,2007-01-02T11:00:00,2007-01-02T16:00:00Z,20.554,0.45,19.019,0.098,0.05,0.0,0.029,0.011,0.0,0.04,0.074,0.0,0.0,0.0,0.004,0.143,17.915,1.103,3.13839,3.13839,0.33693,0.33693,2.80146,0.07376,0.03745,0.0,0.02158,0.00804,0.0,0.02971,0.05572,0.0,0.0,0.0,0.00323,0.10745,2.63894,0.16252,0.0,0.0,0.0,0.0,14.668,0.0,0.0,0.443,0.0,0.0,70.0,70.0,72.0,119.869,0.0,0.0,15.8,15.294,92.0,19.461,19.02,0.0
2007-01-02T12:00:00,2007-01-02T12:00:00,2007-01-02T17:00:00Z,18.73,0.367,17.478,0.093,0.05,0.0,0.029,0.007,0.0,0.04,0.0,0.0,0.0,0.0,0.004,0.143,16.968,0.51,2.84824,2.84824,0.27371,0.27371,2.57453,0.06959,0.0373,0.0,0.0215,0.00546,0.0,0.0296,0.0,0.0,0.0,0.0,0.00322,0.10704,2.49945,0.07508,0.0,0.0,0.0,0.0,13.893,0.0,0.0,0.43,0.0,0.0,70.0,70.0,72.0,117.595,0.0,0.0,19.4,18.248,84.0,19.461,21.873,0.0
2007-01-02T13:00:00,2007-01-02T13:00:00,2007-01-02T18:00:00Z,19.969,0.746,17.423,0.086,0.05,0.0,0.029,0.006,0.0,0.042,0.0,0.0,0.0,0.386,0.004,0.143,15.688,1.735,3.12096,3.12096,0.55462,0.55462,2.56634,0.06409,0.03716,0.0,0.02142,0.00435,0.0,0.03096,0.0,0.0,0.0,0.28681,0.0032,0.10663,2.31078,0.25556,0.0,0.0,0.912,0.359,12.844,0.0,0.794,0.44,0.0,0.0,70.0,70.0,72.0,121.756,0.0,0.0,23.0,21.125,77.0,20.804,23.141,0.0
2007-01-02T14:00:00,2007-01-02T14:00:00,2007-01-02T19:00:00Z,16.76,0.523,14.975,0.076,0.05,0.0,0.143,0.005,0.0,0.042,0.0,0.0,0.0,0.0,0.005,0.202,13.859,1.115,2.59124,2.59124,0.38548,0.38548,2.20575,0.05612,0.03683,0.0,0.10527,0.00395,0.0,0.03068,0.0,0.0,0.0,0.0,0.004,0.14863,2.04147,0.16428,0.0,0.0,0.456,0.18,11.347,0.0,0.397,0.437,0.0,0.0,70.0,70.0,72.0,104.164,0.0,0.0,24.8,22.812,77.0,17.224,22.19,0.0
2007-01-02T15:00:00,2007-01-02T15:00:00,2007-01-02T20:00:00Z,16.986,0.529,15.181,0.083,0.05,0.0,0.144,0.005,0.0,0.042,0.0,0.0,0.0,0.0,0.006,0.199,15.181,0.0,2.6265,2.6265,0.3903,0.3903,2.2362,0.0616,0.03691,0.0,0.10592,0.00396,0.0,0.03075,0.0,0.0,0.0,0.0,0.00427,0.14689,2.2362,0.0,0.0,0.0,0.0,0.0,12.43,0.0,0.0,0.433,0.0,0.0,70.0,70.0,72.0,137.325,0.0,0.0,26.6,24.497,77.0,24.159,28.213,0.0
2007-01-02T16:00:00,2007-01-02T16:00:00,2007-01-02T21:00:00Z,15.803,0.527,14.005,0.071,0.05,0.0,0.149,0.006,0.0,0.041,0.0,0.0,0.0,0.0,0.006,0.205,12.902,1.103,2.47563,2.47563,0.4127,0.4127,2.06293,0.05554,0.03915,0.0,0.11652,0.00458,0.0,0.03185,0.0,0.0,0.0,0.0,0.00462,0.16044,1.90042,0.1625,0.0,0.0,0.0,0.0,10.563,0.0,0.0,0.441,0.0,0.0,70.0,70.0,72.0,117.491,0.0,0.0,30.2,27.24,71.0,20.804,22.824,0.0
2007-01-02T17:00:00,2007-01-02T17:00:00,2007-01-02T22:00:00Z,15.459,0.546,13.595,0.058,0.05,0.0,0.168,0.009,0.0,0.044,0.0,0.0,0.0,0.0,0.007,0.21,10.544,3.051,2.58442,2.58442,0.58188,0.58188,2.00254,0.06175,0.05326,0.0,0.17918,0.00987,0.0,0.04649,0.0,0.0,0.0,0.0,0.00716,0.22417,1.55312,0.44942,0.0,0.0,2.213,0.872,8.633,0.0,1.918,0.436,0.0,0.0,70.0,70.0,72.0,88.433,0.0,0.0,33.8,29.989,67.0,14.987,6.023,0.0
2007-01-02T18:00:00,2007-01-02T18:00:00,2007-01-02T23:00:00Z,14.146,0.914,11.028,0.058,0.05,0.0,0.397,0.018,0.03,0.048,0.0,0.0,0.0,0.0,0.012,0.301,10.601,0.427,2.72236,2.72236,1.09799,1.09799,1.62437,0.07002,0.06008,0.0,0.47699,0.02169,0.03605,0.0572,0.0,0.0,0.0,0.0,0.01488,0.36109,1.56149,0.06288,0.0,0.0,0.457,0.18,8.679,0.0,0.397,0.437,0.0,0.0,70.0,70.0,72.0,24.744,99.99,0.0,35.6,31.528,67.0,6.935,0.0,0.0
