,Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Heating Heat Pump Backup Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,End Use: Natural Gas: Heating Heat Pump Backup,End Use: Natural Gas: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Heat Pump Backup Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Heating Heat Pump Backup,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Hot Water,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Heating: Heat Pump Backup,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Conditioned Space,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
19,2007-01-01T19:00:00,2007-01-01T19:00:00,2007-01-02T01:00:00Z,11.647,0.791,8.947,0.05,0.0,0.042,0.0,0.0,0.402,0.019,0.0,0.05,0.0,0.015,0.213,7.844,1.103,1.67983,1.67983,0.36192,0.36192,1.31791,0.02287,0.0,0.01936,0.0,0.0,0.18372,0.0089,0.0,0.02269,0.0,0.00685,0.09753,1.15545,0.16246,0.0,0.0,6.42,6.42,0.0,0.0,0.431,0.0,0.0,70.0,70.0,70.0,48.524,0.0,0.0,6.8,5.411,69.0,10.29,0.0,0.0
20,2007-01-01T20:00:00,2007-01-01T20:00:00,2007-01-02T02:00:00Z,10.685,0.788,7.997,0.05,0.0,0.042,0.0,0.0,0.405,0.026,0.0,0.048,0.0,0.016,0.201,7.997,0.0,1.51465,1.51465,0.33673,0.33673,1.17791,0.02137,0.0,0.01809,0.0,0.0,0.17308,0.01103,0.0,0.02035,0.0,0.00681,0.086,1.17791,0.0,0.0,0.0,6.542,6.542,0.0,0.0,0.443,0.0,0.0,70.0,70.0,70.0,48.235,0.0,0.0,5.0,4.295,83.0,9.171,0.0,0.0
21,2007-01-01T21:00:00,2007-01-01T21:00:00,2007-01-02T03:00:00Z,11.47,0.716,9.027,0.05,0.0,0.042,0.0,0.0,0.335,0.036,0.0,0.047,0.0,0.017,0.189,7.911,1.116,1.63382,1.63382,0.30419,0.30419,1.32963,0.02124,0.0,0.01797,0.0,0.0,0.14238,0.01535,0.0,0.0198,0.0,0.00717,0.08027,1.16525,0.16437,0.441,0.157,6.473,6.473,0.0,0.413,0.437,0.0,0.0,70.0,70.0,70.0,47.472,0.0,0.0,6.8,5.725,76.0,9.171,0.0,0.0
22,2007-01-01T22:00:00,2007-01-01T22:00:00,2007-01-02T04:00:00Z,12.603,0.63,10.454,0.05,0.0,0.042,0.0,0.0,0.253,0.042,0.0,0.046,0.0,0.016,0.181,8.141,2.313,1.82866,1.82866,0.28876,0.28876,1.5399,0.02293,0.0,0.0194,0.0,0.0,0.11588,0.01911,0.0,0.02092,0.0,0.00752,0.083,1.19912,0.34078,1.765,0.63,6.657,6.657,0.0,1.652,0.436,0.0,0.0,70.0,70.0,70.0,46.588,0.0,0.0,6.8,5.725,76.0,8.053,0.0,0.0
23,2007-01-01T23:00:00,2007-01-01T23:00:00,2007-01-02T05:00:00Z,16.277,0.297,15.265,0.05,0.0,0.042,0.0,0.0,0.02,0.036,0.0,0.044,0.0,0.004,0.1,9.105,6.16,2.38207,2.38207,0.13351,0.13351,2.24856,0.02251,0.0,0.01905,0.0,0.0,0.00912,0.01626,0.0,0.01965,0.0,0.00197,0.04495,1.34117,0.90738,3.967,1.417,7.428,7.428,0.0,3.716,0.437,0.0,0.0,70.0,70.0,70.0,46.588,0.0,0.0,6.8,6.04,83.0,8.053,0.0,0.0
24,2007-01-02T00:00:00,2007-01-02T00:00:00,2007-01-02T06:00:00Z,13.718,0.297,12.703,0.05,0.0,0.042,0.0,0.0,0.02,0.025,0.015,0.041,0.0,0.004,0.1,11.574,1.129,2.0167,2.0167,0.14553,0.14553,1.87118,0.02446,0.0,0.0207,0.0,0.0,0.00991,0.01223,0.00734,0.01989,0.0,0.00215,0.04884,1.7049,0.16627,0.88,0.314,9.404,9.404,0.0,0.825,0.438,0.0,0.0,70.0,70.0,70.0,21.944,50.006,0.0,6.8,6.04,83.0,6.935,0.0,0.0
25,2007-01-02T01:00:00,2007-01-02T01:00:00,2007-01-02T07:00:00Z,12.478,0.275,11.541,0.05,0.0,0.042,0.0,0.0,0.02,0.018,0.0,0.04,0.0,0.004,0.1,9.255,2.286,1.83587,1.83587,0.13592,0.13592,1.69995,0.02474,0.0,0.02093,0.0,0.0,0.01003,0.00903,0.0,0.01963,0.0,0.00217,0.04939,1.36325,0.3367,1.323,0.472,7.548,7.548,0.0,1.242,0.437,0.0,0.0,70.0,70.0,70.0,45.868,0.0,0.0,6.8,6.039,83.0,6.935,0.0,0.0
26,2007-01-02T02:00:00,2007-01-02T02:00:00,2007-01-02T08:00:00Z,11.097,0.274,10.163,0.05,0.0,0.042,0.0,0.0,0.02,0.018,0.0,0.039,0.0,0.004,0.1,9.06,1.103,1.63278,1.63278,0.13573,0.13573,1.49705,0.02479,0.0,0.02098,0.0,0.0,0.01005,0.00905,0.0,0.01918,0.0,0.00217,0.0495,1.3346,0.16246,0.0,0.0,7.393,7.393,0.0,0.0,0.43,0.0,0.0,70.0,70.0,70.0,45.804,0.0,0.0,8.6,7.782,83.0,8.053,0.0,0.0
27,2007-01-02T03:00:00,2007-01-02T03:00:00,2007-01-02T09:00:00Z,9.918,0.273,8.987,0.05,0.0,0.042,0.0,0.0,0.02,0.018,0.0,0.038,0.0,0.004,0.1,8.987,0.0,1.45691,1.45691,0.13313,0.13313,1.32378,0.02441,0.0,0.02065,0.0,0.0,0.00989,0.00891,0.0,0.0184,0.0,0.00214,0.04873,1.32378,0.0,0.0,0.0,7.334,7.334,0.0,0.0,0.444,0.0,0.0,70.0,70.0,70.0,45.072,0.0,0.0,8.6,8.168,91.0,6.935,0.0,0.0
28,2007-01-02T04:00:00,2007-01-02T04:00:00,2007-01-02T10:00:00Z,11.084,0.272,10.157,0.05,0.0,0.042,0.0,0.0,0.02,0.018,0.0,0.037,0.0,0.004,0.1,9.054,1.103,1.62953,1.62953,0.13343,0.13343,1.4961,0.02455,0.0,0.02077,0.0,0.0,0.00995,0.00896,0.0,0.01802,0.0,0.00215,0.04902,1.33364,0.16246,0.0,0.0,7.387,7.387,0.0,0.0,0.431,0.0,0.0,70.0,70.0,70.0,47.015,0.0,0.0,10.4,9.522,83.0,10.29,0.0,0.0
29,2007-01-02T05:00:00,2007-01-02T05:00:00,2007-01-02T11:00:00Z,9.86,0.271,8.936,0.05,0.0,0.042,0.0,0.0,0.02,0.018,0.0,0.036,0.0,0.004,0.1,8.936,0.0,1.44644,1.44644,0.13019,0.13019,1.31625,0.02404,0.0,0.02034,0.0,0.0,0.00974,0.00878,0.0,0.01717,0.0,0.00211,0.04801,1.31625,0.0,0.0,0.0,7.293,7.293,0.0,0.0,0.443,0.0,0.0,70.0,70.0,70.0,45.928,0.0,0.0,10.4,9.522,83.0,9.171,0.0,0.0
30,2007-01-02T06:00:00,2007-01-02T06:00:00,2007-01-02T12:00:00Z,11.057,0.267,10.145,0.05,0.0,0.042,0.0,0.0,0.02,0.015,0.0,0.036,0.0,0.004,0.1,9.042,1.103,1.6173,1.6173,0.12294,0.12294,1.49436,0.02301,0.0,0.01947,0.0,0.0,0.00932,0.00676,0.0,0.01643,0.0,0.00202,0.04594,1.33189,0.16246,0.0,0.0,7.378,7.378,0.0,0.0,0.432,0.0,0.0,70.0,70.0,70.0,47.015,0.0,0.0,10.4,9.521,83.0,10.29,0.0,0.0
31,2007-01-02T07:00:00,2007-01-02T07:00:00,2007-01-02T13:00:00Z,12.438,0.448,10.909,0.05,0.0,0.042,0.0,0.0,0.145,0.014,0.0,0.038,0.0,0.01,0.149,8.62,2.289,1.81319,1.81319,0.20628,0.20628,1.60691,0.02302,0.0,0.01948,0.0,0.0,0.06685,0.0064,0.0,0.01735,0.0,0.0047,0.06849,1.26974,0.33716,1.388,0.496,7.04,7.04,0.0,1.302,0.437,0.0,0.0,70.0,70.0,70.0,46.329,0.0,0.0,10.94,10.043,83.0,9.843,0.0,0.0
32,2007-01-02T08:00:00,2007-01-02T08:00:00,2007-01-02T14:00:00Z,9.644,0.27,8.723,0.05,0.0,0.042,0.0,0.0,0.02,0.013,0.0,0.04,0.0,0.004,0.1,8.723,0.0,1.40318,1.40318,0.11826,0.11826,1.28491,0.0219,0.0,0.01853,0.0,0.0,0.00888,0.00591,0.0,0.01738,0.0,0.00192,0.04374,1.28491,0.0,0.0,0.0,7.123,7.123,0.0,0.0,0.444,0.0,0.0,70.0,70.0,70.0,45.147,0.0,0.0,12.2,11.315,84.0,9.171,0.0,0.0
33,2007-01-02T09:00:00,2007-01-02T09:00:00,2007-01-02T15:00:00Z,10.92,0.271,9.996,0.05,0.0,0.042,0.0,0.0,0.02,0.013,0.0,0.041,0.0,0.004,0.1,8.893,1.103,1.55656,1.55656,0.08411,0.08411,1.47246,0.01554,0.0,0.01315,0.0,0.0,0.0063,0.00407,0.0,0.01264,0.0,0.00136,0.03104,1.31,0.16246,0.0,0.0,7.259,7.259,0.0,0.0,0.431,0.0,0.0,70.0,70.0,70.0,46.252,0.0,0.0,12.2,11.315,84.0,10.29,0.0,0.0
34,2007-01-02T10:00:00,2007-01-02T10:00:00,2007-01-02T16:00:00Z,8.862,0.269,7.945,0.05,0.0,0.042,0.0,0.0,0.02,0.011,0.0,0.041,0.0,0.004,0.1,7.945,0.0,1.2446,1.2446,0.07425,0.07425,1.17035,0.01382,0.0,0.0117,0.0,0.0,0.0056,0.00307,0.0,0.01124,0.0,0.00121,0.0276,1.17035,0.0,0.0,0.0,6.501,6.501,0.0,0.0,0.443,0.0,0.0,70.0,70.0,70.0,46.787,0.0,0.0,14.0,12.576,76.0,11.408,28.53,35.187
35,2007-01-02T11:00:00,2007-01-02T11:00:00,2007-01-02T17:00:00Z,11.511,0.265,10.606,0.05,0.0,0.042,0.0,0.0,0.02,0.009,0.0,0.04,0.0,0.004,0.1,7.092,3.513,1.63217,1.63217,0.06993,0.06993,1.56225,0.01318,0.0,0.01116,0.0,0.0,0.00534,0.0023,0.0,0.01046,0.0,0.00116,0.02632,1.04471,0.51754,2.206,0.788,5.818,5.818,0.0,2.069,0.437,0.0,0.0,70.0,70.0,70.0,47.534,0.0,0.0,12.2,11.315,84.0,11.408,48.818,156.914
36,2007-01-02T12:00:00,2007-01-02T12:00:00,2007-01-02T18:00:00Z,8.609,0.262,7.714,0.05,0.0,0.042,0.0,0.0,0.02,0.006,0.0,0.04,0.0,0.004,0.1,7.714,0.0,1.20362,1.20362,0.0674,0.0674,1.13622,0.01284,0.0,0.01087,0.0,0.0,0.0052,0.00153,0.0,0.01019,0.0,0.00113,0.02564,1.13622,0.0,0.0,0.0,6.315,6.315,0.0,0.0,0.435,0.0,0.0,70.0,70.0,70.0,47.534,0.0,0.0,12.2,11.314,84.0,11.408,19.654,0.0
37,2007-01-02T13:00:00,2007-01-02T13:00:00,2007-01-02T19:00:00Z,10.356,0.263,9.458,0.05,0.0,0.042,0.0,0.0,0.02,0.005,0.0,0.042,0.0,0.004,0.1,8.354,1.103,1.4581,1.4581,0.06499,0.06499,1.39311,0.01235,0.0,0.01045,0.0,0.0,0.005,0.00118,0.0,0.01029,0.0,0.00108,0.02465,1.23061,0.1625,0.0,0.0,6.828,6.828,0.0,0.0,0.439,0.0,0.0,70.0,70.0,70.0,50.966,0.0,0.0,12.2,11.313,84.0,13.869,28.53,0.0
38,2007-01-02T14:00:00,2007-01-02T14:00:00,2007-01-02T20:00:00Z,9.262,0.263,8.365,0.05,0.0,0.042,0.0,0.0,0.02,0.004,0.0,0.042,0.0,0.004,0.1,8.365,0.0,1.29569,1.29569,0.06356,0.06356,1.23213,0.01209,0.0,0.01023,0.0,0.0,0.0049,0.00106,0.0,0.01007,0.0,0.00106,0.02415,1.23213,0.0,0.0,0.0,6.836,6.836,0.0,0.0,0.435,0.0,0.0,70.0,70.0,70.0,49.304,0.0,0.0,12.2,11.702,91.0,12.751,18.069,0.0
39,2007-01-02T15:00:00,2007-01-02T15:00:00,2007-01-02T21:00:00Z,9.403,0.263,8.506,0.05,0.0,0.042,0.0,0.0,0.02,0.004,0.0,0.042,0.0,0.004,0.1,7.403,1.103,1.31815,1.31815,0.06519,0.06519,1.25296,0.0124,0.0,0.01049,0.0,0.0,0.00503,0.00108,0.0,0.01033,0.0,0.00109,0.02476,1.09046,0.1625,0.0,0.0,6.067,6.067,0.0,0.0,0.44,0.0,0.0,70.0,70.0,70.0,43.566,0.0,0.0,15.8,14.34,77.0,9.171,30.115,1.902
40,2007-01-02T16:00:00,2007-01-02T16:00:00,2007-01-02T22:00:00Z,8.629,0.262,7.734,0.05,0.0,0.042,0.0,0.0,0.02,0.005,0.0,0.041,0.0,0.004,0.1,7.734,0.0,1.21499,1.21499,0.07579,0.07579,1.1392,0.01445,0.0,0.01223,0.0,0.0,0.00586,0.00138,0.0,0.01175,0.0,0.00127,0.02886,1.1392,0.0,0.0,0.0,6.331,6.331,0.0,0.0,0.434,0.0,0.0,70.0,70.0,70.0,46.035,0.0,0.0,15.8,14.787,84.0,11.408,15.85,0.0
