Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Heating Heat Pump Backup Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Dishwasher,End Use: Electricity: Clothes Washer,End Use: Electricity: Clothes Dryer,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,End Use: Natural Gas: Heating Heat Pump Backup,End Use: Natural Gas: Hot Water,End Use: Natural Gas: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Heat Pump Backup Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Dishwasher,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Washer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Heating Heat Pump Backup,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Range/Oven,Hot Water: Clothes Washer,Hot Water: Dishwasher,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Heating: Heat Pump Backup,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Conditioned Space,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
,,,kBtu,kWh,kBtu,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kBtu,kBtu,kBtu,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,gal,gal,gal,gal,kBtu,kBtu,kBtu,kBtu,kBtu,hr,hr,F,F,F,cfm,cfm,cfm,F,F,%,mph,Btu/(hr*ft^2),Btu/(hr*ft^2)
2007-01-01T01:00:00,2007-01-01T01:00:00,2007-01-01T06:00:00Z,24.938,0.372,23.669,0.05,0.0,0.069,0.0,0.0,0.015,0.007,0.0,0.035,0.0,0.0,0.0,0.0,0.004,0.192,23.669,0.0,0.0,3.91662,3.91662,0.43018,0.43018,3.48645,0.05783,0.0,0.07946,0.0,0.0,0.01684,0.00836,0.0,0.04059,0.0,0.0,0.0,0.0,0.00499,0.22212,3.48645,0.0,0.0,0.0,0.0,0.455,0.179,19.17,19.17,0.0,0.396,0.441,0.0,0.0,70.0,70.0,75.0,224.006,0.0,0.0,10.4,8.787,69.0,10.29,0.0,0.0
2007-01-01T02:00:00,2007-01-01T02:00:00,2007-01-01T07:00:00Z,26.731,0.371,25.465,0.05,0.0,0.069,0.0,0.0,0.015,0.007,0.0,0.034,0.0,0.0,0.0,0.0,0.004,0.192,23.994,1.471,0.0,4.17407,4.17407,0.42311,0.42311,3.75096,0.05701,0.0,0.07834,0.0,0.0,0.0166,0.00824,0.0,0.03901,0.0,0.0,0.0,0.0,0.00492,0.21898,3.53431,0.21665,0.0,0.0,0.0,0.0,0.0,19.43,19.43,0.0,0.0,0.434,0.0,0.0,70.0,70.0,75.0,224.006,0.0,0.0,10.4,8.787,69.0,10.29,0.0,0.0
2007-01-01T03:00:00,2007-01-01T03:00:00,2007-01-01T08:00:00Z,26.248,0.37,24.985,0.05,0.0,0.069,0.0,0.0,0.015,0.007,0.0,0.033,0.0,0.0,0.0,0.0,0.004,0.192,24.985,0.0,0.0,4.10203,4.10203,0.42178,0.42178,3.68025,0.05697,0.0,0.07828,0.0,0.0,0.01659,0.00824,0.0,0.03798,0.0,0.0,0.0,0.0,0.00491,0.21882,3.68025,0.0,0.0,0.0,0.0,0.0,0.0,20.222,20.222,0.0,0.0,0.442,0.0,0.0,70.0,70.0,75.0,224.273,0.0,0.0,8.6,7.44,76.0,9.171,0.0,0.0
2007-01-01T04:00:00,2007-01-01T04:00:00,2007-01-01T09:00:00Z,27.27,0.369,26.009,0.05,0.0,0.069,0.0,0.0,0.015,0.007,0.0,0.032,0.0,0.0,0.0,0.0,0.004,0.192,26.009,0.0,0.0,4.25474,4.25474,0.42355,0.42355,3.83119,0.05734,0.0,0.07879,0.0,0.0,0.0167,0.00829,0.0,0.03723,0.0,0.0,0.0,0.0,0.00495,0.22026,3.83119,0.0,0.0,0.0,0.0,0.0,0.0,21.042,21.042,0.0,0.0,0.431,0.0,0.0,70.0,70.0,75.0,225.21,0.0,0.0,6.8,5.721,76.0,8.053,0.0,0.0
2007-01-01T05:00:00,2007-01-01T05:00:00,2007-01-01T10:00:00Z,29.601,0.368,28.344,0.05,0.0,0.069,0.0,0.0,0.015,0.007,0.0,0.032,0.0,0.0,0.0,0.0,0.004,0.192,26.873,1.471,0.0,4.60001,4.60001,0.4249,0.4249,4.17511,0.05766,0.0,0.07923,0.0,0.0,0.01679,0.00834,0.0,0.03642,0.0,0.0,0.0,0.0,0.00497,0.22148,3.95843,0.21667,0.0,0.0,0.0,0.0,0.0,21.733,21.733,0.0,0.0,0.441,0.0,0.0,70.0,70.0,75.0,231.645,0.0,0.0,6.8,5.722,76.0,10.29,0.0,0.0
2007-01-01T06:00:00,2007-01-01T06:00:00,2007-01-01T11:00:00Z,31.202,0.367,29.95,0.05,0.0,0.069,0.0,0.0,0.015,0.006,0.0,0.032,0.0,0.0,0.0,0.0,0.004,0.192,26.854,3.096,0.0,4.84211,4.84211,0.43047,0.43047,4.41164,0.05864,0.0,0.08058,0.0,0.0,0.01707,0.00682,0.0,0.03704,0.0,0.0,0.0,0.0,0.00506,0.22525,3.95563,0.456,0.0,0.0,0.0,2.055,0.81,21.718,21.718,0.0,1.781,0.436,0.0,0.0,70.0,70.0,75.0,228.137,0.0,0.0,6.8,5.723,76.0,9.171,0.0,0.0
2007-01-01T07:00:00,2007-01-01T07:00:00,2007-01-01T12:00:00Z,30.251,0.49,28.58,0.05,0.0,0.069,0.0,0.0,0.059,0.006,0.0,0.033,0.0,0.0,0.0,0.026,0.007,0.239,25.94,0.0,2.641,4.79217,4.79217,0.58233,0.58233,4.20984,0.05946,0.0,0.0817,0.0,0.0,0.07066,0.00654,0.0,0.03965,0.0,0.0,0.0,0.0314,0.00855,0.28438,3.8209,0.0,0.38895,0.0,0.0,0.0,0.0,20.986,20.986,0.0,0.0,0.443,0.0,0.0,70.0,70.0,75.0,224.944,0.0,0.0,5.0,4.0,76.0,5.816,0.0,0.0
2007-01-01T08:00:00,2007-01-01T08:00:00,2007-01-01T13:00:00Z,29.629,0.498,27.928,0.05,0.0,0.069,0.0,0.0,0.073,0.005,0.0,0.035,0.0,0.0,0.0,0.0,0.008,0.259,27.928,0.0,0.0,4.69792,4.69792,0.58413,0.58413,4.11379,0.0586,0.0,0.08052,0.0,0.0,0.08566,0.00626,0.0,0.04113,0.0,0.0,0.0,0.0,0.00895,0.30301,4.11379,0.0,0.0,0.0,0.0,0.0,0.0,22.577,22.577,0.0,0.0,0.432,0.0,0.0,70.0,70.0,75.0,225.748,0.0,0.0,3.2,2.545,83.0,0.0,0.0,0.0
2007-01-01T09:00:00,2007-01-01T09:00:00,2007-01-01T14:00:00Z,29.154,0.506,27.429,0.05,0.0,0.069,0.0,0.0,0.077,0.005,0.0,0.036,0.0,0.0,0.0,0.0,0.006,0.262,25.958,1.471,0.0,4.49107,4.49107,0.4508,0.4508,4.04027,0.04459,0.0,0.06127,0.0,0.0,0.06889,0.00463,0.0,0.03208,0.0,0.0,0.0,0.0,0.00547,0.23388,3.8236,0.21667,0.0,0.0,0.0,0.0,0.0,21.001,21.001,0.0,0.0,0.44,0.0,0.0,70.0,70.0,75.0,217.764,0.0,0.0,6.8,5.725,76.0,0.0,0.0,0.0
2007-01-01T10:00:00,2007-01-01T10:00:00,2007-01-01T15:00:00Z,26.44,0.506,24.716,0.05,0.0,0.069,0.0,0.0,0.079,0.004,0.0,0.036,0.0,0.0,0.0,0.0,0.005,0.262,24.716,0.0,0.0,4.02409,4.02409,0.38349,0.38349,3.6406,0.03793,0.0,0.05212,0.0,0.0,0.06018,0.00334,0.0,0.02729,0.0,0.0,0.0,0.0,0.00368,0.19896,3.6406,0.0,0.0,0.0,0.0,0.0,0.0,20.007,20.007,0.0,0.0,0.438,0.0,0.0,70.0,70.0,75.0,214.504,0.0,0.0,8.6,7.445,76.0,3.355,33.285,64.034
2007-01-01T11:00:00,2007-01-01T11:00:00,2007-01-01T16:00:00Z,26.468,0.502,24.757,0.05,0.0,0.069,0.0,0.0,0.077,0.003,0.0,0.035,0.0,0.0,0.0,0.0,0.005,0.262,21.641,3.115,0.0,4.02239,4.02239,0.37575,0.37575,3.64663,0.03745,0.0,0.05145,0.0,0.0,0.05785,0.00259,0.0,0.02628,0.0,0.0,0.0,0.0,0.00372,0.19641,3.18779,0.45884,0.0,0.0,0.0,2.284,0.9,17.548,17.548,0.0,1.98,0.437,0.0,0.0,70.0,70.0,75.0,202.141,0.0,0.0,14.0,11.861,64.0,3.355,54.524,37.089
2007-01-01T12:00:00,2007-01-01T12:00:00,2007-01-01T17:00:00Z,23.515,0.502,21.801,0.05,0.0,0.069,0.0,0.0,0.075,0.002,0.0,0.035,0.0,0.0,0.0,0.0,0.005,0.266,20.33,1.471,0.0,3.58595,3.58595,0.37467,0.37467,3.21128,0.0373,0.0,0.05126,0.0,0.0,0.05564,0.00176,0.0,0.02618,0.0,0.0,0.0,0.0,0.00379,0.19874,2.99464,0.21664,0.0,0.0,0.0,0.0,0.0,16.499,16.499,0.0,0.0,0.43,0.0,0.0,70.0,70.0,75.0,199.123,0.0,0.0,15.8,13.515,64.0,4.698,64.668,40.576
2007-01-01T13:00:00,2007-01-01T13:00:00,2007-01-01T18:00:00Z,25.933,0.707,23.52,0.05,0.0,0.069,0.0,0.0,0.073,0.002,0.0,0.037,0.202,0.0,0.0,0.0,0.005,0.27,22.003,1.516,0.0,3.99016,3.99016,0.52574,0.52574,3.46443,0.03716,0.0,0.05106,0.0,0.0,0.0541,0.0014,0.0,0.02738,0.15021,0.0,0.0,0.0,0.00369,0.20074,3.24109,0.22333,0.0,0.0,1.739,0.0,0.0,17.837,17.837,0.0,1.084,0.439,0.0,0.0,70.0,70.0,75.0,223.005,0.0,0.0,15.8,13.901,70.0,12.751,59.913,7.608
2007-01-01T14:00:00,2007-01-01T14:00:00,2007-01-01T19:00:00Z,24.012,0.682,21.684,0.05,0.0,0.069,0.0,0.0,0.015,0.002,0.0,0.037,0.314,0.0,0.0,0.0,0.004,0.192,18.587,3.098,0.0,3.69651,3.69651,0.50239,0.50239,3.19412,0.03683,0.0,0.0506,0.0,0.0,0.01072,0.00127,0.0,0.02714,0.23118,0.0,0.0,0.0,0.00318,0.14146,2.73783,0.45629,0.0,0.0,0.982,1.373,0.541,15.104,15.104,0.0,1.801,0.437,0.0,0.0,70.0,70.0,75.0,194.305,0.0,0.0,19.4,16.437,59.0,6.935,64.985,37.723
2007-01-01T15:00:00,2007-01-01T15:00:00,2007-01-01T20:00:00Z,19.606,0.368,18.35,0.05,0.0,0.069,0.0,0.0,0.015,0.002,0.0,0.037,0.0,0.0,0.0,0.0,0.004,0.192,18.35,0.0,0.0,2.97471,2.97471,0.27177,0.27177,2.70294,0.03691,0.0,0.05071,0.0,0.0,0.01075,0.00128,0.0,0.0272,0.0,0.0,0.0,0.0,0.00318,0.14176,2.70294,0.0,0.0,0.0,0.0,0.0,0.0,14.914,14.914,0.0,0.0,0.44,0.0,0.0,70.0,70.0,75.0,192.182,0.0,0.0,19.4,16.067,54.0,5.816,57.06,46.599
2007-01-01T16:00:00,2007-01-01T16:00:00,2007-01-01T21:00:00Z,25.151,0.512,23.404,0.05,0.0,0.069,0.0,0.0,0.075,0.002,0.0,0.036,0.0,0.0,0.0,0.0,0.006,0.274,20.252,3.153,0.0,3.8483,3.8483,0.40084,0.40084,3.44747,0.03915,0.0,0.0538,0.0,0.0,0.05886,0.00148,0.0,0.02817,0.0,0.0,0.0,0.0,0.00462,0.21476,2.98307,0.46439,0.0,0.0,0.0,2.749,1.083,16.436,16.436,0.0,2.38,0.436,0.0,0.0,70.0,70.0,75.0,212.902,0.0,0.0,17.6,14.402,53.0,11.408,35.504,25.36
2007-01-01T17:00:00,2007-01-01T17:00:00,2007-01-01T22:00:00Z,24.311,0.56,22.4,0.05,0.0,0.069,0.0,0.0,0.085,0.003,0.0,0.039,0.0,0.0,0.0,0.026,0.007,0.282,18.288,1.471,2.641,3.89614,3.89614,0.59662,0.59662,3.29951,0.05326,0.0,0.07319,0.0,0.0,0.09052,0.00318,0.0,0.04112,0.0,0.0,0.0,0.02813,0.00716,0.30006,2.69389,0.21668,0.38895,0.0,0.0,0.0,0.0,14.865,14.865,0.0,0.0,0.442,0.0,0.0,70.0,70.0,75.0,204.438,0.0,0.0,17.6,14.749,58.0,9.171,11.412,4.755
2007-01-01T18:00:00,2007-01-01T18:00:00,2007-01-01T23:00:00Z,27.019,0.812,24.249,0.05,0.0,0.069,0.0,0.0,0.201,0.006,0.03,0.042,0.0,0.0,0.0,0.0,0.012,0.402,21.915,2.334,0.0,4.54738,4.54738,0.97544,0.97544,3.57193,0.06008,0.0,0.08255,0.0,0.0,0.24096,0.00699,0.03605,0.0506,0.0,0.0,0.0,0.0,0.01488,0.48335,3.22806,0.34387,0.0,0.0,0.0,1.829,0.721,17.766,17.766,0.0,1.581,0.435,0.0,0.0,70.0,70.0,75.0,135.71,99.99,0.0,15.8,13.517,64.0,6.935,0.0,0.0
2007-01-01T19:00:00,2007-01-01T19:00:00,2007-01-02T00:00:00Z,25.341,1.139,21.454,0.05,0.0,0.069,0.0,0.0,0.262,0.008,0.0,0.044,0.282,0.0,0.0,0.0,0.015,0.41,19.171,2.283,0.0,4.5218,4.5218,1.36162,1.36162,3.16017,0.05977,0.0,0.08212,0.0,0.0,0.31324,0.00921,0.0,0.05244,0.33701,0.0,0.0,0.0,0.0176,0.49024,2.82385,0.33633,0.0,0.0,2.562,0.0,0.0,15.571,15.571,0.0,1.596,0.439,0.0,0.0,70.0,70.0,75.0,205.27,0.0,0.0,15.8,13.127,58.0,8.053,0.0,0.0
2007-01-01T20:00:00,2007-01-01T20:00:00,2007-01-02T01:00:00Z,24.159,1.105,20.389,0.05,0.0,0.069,0.0,0.0,0.297,0.01,0.0,0.042,0.234,0.0,0.0,0.0,0.016,0.387,18.885,1.504,0.0,4.31083,4.31083,1.30751,1.30751,3.00333,0.05917,0.0,0.08131,0.0,0.0,0.35161,0.01209,0.0,0.04984,0.27697,0.0,0.0,0.0,0.01853,0.45799,2.78174,0.22158,0.0,0.0,0.0,0.913,0.36,15.342,15.342,0.0,0.792,0.437,0.0,0.0,70.0,70.0,75.0,208.346,0.0,0.0,17.6,14.751,58.0,10.29,0.0,0.0
2007-01-01T21:00:00,2007-01-01T21:00:00,2007-01-02T02:00:00Z,27.872,0.828,25.047,0.05,0.0,0.069,0.0,0.0,0.274,0.014,0.0,0.041,0.0,0.0,0.0,0.0,0.017,0.363,20.202,4.844,0.0,4.66628,4.66628,0.97688,0.97688,3.6894,0.059,0.0,0.08106,0.0,0.0,0.32286,0.01688,0.0,0.04865,0.0,0.0,0.0,0.0,0.01958,0.42885,2.97581,0.71359,0.0,0.0,0.0,3.655,1.441,16.396,16.396,0.0,3.17,0.437,0.0,0.0,70.0,70.0,75.0,219.233,0.0,0.0,17.6,14.751,58.0,12.751,0.0,0.0
2007-01-01T22:00:00,2007-01-01T22:00:00,2007-01-02T03:00:00Z,28.181,0.753,25.61,0.05,0.0,0.069,0.0,0.0,0.214,0.017,0.0,0.04,0.0,0.0,0.0,0.0,0.016,0.348,22.512,3.098,0.0,4.66831,4.66831,0.89602,0.89602,3.77229,0.05946,0.0,0.0817,0.0,0.0,0.25403,0.01963,0.0,0.04799,0.0,0.0,0.0,0.0,0.01918,0.41404,3.31595,0.45634,0.0,0.0,0.0,2.072,0.817,18.244,18.244,0.0,1.797,0.437,0.0,0.0,70.0,70.0,75.0,246.942,0.0,0.0,17.6,14.751,58.0,17.224,0.0,0.0
2007-01-01T23:00:00,2007-01-01T23:00:00,2007-01-02T04:00:00Z,27.17,0.531,25.359,0.05,0.0,0.069,0.0,0.0,0.099,0.014,0.0,0.039,0.0,0.0,0.0,0.0,0.009,0.251,22.298,3.061,0.0,4.36931,4.36931,0.63388,0.63388,3.73543,0.05973,0.0,0.08208,0.0,0.0,0.11855,0.01709,0.0,0.04612,0.0,0.0,0.0,0.0,0.0108,0.29951,3.28453,0.4509,0.0,0.0,0.0,1.607,0.634,18.073,18.073,0.0,1.39,0.435,0.0,0.0,70.0,70.0,75.0,228.895,0.0,0.0,15.8,13.515,64.0,13.869,0.0,0.0
2007-01-02T00:00:00,2007-01-02T00:00:00,2007-01-02T05:00:00Z,31.477,0.482,29.832,0.05,0.0,0.069,0.0,0.0,0.044,0.01,0.03,0.036,0.0,0.0,0.0,0.0,0.008,0.235,25.649,4.183,0.0,4.96328,4.96328,0.56899,0.56899,4.39429,0.05903,0.0,0.08111,0.0,0.0,0.05191,0.01169,0.03542,0.04247,0.0,0.0,0.0,0.0,0.00943,0.27793,3.77807,0.61622,0.0,0.0,0.0,3.754,1.48,20.753,20.753,0.0,3.253,0.437,0.0,0.0,70.0,70.0,75.0,165.236,99.99,0.0,15.8,13.513,64.0,14.987,0.0,0.0
2007-01-02T01:00:00,2007-01-02T01:00:00,2007-01-02T06:00:00Z,29.243,0.372,27.973,0.05,0.0,0.069,0.0,0.0,0.015,0.007,0.0,0.035,0.0,0.0,0.0,0.0,0.004,0.192,24.691,3.282,0.0,4.55065,4.55065,0.43018,0.43018,4.12048,0.05783,0.0,0.07946,0.0,0.0,0.01684,0.00836,0.0,0.04059,0.0,0.0,0.0,0.0,0.00499,0.22212,3.63704,0.48343,0.0,0.0,0.0,2.286,0.901,19.988,19.988,0.0,1.985,0.437,0.0,0.0,70.0,70.0,75.0,250.296,0.0,0.0,15.8,13.512,64.0,17.224,0.0,0.0
2007-01-02T02:00:00,2007-01-02T02:00:00,2007-01-02T07:00:00Z,25.801,0.371,24.535,0.05,0.0,0.069,0.0,0.0,0.015,0.007,0.0,0.034,0.0,0.0,0.0,0.0,0.004,0.192,24.084,0.451,0.0,4.0371,4.0371,0.42311,0.42311,3.61399,0.05701,0.0,0.07834,0.0,0.0,0.0166,0.00824,0.0,0.03901,0.0,0.0,0.0,0.0,0.00492,0.21898,3.54752,0.06648,0.0,0.0,0.0,0.0,0.0,19.501,19.501,0.0,0.0,0.446,0.0,0.0,70.0,70.0,75.0,242.558,0.0,0.0,15.8,13.51,64.0,16.106,0.0,0.0
2007-01-02T03:00:00,2007-01-02T03:00:00,2007-01-02T08:00:00Z,23.428,0.4,22.063,0.05,0.0,0.069,0.0,0.0,0.015,0.007,0.0,0.033,0.0,0.0,0.0,0.0,0.006,0.22,22.063,0.0,0.0,3.70573,3.70573,0.45579,0.45579,3.24994,0.05697,0.0,0.07828,0.0,0.0,0.01659,0.00824,0.0,0.03798,0.0,0.0,0.0,0.0,0.00739,0.25034,3.24994,0.0,0.0,0.0,0.0,0.0,0.0,17.885,17.885,0.0,0.0,0.435,0.0,0.0,70.0,70.0,75.0,216.785,0.0,0.0,15.8,14.346,77.0,11.408,0.0,0.0
2007-01-02T04:00:00,2007-01-02T04:00:00,2007-01-02T09:00:00Z,27.445,0.395,26.096,0.05,0.0,0.069,0.0,0.0,0.015,0.007,0.0,0.032,0.0,0.0,0.0,0.0,0.006,0.216,24.625,1.471,0.0,4.29729,4.29729,0.45338,0.45338,3.84391,0.05734,0.0,0.07879,0.0,0.0,0.0167,0.00829,0.0,0.03723,0.0,0.0,0.0,0.0,0.0073,0.24773,3.62725,0.21666,0.0,0.0,0.0,0.0,0.0,19.934,19.934,0.0,0.0,0.435,0.0,0.0,70.0,70.0,75.0,238.969,0.0,0.0,14.0,13.054,84.0,14.987,0.0,0.0
2007-01-02T05:00:00,2007-01-02T05:00:00,2007-01-02T10:00:00Z,27.178,0.368,25.921,0.05,0.0,0.069,0.0,0.0,0.015,0.007,0.0,0.032,0.0,0.0,0.0,0.0,0.004,0.192,25.921,0.0,0.0,4.24302,4.24302,0.4249,0.4249,3.81812,0.05766,0.0,0.07923,0.0,0.0,0.01679,0.00834,0.0,0.03642,0.0,0.0,0.0,0.0,0.00497,0.22148,3.81812,0.0,0.0,0.0,0.0,0.0,0.0,20.971,20.971,0.0,0.0,0.441,0.0,0.0,70.0,70.0,75.0,253.64,0.0,0.0,14.0,13.052,84.0,17.224,0.0,0.0
2007-01-02T06:00:00,2007-01-02T06:00:00,2007-01-02T11:00:00Z,29.131,0.367,27.879,0.05,0.0,0.069,0.0,0.0,0.015,0.006,0.0,0.032,0.0,0.0,0.0,0.0,0.004,0.192,26.38,1.499,0.0,4.53704,4.53704,0.43047,0.43047,4.10657,0.05864,0.0,0.08058,0.0,0.0,0.01707,0.00682,0.0,0.03704,0.0,0.0,0.0,0.0,0.00506,0.22525,3.88577,0.2208,0.0,0.0,0.0,0.776,0.306,21.338,21.338,0.0,0.674,0.437,0.0,0.0,70.0,70.0,75.0,267.479,0.0,0.0,15.8,14.342,77.0,19.461,0.0,0.0
2007-01-02T07:00:00,2007-01-02T07:00:00,2007-01-02T12:00:00Z,26.789,0.463,25.208,0.05,0.0,0.069,0.0,0.0,0.059,0.006,0.0,0.033,0.0,0.0,0.0,0.0,0.007,0.239,23.704,1.504,0.0,4.26408,4.26408,0.55093,0.55093,3.71315,0.05946,0.0,0.0817,0.0,0.0,0.07066,0.00654,0.0,0.03965,0.0,0.0,0.0,0.0,0.00855,0.28438,3.49159,0.22156,0.0,0.0,0.0,0.914,0.36,19.198,19.198,0.0,0.794,0.437,0.0,0.0,70.0,70.0,75.0,235.418,0.0,0.0,15.8,14.789,84.0,14.987,0.0,0.0
2007-01-02T08:00:00,2007-01-02T08:00:00,2007-01-02T13:00:00Z,30.437,0.37,29.175,0.05,0.0,0.069,0.0,0.0,0.015,0.005,0.0,0.035,0.0,0.0,0.0,0.0,0.004,0.192,26.03,3.144,0.0,4.73114,4.73114,0.43371,0.43371,4.29744,0.0586,0.0,0.08052,0.0,0.0,0.01706,0.00626,0.0,0.04113,0.0,0.0,0.0,0.0,0.00505,0.22508,3.83428,0.46315,0.0,0.0,0.0,2.643,1.042,21.059,21.059,0.0,2.293,0.437,0.0,0.0,70.0,70.0,75.0,258.611,0.0,0.0,15.8,14.788,84.0,18.343,0.0,0.0
2007-01-02T09:00:00,2007-01-02T09:00:00,2007-01-02T14:00:00Z,27.939,0.628,25.797,0.05,0.0,0.069,0.0,0.0,0.077,0.005,0.0,0.036,0.122,0.0,0.0,0.0,0.006,0.262,24.301,1.496,0.0,4.35974,4.35974,0.55985,0.55985,3.79989,0.04459,0.0,0.06127,0.0,0.0,0.06889,0.00463,0.0,0.03208,0.10905,0.0,0.0,0.0,0.00547,0.23388,3.57959,0.2203,0.0,0.0,0.943,0.0,0.0,19.676,19.676,0.0,0.587,0.438,0.0,0.0,70.0,70.0,75.0,242.558,0.0,0.0,15.8,14.787,84.0,16.106,0.0,0.0
2007-01-02T10:00:00,2007-01-02T10:00:00,2007-01-02T15:00:00Z,32.014,0.825,29.2,0.05,0.0,0.069,0.0,0.0,0.079,0.004,0.0,0.036,0.319,0.0,0.0,0.0,0.005,0.262,27.709,1.491,0.0,4.92685,4.92685,0.62571,0.62571,4.30114,0.03793,0.0,0.05212,0.0,0.0,0.06018,0.00334,0.0,0.02729,0.24222,0.0,0.0,0.0,0.00368,0.19896,4.08159,0.21956,0.0,0.0,0.757,0.0,0.0,22.402,22.402,0.0,0.472,0.438,0.0,0.0,70.0,70.0,75.0,288.811,0.0,0.0,15.8,14.786,84.0,21.922,12.046,0.0
2007-01-02T11:00:00,2007-01-02T11:00:00,2007-01-02T16:00:00Z,28.029,0.443,26.519,0.05,0.0,0.069,0.0,0.0,0.015,0.003,0.0,0.035,0.074,0.0,0.0,0.0,0.004,0.192,26.519,0.0,0.0,4.23773,4.23773,0.33145,0.33145,3.90629,0.03745,0.0,0.05145,0.0,0.0,0.0109,0.00259,0.0,0.02628,0.05572,0.0,0.0,0.0,0.00323,0.14383,3.90629,0.0,0.0,0.0,0.0,0.0,0.0,21.45,21.45,0.0,0.0,0.432,0.0,0.0,70.0,70.0,75.0,267.479,0.0,0.0,15.8,15.294,92.0,19.461,19.02,0.0
2007-01-02T12:00:00,2007-01-02T12:00:00,2007-01-02T17:00:00Z,27.255,0.367,26.002,0.05,0.0,0.069,0.0,0.0,0.015,0.002,0.0,0.035,0.0,0.0,0.0,0.0,0.004,0.192,24.531,1.471,0.0,4.10399,4.10399,0.27386,0.27386,3.83013,0.0373,0.0,0.05126,0.0,0.0,0.01086,0.00176,0.0,0.02618,0.0,0.0,0.0,0.0,0.00322,0.14328,3.61346,0.21667,0.0,0.0,0.0,0.0,0.0,19.859,19.859,0.0,0.0,0.44,0.0,0.0,70.0,70.0,75.0,261.201,0.0,0.0,19.4,18.248,84.0,19.461,21.873,0.0
2007-01-02T13:00:00,2007-01-02T13:00:00,2007-01-02T18:00:00Z,27.634,0.395,26.287,0.05,0.0,0.069,0.0,0.0,0.015,0.002,0.0,0.037,0.0,0.0,0.0,0.026,0.004,0.192,22.142,1.504,2.641,4.16539,4.16539,0.29338,0.29338,3.87201,0.03716,0.0,0.05106,0.0,0.0,0.01082,0.0014,0.0,0.02738,0.0,0.0,0.0,0.01962,0.0032,0.14273,3.26154,0.22152,0.38895,0.0,0.0,0.914,0.36,17.948,17.948,0.0,0.794,0.437,0.0,0.0,70.0,70.0,75.0,266.776,0.0,0.0,23.0,21.125,77.0,20.804,23.141,0.0
