Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Heating Heat Pump Backup Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Garage,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Dishwasher,End Use: Electricity: Clothes Washer,End Use: Electricity: Clothes Dryer,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,End Use: Natural Gas: Heating Heat Pump Backup,End Use: Natural Gas: Hot Water,End Use: Natural Gas: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Heat Pump Backup Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Garage,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Dishwasher,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Washer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Heating Heat Pump Backup,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Range/Oven,Hot Water: Clothes Washer,Hot Water: Dishwasher,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Heating: Heat Pump Backup,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Attic - Vented,Temperature: Conditioned Space,Temperature: Garage,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
,,,kBtu,kWh,kBtu,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kBtu,kBtu,kBtu,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,gal,gal,gal,gal,kBtu,kBtu,kBtu,kBtu,kBtu,hr,hr,F,F,F,F,F,cfm,cfm,cfm,F,F,%,mph,Btu/(hr*ft^2),Btu/(hr*ft^2)
2007-01-01T01:00:00,2007-01-01T01:00:00,2007-01-01T06:00:00Z,37.265,0.494,35.579,0.05,0.0,0.147,0.0,0.0,0.025,0.001,0.01,0.0,0.035,0.0,0.0,0.0,0.0,0.004,0.221,35.579,0.0,0.0,5.81221,5.81221,0.57139,0.57139,5.24082,0.05783,0.0,0.17,0.0,0.0,0.02907,0.00068,0.01207,0.0,0.04059,0.0,0.0,0.0,0.0,0.00499,0.25617,5.24082,0.0,0.0,0.0,0.0,0.519,0.199,28.965,28.965,0.0,0.448,0.454,0.0,0.0,12.817,68.0,38.156,68.0,72.0,177.016,0.0,0.0,10.4,8.787,69.0,10.29,0.0,0.0
2007-01-01T02:00:00,2007-01-01T02:00:00,2007-01-01T07:00:00Z,39.936,0.493,38.254,0.05,0.0,0.147,0.0,0.0,0.025,0.001,0.01,0.0,0.034,0.0,0.0,0.0,0.0,0.004,0.221,36.782,1.472,0.0,6.1971,6.1971,0.56233,0.56233,5.63477,0.05701,0.0,0.1676,0.0,0.0,0.02866,0.00067,0.0119,0.0,0.03901,0.0,0.0,0.0,0.0,0.00492,0.25256,5.41793,0.21684,0.0,0.0,0.0,0.0,0.0,29.927,29.927,0.0,0.0,0.451,0.0,0.0,11.229,68.0,37.922,68.0,72.0,177.016,0.0,0.0,10.4,8.787,69.0,10.29,0.0,0.0
2007-01-01T03:00:00,2007-01-01T03:00:00,2007-01-01T08:00:00Z,39.978,0.492,38.298,0.05,0.0,0.147,0.0,0.0,0.025,0.001,0.01,0.0,0.033,0.0,0.0,0.0,0.0,0.004,0.221,38.298,0.0,0.0,6.20218,6.20218,0.5609,0.5609,5.64128,0.05697,0.0,0.16747,0.0,0.0,0.02864,0.00067,0.01189,0.0,0.03798,0.0,0.0,0.0,0.0,0.00491,0.25236,5.64128,0.0,0.0,0.0,0.0,0.0,0.0,31.14,31.14,0.0,0.0,0.454,0.0,0.0,9.667,68.0,37.566,68.0,72.0,177.204,0.0,0.0,8.6,7.44,76.0,9.171,0.0,0.0
2007-01-01T04:00:00,2007-01-01T04:00:00,2007-01-01T09:00:00Z,41.465,0.491,39.788,0.05,0.0,0.147,0.0,0.0,0.025,0.001,0.01,0.0,0.032,0.0,0.0,0.0,0.0,0.004,0.221,39.788,0.0,0.0,6.42432,6.42432,0.56358,0.56358,5.86074,0.05734,0.0,0.16858,0.0,0.0,0.02882,0.00068,0.01197,0.0,0.03723,0.0,0.0,0.0,0.0,0.00495,0.25402,5.86074,0.0,0.0,0.0,0.0,0.0,0.0,32.332,32.332,0.0,0.0,0.443,0.0,0.0,7.801,68.0,37.222,68.0,72.0,177.942,0.0,0.0,6.8,5.721,76.0,8.053,0.0,0.0
2007-01-01T05:00:00,2007-01-01T05:00:00,2007-01-01T10:00:00Z,44.224,0.491,42.55,0.05,0.0,0.147,0.0,0.0,0.025,0.001,0.01,0.0,0.032,0.0,0.0,0.0,0.0,0.004,0.221,41.078,1.472,0.0,6.83333,6.83333,0.56571,0.56571,6.26762,0.05766,0.0,0.16952,0.0,0.0,0.02898,0.00068,0.01204,0.0,0.03642,0.0,0.0,0.0,0.0,0.00497,0.25544,6.05075,0.21687,0.0,0.0,0.0,0.0,0.0,33.364,33.364,0.0,0.0,0.459,0.0,0.0,6.809,68.0,36.903,68.0,72.0,183.226,0.0,0.0,6.8,5.722,76.0,10.29,0.0,0.0
2007-01-01T06:00:00,2007-01-01T06:00:00,2007-01-01T11:00:00Z,46.366,0.489,44.699,0.05,0.0,0.147,0.0,0.0,0.025,0.001,0.008,0.0,0.032,0.0,0.0,0.0,0.0,0.004,0.221,41.589,3.11,0.0,7.15713,7.15713,0.57294,0.57294,6.58418,0.05864,0.0,0.1724,0.0,0.0,0.02948,0.00069,0.00985,0.0,0.03704,0.0,0.0,0.0,0.0,0.00506,0.25978,6.12609,0.45809,0.0,0.0,0.0,2.337,0.898,33.773,33.773,0.0,2.013,0.451,0.0,0.0,6.24,68.0,36.69,68.0,72.0,180.346,0.0,0.0,6.8,5.723,76.0,9.171,0.0,0.0
2007-01-01T07:00:00,2007-01-01T07:00:00,2007-01-01T12:00:00Z,45.752,0.654,43.522,0.05,0.0,0.147,0.0,0.0,0.103,0.002,0.008,0.0,0.033,0.0,0.0,0.0,0.028,0.007,0.276,40.772,0.0,2.75,7.18818,7.18818,0.77742,0.77742,6.41076,0.05946,0.0,0.1748,0.0,0.0,0.12199,0.00286,0.00945,0.0,0.03965,0.0,0.0,0.0,0.0327,0.00855,0.32797,6.00566,0.0,0.4051,0.0,0.0,0.0,0.0,33.119,33.119,0.0,0.0,0.447,0.0,0.0,4.892,68.0,36.473,68.0,72.0,177.693,0.0,0.0,5.0,4.0,76.0,5.816,0.0,0.0
2007-01-01T08:00:00,2007-01-01T08:00:00,2007-01-01T13:00:00Z,46.669,0.675,44.367,0.05,0.0,0.147,0.0,0.0,0.126,0.003,0.008,0.0,0.035,0.0,0.0,0.0,0.0,0.008,0.298,42.894,1.472,0.0,7.32599,7.32599,0.79081,0.79081,6.53519,0.0586,0.0,0.17227,0.0,0.0,0.14788,0.00347,0.00904,0.0,0.04113,0.0,0.0,0.0,0.0,0.00895,0.34947,6.31835,0.21684,0.0,0.0,0.0,0.0,0.0,34.817,34.817,0.0,0.0,0.452,0.0,0.0,2.189,68.0,36.227,68.0,72.0,178.324,0.0,0.0,3.2,2.545,83.0,0.0,0.0,0.0
2007-01-01T09:00:00,2007-01-01T09:00:00,2007-01-01T14:00:00Z,43.898,0.686,41.559,0.05,0.0,0.147,0.0,0.0,0.133,0.003,0.007,0.0,0.036,0.0,0.0,0.0,0.0,0.006,0.302,41.559,0.0,0.0,6.73304,6.73304,0.61135,0.61135,6.12169,0.04459,0.0,0.13108,0.0,0.0,0.11893,0.00279,0.00668,0.0,0.03208,0.0,0.0,0.0,0.0,0.00547,0.26973,6.12169,0.0,0.0,0.0,0.0,0.0,0.0,33.749,33.749,0.0,0.0,0.453,0.0,0.0,1.706,68.0,36.26,68.0,72.0,171.821,0.0,0.0,6.8,5.725,76.0,0.0,0.0,0.0
2007-01-01T10:00:00,2007-01-01T10:00:00,2007-01-01T15:00:00Z,43.969,0.687,41.626,0.05,0.0,0.147,0.0,0.0,0.137,0.003,0.006,0.0,0.036,0.0,0.0,0.0,0.0,0.005,0.302,40.154,1.472,0.0,6.6525,6.6525,0.52101,0.52101,6.13148,0.03793,0.0,0.11151,0.0,0.0,0.10389,0.00244,0.00482,0.0,0.02729,0.0,0.0,0.0,0.0,0.00368,0.22946,5.91468,0.21681,0.0,0.0,0.0,0.0,0.0,32.625,32.625,0.0,0.0,0.443,0.0,0.0,6.988,68.0,36.505,68.0,72.0,169.17,0.0,0.0,8.6,7.445,76.0,3.355,33.285,64.034
2007-01-01T11:00:00,2007-01-01T11:00:00,2007-01-01T16:00:00Z,42.587,0.681,40.263,0.05,0.0,0.147,0.0,0.0,0.133,0.003,0.005,0.0,0.035,0.0,0.0,0.0,0.0,0.005,0.302,37.135,3.129,0.0,6.44082,6.44082,0.51001,0.51001,5.93081,0.03745,0.0,0.11008,0.0,0.0,0.09987,0.00234,0.00374,0.0,0.02628,0.0,0.0,0.0,0.0,0.00372,0.22652,5.46995,0.46086,0.0,0.0,0.0,2.596,0.997,30.209,30.209,0.0,2.238,0.452,0.0,0.0,14.586,68.0,37.351,68.0,72.0,159.09,0.0,0.0,14.0,11.861,64.0,3.355,54.524,37.089
2007-01-01T12:00:00,2007-01-01T12:00:00,2007-01-01T17:00:00Z,37.466,0.68,35.147,0.05,0.0,0.147,0.0,0.0,0.129,0.003,0.003,0.0,0.035,0.0,0.0,0.0,0.0,0.005,0.307,35.147,0.0,0.0,5.68418,5.68418,0.50699,0.50699,5.17719,0.0373,0.0,0.10966,0.0,0.0,0.09605,0.00225,0.00254,0.0,0.02618,0.0,0.0,0.0,0.0,0.00379,0.22921,5.17719,0.0,0.0,0.0,0.0,0.0,0.0,28.619,28.619,0.0,0.0,0.453,0.0,0.0,21.415,68.0,38.25,68.0,72.0,156.638,0.0,0.0,15.8,13.515,64.0,4.698,64.668,40.576
2007-01-01T13:00:00,2007-01-01T13:00:00,2007-01-01T18:00:00Z,42.141,0.904,39.055,0.05,0.0,0.147,0.0,0.0,0.126,0.003,0.003,0.0,0.037,0.223,0.0,0.0,0.0,0.005,0.312,36.015,3.04,0.0,6.42488,6.42488,0.67207,0.67207,5.75281,0.03716,0.0,0.10924,0.0,0.0,0.09339,0.00219,0.00202,0.0,0.02738,0.16548,0.0,0.0,0.0,0.00369,0.23152,5.30496,0.44784,0.0,0.0,1.916,0.0,0.0,29.313,29.313,0.0,1.188,0.449,0.0,0.0,21.388,68.0,38.654,68.0,72.0,176.294,0.0,0.0,15.8,13.901,70.0,12.751,59.913,7.608
2007-01-01T14:00:00,2007-01-01T14:00:00,2007-01-01T19:00:00Z,38.356,0.834,35.511,0.05,0.0,0.147,0.0,0.0,0.025,0.001,0.002,0.0,0.037,0.346,0.0,0.0,0.0,0.004,0.221,32.402,3.11,0.0,5.84484,5.84484,0.61403,0.61403,5.23081,0.03683,0.0,0.10827,0.0,0.0,0.01851,0.00043,0.00184,0.0,0.02714,0.25468,0.0,0.0,0.0,0.00318,0.16315,4.77276,0.45805,0.0,0.0,1.082,1.562,0.6,26.423,26.423,0.0,2.018,0.451,0.0,0.0,25.121,68.0,39.197,68.0,72.0,152.742,0.0,0.0,19.4,16.437,59.0,6.935,64.985,37.723
2007-01-01T15:00:00,2007-01-01T15:00:00,2007-01-01T20:00:00Z,33.274,0.488,31.609,0.05,0.0,0.147,0.0,0.0,0.025,0.001,0.002,0.0,0.037,0.0,0.0,0.0,0.0,0.004,0.221,31.609,0.0,0.0,5.01617,5.01617,0.3601,0.3601,4.65607,0.03691,0.0,0.1085,0.0,0.0,0.01855,0.00044,0.00184,0.0,0.0272,0.0,0.0,0.0,0.0,0.00318,0.16349,4.65607,0.0,0.0,0.0,0.0,0.0,0.0,25.789,25.789,0.0,0.0,0.458,0.0,0.0,26.887,68.0,39.672,68.0,72.0,150.988,0.0,0.0,19.4,16.067,54.0,5.816,57.06,46.599
2007-01-01T16:00:00,2007-01-01T16:00:00,2007-01-01T21:00:00Z,39.868,0.691,37.511,0.05,0.0,0.147,0.0,0.0,0.13,0.003,0.003,0.0,0.036,0.0,0.0,0.0,0.0,0.006,0.316,32.933,4.578,0.0,6.06626,6.06626,0.54086,0.54086,5.52539,0.03915,0.0,0.11511,0.0,0.0,0.10162,0.00239,0.00213,0.0,0.02817,0.0,0.0,0.0,0.0,0.00462,0.24768,4.85105,0.67434,0.0,0.0,0.0,3.131,1.203,26.848,26.848,0.0,2.69,0.45,0.0,0.0,24.229,68.0,39.761,68.0,72.0,168.028,0.0,0.0,17.6,14.402,53.0,11.408,35.504,25.36
2007-01-01T17:00:00,2007-01-01T17:00:00,2007-01-01T22:00:00Z,36.476,0.749,33.92,0.05,0.0,0.147,0.0,0.0,0.147,0.003,0.004,0.0,0.039,0.0,0.0,0.0,0.028,0.007,0.325,31.004,0.166,2.75,5.79443,5.79443,0.79802,0.79802,4.9964,0.05326,0.0,0.15659,0.0,0.0,0.15627,0.00367,0.00459,0.0,0.04112,0.0,0.0,0.0,0.0293,0.00716,0.34606,4.56691,0.02439,0.4051,0.0,0.0,0.0,0.0,25.305,25.305,0.0,0.0,0.459,0.0,0.0,22.045,68.0,39.766,68.0,72.0,161.059,0.0,0.0,17.6,14.749,58.0,9.171,11.412,4.755
2007-01-01T18:00:00,2007-01-01T18:00:00,2007-01-01T23:00:00Z,41.849,1.108,38.068,0.05,0.0,0.147,0.0,0.0,0.346,0.008,0.008,0.03,0.042,0.0,0.0,0.0,0.0,0.012,0.464,34.978,3.091,0.0,6.93893,6.93893,1.3315,1.3315,5.60743,0.06008,0.0,0.17661,0.0,0.0,0.41599,0.00976,0.01009,0.03605,0.0506,0.0,0.0,0.0,0.0,0.01488,0.55744,5.15219,0.45524,0.0,0.0,0.0,2.078,0.798,28.484,28.484,0.0,1.787,0.451,0.0,0.0,19.154,68.0,39.485,68.0,72.0,98.091,99.99,0.0,15.8,13.517,64.0,6.935,0.0,0.0
2007-01-01T19:00:00,2007-01-01T19:00:00,2007-01-02T00:00:00Z,40.295,1.513,35.131,0.05,0.0,0.147,0.0,0.0,0.452,0.011,0.011,0.0,0.044,0.311,0.0,0.0,0.0,0.015,0.473,32.044,3.087,0.0,6.98377,6.98377,1.80893,1.80893,5.17484,0.05977,0.0,0.17571,0.0,0.0,0.54077,0.01269,0.01329,0.0,0.05244,0.37127,0.0,0.0,0.0,0.0176,0.5654,4.72006,0.45478,0.0,0.0,2.822,0.0,0.0,26.137,26.137,0.0,1.753,0.45,0.0,0.0,17.138,68.0,39.141,68.0,72.0,161.707,0.0,0.0,15.8,13.127,58.0,8.053,0.0,0.0
2007-01-01T20:00:00,2007-01-01T20:00:00,2007-01-02T01:00:00Z,38.68,1.499,33.567,0.05,0.0,0.147,0.0,0.0,0.513,0.012,0.015,0.0,0.042,0.258,0.0,0.0,0.0,0.016,0.446,32.06,1.507,0.0,6.71795,6.71795,1.77354,1.77354,4.94441,0.05917,0.0,0.17396,0.0,0.0,0.60701,0.01425,0.01746,0.0,0.04984,0.30513,0.0,0.0,0.0,0.01853,0.5282,4.7224,0.22202,0.0,0.0,0.0,1.039,0.399,26.149,26.149,0.0,0.895,0.452,0.0,0.0,16.992,68.0,38.961,68.0,72.0,164.278,0.0,0.0,17.6,14.751,58.0,10.29,0.0,0.0
2007-01-01T21:00:00,2007-01-01T21:00:00,2007-01-02T02:00:00Z,42.516,1.178,38.496,0.05,0.0,0.147,0.0,0.0,0.472,0.011,0.021,0.0,0.041,0.0,0.0,0.0,0.0,0.017,0.419,33.616,4.88,0.0,7.06054,7.06054,1.39009,1.39009,5.67045,0.059,0.0,0.17344,0.0,0.0,0.55739,0.01308,0.02437,0.0,0.04865,0.0,0.0,0.0,0.0,0.01958,0.49459,4.95159,0.71886,0.0,0.0,0.0,4.161,1.598,27.394,27.394,0.0,3.583,0.451,0.0,0.0,17.329,68.0,38.831,68.0,72.0,173.231,0.0,0.0,17.6,14.751,58.0,12.751,0.0,0.0
2007-01-01T22:00:00,2007-01-01T22:00:00,2007-01-02T03:00:00Z,42.564,1.056,38.959,0.05,0.0,0.147,0.0,0.0,0.369,0.009,0.024,0.0,0.04,0.0,0.0,0.0,0.0,0.016,0.402,35.847,3.112,0.0,6.99483,6.99483,1.25612,1.25612,5.73871,0.05946,0.0,0.1748,0.0,0.0,0.43855,0.01029,0.02834,0.0,0.04799,0.0,0.0,0.0,0.0,0.01918,0.47751,5.28032,0.45839,0.0,0.0,0.0,2.36,0.906,29.179,29.179,0.0,2.031,0.451,0.0,0.0,17.578,68.0,38.649,68.0,72.0,195.944,0.0,0.0,17.6,14.751,58.0,17.224,0.0,0.0
2007-01-01T23:00:00,2007-01-01T23:00:00,2007-01-02T04:00:00Z,41.803,0.73,39.313,0.05,0.0,0.147,0.0,0.0,0.171,0.004,0.021,0.0,0.039,0.0,0.0,0.0,0.0,0.009,0.289,36.241,3.072,0.0,6.66265,6.66265,0.87183,0.87183,5.79083,0.05973,0.0,0.17561,0.0,0.0,0.20467,0.0048,0.02467,0.0,0.04612,0.0,0.0,0.0,0.0,0.0108,0.34542,5.33828,0.45255,0.0,0.0,0.0,1.826,0.701,29.494,29.494,0.0,1.571,0.45,0.0,0.0,16.699,68.0,38.54,68.0,72.0,181.128,0.0,0.0,15.8,13.515,64.0,13.869,0.0,0.0
2007-01-02T00:00:00,2007-01-02T00:00:00,2007-01-02T05:00:00Z,47.208,0.634,45.043,0.05,0.0,0.147,0.0,0.0,0.076,0.002,0.014,0.03,0.036,0.0,0.0,0.0,0.0,0.008,0.272,40.149,4.894,0.0,7.38387,7.38387,0.74902,0.74902,6.63485,0.05903,0.0,0.17353,0.0,0.0,0.08962,0.0021,0.01688,0.03542,0.04247,0.0,0.0,0.0,0.0,0.00943,0.32054,5.914,0.72086,0.0,0.0,0.0,4.271,1.64,32.621,32.621,0.0,3.677,0.451,0.0,0.0,16.347,68.0,38.4,68.0,72.0,121.388,99.99,0.0,15.8,13.513,64.0,14.987,0.0,0.0
2007-01-02T01:00:00,2007-01-02T01:00:00,2007-01-02T06:00:00Z,43.738,0.494,42.052,0.05,0.0,0.147,0.0,0.0,0.025,0.001,0.01,0.0,0.035,0.0,0.0,0.0,0.0,0.004,0.221,38.921,3.131,0.0,6.76563,6.76563,0.57139,0.57139,6.19423,0.05783,0.0,0.17,0.0,0.0,0.02907,0.00068,0.01207,0.0,0.04059,0.0,0.0,0.0,0.0,0.00499,0.25617,5.73305,0.46118,0.0,0.0,0.0,2.604,1.0,31.638,31.638,0.0,2.244,0.45,0.0,0.0,16.205,68.0,38.214,68.0,72.0,198.657,0.0,0.0,15.8,13.512,64.0,17.224,0.0,0.0
2007-01-02T02:00:00,2007-01-02T02:00:00,2007-01-02T07:00:00Z,41.762,0.493,40.079,0.05,0.0,0.147,0.0,0.0,0.025,0.001,0.01,0.0,0.034,0.0,0.0,0.0,0.0,0.004,0.221,38.607,1.472,0.0,6.46603,6.46603,0.56233,0.56233,5.9037,0.05701,0.0,0.1676,0.0,0.0,0.02866,0.00067,0.0119,0.0,0.03901,0.0,0.0,0.0,0.0,0.00492,0.25256,5.68686,0.21684,0.0,0.0,0.0,0.0,0.0,31.387,31.387,0.0,0.0,0.45,0.0,0.0,16.128,68.0,38.142,68.0,72.0,192.325,0.0,0.0,15.8,13.51,64.0,16.106,0.0,0.0
2007-01-02T03:00:00,2007-01-02T03:00:00,2007-01-02T08:00:00Z,38.884,0.526,37.088,0.05,0.0,0.147,0.0,0.0,0.025,0.001,0.01,0.0,0.033,0.0,0.0,0.0,0.0,0.006,0.253,37.088,0.0,0.0,6.06278,6.06278,0.59974,0.59974,5.46305,0.05697,0.0,0.16747,0.0,0.0,0.02864,0.00067,0.01189,0.0,0.03798,0.0,0.0,0.0,0.0,0.00739,0.28872,5.46305,0.0,0.0,0.0,0.0,0.0,0.0,30.172,30.172,0.0,0.0,0.454,0.0,0.0,16.085,68.0,38.211,68.0,72.0,171.183,0.0,0.0,15.8,14.346,77.0,11.408,0.0,0.0
2007-01-02T04:00:00,2007-01-02T04:00:00,2007-01-02T09:00:00Z,41.098,0.521,39.32,0.05,0.0,0.147,0.0,0.0,0.025,0.001,0.01,0.0,0.032,0.0,0.0,0.0,0.0,0.006,0.249,39.32,0.0,0.0,6.38945,6.38945,0.59763,0.59763,5.79183,0.05734,0.0,0.16858,0.0,0.0,0.02882,0.00068,0.01197,0.0,0.03723,0.0,0.0,0.0,0.0,0.0073,0.2857,5.79183,0.0,0.0,0.0,0.0,0.0,0.0,31.958,31.958,0.0,0.0,0.443,0.0,0.0,15.071,68.0,37.988,68.0,72.0,189.354,0.0,0.0,14.0,13.054,84.0,14.987,0.0,0.0
2007-01-02T05:00:00,2007-01-02T05:00:00,2007-01-02T10:00:00Z,43.676,0.491,42.002,0.05,0.0,0.147,0.0,0.0,0.025,0.001,0.01,0.0,0.032,0.0,0.0,0.0,0.0,0.004,0.221,40.53,1.472,0.0,6.75263,6.75263,0.56571,0.56571,6.18691,0.05766,0.0,0.16952,0.0,0.0,0.02898,0.00068,0.01204,0.0,0.03642,0.0,0.0,0.0,0.0,0.00497,0.25544,5.97005,0.21686,0.0,0.0,0.0,0.0,0.0,32.925,32.925,0.0,0.0,0.458,0.0,0.0,14.672,68.0,37.767,68.0,72.0,201.361,0.0,0.0,14.0,13.052,84.0,17.224,0.0,0.0
2007-01-02T06:00:00,2007-01-02T06:00:00,2007-01-02T11:00:00Z,44.146,0.489,42.48,0.05,0.0,0.147,0.0,0.0,0.025,0.001,0.008,0.0,0.032,0.0,0.0,0.0,0.0,0.004,0.221,40.978,1.502,0.0,6.83019,6.83019,0.57294,0.57294,6.25725,0.05864,0.0,0.1724,0.0,0.0,0.02948,0.00069,0.00985,0.0,0.03704,0.0,0.0,0.0,0.0,0.00506,0.25978,6.03599,0.22126,0.0,0.0,0.0,0.883,0.339,33.284,33.284,0.0,0.762,0.451,0.0,0.0,15.545,68.0,37.708,68.0,72.0,212.696,0.0,0.0,15.8,14.342,77.0,19.461,0.0,0.0
2007-01-02T07:00:00,2007-01-02T07:00:00,2007-01-02T12:00:00Z,42.461,0.626,40.324,0.05,0.0,0.147,0.0,0.0,0.103,0.002,0.008,0.0,0.033,0.0,0.0,0.0,0.0,0.007,0.276,38.817,1.508,0.0,6.6845,6.6845,0.74472,0.74472,5.93979,0.05946,0.0,0.1748,0.0,0.0,0.12199,0.00286,0.00945,0.0,0.03965,0.0,0.0,0.0,0.0,0.00855,0.32797,5.7177,0.22209,0.0,0.0,0.0,1.041,0.4,31.555,31.555,0.0,0.897,0.451,0.0,0.0,15.891,68.0,37.826,68.0,72.0,186.476,0.0,0.0,15.8,14.789,84.0,14.987,0.0,0.0
2007-01-02T08:00:00,2007-01-02T08:00:00,2007-01-02T13:00:00Z,47.319,0.491,45.643,0.05,0.0,0.147,0.0,0.0,0.025,0.001,0.008,0.0,0.035,0.0,0.0,0.0,0.0,0.004,0.221,40.899,4.744,0.0,7.29902,7.29902,0.57583,0.57583,6.72319,0.0586,0.0,0.17227,0.0,0.0,0.02946,0.00069,0.00904,0.0,0.04113,0.0,0.0,0.0,0.0,0.00505,0.25959,6.02443,0.69876,0.0,0.0,0.0,3.012,1.157,33.221,33.221,0.0,2.592,0.45,0.0,0.0,16.032,68.0,37.759,68.0,72.0,205.454,0.0,0.0,15.8,14.788,84.0,18.343,0.0,0.0
2007-01-02T09:00:00,2007-01-02T09:00:00,2007-01-02T14:00:00Z,42.098,0.82,39.299,0.05,0.0,0.147,0.0,0.0,0.133,0.003,0.007,0.0,0.036,0.135,0.0,0.0,0.0,0.006,0.302,39.299,0.0,0.0,6.52026,6.52026,0.73149,0.73149,5.78877,0.04459,0.0,0.13108,0.0,0.0,0.11893,0.00279,0.00668,0.0,0.03208,0.12014,0.0,0.0,0.0,0.00547,0.26973,5.78877,0.0,0.0,0.0,1.038,0.0,0.0,31.941,31.941,0.0,0.646,0.451,0.0,0.0,16.119,68.0,37.786,68.0,72.0,192.325,0.0,0.0,15.8,14.787,84.0,16.106,0.0,0.0
2007-01-02T10:00:00,2007-01-02T10:00:00,2007-01-02T15:00:00Z,46.864,1.039,43.32,0.05,0.0,0.147,0.0,0.0,0.137,0.003,0.006,0.0,0.036,0.352,0.0,0.0,0.0,0.005,0.302,41.827,1.493,0.0,7.16895,7.16895,0.78786,0.78786,6.38109,0.03793,0.0,0.11151,0.0,0.0,0.10389,0.00244,0.00482,0.0,0.02729,0.26684,0.0,0.0,0.0,0.00368,0.22946,6.16118,0.21991,0.0,0.0,0.834,0.0,0.0,33.964,33.964,0.0,0.52,0.453,0.0,0.0,16.387,68.0,37.635,68.0,72.0,230.093,0.0,0.0,15.8,14.786,84.0,21.922,12.046,0.0
2007-01-02T11:00:00,2007-01-02T11:00:00,2007-01-02T16:00:00Z,44.44,0.571,42.493,0.05,0.0,0.147,0.0,0.0,0.025,0.001,0.005,0.0,0.035,0.082,0.0,0.0,0.0,0.004,0.221,41.021,1.472,0.0,6.68659,6.68659,0.4273,0.4273,6.25928,0.03745,0.0,0.11008,0.0,0.0,0.01882,0.00044,0.00374,0.0,0.02628,0.06138,0.0,0.0,0.0,0.00323,0.16588,6.04244,0.21684,0.0,0.0,0.0,0.0,0.0,33.319,33.319,0.0,0.0,0.452,0.0,0.0,16.826,68.0,37.669,68.0,72.0,212.696,0.0,0.0,15.8,15.294,92.0,19.461,19.02,0.0
