,Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,End Use: Electricity: Heating,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Heating Heat Pump Backup,End Use: Electricity: Heating Heat Pump Backup Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Hot Water,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Dishwasher,End Use: Electricity: Clothes Washer,End Use: Electricity: Clothes Dryer,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Heat Pump Backup,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Heat Pump Backup Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Dishwasher,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Washer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Hot Water: Clothes Washer,Hot Water: Dishwasher,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Heating: Heat Pump Backup,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Conditioned Space,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
1,2007-01-01T01:00:00,2007-01-01T01:00:00,2007-01-01T07:00:00Z,7.192,2.108,0.05,0.0,1.783,0.059,0.0,0.0,0.0,0.032,0.022,0.0,0.04,0.0,0.0,0.0,0.0,0.004,0.117,1.04274,1.04274,1.04274,1.04274,0.02474,0.0,0.8821,0.02914,0.0,0.0,0.0,0.01601,0.0111,0.0,0.01963,0.0,0.0,0.0,0.0,0.00217,0.05784,0.0,0.0,0.0,0.0,6.285,6.285,0.0,0.0,0.125,0.0,0.0,70.0,70.0,70.0,44.912,0.0,0.0,-4.0,-4.897,68.0,4.698,0.0,0.0
2,2007-01-01T02:00:00,2007-01-01T02:00:00,2007-01-01T08:00:00Z,7.769,2.277,0.05,0.0,1.953,0.059,0.0,0.0,0.0,0.032,0.022,0.0,0.039,0.0,0.0,0.0,0.0,0.004,0.117,1.12896,1.12896,1.12896,1.12896,0.02479,0.0,0.96846,0.02921,0.0,0.0,0.0,0.01605,0.01113,0.0,0.01918,0.0,0.0,0.0,0.0,0.00217,0.05797,0.0,0.0,0.0,0.0,6.866,6.866,0.0,0.0,0.123,0.0,0.0,70.0,70.0,70.0,47.603,0.0,0.0,-5.8,-6.651,67.0,10.29,0.0,0.0
3,2007-01-01T03:00:00,2007-01-01T03:00:00,2007-01-01T09:00:00Z,7.73,2.266,0.05,0.0,1.943,0.059,0.0,0.0,0.0,0.032,0.022,0.0,0.038,0.0,0.0,0.0,0.0,0.004,0.117,1.10582,1.10582,1.10582,1.10582,0.02441,0.0,0.94831,0.02875,0.0,0.0,0.0,0.0158,0.01095,0.0,0.0184,0.0,0.0,0.0,0.0,0.00214,0.05707,0.0,0.0,0.0,0.0,6.83,6.83,0.0,0.0,0.122,0.0,0.0,70.0,70.0,70.0,46.14,0.0,0.0,-5.8,-6.804,61.0,6.935,0.0,0.0
4,2007-01-01T04:00:00,2007-01-01T04:00:00,2007-01-01T10:00:00Z,7.889,2.312,0.05,0.0,1.99,0.059,0.0,0.0,0.0,0.032,0.022,0.0,0.037,0.0,0.0,0.0,0.0,0.004,0.117,1.13518,1.13518,1.13518,1.13518,0.02455,0.0,0.97722,0.02892,0.0,0.0,0.0,0.01589,0.01102,0.0,0.01802,0.0,0.0,0.0,0.0,0.00215,0.0574,0.0,0.0,0.0,0.0,6.992,6.992,0.0,0.0,0.121,0.0,0.0,70.0,70.0,70.0,46.533,0.0,0.0,-5.8,-6.804,61.0,8.053,0.0,0.0
5,2007-01-01T05:00:00,2007-01-01T05:00:00,2007-01-01T11:00:00Z,7.99,2.342,0.05,0.0,2.021,0.059,0.0,0.0,0.0,0.032,0.022,0.0,0.036,0.0,0.0,0.0,0.0,0.004,0.117,1.12588,1.12588,1.12588,1.12588,0.02404,0.0,0.97166,0.02832,0.0,0.0,0.0,0.01556,0.01079,0.0,0.01717,0.0,0.0,0.0,0.0,0.00211,0.05622,0.0,0.0,0.0,0.0,7.096,7.096,0.0,0.0,0.12,0.0,0.0,70.0,70.0,70.0,46.533,0.0,0.0,-5.8,-6.649,67.0,8.053,0.0,0.0
6,2007-01-01T06:00:00,2007-01-01T06:00:00,2007-01-01T12:00:00Z,7.962,2.333,0.05,0.0,2.017,0.059,0.0,0.0,0.0,0.032,0.018,0.0,0.036,0.0,0.0,0.0,0.0,0.004,0.117,1.07357,1.07357,1.07357,1.07357,0.02301,0.0,0.92802,0.0271,0.0,0.0,0.0,0.01489,0.00831,0.0,0.01643,0.0,0.0,0.0,0.0,0.00202,0.0538,0.0,0.0,0.0,0.0,7.083,7.083,0.0,0.0,0.119,0.0,0.0,70.0,70.0,70.0,45.835,0.0,0.0,-5.8,-6.443,75.0,5.816,0.0,0.0
7,2007-01-01T07:00:00,2007-01-01T07:00:00,2007-01-01T13:00:00Z,10.397,3.047,0.05,0.0,1.916,0.059,0.0,0.0,0.551,0.232,0.017,0.0,0.038,0.0,0.0,0.0,0.0,0.01,0.174,1.4026,1.4026,1.4026,1.4026,0.02302,0.0,0.88185,0.02712,0.0,0.0,0.25372,0.10677,0.00786,0.0,0.01735,0.0,0.0,0.0,0.0,0.0047,0.08021,0.0,0.0,1.771,0.633,6.738,6.738,0.0,1.66,0.121,0.0,0.0,70.0,70.0,70.0,45.85,0.0,0.0,-4.0,-4.896,68.0,8.053,0.0,0.0
8,2007-01-01T08:00:00,2007-01-01T08:00:00,2007-01-01T14:00:00Z,7.769,2.277,0.05,0.0,1.958,0.059,0.0,0.0,0.0,0.032,0.017,0.0,0.04,0.0,0.0,0.0,0.0,0.004,0.117,0.99741,0.99741,0.99741,0.99741,0.0219,0.0,0.85774,0.02581,0.0,0.0,0.0,0.01418,0.00727,0.0,0.01738,0.0,0.0,0.0,0.0,0.00192,0.05122,0.0,0.0,0.0,0.0,6.882,6.882,0.0,0.0,0.118,0.0,0.0,70.0,70.0,70.0,44.441,0.0,0.0,-2.2,-3.355,62.0,5.816,0.0,0.0
9,2007-01-01T09:00:00,2007-01-01T09:00:00,2007-01-01T15:00:00Z,8.831,2.588,0.05,0.0,2.032,0.059,0.0,0.0,0.237,0.032,0.016,0.0,0.041,0.0,0.0,0.0,0.0,0.004,0.117,0.80453,0.80453,0.80453,0.80453,0.01554,0.0,0.63162,0.01831,0.0,0.0,0.07364,0.01006,0.005,0.0,0.01264,0.0,0.0,0.0,0.0,0.00136,0.03634,0.0,0.0,0.0,0.0,7.134,7.134,0.0,0.0,0.122,0.0,0.0,70.0,70.0,70.0,45.661,0.0,0.0,-2.2,-3.355,62.0,9.171,0.0,0.0
10,2007-01-01T10:00:00,2007-01-01T10:00:00,2007-01-01T16:00:00Z,7.722,2.263,0.05,0.0,1.946,0.059,0.0,0.0,0.0,0.032,0.014,0.0,0.041,0.0,0.0,0.0,0.0,0.004,0.117,0.62564,0.62564,0.62564,0.62564,0.01382,0.0,0.53803,0.01629,0.0,0.0,0.0,0.00895,0.00378,0.0,0.01124,0.0,0.0,0.0,0.0,0.00121,0.03232,0.0,0.0,0.0,0.0,6.841,6.709,0.0,0.0,0.124,0.0,0.0,70.0,70.0,70.0,44.467,0.0,0.0,-0.4,-1.652,62.0,8.053,23.775,183.542
11,2007-01-01T11:00:00,2007-01-01T11:00:00,2007-01-01T17:00:00Z,5.422,1.589,0.669,0.039,0.657,0.02,0.0,0.0,0.0,0.032,0.011,0.0,0.04,0.0,0.0,0.0,0.0,0.004,0.117,0.41897,0.41897,0.41897,0.41897,0.17632,0.01021,0.1733,0.00532,0.0,0.0,0.0,0.00853,0.00283,0.0,0.01046,0.0,0.0,0.0,0.0,0.00116,0.03083,0.0,0.0,0.441,0.158,6.746,2.302,0.0,0.413,0.121,0.0,0.0,70.0,70.0,70.0,44.903,0.0,0.0,1.4,0.043,62.0,10.29,23.141,227.288
12,2007-01-01T12:00:00,2007-01-01T12:00:00,2007-01-01T18:00:00Z,5.818,1.705,0.664,0.042,0.545,0.017,0.0,0.0,0.237,0.032,0.007,0.0,0.04,0.0,0.0,0.0,0.0,0.004,0.117,0.43791,0.43791,0.43791,0.43791,0.1705,0.01066,0.13991,0.00447,0.0,0.0,0.06084,0.00831,0.00188,0.0,0.01019,0.0,0.0,0.0,0.0,0.00113,0.03003,0.0,0.0,0.0,0.0,6.492,1.905,0.0,0.0,0.12,0.0,0.0,70.0,70.0,70.0,44.215,0.0,0.0,3.2,1.499,56.0,10.29,19.654,257.72
13,2007-01-01T13:00:00,2007-01-01T13:00:00,2007-01-01T19:00:00Z,4.507,1.321,0.658,0.045,0.402,0.014,0.0,0.0,0.0,0.032,0.006,0.0,0.042,0.0,0.0,0.0,0.0,0.004,0.117,0.32612,0.32612,0.32612,0.32612,0.16255,0.01117,0.09935,0.00337,0.0,0.0,0.0,0.00799,0.00145,0.0,0.01029,0.0,0.0,0.0,0.0,0.00108,0.02887,0.0,0.0,0.0,0.0,6.123,1.419,0.0,0.0,0.124,0.0,0.0,70.0,70.0,70.0,42.884,0.0,0.0,5.0,2.952,51.0,9.171,37.723,218.412
14,2007-01-01T14:00:00,2007-01-01T14:00:00,2007-01-01T20:00:00Z,4.478,1.312,0.658,0.045,0.394,0.013,0.0,0.0,0.0,0.032,0.005,0.0,0.042,0.0,0.0,0.0,0.0,0.004,0.117,0.31736,0.31736,0.31736,0.31736,0.15921,0.01099,0.09537,0.00325,0.0,0.0,0.0,0.00783,0.0013,0.0,0.01007,0.0,0.0,0.0,0.0,0.00106,0.02828,0.0,0.0,0.0,0.0,6.095,1.378,0.0,0.0,0.123,0.0,0.0,70.0,70.0,70.0,43.523,0.0,0.0,5.0,2.952,51.0,10.29,47.867,61.815
15,2007-01-01T15:00:00,2007-01-01T15:00:00,2007-01-01T21:00:00Z,4.017,1.177,0.654,0.049,0.264,0.01,0.0,0.0,0.0,0.032,0.005,0.0,0.042,0.0,0.0,0.0,0.0,0.004,0.117,0.29198,0.29198,0.29198,0.29198,0.16219,0.01225,0.06541,0.00236,0.0,0.0,0.0,0.00803,0.00133,0.0,0.01033,0.0,0.0,0.0,0.0,0.00109,0.029,0.0,0.0,0.0,0.0,5.766,0.931,0.0,0.0,0.122,0.0,0.0,70.0,70.0,70.0,41.633,0.0,0.0,6.8,4.412,47.0,8.053,27.262,0.0
16,2007-01-01T16:00:00,2007-01-01T16:00:00,2007-01-01T22:00:00Z,3.959,1.16,0.654,0.05,0.247,0.009,0.0,0.0,0.0,0.032,0.006,0.0,0.041,0.0,0.0,0.0,0.0,0.004,0.117,0.33535,0.33535,0.33535,0.33535,0.189,0.01442,0.07146,0.00261,0.0,0.0,0.0,0.00936,0.00169,0.0,0.01175,0.0,0.0,0.0,0.0,0.00127,0.03379,0.0,0.0,0.0,0.0,5.71,0.851,0.0,0.0,0.121,0.0,0.0,70.0,70.0,70.0,41.633,0.0,0.0,6.8,4.411,47.0,8.053,17.752,32.651
17,2007-01-01T17:00:00,2007-01-01T17:00:00,2007-01-01T23:00:00Z,5.162,1.513,0.654,0.057,0.054,0.002,0.0,0.0,0.0,0.032,0.009,0.0,0.044,0.0,0.0,0.0,0.54,0.004,0.117,0.65243,0.65243,0.65243,0.65243,0.28199,0.02444,0.02329,0.00097,0.0,0.0,0.0,0.01396,0.004,0.0,0.01882,0.0,0.0,0.0,0.23266,0.00189,0.05042,0.0,0.0,0.0,0.0,5.051,0.288,0.0,0.0,0.119,0.0,0.0,70.0,70.0,70.0,42.825,0.0,0.0,6.8,4.64,52.0,10.29,1.585,22.19
18,2007-01-01T18:00:00,2007-01-01T18:00:00,2007-01-02T00:00:00Z,10.364,3.037,0.654,0.029,1.447,0.03,0.0,0.0,0.0,0.525,0.018,0.03,0.048,0.0,0.0,0.0,0.0,0.013,0.245,1.35263,1.35263,1.35263,1.35263,0.29118,0.01274,0.64422,0.01349,0.0,0.0,0.0,0.23373,0.00804,0.01336,0.0212,0.0,0.0,0.0,0.0,0.00561,0.10906,0.0,0.0,0.0,0.0,9.8,4.936,0.0,0.0,0.118,0.0,0.0,70.0,70.0,70.0,12.512,99.99,0.0,6.8,4.867,57.0,9.171,0.0,0.0
19,2007-01-01T19:00:00,2007-01-01T19:00:00,2007-01-02T01:00:00Z,9.185,2.692,0.527,0.034,0.0,0.0,0.0,0.0,0.894,0.641,0.024,0.0,0.05,0.258,0.0,0.0,0.0,0.015,0.25,1.23146,1.23146,1.23146,1.23146,0.24097,0.01538,0.0,0.0,0.0,0.0,0.40884,0.29345,0.01094,0.0,0.02269,0.11813,0.0,0.0,0.0,0.00685,0.11422,0.0,3.506,0.0,0.0,3.927,0.0,0.0,2.422,0.121,0.0,0.0,69.999,70.0,70.0,42.825,0.0,0.0,6.8,5.411,69.0,10.29,0.0,0.0
20,2007-01-01T20:00:00,2007-01-01T20:00:00,2007-01-02T02:00:00Z,6.229,1.826,0.56,0.039,0.0,0.0,0.0,0.0,0.249,0.647,0.032,0.0,0.048,0.0,0.0,0.0,0.0,0.016,0.236,0.78039,0.78039,0.78039,0.78039,0.23944,0.01675,0.0,0.0,0.0,0.0,0.10631,0.27645,0.01356,0.0,0.02035,0.0,0.0,0.0,0.0,0.00681,0.10071,0.0,0.819,0.0,0.0,3.988,0.0,0.0,0.565,0.121,0.0,0.0,69.999,70.0,70.0,42.883,0.0,0.0,5.0,4.295,83.0,9.171,0.0,0.0
21,2007-01-01T21:00:00,2007-01-01T21:00:00,2007-01-02T03:00:00Z,4.861,1.425,0.526,0.034,0.0,0.0,0.0,0.0,0.0,0.535,0.044,0.0,0.047,0.0,0.0,0.0,0.0,0.017,0.221,0.60527,0.60527,0.60527,0.60527,0.22362,0.01439,0.0,0.0,0.0,0.0,0.0,0.22742,0.01886,0.0,0.0198,0.0,0.0,0.0,0.0,0.00717,0.094,0.0,0.0,0.441,0.157,3.9,0.0,0.0,0.413,0.122,0.0,0.0,69.999,70.0,70.0,42.175,0.0,0.0,6.8,5.725,76.0,9.171,0.0,0.0
22,2007-01-01T22:00:00,2007-01-01T22:00:00,2007-01-02T04:00:00Z,6.397,1.875,0.556,0.04,0.0,0.0,0.0,0.0,0.551,0.404,0.051,0.0,0.046,0.0,0.0,0.0,0.0,0.016,0.212,0.85975,0.85975,0.85975,0.85975,0.25475,0.01828,0.0,0.0,0.0,0.0,0.25251,0.18509,0.02349,0.0,0.02092,0.0,0.0,0.0,0.0,0.00752,0.0972,0.0,0.0,1.762,0.629,4.102,0.012,0.0,1.652,0.121,0.0,0.0,69.999,70.0,70.0,41.633,0.0,0.0,6.8,5.725,76.0,8.053,0.0,0.0
23,2007-01-01T23:00:00,2007-01-01T23:00:00,2007-01-02T05:00:00Z,7.136,2.091,0.646,0.055,0.087,0.004,0.0,0.0,1.058,0.032,0.044,0.0,0.044,0.0,0.0,0.0,0.0,0.004,0.117,0.94156,0.94156,0.94156,0.94156,0.29093,0.02488,0.03909,0.00164,0.0,0.0,0.4762,0.01457,0.01999,0.0,0.01965,0.0,0.0,0.0,0.0,0.00197,0.05264,0.0,0.0,3.971,1.418,4.998,0.368,0.0,3.716,0.121,0.0,0.0,70.0,70.0,70.0,41.633,0.0,0.0,6.8,6.04,83.0,8.053,0.0,0.0
24,2007-01-02T00:00:00,2007-01-02T00:00:00,2007-01-02T06:00:00Z,7.405,2.17,0.646,0.038,0.731,0.021,0.0,0.0,0.494,0.032,0.031,0.015,0.041,0.0,0.0,0.0,0.0,0.004,0.117,1.0617,1.0617,1.0617,1.0617,0.31615,0.01854,0.35765,0.01028,0.0,0.0,0.24164,0.01583,0.01504,0.00734,0.01989,0.0,0.0,0.0,0.0,0.00215,0.0572,0.0,0.0,0.881,0.315,7.196,2.518,0.0,0.825,0.121,0.0,0.0,70.0,70.0,70.0,18.607,50.006,0.0,6.8,6.04,83.0,6.935,0.0,0.0
25,2007-01-02T01:00:00,2007-01-02T01:00:00,2007-01-02T07:00:00Z,4.631,1.357,0.646,0.052,0.172,0.007,0.0,0.0,0.264,0.032,0.022,0.0,0.04,0.0,0.0,0.0,0.0,0.004,0.117,0.67137,0.67137,0.67137,0.67137,0.31971,0.02579,0.08494,0.00336,0.0,0.0,0.13083,0.01601,0.0111,0.0,0.01963,0.0,0.0,0.0,0.0,0.00217,0.05784,0.0,0.0,1.32,0.472,5.287,0.602,0.0,1.242,0.122,0.0,0.0,70.0,70.0,70.0,41.194,0.0,0.0,6.8,6.039,83.0,6.935,0.0,0.0
26,2007-01-02T02:00:00,2007-01-02T02:00:00,2007-01-02T08:00:00Z,3.53,1.035,0.641,0.054,0.12,0.005,0.0,0.0,0.0,0.032,0.022,0.0,0.039,0.0,0.0,0.0,0.0,0.004,0.117,0.51297,0.51297,0.51297,0.51297,0.3176,0.02681,0.05966,0.0024,0.0,0.0,0.0,0.01605,0.01113,0.0,0.01918,0.0,0.0,0.0,0.0,0.00217,0.05797,0.0,0.0,0.0,0.0,5.203,0.43,0.0,0.0,0.12,0.0,0.0,70.0,70.0,70.0,40.909,0.0,0.0,8.6,7.782,83.0,8.053,0.0,0.0
27,2007-01-02T03:00:00,2007-01-02T03:00:00,2007-01-02T09:00:00Z,3.601,1.055,0.638,0.053,0.144,0.006,0.0,0.0,0.0,0.032,0.022,0.0,0.038,0.0,0.0,0.0,0.0,0.004,0.117,0.51505,0.51505,0.51505,0.51505,0.31142,0.02593,0.07052,0.00282,0.0,0.0,0.0,0.0158,0.01095,0.0,0.0184,0.0,0.0,0.0,0.0,0.00214,0.05707,0.0,0.0,0.0,0.0,5.229,0.508,0.0,0.0,0.119,0.0,0.0,70.0,70.0,70.0,40.462,0.0,0.0,8.6,8.168,91.0,6.935,0.0,0.0
28,2007-01-02T04:00:00,2007-01-02T04:00:00,2007-01-02T10:00:00Z,4.285,1.256,0.635,0.054,0.112,0.004,0.0,0.0,0.237,0.032,0.022,0.0,0.037,0.0,0.0,0.0,0.0,0.004,0.117,0.6166,0.6166,0.6166,0.6166,0.31201,0.02674,0.05489,0.00218,0.0,0.0,0.1163,0.01589,0.01102,0.0,0.01802,0.0,0.0,0.0,0.0,0.00215,0.0574,0.0,0.0,0.0,0.0,5.261,0.396,0.0,0.0,0.119,0.0,0.0,70.0,70.0,70.0,41.413,0.0,0.0,10.4,9.522,83.0,10.29,0.0,0.0
29,2007-01-02T05:00:00,2007-01-02T05:00:00,2007-01-02T11:00:00Z,3.453,1.012,0.635,0.055,0.106,0.004,0.0,0.0,0.0,0.032,0.022,0.0,0.036,0.0,0.0,0.0,0.0,0.004,0.117,0.48655,0.48655,0.48655,0.48655,0.30556,0.0263,0.05081,0.00203,0.0,0.0,0.0,0.01556,0.01079,0.0,0.01717,0.0,0.0,0.0,0.0,0.00211,0.05622,0.0,0.0,0.0,0.0,5.24,0.378,0.0,0.0,0.124,0.0,0.0,70.0,70.0,70.0,40.741,0.0,0.0,10.4,9.522,83.0,9.171,0.0,0.0
30,2007-01-02T06:00:00,2007-01-02T06:00:00,2007-01-02T12:00:00Z,3.512,1.029,0.635,0.054,0.128,0.005,0.0,0.0,0.0,0.032,0.018,0.0,0.036,0.0,0.0,0.0,0.0,0.004,0.117,0.47361,0.47361,0.47361,0.47361,0.29239,0.0248,0.05868,0.00231,0.0,0.0,0.0,0.01489,0.00831,0.0,0.01643,0.0,0.0,0.0,0.0,0.00202,0.0538,0.0,0.0,0.0,0.0,5.315,0.436,0.0,0.0,0.123,0.0,0.0,70.0,70.0,70.0,41.413,0.0,0.0,10.4,9.521,83.0,10.29,0.0,0.0
31,2007-01-02T07:00:00,2007-01-02T07:00:00,2007-01-02T13:00:00Z,4.902,1.437,0.634,0.059,0.007,0.0,0.0,0.0,0.266,0.232,0.017,0.0,0.038,0.0,0.0,0.0,0.0,0.01,0.174,0.66138,0.66138,0.66138,0.66138,0.29174,0.02698,0.0031,0.00013,0.0,0.0,0.12252,0.10677,0.00786,0.0,0.01735,0.0,0.0,0.0,0.0,0.0047,0.08021,0.0,0.0,1.389,0.496,4.928,0.032,0.0,1.302,0.121,0.0,0.0,70.0,70.0,70.0,40.915,0.0,0.0,10.94,10.043,83.0,9.843,0.0,0.0
32,2007-01-02T08:00:00,2007-01-02T08:00:00,2007-01-02T14:00:00Z,4.088,1.198,0.63,0.056,0.062,0.003,0.0,0.0,0.237,0.032,0.017,0.0,0.04,0.0,0.0,0.0,0.0,0.004,0.117,0.52479,0.52479,0.52479,0.52479,0.27588,0.0247,0.02736,0.00111,0.0,0.0,0.10378,0.01418,0.00727,0.0,0.01738,0.0,0.0,0.0,0.0,0.00192,0.05122,0.0,0.0,0.0,0.0,5.168,0.226,0.0,0.0,0.124,0.0,0.0,70.0,70.0,70.0,40.014,0.0,0.0,12.2,11.315,84.0,9.171,0.0,0.0
33,2007-01-02T09:00:00,2007-01-02T09:00:00,2007-01-02T15:00:00Z,3.397,0.996,0.63,0.055,0.097,0.004,0.0,0.0,0.0,0.032,0.016,0.0,0.041,0.0,0.0,0.0,0.0,0.004,0.117,0.30951,0.30951,0.30951,0.30951,0.19577,0.01712,0.03001,0.00119,0.0,0.0,0.0,0.01006,0.005,0.0,0.01264,0.0,0.0,0.0,0.0,0.00136,0.03634,0.0,0.0,0.0,0.0,5.284,0.33,0.0,0.0,0.124,0.0,0.0,70.0,70.0,70.0,40.698,0.0,0.0,12.2,11.315,84.0,10.29,0.0,0.0
34,2007-01-02T10:00:00,2007-01-02T10:00:00,2007-01-02T16:00:00Z,3.074,0.901,0.628,0.059,0.006,0.0,0.0,0.0,0.0,0.032,0.014,0.0,0.041,0.0,0.0,0.0,0.0,0.004,0.117,0.24905,0.24905,0.24905,0.24905,0.17369,0.01622,0.00157,6.0e-05,0.0,0.0,0.0,0.00895,0.00378,0.0,0.01124,0.0,0.0,0.0,0.0,0.00121,0.03232,0.0,0.0,0.0,0.0,5.132,0.033,0.0,0.0,0.122,0.0,0.0,70.0,70.0,70.0,40.792,0.0,0.0,14.0,12.576,76.0,11.408,28.53,35.187
35,2007-01-02T11:00:00,2007-01-02T11:00:00,2007-01-02T17:00:00Z,5.363,1.572,0.63,0.055,0.105,0.004,0.0,0.0,0.574,0.032,0.011,0.0,0.04,0.0,0.0,0.0,0.0,0.004,0.117,0.41443,0.41443,0.41443,0.41443,0.16606,0.01445,0.02761,0.00109,0.0,0.0,0.15142,0.00853,0.00283,0.0,0.01046,0.0,0.0,0.0,0.0,0.00116,0.03083,0.0,0.0,2.207,0.788,5.312,0.369,0.0,2.069,0.121,0.0,0.0,70.0,70.0,70.0,41.498,0.0,0.0,12.2,11.315,84.0,11.408,48.818,156.914
36,2007-01-02T12:00:00,2007-01-02T12:00:00,2007-01-02T18:00:00Z,3.325,0.974,0.63,0.056,0.085,0.003,0.0,0.0,0.0,0.032,0.007,0.0,0.04,0.0,0.0,0.0,0.0,0.004,0.117,0.25028,0.25028,0.25028,0.25028,0.16175,0.01426,0.02186,0.00087,0.0,0.0,0.0,0.00831,0.00188,0.0,0.01019,0.0,0.0,0.0,0.0,0.00113,0.03003,0.0,0.0,0.0,0.0,5.245,0.306,0.0,0.0,0.119,0.0,0.0,70.0,70.0,70.0,41.498,0.0,0.0,12.2,11.314,84.0,11.408,19.654,0.0
37,2007-01-02T13:00:00,2007-01-02T13:00:00,2007-01-02T19:00:00Z,4.255,1.247,0.63,0.054,0.12,0.005,0.0,0.0,0.237,0.032,0.006,0.0,0.042,0.0,0.0,0.0,0.0,0.004,0.117,0.30791,0.30791,0.30791,0.30791,0.1555,0.01339,0.0297,0.00116,0.0,0.0,0.05849,0.00799,0.00145,0.0,0.01029,0.0,0.0,0.0,0.0,0.00108,0.02887,0.0,0.0,0.0,0.0,5.364,0.425,0.0,0.0,0.119,0.0,0.0,70.0,70.0,70.0,43.669,0.0,0.0,12.2,11.313,84.0,13.869,28.53,0.0
38,2007-01-02T14:00:00,2007-01-02T14:00:00,2007-01-02T20:00:00Z,3.4,0.996,0.627,0.055,0.11,0.004,0.0,0.0,0.0,0.032,0.005,0.0,0.042,0.0,0.0,0.0,0.0,0.004,0.117,0.24097,0.24097,0.24097,0.24097,0.15167,0.01319,0.02652,0.00105,0.0,0.0,0.0,0.00783,0.0013,0.0,0.01007,0.0,0.0,0.0,0.0,0.00106,0.02828,0.0,0.0,0.0,0.0,5.266,0.374,0.0,0.0,0.125,0.0,0.0,70.0,70.0,70.0,42.612,0.0,0.0,12.2,11.702,91.0,12.751,18.069,0.0
39,2007-01-02T15:00:00,2007-01-02T15:00:00,2007-01-02T21:00:00Z,2.744,0.804,0.556,0.047,0.0,0.0,0.0,0.0,0.0,0.032,0.005,0.0,0.042,0.0,0.0,0.0,0.0,0.004,0.117,0.19948,0.19948,0.19948,0.19948,0.13799,0.01172,0.0,0.0,0.0,0.0,0.0,0.00803,0.00133,0.0,0.01033,0.0,0.0,0.0,0.0,0.00109,0.029,0.0,0.0,0.0,0.0,4.673,0.0,0.0,0.0,0.123,0.0,0.0,70.0,70.0,70.0,38.541,0.0,0.0,15.8,14.34,77.0,9.171,30.115,1.902
40,2007-01-02T16:00:00,2007-01-02T16:00:00,2007-01-02T22:00:00Z,2.826,0.828,0.577,0.051,0.0,0.0,0.0,0.0,0.0,0.032,0.006,0.0,0.041,0.0,0.0,0.0,0.0,0.004,0.117,0.23934,0.23934,0.23934,0.23934,0.16665,0.01483,0.0,0.0,0.0,0.0,0.0,0.00936,0.00169,0.0,0.01175,0.0,0.0,0.0,0.0,0.00127,0.03379,0.0,0.0,0.0,0.0,4.778,0.0,0.0,0.0,0.122,0.0,0.0,70.0,70.0,70.0,40.08,0.0,0.0,15.8,14.787,84.0,11.408,15.85,0.0
