,Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Heating Heat Pump Backup,End Use: Electricity: Heating Heat Pump Backup Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Dishwasher,End Use: Electricity: Clothes Washer,End Use: Electricity: Clothes Dryer,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,End Use: Natural Gas: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Heat Pump Backup,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Heat Pump Backup Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Dishwasher,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Washer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Hot Water,Hot Water: Clothes Washer,Hot Water: Dishwasher,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Heating: Heat Pump Backup,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Attic - Vented,Temperature: Conditioned Space,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
1,2007-01-01T01:00:00,2007-01-01T01:00:00,2007-01-01T07:00:00Z,10.801,3.166,0.0,1.583,0.24,0.984,0.036,0.0,0.0,0.045,0.029,0.0,0.035,0.0,0.0,0.0,0.0,0.004,0.209,0.0,1.56604,1.56604,1.56604,1.56604,0.0,0.78326,0.11879,0.4866,0.01804,0.0,0.0,0.02231,0.01431,0.0,0.01736,0.0,0.0,0.0,0.0,0.00213,0.10323,0.0,0.0,0.0,0.462,0.182,26.207,3.481,0.0,0.446,0.424,0.0,0.0,0.202,72.0,72.0,75.0,247.904,0.0,0.0,-4.0,-4.897,68.0,4.698,0.0,0.0
2,2007-01-01T02:00:00,2007-01-01T02:00:00,2007-01-01T08:00:00Z,13.739,3.596,1.47,1.605,0.229,1.393,0.047,0.0,0.0,0.045,0.029,0.0,0.034,0.0,0.0,0.0,0.0,0.004,0.209,1.47,1.99939,1.99939,1.78283,1.78283,0.21656,0.79591,0.11373,0.69052,0.02341,0.0,0.0,0.02236,0.01434,0.0,0.01696,0.0,0.0,0.0,0.0,0.00214,0.10346,0.21656,0.0,0.0,0.0,0.0,28.596,4.913,0.0,0.0,0.419,0.0,0.0,-2.278,72.0,72.0,75.0,262.269,0.0,0.0,-5.8,-6.651,67.0,10.29,0.0,0.0
3,2007-01-01T03:00:00,2007-01-01T03:00:00,2007-01-01T09:00:00Z,11.511,3.373,0.0,1.612,0.236,1.164,0.04,0.0,0.0,0.045,0.029,0.0,0.033,0.0,0.0,0.0,0.0,0.004,0.209,0.0,1.64662,1.64662,1.64662,1.64662,0.0,0.78704,0.11542,0.56821,0.01958,0.0,0.0,0.02201,0.01412,0.0,0.01627,0.0,0.0,0.0,0.0,0.0021,0.10185,0.0,0.0,0.0,0.0,0.0,28.14,4.109,0.0,0.0,0.426,0.0,0.0,-3.869,72.0,72.0,75.0,254.482,0.0,0.0,-5.8,-6.804,61.0,6.935,0.0,0.0
4,2007-01-01T04:00:00,2007-01-01T04:00:00,2007-01-01T10:00:00Z,12.074,3.539,0.0,1.609,0.231,1.334,0.045,0.0,0.0,0.045,0.029,0.0,0.032,0.0,0.0,0.0,0.0,0.004,0.209,0.0,1.73738,1.73738,1.73738,1.73738,0.0,0.78995,0.11357,0.65479,0.02222,0.0,0.0,0.02214,0.0142,0.0,0.01594,0.0,0.0,0.0,0.0,0.00212,0.10245,0.0,0.0,0.0,0.0,0.0,28.56,4.705,0.0,0.0,0.416,0.0,0.0,-4.954,72.0,72.0,75.0,256.572,0.0,0.0,-5.8,-6.804,61.0,8.053,0.0,0.0
5,2007-01-01T05:00:00,2007-01-01T05:00:00,2007-01-01T11:00:00Z,13.872,3.635,1.47,1.606,0.228,1.434,0.048,0.0,0.0,0.045,0.029,0.0,0.032,0.0,0.0,0.0,0.0,0.004,0.209,1.47,1.96418,1.96418,1.7476,1.7476,0.21658,0.77198,0.10975,0.68945,0.02325,0.0,0.0,0.02168,0.01391,0.0,0.01519,0.0,0.0,0.0,0.0,0.00207,0.10034,0.21658,0.0,0.0,0.0,0.0,28.746,5.058,0.0,0.0,0.424,0.0,0.0,-5.598,72.0,72.0,75.0,256.572,0.0,0.0,-5.8,-6.649,67.0,8.053,0.0,0.0
6,2007-01-01T06:00:00,2007-01-01T06:00:00,2007-01-01T12:00:00Z,15.467,3.617,3.125,1.603,0.228,1.425,0.048,0.0,0.0,0.045,0.023,0.0,0.032,0.0,0.0,0.0,0.0,0.004,0.209,3.125,2.12461,2.12461,1.66423,1.66423,0.46038,0.73756,0.10505,0.65543,0.02221,0.0,0.0,0.02075,0.0107,0.0,0.01453,0.0,0.0,0.0,0.0,0.00198,0.09601,0.46038,0.0,0.0,2.202,0.868,28.602,5.025,0.0,2.12,0.421,0.0,0.0,-5.863,72.0,72.0,75.0,252.856,0.0,0.0,-5.8,-6.443,75.0,5.816,0.0,0.0
7,2007-01-01T07:00:00,2007-01-01T07:00:00,2007-01-01T13:00:00Z,12.97,3.801,0.0,1.601,0.24,1.031,0.037,0.0,0.0,0.184,0.022,0.0,0.033,0.0,0.0,0.0,0.386,0.007,0.26,0.0,1.74977,1.74977,1.74977,1.74977,0.0,0.73702,0.11037,0.47451,0.01695,0.0,0.0,0.08488,0.01013,0.0,0.01535,0.0,0.0,0.0,0.17765,0.00331,0.11961,0.0,0.0,0.0,0.0,0.0,27.17,3.643,0.0,0.0,0.42,0.0,0.0,-5.165,72.0,72.0,75.0,252.895,0.0,0.0,-4.0,-4.896,68.0,8.053,0.0,0.0
8,2007-01-01T08:00:00,2007-01-01T08:00:00,2007-01-01T14:00:00Z,12.574,3.254,1.47,1.599,0.247,0.806,0.03,0.0,0.0,0.227,0.021,0.0,0.035,0.0,0.0,0.0,0.0,0.008,0.281,1.47,1.64203,1.64203,1.42548,1.42548,0.21655,0.70065,0.10814,0.35296,0.01303,0.0,0.0,0.09957,0.00936,0.0,0.01537,0.0,0.0,0.0,0.0,0.00335,0.12306,0.21655,0.0,0.0,0.0,0.0,26.328,2.851,0.0,0.0,0.416,0.0,0.0,-4.155,72.0,72.0,75.0,245.362,0.0,0.0,-2.2,-3.355,62.0,5.816,0.0,0.0
9,2007-01-01T09:00:00,2007-01-01T09:00:00,2007-01-01T15:00:00Z,11.852,3.473,0.0,1.598,0.24,1.011,0.036,0.0,0.0,0.24,0.021,0.0,0.036,0.0,0.0,0.0,0.0,0.006,0.285,0.0,1.07973,1.07973,1.07973,1.07973,0.0,0.49676,0.07466,0.31424,0.01131,0.0,0.0,0.07463,0.00645,0.0,0.01118,0.0,0.0,0.0,0.0,0.00191,0.08858,0.0,0.0,0.0,0.0,0.0,26.966,3.574,0.0,0.0,0.428,0.0,0.0,-3.715,72.0,72.0,75.0,251.853,0.0,0.0,-2.2,-3.355,62.0,9.171,0.0,0.0
10,2007-01-01T10:00:00,2007-01-01T10:00:00,2007-01-01T16:00:00Z,10.091,2.957,0.0,1.597,0.257,0.495,0.019,0.0,0.0,0.246,0.018,0.0,0.036,0.0,0.0,0.0,0.0,0.005,0.285,0.0,0.81756,0.81756,0.81756,0.81756,0.0,0.44147,0.07117,0.13681,0.00529,0.0,0.0,0.06788,0.00487,0.0,0.00994,0.0,0.0,0.0,0.0,0.00134,0.07878,0.0,0.0,0.0,0.0,0.0,25.15,1.754,0.0,0.0,0.417,0.0,0.0,0.938,72.0,72.0,75.0,245.457,0.0,0.0,-0.4,-1.652,62.0,8.053,23.775,183.542
11,2007-01-01T11:00:00,2007-01-01T11:00:00,2007-01-01T17:00:00Z,12.907,2.71,3.659,1.596,0.266,0.259,0.01,0.0,0.0,0.24,0.014,0.0,0.035,0.0,0.0,0.0,0.0,0.005,0.285,3.659,1.25357,1.25357,0.71461,0.71461,0.53896,0.42077,0.07019,0.06826,0.00274,0.0,0.0,0.0633,0.00365,0.0,0.00925,0.0,0.0,0.0,0.0,0.00131,0.07514,0.53896,0.0,0.0,2.315,0.912,24.297,0.919,0.0,2.225,0.42,0.0,0.0,5.944,72.0,72.0,75.0,247.733,0.0,0.0,1.4,0.043,62.0,10.29,23.141,227.288
12,2007-01-01T12:00:00,2007-01-01T12:00:00,2007-01-01T18:00:00Z,9.165,2.399,0.98,1.56,0.269,0.0,0.0,0.0,0.0,0.231,0.009,0.0,0.035,0.0,0.0,0.0,0.0,0.005,0.289,0.98,0.76052,0.76052,0.61611,0.61611,0.14441,0.40062,0.0691,0.0,0.0,0.0,0.0,0.05931,0.00242,0.0,0.00901,0.0,0.0,0.0,0.0,0.0013,0.07434,0.14441,0.0,0.0,0.0,0.0,22.797,0.0,0.0,0.0,0.43,0.0,0.0,10.093,72.0,72.0,75.0,244.034,0.0,0.0,3.2,1.499,56.0,10.29,19.654,257.72
13,2007-01-01T13:00:00,2007-01-01T13:00:00,2007-01-01T19:00:00Z,9.963,2.474,1.521,1.456,0.247,0.0,0.0,0.0,0.0,0.225,0.008,0.0,0.037,0.202,0.0,0.0,0.0,0.005,0.293,1.521,0.83494,0.83494,0.61089,0.61089,0.22406,0.35961,0.06104,0.0,0.0,0.0,0.0,0.05567,0.00186,0.0,0.0091,0.04991,0.0,0.0,0.0,0.00123,0.07247,0.22406,0.0,1.739,0.0,0.0,21.124,0.0,0.0,1.199,0.421,0.0,0.0,13.705,72.0,72.0,75.0,236.91,0.0,0.0,5.0,2.952,51.0,9.171,37.723,218.412
14,2007-01-01T14:00:00,2007-01-01T14:00:00,2007-01-01T20:00:00Z,11.265,2.388,3.117,1.513,0.259,0.0,0.0,0.0,0.0,0.045,0.007,0.0,0.037,0.314,0.0,0.0,0.0,0.004,0.209,3.117,1.03662,1.03662,0.57752,0.57752,0.4591,0.36603,0.06258,0.0,0.0,0.0,0.0,0.01091,0.00167,0.0,0.00891,0.07591,0.0,0.0,0.0,0.00104,0.05047,0.4591,0.0,0.982,1.388,0.547,22.095,0.0,0.0,2.013,0.421,0.0,0.0,13.105,72.0,72.0,75.0,240.308,0.0,0.0,5.0,2.952,51.0,10.29,47.867,61.815
15,2007-01-01T15:00:00,2007-01-01T15:00:00,2007-01-01T21:00:00Z,8.339,2.013,1.47,1.463,0.248,0.0,0.0,0.0,0.0,0.045,0.007,0.0,0.037,0.0,0.0,0.0,0.0,0.004,0.209,1.47,0.71582,0.71582,0.49926,0.49926,0.21656,0.36279,0.06161,0.0,0.0,0.0,0.0,0.01118,0.00172,0.0,0.00914,0.0,0.0,0.0,0.0,0.00107,0.05176,0.21656,0.0,0.0,0.0,0.0,21.24,0.0,0.0,0.0,0.419,0.0,0.0,12.051,72.0,72.0,75.0,230.221,0.0,0.0,6.8,4.412,47.0,8.053,27.262,0.0
16,2007-01-01T16:00:00,2007-01-01T16:00:00,2007-01-01T22:00:00Z,10.96,2.281,3.177,1.443,0.244,0.0,0.0,0.0,0.0,0.246,0.008,0.0,0.036,0.0,0.0,0.0,0.0,0.006,0.298,3.177,1.12723,1.12723,0.65919,0.65919,0.46803,0.41699,0.07057,0.0,0.0,0.0,0.0,0.07123,0.00218,0.0,0.0104,0.0,0.0,0.0,0.0,0.00171,0.08612,0.46803,0.0,0.0,2.773,1.093,20.934,0.0,0.0,2.669,0.422,0.0,0.0,11.122,72.0,72.0,75.0,230.221,0.0,0.0,6.8,4.411,47.0,8.053,17.752,32.651
17,2007-01-01T17:00:00,2007-01-01T17:00:00,2007-01-01T23:00:00Z,10.775,2.727,1.47,1.436,0.243,0.0,0.0,0.0,0.0,0.298,0.012,0.0,0.039,0.0,0.0,0.0,0.386,0.007,0.306,1.47,1.39249,1.39249,1.17594,1.17594,0.21655,0.61942,0.10471,0.0,0.0,0.0,0.0,0.12872,0.00515,0.0,0.01665,0.0,0.0,0.0,0.16642,0.0029,0.13198,0.21655,0.0,0.0,0.0,0.0,20.84,0.0,0.0,0.0,0.415,0.0,0.0,9.75,72.0,72.0,75.0,236.553,0.0,0.0,6.8,4.64,52.0,10.29,1.585,22.19
18,2007-01-01T18:00:00,2007-01-01T18:00:00,2007-01-02T00:00:00Z,12.065,3.083,1.547,1.542,0.265,0.0,0.0,0.0,0.0,0.731,0.023,0.03,0.042,0.0,0.0,0.0,0.0,0.012,0.437,1.547,1.60062,1.60062,1.37277,1.37277,0.22785,0.68658,0.11795,0.0,0.0,0.0,0.0,0.32561,0.01036,0.01336,0.01875,0.0,0.0,0.0,0.0,0.00552,0.19465,0.22785,0.0,0.0,1.85,0.729,22.543,0.0,0.0,1.78,0.421,0.0,0.0,8.622,72.0,72.0,75.0,163.126,99.99,0.0,6.8,4.867,57.0,9.171,0.0,0.0
19,2007-01-01T19:00:00,2007-01-01T19:00:00,2007-01-02T01:00:00Z,14.43,3.322,3.095,1.38,0.232,0.0,0.0,0.0,0.0,0.894,0.031,0.0,0.044,0.282,0.0,0.0,0.0,0.015,0.446,3.095,1.97549,1.97549,1.51965,1.51965,0.45584,0.63114,0.10598,0.0,0.0,0.0,0.0,0.4088,0.01409,0.0,0.02007,0.12898,0.0,0.0,0.0,0.00674,0.20385,0.45584,0.0,2.562,0.0,0.0,19.871,0.0,0.0,1.77,0.422,0.0,0.0,7.863,72.0,72.0,75.0,236.553,0.0,0.0,6.8,5.411,69.0,10.29,0.0,0.0
20,2007-01-01T20:00:00,2007-01-01T20:00:00,2007-01-02T02:00:00Z,12.775,3.302,1.508,1.41,0.237,0.0,0.0,0.0,0.0,0.901,0.041,0.0,0.042,0.234,0.0,0.0,0.0,0.016,0.42,1.508,1.63369,1.63369,1.41156,1.41156,0.22213,0.60295,0.10151,0.0,0.0,0.0,0.0,0.38513,0.01747,0.0,0.018,0.10005,0.0,0.0,0.0,0.00669,0.17975,0.22213,0.0,0.0,0.927,0.366,20.428,0.0,0.0,0.892,0.42,0.0,0.0,6.585,72.0,72.0,75.0,236.91,0.0,0.0,5.0,4.295,83.0,9.171,0.0,0.0
21,2007-01-01T21:00:00,2007-01-01T21:00:00,2007-01-02T03:00:00Z,15.576,2.867,5.793,1.38,0.231,0.0,0.0,0.0,0.0,0.746,0.057,0.0,0.041,0.0,0.0,0.0,0.0,0.017,0.395,5.793,2.07134,2.07134,1.21807,1.21807,0.85327,0.58631,0.09829,0.0,0.0,0.0,0.0,0.31682,0.02431,0.0,0.01752,0.0,0.0,0.0,0.0,0.00705,0.16777,0.85327,0.0,0.0,3.712,1.463,19.933,0.0,0.0,3.569,0.421,0.0,0.0,6.771,72.0,72.0,75.0,233.101,0.0,0.0,6.8,5.725,76.0,9.171,0.0,0.0
22,2007-01-01T22:00:00,2007-01-01T22:00:00,2007-01-02T04:00:00Z,12.966,2.675,3.837,1.381,0.231,0.0,0.0,0.0,0.0,0.562,0.066,0.0,0.04,0.0,0.0,0.0,0.0,0.016,0.378,3.837,1.79199,1.79199,1.22679,1.22679,0.5652,0.63317,0.10612,0.0,0.0,0.0,0.0,0.25784,0.03027,0.0,0.01851,0.0,0.0,0.0,0.0,0.0074,0.17348,0.5652,0.0,0.0,2.193,0.864,19.956,0.0,0.0,2.111,0.422,0.0,0.0,6.682,72.0,72.0,75.0,230.221,0.0,0.0,6.8,5.725,76.0,8.053,0.0,0.0
23,2007-01-01T23:00:00,2007-01-01T23:00:00,2007-01-02T05:00:00Z,9.408,2.306,1.54,1.423,0.24,0.0,0.0,0.0,0.0,0.266,0.057,0.0,0.039,0.0,0.0,0.0,0.0,0.009,0.272,1.54,1.26494,1.26494,1.03812,1.03812,0.22682,0.64063,0.10807,0.0,0.0,0.0,0.0,0.11958,0.02576,0.0,0.01738,0.0,0.0,0.0,0.0,0.00407,0.12263,0.22682,0.0,0.0,1.691,0.666,20.628,0.0,0.0,1.628,0.422,0.0,0.0,6.589,72.0,72.0,75.0,230.221,0.0,0.0,6.8,6.04,83.0,8.053,0.0,0.0
24,2007-01-02T00:00:00,2007-01-02T00:00:00,2007-01-02T06:00:00Z,14.663,2.376,6.557,1.594,0.276,0.0,0.0,0.0,0.0,0.136,0.04,0.03,0.036,0.0,0.0,0.0,0.0,0.008,0.256,6.557,2.12797,2.12797,1.16216,1.16216,0.96581,0.77978,0.13514,0.0,0.0,0.0,0.0,0.06654,0.01938,0.01468,0.0176,0.0,0.0,0.0,0.0,0.00391,0.12514,0.96581,0.0,0.0,3.889,1.533,23.379,0.0,0.0,3.739,0.421,0.0,0.0,6.45,72.0,72.0,75.0,158.393,99.99,0.0,6.8,6.04,83.0,6.935,0.0,0.0
25,2007-01-02T01:00:00,2007-01-02T01:00:00,2007-01-02T07:00:00Z,10.145,2.05,3.15,1.476,0.252,0.0,0.0,0.0,0.0,0.045,0.029,0.0,0.035,0.0,0.0,0.0,0.0,0.004,0.209,3.15,1.47811,1.47811,1.0141,1.0141,0.46401,0.73007,0.12469,0.0,0.0,0.0,0.0,0.02231,0.01431,0.0,0.01736,0.0,0.0,0.0,0.0,0.00213,0.10323,0.46401,0.0,0.0,2.311,0.911,21.329,0.0,0.0,2.23,0.422,0.0,0.0,6.322,72.0,72.0,75.0,227.89,0.0,0.0,6.8,6.039,83.0,6.935,0.0,0.0
26,2007-01-02T02:00:00,2007-01-02T02:00:00,2007-01-02T08:00:00Z,6.833,2.002,0.0,1.437,0.244,0.0,0.0,0.0,0.0,0.045,0.029,0.0,0.034,0.0,0.0,0.0,0.0,0.004,0.209,0.0,0.99285,0.99285,0.99285,0.99285,0.0,0.71269,0.12089,0.0,0.0,0.0,0.0,0.02236,0.01434,0.0,0.01696,0.0,0.0,0.0,0.0,0.00214,0.10346,0.0,0.0,0.0,0.0,0.0,20.751,0.0,0.0,0.0,0.425,0.0,0.0,7.14,72.0,72.0,75.0,226.332,0.0,0.0,8.6,7.782,83.0,8.053,0.0,0.0
27,2007-01-02T03:00:00,2007-01-02T03:00:00,2007-01-02T09:00:00Z,6.905,2.024,0.0,1.429,0.242,0.0,0.0,0.0,0.0,0.045,0.029,0.0,0.033,0.0,0.0,0.0,0.0,0.006,0.239,0.0,0.98772,0.98772,0.98772,0.98772,0.0,0.69752,0.11811,0.0,0.0,0.0,0.0,0.02201,0.01412,0.0,0.01627,0.0,0.0,0.0,0.0,0.00317,0.11653,0.0,0.0,0.0,0.0,0.0,20.634,0.0,0.0,0.0,0.414,0.0,0.0,7.423,72.0,72.0,75.0,223.96,0.0,0.0,8.6,8.168,91.0,6.935,0.0,0.0
28,2007-01-02T04:00:00,2007-01-02T04:00:00,2007-01-02T10:00:00Z,8.33,2.01,1.47,1.422,0.241,0.0,0.0,0.0,0.0,0.045,0.029,0.0,0.032,0.0,0.0,0.0,0.0,0.006,0.235,1.47,1.20354,1.20354,0.98695,0.98695,0.21659,0.69823,0.11809,0.0,0.0,0.0,0.0,0.02214,0.0142,0.0,0.01594,0.0,0.0,0.0,0.0,0.00313,0.11523,0.21659,0.0,0.0,0.0,0.0,20.526,0.0,0.0,0.0,0.427,0.0,0.0,8.673,72.0,72.0,75.0,228.957,0.0,0.0,10.4,9.522,83.0,10.29,0.0,0.0
29,2007-01-02T05:00:00,2007-01-02T05:00:00,2007-01-02T11:00:00Z,6.715,1.968,0.0,1.411,0.238,0.0,0.0,0.0,0.0,0.045,0.029,0.0,0.032,0.0,0.0,0.0,0.0,0.004,0.209,0.0,0.94629,0.94629,0.94629,0.94629,0.0,0.67854,0.11457,0.0,0.0,0.0,0.0,0.02168,0.01391,0.0,0.01519,0.0,0.0,0.0,0.0,0.00207,0.10034,0.0,0.0,0.0,0.0,0.0,20.353,0.0,0.0,0.0,0.421,0.0,0.0,9.094,72.0,72.0,75.0,225.388,0.0,0.0,10.4,9.522,83.0,9.171,0.0,0.0
30,2007-01-02T06:00:00,2007-01-02T06:00:00,2007-01-02T12:00:00Z,8.288,1.988,1.504,1.433,0.243,0.0,0.0,0.0,0.0,0.045,0.023,0.0,0.032,0.0,0.0,0.0,0.0,0.004,0.209,1.504,1.13629,1.13629,0.91476,0.91476,0.22153,0.65913,0.11165,0.0,0.0,0.0,0.0,0.02075,0.0107,0.0,0.01453,0.0,0.0,0.0,0.0,0.00198,0.09601,0.22153,0.0,0.0,0.831,0.327,20.697,0.0,0.0,0.801,0.421,0.0,0.0,9.4,72.0,72.0,75.0,228.957,0.0,0.0,10.4,9.521,83.0,10.29,0.0,0.0
31,2007-01-02T07:00:00,2007-01-02T07:00:00,2007-01-02T13:00:00Z,8.803,2.138,1.508,1.396,0.235,0.0,0.0,0.0,0.0,0.184,0.022,0.0,0.033,0.0,0.0,0.0,0.0,0.007,0.26,1.508,1.20632,1.20632,0.98418,0.98418,0.22214,0.64261,0.1083,0.0,0.0,0.0,0.0,0.08488,0.01013,0.0,0.01535,0.0,0.0,0.0,0.0,0.00331,0.11961,0.22214,0.0,0.0,0.928,0.366,20.1,0.0,0.0,0.894,0.42,0.0,0.0,9.851,72.0,72.0,75.0,226.3,0.0,0.0,10.94,10.043,83.0,9.843,0.0,0.0
32,2007-01-02T08:00:00,2007-01-02T08:00:00,2007-01-02T14:00:00Z,11.333,1.925,4.765,1.379,0.232,0.0,0.0,0.0,0.0,0.045,0.021,0.0,0.035,0.0,0.0,0.0,0.0,0.004,0.209,4.765,1.54514,1.54514,0.84319,0.84319,0.70195,0.60393,0.10147,0.0,0.0,0.0,0.0,0.01975,0.00936,0.0,0.01537,0.0,0.0,0.0,0.0,0.00189,0.09141,0.70195,0.0,0.0,2.745,1.082,19.839,0.0,0.0,2.647,0.422,0.0,0.0,10.677,72.0,72.0,75.0,221.483,0.0,0.0,12.2,11.315,84.0,9.171,0.0,0.0
33,2007-01-02T09:00:00,2007-01-02T09:00:00,2007-01-02T15:00:00Z,9.344,2.3,1.497,1.361,0.228,0.0,0.0,0.0,0.0,0.24,0.021,0.0,0.036,0.122,0.0,0.0,0.0,0.006,0.285,1.497,0.93536,0.93536,0.71483,0.71483,0.22053,0.42318,0.0709,0.0,0.0,0.0,0.0,0.07463,0.00645,0.0,0.01118,0.03801,0.0,0.0,0.0,0.00191,0.08858,0.22053,0.0,0.942,0.0,0.0,19.575,0.0,0.0,0.651,0.421,0.0,0.0,11.072,72.0,72.0,75.0,225.114,0.0,0.0,12.2,11.315,84.0,10.29,0.0,0.0
34,2007-01-02T10:00:00,2007-01-02T10:00:00,2007-01-02T16:00:00Z,9.761,2.424,1.492,1.3,0.216,0.0,0.0,0.0,0.0,0.246,0.018,0.0,0.036,0.319,0.0,0.0,0.0,0.005,0.285,1.492,0.88972,0.88972,0.67001,0.67001,0.2197,0.35931,0.05962,0.0,0.0,0.0,0.0,0.06788,0.00487,0.0,0.00994,0.08827,0.0,0.0,0.0,0.00134,0.07878,0.2197,0.0,0.757,0.0,0.0,18.617,0.0,0.0,0.522,0.419,0.0,0.0,13.888,72.0,72.0,75.0,225.559,0.0,0.0,14.0,12.576,76.0,11.408,28.53,35.187
35,2007-01-02T11:00:00,2007-01-02T11:00:00,2007-01-02T17:00:00Z,6.694,1.962,0.0,1.354,0.226,0.0,0.0,0.0,0.0,0.045,0.014,0.0,0.035,0.074,0.0,0.0,0.0,0.004,0.209,0.0,0.51725,0.51725,0.51725,0.51725,0.0,0.35702,0.05967,0.0,0.0,0.0,0.0,0.01189,0.00365,0.0,0.00925,0.01962,0.0,0.0,0.0,0.00114,0.05502,0.0,0.0,0.0,0.0,0.0,19.501,0.0,0.0,0.0,0.429,0.0,0.0,17.26,72.0,72.0,75.0,229.36,0.0,0.0,12.2,11.315,84.0,11.408,48.818,156.914
36,2007-01-02T12:00:00,2007-01-02T12:00:00,2007-01-02T18:00:00Z,6.521,1.911,0.0,1.377,0.231,0.0,0.0,0.0,0.0,0.045,0.009,0.0,0.035,0.0,0.0,0.0,0.0,0.004,0.209,0.0,0.49083,0.49083,0.49083,0.49083,0.0,0.35374,0.05937,0.0,0.0,0.0,0.0,0.01158,0.00242,0.0,0.00901,0.0,0.0,0.0,0.0,0.00111,0.0536,0.0,0.0,0.0,0.0,0.0,19.846,0.0,0.0,0.0,0.418,0.0,0.0,16.827,72.0,72.0,75.0,229.36,0.0,0.0,12.2,11.314,84.0,11.408,19.654,0.0
37,2007-01-02T13:00:00,2007-01-02T13:00:00,2007-01-02T19:00:00Z,9.469,2.333,1.508,1.407,0.237,0.0,0.0,0.0,0.0,0.045,0.008,0.0,0.037,0.0,0.0,0.0,0.386,0.004,0.209,1.508,0.79824,0.79824,0.57608,0.57608,0.22216,0.34748,0.05862,0.0,0.0,0.0,0.0,0.01113,0.00186,0.0,0.0091,0.0,0.0,0.0,0.09529,0.00106,0.05153,0.22216,0.0,0.0,0.929,0.366,20.304,0.0,0.0,0.894,0.42,0.0,0.0,15.429,72.0,72.0,75.0,240.899,0.0,0.0,12.2,11.313,84.0,13.869,28.53,0.0
38,2007-01-02T14:00:00,2007-01-02T14:00:00,2007-01-02T20:00:00Z,8.919,2.178,1.489,1.379,0.232,0.0,0.0,0.0,0.0,0.224,0.007,0.0,0.037,0.0,0.0,0.0,0.0,0.005,0.293,1.489,0.74597,0.74597,0.52663,0.52663,0.21934,0.33359,0.05608,0.0,0.0,0.0,0.0,0.05409,0.00167,0.0,0.00891,0.0,0.0,0.0,0.0,0.00131,0.07098,0.21934,0.0,0.0,0.463,0.183,19.837,0.0,0.0,0.447,0.424,0.0,0.0,14.888,72.0,72.0,75.0,235.28,0.0,0.0,12.2,11.702,91.0,12.751,18.069,0.0
39,2007-01-02T15:00:00,2007-01-02T15:00:00,2007-01-02T21:00:00Z,8.186,1.968,1.47,1.206,0.197,0.0,0.0,0.0,0.0,0.226,0.007,0.0,0.037,0.0,0.0,0.0,0.0,0.006,0.289,1.47,0.7047,0.7047,0.48815,0.48815,0.21654,0.29899,0.04894,0.0,0.0,0.0,0.0,0.05615,0.00172,0.0,0.00914,0.0,0.0,0.0,0.0,0.00143,0.07179,0.21654,0.0,0.0,0.0,0.0,17.144,0.0,0.0,0.0,0.414,0.0,0.0,16.928,72.0,72.0,75.0,213.569,0.0,0.0,15.8,14.34,77.0,9.171,30.115,1.902
