building_id,job_id,started_at,completed_at,completed_status,apply_upgrade.applicable,apply_upgrade.upgrade_name,qoi_report.applicable,qoi_report.qoi_average_maximum_daily_timing_cooling_hour,qoi_report.qoi_average_maximum_daily_timing_heating_hour,qoi_report.qoi_average_maximum_daily_timing_overlap_hour,qoi_report.qoi_average_maximum_daily_use_cooling_kw,qoi_report.qoi_average_maximum_daily_use_heating_kw,qoi_report.qoi_average_maximum_daily_use_overlap_kw,qoi_report.qoi_average_minimum_daily_use_cooling_kw,qoi_report.qoi_average_minimum_daily_use_heating_kw,qoi_report.qoi_average_minimum_daily_use_overlap_kw,qoi_report.qoi_average_of_top_ten_highest_peaks_timing_cooling_hour,qoi_report.qoi_average_of_top_ten_highest_peaks_timing_heating_hour,qoi_report.qoi_average_of_top_ten_highest_peaks_use_cooling_kw,qoi_report.qoi_average_of_top_ten_highest_peaks_use_heating_kw,qoi_report.qoi_hourly_peak_magnitude_timing_hour,qoi_report.qoi_hourly_peak_magnitude_use_kw,report_simulation_output.add_timeseries_dst_column,report_simulation_output.add_timeseries_utc_column,report_simulation_output.applicable,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_coal_clothes_dryer_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_coal_fireplace_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_coal_generator_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_coal_grill_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_coal_heating_heat_pump_backup_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_coal_heating_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_coal_hot_water_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_coal_lighting_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_coal_mech_vent_preheating_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_coal_range_oven_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_coal_total_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_electricity_battery_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_electricity_ceiling_fan_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_electricity_clothes_dryer_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_electricity_clothes_washer_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_electricity_cooling_fans_pumps_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_electricity_cooling_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_electricity_dehumidifier_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_electricity_dishwasher_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_electricity_electric_vehicle_charging_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_electricity_freezer_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_electricity_generator_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_electricity_heating_fans_pumps_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_electricity_heating_heat_pump_backup_fans_pumps_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_electricity_heating_heat_pump_backup_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_electricity_heating_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_electricity_hot_water_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_electricity_hot_water_recirc_pump_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_electricity_hot_water_solar_thermal_pump_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_electricity_lighting_exterior_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_electricity_lighting_garage_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_electricity_lighting_interior_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_electricity_mech_vent_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_electricity_mech_vent_precooling_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_electricity_mech_vent_preheating_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_electricity_net_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_electricity_permanent_spa_heater_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_electricity_permanent_spa_pump_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_electricity_plug_loads_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_electricity_pool_heater_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_electricity_pool_pump_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_electricity_pv_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_electricity_range_oven_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_electricity_refrigerator_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_electricity_television_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_electricity_total_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_electricity_well_pump_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_electricity_whole_house_fan_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_fuel_oil_clothes_dryer_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_fuel_oil_fireplace_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_fuel_oil_generator_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_fuel_oil_grill_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_fuel_oil_heating_heat_pump_backup_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_fuel_oil_heating_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_fuel_oil_hot_water_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_fuel_oil_lighting_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_fuel_oil_mech_vent_preheating_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_fuel_oil_range_oven_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_fuel_oil_total_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_natural_gas_clothes_dryer_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_natural_gas_fireplace_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_natural_gas_generator_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_natural_gas_grill_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_natural_gas_heating_heat_pump_backup_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_natural_gas_heating_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_natural_gas_hot_water_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_natural_gas_lighting_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_natural_gas_mech_vent_preheating_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_natural_gas_permanent_spa_heater_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_natural_gas_pool_heater_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_natural_gas_range_oven_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_natural_gas_total_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_net_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_propane_clothes_dryer_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_propane_fireplace_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_propane_generator_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_propane_grill_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_propane_heating_heat_pump_backup_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_propane_heating_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_propane_hot_water_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_propane_lighting_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_propane_mech_vent_preheating_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_propane_range_oven_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_propane_total_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_total_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_wood_cord_clothes_dryer_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_wood_cord_fireplace_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_wood_cord_generator_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_wood_cord_grill_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_wood_cord_heating_heat_pump_backup_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_wood_cord_heating_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_wood_cord_hot_water_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_wood_cord_lighting_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_wood_cord_mech_vent_preheating_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_wood_cord_range_oven_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_wood_cord_total_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_wood_pellets_clothes_dryer_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_wood_pellets_fireplace_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_wood_pellets_generator_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_wood_pellets_grill_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_wood_pellets_heating_heat_pump_backup_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_wood_pellets_heating_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_wood_pellets_hot_water_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_wood_pellets_lighting_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_wood_pellets_mech_vent_preheating_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_wood_pellets_range_oven_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_wood_pellets_total_lb,report_simulation_output.end_use_coal_clothes_dryer_m_btu,report_simulation_output.end_use_coal_fireplace_m_btu,report_simulation_output.end_use_coal_generator_m_btu,report_simulation_output.end_use_coal_grill_m_btu,report_simulation_output.end_use_coal_heating_heat_pump_backup_m_btu,report_simulation_output.end_use_coal_heating_m_btu,report_simulation_output.end_use_coal_hot_water_m_btu,report_simulation_output.end_use_coal_lighting_m_btu,report_simulation_output.end_use_coal_mech_vent_preheating_m_btu,report_simulation_output.end_use_coal_range_oven_m_btu,report_simulation_output.end_use_electricity_battery_m_btu,report_simulation_output.end_use_electricity_ceiling_fan_m_btu,report_simulation_output.end_use_electricity_clothes_dryer_m_btu,report_simulation_output.end_use_electricity_clothes_washer_m_btu,report_simulation_output.end_use_electricity_cooling_fans_pumps_m_btu,report_simulation_output.end_use_electricity_cooling_m_btu,report_simulation_output.end_use_electricity_dehumidifier_m_btu,report_simulation_output.end_use_electricity_dishwasher_m_btu,report_simulation_output.end_use_electricity_electric_vehicle_charging_m_btu,report_simulation_output.end_use_electricity_freezer_m_btu,report_simulation_output.end_use_electricity_generator_m_btu,report_simulation_output.end_use_electricity_heating_fans_pumps_m_btu,report_simulation_output.end_use_electricity_heating_heat_pump_backup_fans_pumps_m_btu,report_simulation_output.end_use_electricity_heating_heat_pump_backup_m_btu,report_simulation_output.end_use_electricity_heating_m_btu,report_simulation_output.end_use_electricity_hot_water_m_btu,report_simulation_output.end_use_electricity_hot_water_recirc_pump_m_btu,report_simulation_output.end_use_electricity_hot_water_solar_thermal_pump_m_btu,report_simulation_output.end_use_electricity_lighting_exterior_m_btu,report_simulation_output.end_use_electricity_lighting_garage_m_btu,report_simulation_output.end_use_electricity_lighting_interior_m_btu,report_simulation_output.end_use_electricity_mech_vent_m_btu,report_simulation_output.end_use_electricity_mech_vent_precooling_m_btu,report_simulation_output.end_use_electricity_mech_vent_preheating_m_btu,report_simulation_output.end_use_electricity_permanent_spa_heater_m_btu,report_simulation_output.end_use_electricity_permanent_spa_pump_m_btu,report_simulation_output.end_use_electricity_plug_loads_m_btu,report_simulation_output.end_use_electricity_pool_heater_m_btu,report_simulation_output.end_use_electricity_pool_pump_m_btu,report_simulation_output.end_use_electricity_pv_m_btu,report_simulation_output.end_use_electricity_range_oven_m_btu,report_simulation_output.end_use_electricity_refrigerator_m_btu,report_simulation_output.end_use_electricity_television_m_btu,report_simulation_output.end_use_electricity_well_pump_m_btu,report_simulation_output.end_use_electricity_whole_house_fan_m_btu,report_simulation_output.end_use_fuel_oil_clothes_dryer_m_btu,report_simulation_output.end_use_fuel_oil_fireplace_m_btu,report_simulation_output.end_use_fuel_oil_generator_m_btu,report_simulation_output.end_use_fuel_oil_grill_m_btu,report_simulation_output.end_use_fuel_oil_heating_heat_pump_backup_m_btu,report_simulation_output.end_use_fuel_oil_heating_m_btu,report_simulation_output.end_use_fuel_oil_hot_water_m_btu,report_simulation_output.end_use_fuel_oil_lighting_m_btu,report_simulation_output.end_use_fuel_oil_mech_vent_preheating_m_btu,report_simulation_output.end_use_fuel_oil_range_oven_m_btu,report_simulation_output.end_use_natural_gas_clothes_dryer_m_btu,report_simulation_output.end_use_natural_gas_fireplace_m_btu,report_simulation_output.end_use_natural_gas_generator_m_btu,report_simulation_output.end_use_natural_gas_grill_m_btu,report_simulation_output.end_use_natural_gas_heating_heat_pump_backup_m_btu,report_simulation_output.end_use_natural_gas_heating_m_btu,report_simulation_output.end_use_natural_gas_hot_water_m_btu,report_simulation_output.end_use_natural_gas_lighting_m_btu,report_simulation_output.end_use_natural_gas_mech_vent_preheating_m_btu,report_simulation_output.end_use_natural_gas_permanent_spa_heater_m_btu,report_simulation_output.end_use_natural_gas_pool_heater_m_btu,report_simulation_output.end_use_natural_gas_range_oven_m_btu,report_simulation_output.end_use_propane_clothes_dryer_m_btu,report_simulation_output.end_use_propane_fireplace_m_btu,report_simulation_output.end_use_propane_generator_m_btu,report_simulation_output.end_use_propane_grill_m_btu,report_simulation_output.end_use_propane_heating_heat_pump_backup_m_btu,report_simulation_output.end_use_propane_heating_m_btu,report_simulation_output.end_use_propane_hot_water_m_btu,report_simulation_output.end_use_propane_lighting_m_btu,report_simulation_output.end_use_propane_mech_vent_preheating_m_btu,report_simulation_output.end_use_propane_range_oven_m_btu,report_simulation_output.end_use_wood_cord_clothes_dryer_m_btu,report_simulation_output.end_use_wood_cord_fireplace_m_btu,report_simulation_output.end_use_wood_cord_generator_m_btu,report_simulation_output.end_use_wood_cord_grill_m_btu,report_simulation_output.end_use_wood_cord_heating_heat_pump_backup_m_btu,report_simulation_output.end_use_wood_cord_heating_m_btu,report_simulation_output.end_use_wood_cord_hot_water_m_btu,report_simulation_output.end_use_wood_cord_lighting_m_btu,report_simulation_output.end_use_wood_cord_mech_vent_preheating_m_btu,report_simulation_output.end_use_wood_cord_range_oven_m_btu,report_simulation_output.end_use_wood_pellets_clothes_dryer_m_btu,report_simulation_output.end_use_wood_pellets_fireplace_m_btu,report_simulation_output.end_use_wood_pellets_generator_m_btu,report_simulation_output.end_use_wood_pellets_grill_m_btu,report_simulation_output.end_use_wood_pellets_heating_heat_pump_backup_m_btu,report_simulation_output.end_use_wood_pellets_heating_m_btu,report_simulation_output.end_use_wood_pellets_hot_water_m_btu,report_simulation_output.end_use_wood_pellets_lighting_m_btu,report_simulation_output.end_use_wood_pellets_mech_vent_preheating_m_btu,report_simulation_output.end_use_wood_pellets_range_oven_m_btu,report_simulation_output.energy_use_net_m_btu,report_simulation_output.energy_use_total_m_btu,report_simulation_output.fuel_use_coal_total_m_btu,report_simulation_output.fuel_use_electricity_net_m_btu,report_simulation_output.fuel_use_electricity_total_m_btu,report_simulation_output.fuel_use_fuel_oil_total_m_btu,report_simulation_output.fuel_use_natural_gas_total_m_btu,report_simulation_output.fuel_use_propane_total_m_btu,report_simulation_output.fuel_use_wood_cord_total_m_btu,report_simulation_output.fuel_use_wood_pellets_total_m_btu,report_simulation_output.hot_water_clothes_washer_gal,report_simulation_output.hot_water_dishwasher_gal,report_simulation_output.hot_water_distribution_waste_gal,report_simulation_output.hot_water_fixtures_gal,report_simulation_output.hvac_capacity_cooling_btu_h,report_simulation_output.hvac_capacity_heat_pump_backup_btu_h,report_simulation_output.hvac_capacity_heating_btu_h,report_simulation_output.hvac_design_load_cooling_latent_ducts_btu_h,report_simulation_output.hvac_design_load_cooling_latent_infiltration_ventilation_btu_h,report_simulation_output.hvac_design_load_cooling_latent_internal_gains_btu_h,report_simulation_output.hvac_design_load_cooling_latent_total_btu_h,report_simulation_output.hvac_design_load_cooling_sensible_ceilings_btu_h,report_simulation_output.hvac_design_load_cooling_sensible_doors_btu_h,report_simulation_output.hvac_design_load_cooling_sensible_ducts_btu_h,report_simulation_output.hvac_design_load_cooling_sensible_floors_btu_h,report_simulation_output.hvac_design_load_cooling_sensible_infiltration_ventilation_btu_h,report_simulation_output.hvac_design_load_cooling_sensible_internal_gains_btu_h,report_simulation_output.hvac_design_load_cooling_sensible_roofs_btu_h,report_simulation_output.hvac_design_load_cooling_sensible_skylights_btu_h,report_simulation_output.hvac_design_load_cooling_sensible_slabs_btu_h,report_simulation_output.hvac_design_load_cooling_sensible_total_btu_h,report_simulation_output.hvac_design_load_cooling_sensible_walls_btu_h,report_simulation_output.hvac_design_load_cooling_sensible_windows_btu_h,report_simulation_output.hvac_design_load_heating_ceilings_btu_h,report_simulation_output.hvac_design_load_heating_doors_btu_h,report_simulation_output.hvac_design_load_heating_ducts_btu_h,report_simulation_output.hvac_design_load_heating_floors_btu_h,report_simulation_output.hvac_design_load_heating_infiltration_ventilation_btu_h,report_simulation_output.hvac_design_load_heating_roofs_btu_h,report_simulation_output.hvac_design_load_heating_skylights_btu_h,report_simulation_output.hvac_design_load_heating_slabs_btu_h,report_simulation_output.hvac_design_load_heating_total_btu_h,report_simulation_output.hvac_design_load_heating_walls_btu_h,report_simulation_output.hvac_design_load_heating_windows_btu_h,report_simulation_output.hvac_design_temperature_cooling_f,report_simulation_output.hvac_design_temperature_heating_f,report_simulation_output.include_annual_component_loads,report_simulation_output.include_annual_emission_end_uses,report_simulation_output.include_annual_emission_fuels,report_simulation_output.include_annual_emissions,report_simulation_output.include_annual_end_use_consumptions,report_simulation_output.include_annual_fuel_consumptions,report_simulation_output.include_annual_hot_water_uses,report_simulation_output.include_annual_hvac_summary,report_simulation_output.include_annual_peak_fuels,report_simulation_output.include_annual_peak_loads,report_simulation_output.include_annual_resilience,report_simulation_output.include_annual_system_use_consumptions,report_simulation_output.include_annual_total_consumptions,report_simulation_output.include_annual_total_loads,report_simulation_output.include_annual_unmet_hours,report_simulation_output.include_timeseries_airflows,report_simulation_output.include_timeseries_component_loads,report_simulation_output.include_timeseries_emission_end_uses,report_simulation_output.include_timeseries_emission_fuels,report_simulation_output.include_timeseries_emissions,report_simulation_output.include_timeseries_end_use_consumptions,report_simulation_output.include_timeseries_fuel_consumptions,report_simulation_output.include_timeseries_hot_water_uses,report_simulation_output.include_timeseries_resilience,report_simulation_output.include_timeseries_system_use_consumptions,report_simulation_output.include_timeseries_total_consumptions,report_simulation_output.include_timeseries_total_loads,report_simulation_output.include_timeseries_unmet_hours,report_simulation_output.include_timeseries_weather,report_simulation_output.include_timeseries_zone_temperatures,report_simulation_output.load_cooling_delivered_m_btu,report_simulation_output.load_heating_delivered_m_btu,report_simulation_output.load_heating_heat_pump_backup_m_btu,report_simulation_output.load_hot_water_delivered_m_btu,report_simulation_output.load_hot_water_desuperheater_m_btu,report_simulation_output.load_hot_water_solar_thermal_m_btu,report_simulation_output.load_hot_water_tank_losses_m_btu,report_simulation_output.output_format,report_simulation_output.peak_electricity_annual_total_w,report_simulation_output.peak_electricity_summer_total_w,report_simulation_output.peak_electricity_winter_total_w,report_simulation_output.peak_load_cooling_delivered_k_btu_hr,report_simulation_output.peak_load_heating_delivered_k_btu_hr,report_simulation_output.resilience_battery_hr,report_simulation_output.timeseries_frequency,report_simulation_output.timeseries_num_decimal_places,report_simulation_output.timeseries_timestamp_convention,report_simulation_output.unmet_hours_cooling_hr,report_simulation_output.unmet_hours_heating_hr,report_utility_bills.applicable,report_utility_bills.bills_coal_energy_usd,report_utility_bills.bills_coal_fixed_usd,report_utility_bills.bills_coal_total_usd,report_utility_bills.bills_electricity_energy_usd,report_utility_bills.bills_electricity_fixed_usd,report_utility_bills.bills_electricity_pv_credit_usd,report_utility_bills.bills_electricity_total_usd,report_utility_bills.bills_fuel_oil_energy_usd,report_utility_bills.bills_fuel_oil_fixed_usd,report_utility_bills.bills_fuel_oil_total_usd,report_utility_bills.bills_natural_gas_energy_usd,report_utility_bills.bills_natural_gas_fixed_usd,report_utility_bills.bills_natural_gas_total_usd,report_utility_bills.bills_propane_energy_usd,report_utility_bills.bills_propane_fixed_usd,report_utility_bills.bills_propane_total_usd,report_utility_bills.bills_total_usd,report_utility_bills.bills_wood_cord_energy_usd,report_utility_bills.bills_wood_cord_fixed_usd,report_utility_bills.bills_wood_cord_total_usd,report_utility_bills.bills_wood_pellets_energy_usd,report_utility_bills.bills_wood_pellets_fixed_usd,report_utility_bills.bills_wood_pellets_total_usd,report_utility_bills.include_annual_bills,report_utility_bills.include_monthly_bills,report_utility_bills.monthly_timestamp_convention,report_utility_bills.output_format,upgrade_costs.applicable,upgrade_costs.debug,upgrade_costs.door_area_ft_2,upgrade_costs.duct_unconditioned_surface_area_ft_2,upgrade_costs.floor_area_attic_ft_2,upgrade_costs.floor_area_attic_insulation_increase_ft_2_delta_r_value,upgrade_costs.floor_area_conditioned_ft_2,upgrade_costs.floor_area_conditioned_infiltration_reduction_ft_2_delta_ach_50,upgrade_costs.floor_area_foundation_ft_2,upgrade_costs.floor_area_lighting_ft_2,upgrade_costs.flow_rate_mechanical_ventilation_cfm,upgrade_costs.option_01_cost_usd,upgrade_costs.option_01_lifetime_yrs,upgrade_costs.option_01_name,upgrade_costs.option_02_name,upgrade_costs.option_03_name,upgrade_costs.rim_joist_area_above_grade_exterior_ft_2,upgrade_costs.roof_area_ft_2,upgrade_costs.size_cooling_system_primary_k_btu_h,upgrade_costs.size_heat_pump_backup_primary_k_btu_h,upgrade_costs.size_heating_system_primary_k_btu_h,upgrade_costs.size_heating_system_secondary_k_btu_h,upgrade_costs.size_water_heater_gal,upgrade_costs.slab_perimeter_exposed_conditioned_ft,upgrade_costs.upgrade_cost_usd,upgrade_costs.wall_area_above_grade_conditioned_ft_2,upgrade_costs.wall_area_above_grade_exterior_ft_2,upgrade_costs.wall_area_below_grade_ft_2,upgrade_costs.window_area_ft_2
1,run2,2024-08-10T03:14:07,2024-08-10T03:15:18,Success,true,ASHP,true,14.8,14.97,15.41,2.04,2.72,2.31,0.34,0.59,0.32,13.55,15.82,4.05,5.2,3994.0,5.58,true,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7,202.77,7.69,2.92,64.48,0.0,27.37,0.0,0.0,0.0,59.29,119.56,0.0,645.53,0.0,0.0,0.0,68.26,0.0,646.08,7.93,0.0,0.0,2838.65,0.0,0.0,722.09,0.0,0.0,0.0,122.56,123.44,0.0,2838.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7450.29,0.0,2229.21,0.0,0.0,0.0,0.0,0.0,9679.49,12518.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12518.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.186,2.406,0.09,0.034,0.751,0.0,0.302,0.0,0.0,0.0,0.591,1.024,0.0,6.567,0.0,0.0,0.0,0.627,0.0,6.581,0.075,0.0,0.0,0.0,0.0,7.47,0.0,0.0,0.0,1.329,1.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.579,0.0,15.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.053,95.053,0.0,29.341,29.341,0.0,65.713,0.0,0.0,0.0,1237.2,659.3,3109.7,7889.7,13466.0,29511.0,13466.0,0.0,2652.0,800.0,3452.0,422.0,97.0,0.0,0.0,1758.0,3320.0,0.0,0.0,0.0,6453.0,165.0,692.0,816.0,295.0,0.0,0.0,21877.0,0.0,0.0,1540.0,29511.0,3558.0,1425.0,88.16,-3.82,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,3.889,60.532,41.487,8.095,0.0,0.0,3.629,csv,5576.6,5576.6,5461.2,6.838,30.649,0.0,hourly,3,end,0.0,117.0,true,0.0,0.0,0.0,1091.3,144.0,0.0,1235.3,0.0,0.0,0.0,495.63,144.0,639.63,0.0,0.0,0.0,1874.93,0.0,0.0,0.0,0.0,0.0,0.0,true,false,start,csv,true,false,20.0,0.0,559.3,0.0,1678.0,0.0,559.3,1678.0,0.0,673.3,30.0,"HVAC Heating Efficiency|ASHP, SEER 22, 10 HSPF",HVAC Cooling Efficiency|Ducted Heat Pump,Heat Pump Backup|Use Existing System,76.2,625.4,13.47,29.51,13.47,0.0,40.0,35.3,673.3,564.2,564.2,282.0,50.8
