,Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Heating Heat Pump Backup Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Dishwasher,End Use: Electricity: Clothes Washer,End Use: Electricity: Clothes Dryer,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,End Use: Natural Gas: Heating Heat Pump Backup,End Use: Natural Gas: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Heat Pump Backup Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Dishwasher,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Washer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Heating Heat Pump Backup,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Hot Water,Hot Water: Clothes Washer,Hot Water: Dishwasher,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Heating: Heat Pump Backup,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Conditioned Space,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
1,2007-01-01T01:00:00,2007-01-01T01:00:00,2007-01-01T07:00:00Z,8.709,0.321,7.614,0.05,0.0,0.055,0.0,0.0,0.032,0.022,0.0,0.04,0.0,0.0,0.0,0.0,0.004,0.117,7.614,0.0,1.28026,1.28026,0.15872,0.15872,1.12154,0.02474,0.0,0.02723,0.0,0.0,0.01601,0.0111,0.0,0.01963,0.0,0.0,0.0,0.0,0.00217,0.05784,1.12154,0.0,0.0,0.0,0.0,0.0,6.279,6.279,0.0,0.0,0.444,0.0,0.0,70.0,70.0,70.0,69.081,0.0,0.0,-4.0,-4.897,68.0,4.698,0.0,0.0
2,2007-01-01T02:00:00,2007-01-01T02:00:00,2007-01-01T08:00:00Z,10.903,0.32,9.811,0.05,0.0,0.055,0.0,0.0,0.032,0.022,0.0,0.039,0.0,0.0,0.0,0.0,0.004,0.117,8.708,1.103,1.60378,1.60378,0.15858,0.15858,1.4452,0.02479,0.0,0.02729,0.0,0.0,0.01605,0.01113,0.0,0.01918,0.0,0.0,0.0,0.0,0.00217,0.05797,1.28274,0.16246,0.0,0.0,0.0,0.0,7.154,7.154,0.0,0.0,0.431,0.0,0.0,70.0,70.0,70.0,74.696,0.0,0.0,-5.8,-6.651,67.0,10.29,0.0,0.0
3,2007-01-01T03:00:00,2007-01-01T03:00:00,2007-01-01T09:00:00Z,9.553,0.319,8.465,0.05,0.0,0.055,0.0,0.0,0.032,0.022,0.0,0.038,0.0,0.0,0.0,0.0,0.004,0.117,8.465,0.0,1.40252,1.40252,0.15563,0.15563,1.24689,0.02441,0.0,0.02686,0.0,0.0,0.0158,0.01095,0.0,0.0184,0.0,0.0,0.0,0.0,0.00214,0.05707,1.24689,0.0,0.0,0.0,0.0,0.0,6.96,6.96,0.0,0.0,0.443,0.0,0.0,70.0,70.0,70.0,71.368,0.0,0.0,-5.8,-6.804,61.0,6.935,0.0,0.0
4,2007-01-01T04:00:00,2007-01-01T04:00:00,2007-01-01T10:00:00Z,10.874,0.318,9.79,0.05,0.0,0.055,0.0,0.0,0.032,0.022,0.0,0.037,0.0,0.0,0.0,0.0,0.004,0.117,8.687,1.103,1.59805,1.59805,0.15606,0.15606,1.442,0.02455,0.0,0.02702,0.0,0.0,0.01589,0.01102,0.0,0.01802,0.0,0.0,0.0,0.0,0.00215,0.0574,1.27953,0.16246,0.0,0.0,0.0,0.0,7.137,7.137,0.0,0.0,0.431,0.0,0.0,70.0,70.0,70.0,72.267,0.0,0.0,-5.8,-6.804,61.0,8.053,0.0,0.0
5,2007-01-01T05:00:00,2007-01-01T05:00:00,2007-01-01T11:00:00Z,9.864,0.317,8.783,0.05,0.0,0.055,0.0,0.0,0.032,0.022,0.0,0.036,0.0,0.0,0.0,0.0,0.004,0.117,8.783,0.0,1.44612,1.44612,0.15236,0.15236,1.29376,0.02404,0.0,0.02646,0.0,0.0,0.01556,0.01079,0.0,0.01717,0.0,0.0,0.0,0.0,0.00211,0.05622,1.29376,0.0,0.0,0.0,0.0,0.0,7.214,7.214,0.0,0.0,0.443,0.0,0.0,70.0,70.0,70.0,72.267,0.0,0.0,-5.8,-6.649,67.0,8.053,0.0,0.0
6,2007-01-01T06:00:00,2007-01-01T06:00:00,2007-01-01T12:00:00Z,10.798,0.312,9.732,0.05,0.0,0.055,0.0,0.0,0.032,0.018,0.0,0.036,0.0,0.0,0.0,0.0,0.004,0.117,8.629,1.103,1.57729,1.57729,0.14377,0.14377,1.43352,0.02301,0.0,0.02532,0.0,0.0,0.01489,0.00831,0.0,0.01643,0.0,0.0,0.0,0.0,0.00202,0.0538,1.27105,0.16247,0.0,0.0,0.0,0.0,7.091,7.091,0.0,0.0,0.432,0.0,0.0,70.0,70.0,70.0,70.667,0.0,0.0,-5.8,-6.443,75.0,5.816,0.0,0.0
7,2007-01-01T07:00:00,2007-01-01T07:00:00,2007-01-01T13:00:00Z,12.415,0.576,10.448,0.05,0.0,0.055,0.0,0.0,0.232,0.017,0.0,0.038,0.0,0.0,0.0,0.0,0.01,0.174,8.135,2.313,1.80431,1.80431,0.26525,0.26525,1.53906,0.02302,0.0,0.02534,0.0,0.0,0.10677,0.00786,0.0,0.01735,0.0,0.0,0.0,0.0,0.0047,0.08021,1.19836,0.3407,0.0,0.0,1.769,0.632,6.696,6.696,0.0,1.66,0.438,0.0,0.0,70.0,70.0,70.0,71.233,0.0,0.0,-4.0,-4.896,68.0,8.053,0.0,0.0
8,2007-01-01T08:00:00,2007-01-01T08:00:00,2007-01-01T14:00:00Z,9.139,0.315,8.064,0.05,0.0,0.055,0.0,0.0,0.032,0.017,0.0,0.04,0.0,0.0,0.0,0.0,0.004,0.117,8.064,0.0,1.32582,1.32582,0.13798,0.13798,1.18784,0.0219,0.0,0.02411,0.0,0.0,0.01418,0.00727,0.0,0.01738,0.0,0.0,0.0,0.0,0.00192,0.05122,1.18784,0.0,0.0,0.0,0.0,0.0,6.639,6.639,0.0,0.0,0.432,0.0,0.0,70.0,70.0,70.0,68.543,0.0,0.0,-2.2,-3.355,62.0,5.816,0.0,0.0
9,2007-01-01T09:00:00,2007-01-01T09:00:00,2007-01-01T15:00:00Z,10.692,0.315,9.616,0.05,0.0,0.055,0.0,0.0,0.032,0.016,0.0,0.041,0.0,0.0,0.0,0.0,0.004,0.117,8.513,1.103,1.51448,1.51448,0.09807,0.09807,1.41642,0.01554,0.0,0.01711,0.0,0.0,0.01006,0.005,0.0,0.01264,0.0,0.0,0.0,0.0,0.00136,0.03634,1.2539,0.16251,0.0,0.0,0.0,0.0,6.998,6.998,0.0,0.0,0.442,0.0,0.0,70.0,70.0,70.0,71.33,0.0,0.0,-2.2,-3.355,62.0,9.171,0.0,0.0
10,2007-01-01T10:00:00,2007-01-01T10:00:00,2007-01-01T16:00:00Z,8.986,0.313,7.918,0.05,0.0,0.055,0.0,0.0,0.032,0.014,0.0,0.041,0.0,0.0,0.0,0.0,0.004,0.117,7.918,0.0,1.2529,1.2529,0.08654,0.08654,1.16636,0.01382,0.0,0.01522,0.0,0.0,0.00895,0.00378,0.0,0.01124,0.0,0.0,0.0,0.0,0.00121,0.03232,1.16636,0.0,0.0,0.0,0.0,0.0,6.522,6.522,0.0,0.0,0.431,0.0,0.0,70.0,70.0,70.0,69.142,0.0,0.0,-0.4,-1.652,62.0,8.053,23.775,183.542
11,2007-01-01T11:00:00,2007-01-01T11:00:00,2007-01-01T17:00:00Z,10.002,0.309,8.947,0.05,0.0,0.055,0.0,0.0,0.032,0.011,0.0,0.04,0.0,0.0,0.0,0.0,0.004,0.117,7.831,1.116,1.39944,1.39944,0.08151,0.08151,1.31793,0.01318,0.0,0.01451,0.0,0.0,0.00853,0.00283,0.0,0.01046,0.0,0.0,0.0,0.0,0.00116,0.03083,1.15351,0.16442,0.0,0.0,0.44,0.157,6.453,6.453,0.0,0.413,0.437,0.0,0.0,70.0,70.0,70.0,70.658,0.0,0.0,1.4,0.043,62.0,10.29,23.141,227.288
12,2007-01-01T12:00:00,2007-01-01T12:00:00,2007-01-01T18:00:00Z,9.552,0.306,8.508,0.05,0.0,0.055,0.0,0.0,0.032,0.007,0.0,0.04,0.0,0.0,0.0,0.0,0.004,0.117,7.405,1.103,1.33182,1.33182,0.07852,0.07852,1.2533,0.01284,0.0,0.01414,0.0,0.0,0.00831,0.00188,0.0,0.01019,0.0,0.0,0.0,0.0,0.00113,0.03003,1.09079,0.16251,0.0,0.0,0.0,0.0,6.112,6.112,0.0,0.0,0.443,0.0,0.0,70.0,70.0,70.0,69.633,0.0,0.0,3.2,1.499,56.0,10.29,19.654,257.72
13,2007-01-01T13:00:00,2007-01-01T13:00:00,2007-01-01T19:00:00Z,7.851,0.306,6.807,0.05,0.0,0.055,0.0,0.0,0.032,0.006,0.0,0.042,0.0,0.0,0.0,0.0,0.004,0.117,6.807,0.0,1.07822,1.07822,0.07561,0.07561,1.00261,0.01235,0.0,0.01359,0.0,0.0,0.00799,0.00145,0.0,0.01029,0.0,0.0,0.0,0.0,0.00108,0.02887,1.00261,0.0,0.0,0.0,0.0,0.0,5.633,5.633,0.0,0.0,0.431,0.0,0.0,70.0,70.0,70.0,67.157,0.0,0.0,5.0,2.952,51.0,9.171,37.723,218.412
14,2007-01-01T14:00:00,2007-01-01T14:00:00,2007-01-01T20:00:00Z,9.096,0.306,8.053,0.05,0.0,0.055,0.0,0.0,0.032,0.005,0.0,0.042,0.0,0.0,0.0,0.0,0.004,0.117,6.949,1.103,1.26011,1.26011,0.07394,0.07394,1.18617,0.01209,0.0,0.01331,0.0,0.0,0.00783,0.0013,0.0,0.01007,0.0,0.0,0.0,0.0,0.00106,0.02828,1.02366,0.16252,0.0,0.0,0.0,0.0,5.747,5.747,0.0,0.0,0.443,0.0,0.0,70.0,70.0,70.0,68.6,0.0,0.0,5.0,2.952,51.0,10.29,47.867,61.815
15,2007-01-01T15:00:00,2007-01-01T15:00:00,2007-01-01T21:00:00Z,7.44,0.306,6.397,0.05,0.0,0.055,0.0,0.0,0.032,0.005,0.0,0.042,0.0,0.0,0.0,0.0,0.004,0.117,6.397,0.0,1.01806,1.01806,0.07583,0.07583,0.94223,0.0124,0.0,0.01365,0.0,0.0,0.00803,0.00133,0.0,0.01033,0.0,0.0,0.0,0.0,0.00109,0.029,0.94223,0.0,0.0,0.0,0.0,0.0,5.305,5.305,0.0,0.0,0.43,0.0,0.0,70.0,70.0,70.0,64.864,0.0,0.0,6.8,4.412,47.0,8.053,27.262,0.0
16,2007-01-01T16:00:00,2007-01-01T16:00:00,2007-01-01T22:00:00Z,8.588,0.305,7.546,0.05,0.0,0.055,0.0,0.0,0.032,0.006,0.0,0.041,0.0,0.0,0.0,0.0,0.004,0.117,6.443,1.103,1.19978,1.19978,0.08822,0.08822,1.11156,0.01445,0.0,0.01591,0.0,0.0,0.00936,0.00169,0.0,0.01175,0.0,0.0,0.0,0.0,0.00127,0.03379,0.94904,0.16252,0.0,0.0,0.0,0.0,5.342,5.342,0.0,0.0,0.444,0.0,0.0,70.0,70.0,70.0,64.864,0.0,0.0,6.8,4.411,47.0,8.053,17.752,32.651
17,2007-01-01T17:00:00,2007-01-01T17:00:00,2007-01-01T23:00:00Z,9.847,0.851,6.942,0.05,0.0,0.055,0.0,0.0,0.032,0.009,0.0,0.044,0.0,0.0,0.0,0.54,0.004,0.117,5.84,1.103,1.38967,1.38967,0.36704,0.36704,1.02263,0.02156,0.0,0.02373,0.0,0.0,0.01396,0.004,0.0,0.01882,0.0,0.0,0.0,0.23266,0.00189,0.05042,0.86017,0.16246,0.0,0.0,0.0,0.0,4.859,4.859,0.0,0.0,0.43,0.0,0.0,70.0,70.0,70.0,67.56,0.0,0.0,6.8,4.64,52.0,10.29,1.585,22.19
18,2007-01-01T18:00:00,2007-01-01T18:00:00,2007-01-02T00:00:00Z,14.219,0.983,10.864,0.05,0.0,0.055,0.0,0.0,0.525,0.018,0.03,0.048,0.0,0.0,0.0,0.0,0.013,0.245,10.864,0.0,2.03809,2.03809,0.43778,0.43778,1.60031,0.02227,0.0,0.02451,0.0,0.0,0.23373,0.00804,0.01336,0.0212,0.0,0.0,0.0,0.0,0.00561,0.10906,1.60031,0.0,0.0,0.0,0.0,0.0,8.879,8.879,0.0,0.0,0.444,0.0,0.0,70.0,70.0,70.0,26.303,99.99,0.0,6.8,4.867,57.0,9.171,0.0,0.0
19,2007-01-01T19:00:00,2007-01-01T19:00:00,2007-01-02T01:00:00Z,12.93,1.343,8.348,0.05,0.0,0.055,0.0,0.0,0.641,0.024,0.0,0.05,0.258,0.0,0.0,0.0,0.015,0.25,4.798,3.551,1.84401,1.84401,0.61432,0.61432,1.2297,0.02287,0.0,0.02518,0.0,0.0,0.29345,0.01094,0.0,0.02269,0.11813,0.0,0.0,0.0,0.00685,0.11422,0.7067,0.52299,0.0,3.506,0.0,0.0,4.026,4.026,0.0,2.42,0.437,0.0,0.0,70.0,70.0,70.0,67.56,0.0,0.0,6.8,5.411,69.0,10.29,0.0,0.0
20,2007-01-01T20:00:00,2007-01-01T20:00:00,2007-01-02T02:00:00Z,9.608,1.083,5.914,0.05,0.0,0.055,0.0,0.0,0.647,0.032,0.0,0.048,0.0,0.0,0.0,0.0,0.016,0.236,4.794,1.121,1.33398,1.33398,0.46279,0.46279,0.8712,0.02137,0.0,0.02353,0.0,0.0,0.27645,0.01356,0.0,0.02035,0.0,0.0,0.0,0.0,0.00681,0.10071,0.70609,0.1651,0.0,0.819,0.0,0.0,4.023,4.023,0.0,0.565,0.436,0.0,0.0,70.0,70.0,70.0,67.157,0.0,0.0,5.0,4.295,83.0,9.171,0.0,0.0
21,2007-01-01T21:00:00,2007-01-01T21:00:00,2007-01-02T03:00:00Z,8.955,0.97,5.647,0.05,0.0,0.055,0.0,0.0,0.535,0.044,0.0,0.047,0.0,0.0,0.0,0.0,0.017,0.221,4.531,1.116,1.24371,1.24371,0.41188,0.41188,0.83183,0.02124,0.0,0.02338,0.0,0.0,0.22742,0.01886,0.0,0.0198,0.0,0.0,0.0,0.0,0.00717,0.094,0.66742,0.16441,0.0,0.0,0.441,0.158,3.813,3.813,0.0,0.413,0.437,0.0,0.0,70.0,70.0,70.0,66.095,0.0,0.0,6.8,5.725,76.0,9.171,0.0,0.0
22,2007-01-01T22:00:00,2007-01-01T22:00:00,2007-01-02T04:00:00Z,10.998,0.834,8.153,0.05,0.0,0.055,0.0,0.0,0.404,0.051,0.0,0.046,0.0,0.0,0.0,0.0,0.016,0.212,4.682,3.471,1.58327,1.58327,0.38239,0.38239,1.20089,0.02293,0.0,0.02524,0.0,0.0,0.18509,0.02349,0.0,0.02092,0.0,0.0,0.0,0.0,0.00752,0.0972,0.68963,0.51125,0.0,0.0,1.764,0.63,3.933,3.933,0.0,1.652,0.437,0.0,0.0,70.0,70.0,70.0,64.864,0.0,0.0,6.8,5.725,76.0,8.053,0.0,0.0
23,2007-01-01T23:00:00,2007-01-01T23:00:00,2007-01-02T05:00:00Z,11.869,0.347,10.686,0.05,0.0,0.055,0.0,0.0,0.032,0.044,0.0,0.044,0.0,0.0,0.0,0.0,0.004,0.117,5.761,4.925,1.7301,1.7301,0.1561,0.1561,1.574,0.02251,0.0,0.02478,0.0,0.0,0.01457,0.01999,0.0,0.01965,0.0,0.0,0.0,0.0,0.00197,0.05264,0.84856,0.72544,0.0,0.0,3.965,1.416,4.796,4.796,0.0,3.716,0.438,0.0,0.0,70.0,70.0,70.0,64.864,0.0,0.0,6.8,6.04,83.0,8.053,0.0,0.0
24,2007-01-02T00:00:00,2007-01-02T00:00:00,2007-01-02T06:00:00Z,10.017,0.345,8.839,0.05,0.0,0.055,0.0,0.0,0.032,0.031,0.015,0.041,0.0,0.0,0.0,0.0,0.004,0.117,7.71,1.129,1.47086,1.47086,0.16883,0.16883,1.30203,0.02446,0.0,0.02693,0.0,0.0,0.01583,0.01504,0.00734,0.01989,0.0,0.0,0.0,0.0,0.00215,0.0572,1.13571,0.16632,0.0,0.0,0.882,0.315,6.356,6.356,0.0,0.825,0.435,0.0,0.0,70.0,70.0,70.0,35.817,50.006,0.0,6.8,6.04,83.0,6.935,0.0,0.0
25,2007-01-02T01:00:00,2007-01-02T01:00:00,2007-01-02T07:00:00Z,9.17,0.321,8.076,0.05,0.0,0.055,0.0,0.0,0.032,0.022,0.0,0.04,0.0,0.0,0.0,0.0,0.004,0.117,5.789,2.286,1.34827,1.34827,0.15872,0.15872,1.18955,0.02474,0.0,0.02723,0.0,0.0,0.01601,0.0111,0.0,0.01963,0.0,0.0,0.0,0.0,0.00217,0.05784,0.85277,0.33678,0.0,0.0,1.323,0.473,4.819,4.819,0.0,1.242,0.438,0.0,0.0,70.0,70.0,70.0,63.862,0.0,0.0,6.8,6.039,83.0,6.935,0.0,0.0
26,2007-01-02T02:00:00,2007-01-02T02:00:00,2007-01-02T08:00:00Z,7.81,0.32,6.719,0.05,0.0,0.055,0.0,0.0,0.032,0.022,0.0,0.039,0.0,0.0,0.0,0.0,0.004,0.117,5.616,1.103,1.14826,1.14826,0.15858,0.15858,0.98967,0.02479,0.0,0.02729,0.0,0.0,0.01605,0.01113,0.0,0.01918,0.0,0.0,0.0,0.0,0.00217,0.05797,0.82718,0.1625,0.0,0.0,0.0,0.0,4.68,4.68,0.0,0.0,0.439,0.0,0.0,70.0,70.0,70.0,63.773,0.0,0.0,8.6,7.782,83.0,8.053,0.0,0.0
27,2007-01-02T03:00:00,2007-01-02T03:00:00,2007-01-02T09:00:00Z,6.692,0.319,5.604,0.05,0.0,0.055,0.0,0.0,0.032,0.022,0.0,0.038,0.0,0.0,0.0,0.0,0.004,0.117,5.604,0.0,0.98111,0.98111,0.15563,0.15563,0.82548,0.02441,0.0,0.02686,0.0,0.0,0.0158,0.01095,0.0,0.0184,0.0,0.0,0.0,0.0,0.00214,0.05707,0.82548,0.0,0.0,0.0,0.0,0.0,4.671,4.671,0.0,0.0,0.434,0.0,0.0,70.0,70.0,70.0,62.753,0.0,0.0,8.6,8.168,91.0,6.935,0.0,0.0
28,2007-01-02T04:00:00,2007-01-02T04:00:00,2007-01-02T10:00:00Z,7.916,0.318,6.832,0.05,0.0,0.055,0.0,0.0,0.032,0.022,0.0,0.037,0.0,0.0,0.0,0.0,0.004,0.117,5.729,1.103,1.16239,1.16239,0.15606,0.15606,1.00634,0.02455,0.0,0.02702,0.0,0.0,0.01589,0.01102,0.0,0.01802,0.0,0.0,0.0,0.0,0.00215,0.0574,0.84383,0.1625,0.0,0.0,0.0,0.0,4.771,4.771,0.0,0.0,0.44,0.0,0.0,70.0,70.0,70.0,65.459,0.0,0.0,10.4,9.522,83.0,10.29,0.0,0.0
29,2007-01-02T05:00:00,2007-01-02T05:00:00,2007-01-02T11:00:00Z,6.715,0.317,5.634,0.05,0.0,0.055,0.0,0.0,0.032,0.022,0.0,0.036,0.0,0.0,0.0,0.0,0.004,0.117,5.634,0.0,0.98224,0.98224,0.15236,0.15236,0.82988,0.02404,0.0,0.02646,0.0,0.0,0.01556,0.01079,0.0,0.01717,0.0,0.0,0.0,0.0,0.00211,0.05622,0.82988,0.0,0.0,0.0,0.0,0.0,4.695,4.695,0.0,0.0,0.434,0.0,0.0,70.0,70.0,70.0,63.945,0.0,0.0,10.4,9.522,83.0,9.171,0.0,0.0
30,2007-01-02T06:00:00,2007-01-02T06:00:00,2007-01-02T12:00:00Z,7.989,0.312,6.922,0.05,0.0,0.055,0.0,0.0,0.032,0.018,0.0,0.036,0.0,0.0,0.0,0.0,0.004,0.117,5.819,1.103,1.16345,1.16345,0.14377,0.14377,1.01968,0.02301,0.0,0.02532,0.0,0.0,0.01489,0.00831,0.0,0.01643,0.0,0.0,0.0,0.0,0.00202,0.0538,0.85718,0.1625,0.0,0.0,0.0,0.0,4.843,4.843,0.0,0.0,0.441,0.0,0.0,70.0,70.0,70.0,65.459,0.0,0.0,10.4,9.521,83.0,10.29,0.0,0.0
31,2007-01-02T07:00:00,2007-01-02T07:00:00,2007-01-02T13:00:00Z,9.55,0.576,7.584,0.05,0.0,0.055,0.0,0.0,0.232,0.017,0.0,0.038,0.0,0.0,0.0,0.0,0.01,0.174,5.294,2.29,1.38231,1.38231,0.26525,0.26525,1.11706,0.02302,0.0,0.02534,0.0,0.0,0.10677,0.00786,0.0,0.01735,0.0,0.0,0.0,0.0,0.0047,0.08021,0.77981,0.33724,0.0,0.0,1.387,0.496,4.423,4.423,0.0,1.302,0.437,0.0,0.0,70.0,70.0,70.0,64.503,0.0,0.0,10.94,10.043,83.0,9.843,0.0,0.0
32,2007-01-02T08:00:00,2007-01-02T08:00:00,2007-01-02T14:00:00Z,6.562,0.315,5.487,0.05,0.0,0.055,0.0,0.0,0.032,0.017,0.0,0.04,0.0,0.0,0.0,0.0,0.004,0.117,5.487,0.0,0.94628,0.94628,0.13798,0.13798,0.8083,0.0219,0.0,0.02411,0.0,0.0,0.01418,0.00727,0.0,0.01738,0.0,0.0,0.0,0.0,0.00192,0.05122,0.8083,0.0,0.0,0.0,0.0,0.0,4.578,4.578,0.0,0.0,0.434,0.0,0.0,70.0,70.0,70.0,62.858,0.0,0.0,12.2,11.315,84.0,9.171,0.0,0.0
33,2007-01-02T09:00:00,2007-01-02T09:00:00,2007-01-02T15:00:00Z,7.903,0.315,6.826,0.05,0.0,0.055,0.0,0.0,0.032,0.016,0.0,0.041,0.0,0.0,0.0,0.0,0.004,0.117,5.723,1.103,1.10357,1.10357,0.09807,0.09807,1.00551,0.01554,0.0,0.01711,0.0,0.0,0.01006,0.005,0.0,0.01264,0.0,0.0,0.0,0.0,0.00136,0.03634,0.843,0.1625,0.0,0.0,0.0,0.0,4.766,4.766,0.0,0.0,0.44,0.0,0.0,70.0,70.0,70.0,64.397,0.0,0.0,12.2,11.315,84.0,10.29,0.0,0.0
34,2007-01-02T10:00:00,2007-01-02T10:00:00,2007-01-02T16:00:00Z,6.573,0.313,5.505,0.05,0.0,0.055,0.0,0.0,0.032,0.014,0.0,0.041,0.0,0.0,0.0,0.0,0.004,0.117,5.505,0.0,0.89743,0.89743,0.08654,0.08654,0.81089,0.01382,0.0,0.01522,0.0,0.0,0.00895,0.00378,0.0,0.01124,0.0,0.0,0.0,0.0,0.00121,0.03232,0.81089,0.0,0.0,0.0,0.0,0.0,4.592,4.592,0.0,0.0,0.434,0.0,0.0,70.0,70.0,70.0,65.142,0.0,0.0,14.0,12.576,76.0,11.408,28.53,35.187
35,2007-01-02T11:00:00,2007-01-02T11:00:00,2007-01-02T17:00:00Z,10.415,0.309,9.36,0.05,0.0,0.055,0.0,0.0,0.032,0.011,0.0,0.04,0.0,0.0,0.0,0.0,0.004,0.117,5.846,3.514,1.46022,1.46022,0.08151,0.08151,1.37871,0.01318,0.0,0.01451,0.0,0.0,0.00853,0.00283,0.0,0.01046,0.0,0.0,0.0,0.0,0.00116,0.03083,0.86109,0.51763,0.0,0.0,2.204,0.787,4.864,4.864,0.0,2.069,0.438,0.0,0.0,70.0,70.0,70.0,66.182,0.0,0.0,12.2,11.315,84.0,11.408,48.818,156.914
36,2007-01-02T12:00:00,2007-01-02T12:00:00,2007-01-02T18:00:00Z,7.918,0.306,6.875,0.05,0.0,0.055,0.0,0.0,0.032,0.007,0.0,0.04,0.0,0.0,0.0,0.0,0.004,0.117,5.772,1.103,1.09122,1.09122,0.07852,0.07852,1.0127,0.01284,0.0,0.01414,0.0,0.0,0.00831,0.00188,0.0,0.01019,0.0,0.0,0.0,0.0,0.00113,0.03003,0.85023,0.16247,0.0,0.0,0.0,0.0,4.805,4.805,0.0,0.0,0.434,0.0,0.0,70.0,70.0,70.0,66.182,0.0,0.0,12.2,11.314,84.0,11.408,19.654,0.0
37,2007-01-02T13:00:00,2007-01-02T13:00:00,2007-01-02T19:00:00Z,7.232,0.306,6.187,0.05,0.0,0.055,0.0,0.0,0.032,0.006,0.0,0.042,0.0,0.0,0.0,0.0,0.004,0.117,6.187,0.0,0.98692,0.98692,0.07561,0.07561,0.91131,0.01235,0.0,0.01359,0.0,0.0,0.00799,0.00145,0.0,0.01029,0.0,0.0,0.0,0.0,0.00108,0.02887,0.91131,0.0,0.0,0.0,0.0,0.0,5.137,5.137,0.0,0.0,0.44,0.0,0.0,70.0,70.0,70.0,70.961,0.0,0.0,12.2,11.313,84.0,13.869,28.53,0.0
38,2007-01-02T14:00:00,2007-01-02T14:00:00,2007-01-02T20:00:00Z,8.156,0.306,7.113,0.05,0.0,0.055,0.0,0.0,0.032,0.005,0.0,0.042,0.0,0.0,0.0,0.0,0.004,0.117,6.01,1.103,1.12164,1.12164,0.07394,0.07394,1.04769,0.01209,0.0,0.01331,0.0,0.0,0.00783,0.0013,0.0,0.01007,0.0,0.0,0.0,0.0,0.00106,0.02828,0.88522,0.16248,0.0,0.0,0.0,0.0,4.995,4.995,0.0,0.0,0.434,0.0,0.0,70.0,70.0,70.0,68.646,0.0,0.0,12.2,11.702,91.0,12.751,18.069,0.0
39,2007-01-02T15:00:00,2007-01-02T15:00:00,2007-01-02T21:00:00Z,5.923,0.306,4.879,0.05,0.0,0.055,0.0,0.0,0.032,0.005,0.0,0.042,0.0,0.0,0.0,0.0,0.004,0.117,4.879,0.0,0.79455,0.79455,0.07583,0.07583,0.71872,0.0124,0.0,0.01365,0.0,0.0,0.00803,0.00133,0.0,0.01033,0.0,0.0,0.0,0.0,0.00109,0.029,0.71872,0.0,0.0,0.0,0.0,0.0,4.091,4.091,0.0,0.0,0.44,0.0,0.0,70.0,70.0,70.0,60.656,0.0,0.0,15.8,14.34,77.0,9.171,30.115,1.902
