,Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Heating Heat Pump Backup Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Garage,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Freezer,End Use: Electricity: Dishwasher,End Use: Electricity: Clothes Washer,End Use: Electricity: Clothes Dryer,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,End Use: Natural Gas: Heating Heat Pump Backup,End Use: Natural Gas: Hot Water,End Use: Natural Gas: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Heat Pump Backup Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Garage,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Freezer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Dishwasher,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Washer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Heating Heat Pump Backup,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Clothes Dryer,Hot Water: Clothes Washer,Hot Water: Dishwasher,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Heating: Heat Pump Backup,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Attic - Vented,Temperature: Conditioned Space,Temperature: Garage,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
11,2007-01-01T11:00:00,2007-01-01T11:00:00,2007-01-01T17:00:00Z,27.006,0.781,24.34,0.05,0.0,0.039,0.0,0.0,0.294,0.012,0.016,0.0,0.04,0.029,0.0,0.0,0.0,0.0,0.005,0.296,21.174,3.166,0.0,3.79134,3.79134,0.20599,0.20599,3.58535,0.01318,0.0,0.0104,0.0,0.0,0.07741,0.00328,0.00414,0.0,0.01046,0.00773,0.0,0.0,0.0,0.0,0.00131,0.07807,3.11893,0.46642,0.0,0.0,0.0,2.634,1.012,17.074,17.074,0.0,2.514,0.452,0.0,0.0,7.132,68.0,13.892,68.0,72.0,95.123,0.0,0.0,1.4,0.043,62.0,10.29,23.141,227.288
12,2007-01-01T12:00:00,2007-01-01T12:00:00,2007-01-01T18:00:00Z,24.23,0.769,21.604,0.05,0.0,0.039,0.0,0.0,0.282,0.012,0.011,0.0,0.04,0.029,0.0,0.0,0.0,0.0,0.005,0.301,20.133,1.472,0.0,3.37994,3.37994,0.19761,0.19761,3.18233,0.01284,0.0,0.01013,0.0,0.0,0.07254,0.00308,0.00275,0.0,0.01019,0.00753,0.0,0.0,0.0,0.0,0.0013,0.07725,2.96556,0.21676,0.0,0.0,0.0,0.0,0.0,16.241,16.241,0.0,0.0,0.454,0.0,0.0,11.093,68.0,15.922,68.0,72.0,93.679,0.0,0.0,3.2,1.499,56.0,10.29,19.654,257.72
13,2007-01-01T13:00:00,2007-01-01T13:00:00,2007-01-01T19:00:00Z,23.869,0.99,20.49,0.05,0.0,0.039,0.0,0.0,0.276,0.012,0.009,0.0,0.042,0.031,0.223,0.0,0.0,0.0,0.005,0.305,18.962,1.528,0.0,3.26269,3.26269,0.24456,0.24456,3.01813,0.01235,0.0,0.00974,0.0,0.0,0.06808,0.00289,0.00212,0.0,0.01029,0.0076,0.05498,0.0,0.0,0.0,0.00123,0.0753,2.79309,0.22504,0.0,0.0,1.916,0.0,0.0,15.304,15.304,0.0,1.322,0.453,0.0,0.0,14.523,68.0,17.985,68.0,72.0,90.448,0.0,0.0,5.0,2.952,51.0,9.171,37.723,218.412
14,2007-01-01T14:00:00,2007-01-01T14:00:00,2007-01-01T20:00:00Z,25.846,0.794,23.136,0.05,0.0,0.039,0.0,0.0,0.055,0.002,0.008,0.0,0.042,0.031,0.346,0.0,0.0,0.0,0.004,0.217,19.973,3.163,0.0,3.59997,3.59997,0.19206,0.19206,3.40791,0.01209,0.0,0.00954,0.0,0.0,0.01334,0.00057,0.0019,0.0,0.01007,0.00744,0.08363,0.0,0.0,0.0,0.00104,0.05244,2.94204,0.46588,0.0,0.0,1.082,1.582,0.608,16.113,16.113,0.0,2.254,0.452,0.0,0.0,13.963,68.0,19.214,68.0,72.0,92.223,0.0,0.0,5.0,2.952,51.0,10.29,47.867,61.815
15,2007-01-01T15:00:00,2007-01-01T15:00:00,2007-01-01T21:00:00Z,22.856,0.448,21.326,0.05,0.0,0.039,0.0,0.0,0.055,0.002,0.008,0.0,0.042,0.031,0.0,0.0,0.0,0.0,0.004,0.217,19.873,1.453,0.0,3.25247,3.25247,0.1112,0.1112,3.14127,0.0124,0.0,0.00978,0.0,0.0,0.01368,0.00058,0.00195,0.0,0.01033,0.00763,0.0,0.0,0.0,0.0,0.00107,0.05378,2.92726,0.21401,0.0,0.0,0.0,0.0,0.0,16.033,16.033,0.0,0.0,0.461,0.0,0.0,12.904,68.0,19.284,68.0,72.0,87.441,0.0,0.0,6.8,4.412,47.0,8.053,27.262,0.0
16,2007-01-01T16:00:00,2007-01-01T16:00:00,2007-01-01T22:00:00Z,26.961,0.798,24.237,0.05,0.0,0.039,0.0,0.0,0.301,0.013,0.009,0.0,0.041,0.03,0.0,0.0,0.0,0.0,0.006,0.31,19.413,4.823,0.0,3.80082,3.80082,0.23077,0.23077,3.57005,0.01445,0.0,0.0114,0.0,0.0,0.08712,0.00369,0.00248,0.0,0.01175,0.00868,0.0,0.0,0.0,0.0,0.00171,0.08949,2.85958,0.71047,0.0,0.0,0.0,3.161,1.214,15.665,15.665,0.0,3.017,0.453,0.0,0.0,11.769,68.0,18.71,68.0,72.0,87.441,0.0,0.0,6.8,4.411,47.0,8.053,17.752,32.651
17,2007-01-01T17:00:00,2007-01-01T17:00:00,2007-01-01T23:00:00Z,23.233,1.286,18.845,0.05,0.0,0.039,0.0,0.0,0.365,0.015,0.014,0.0,0.044,0.032,0.0,0.0,0.0,0.402,0.007,0.318,18.845,0.0,0.0,3.3304,3.3304,0.55452,0.55452,2.77588,0.02156,0.0,0.01701,0.0,0.0,0.15742,0.00667,0.00585,0.0,0.01882,0.0139,0.0,0.0,0.0,0.17325,0.0029,0.13714,2.77588,0.0,0.0,0.0,0.0,0.0,0.0,15.211,15.211,0.0,0.0,0.457,0.0,0.0,10.305,68.0,18.095,68.0,72.0,90.758,0.0,0.0,6.8,4.64,52.0,10.29,1.585,22.19
18,2007-01-01T18:00:00,2007-01-01T18:00:00,2007-01-02T00:00:00Z,31.541,1.627,25.988,0.05,0.0,0.039,0.0,0.0,0.894,0.038,0.026,0.03,0.048,0.035,0.0,0.0,0.0,0.0,0.012,0.454,22.869,3.119,0.0,4.5528,4.5528,0.7247,0.7247,3.8281,0.02227,0.0,0.01757,0.0,0.0,0.39822,0.01688,0.01177,0.01336,0.0212,0.01566,0.0,0.0,0.0,0.0,0.00552,0.20226,3.36864,0.45946,0.0,0.0,0.0,2.106,0.809,18.43,18.43,0.0,2.012,0.453,0.0,0.0,9.111,68.0,17.565,68.0,72.0,41.878,99.99,0.0,6.8,4.867,57.0,9.171,0.0,0.0
19,2007-01-01T19:00:00,2007-01-01T19:00:00,2007-01-02T01:00:00Z,27.654,2.138,20.358,0.05,0.0,0.039,0.0,0.0,1.093,0.046,0.035,0.0,0.05,0.037,0.311,0.0,0.0,0.0,0.015,0.463,17.244,3.113,0.0,3.97686,3.97686,0.97817,0.97817,2.99868,0.02287,0.0,0.01804,0.0,0.0,0.49996,0.0212,0.01601,0.0,0.02269,0.01675,0.14209,0.0,0.0,0.0,0.00674,0.21182,2.54009,0.4586,0.0,0.0,2.822,0.0,0.0,13.93,13.93,0.0,1.948,0.453,0.0,0.0,8.316,68.0,17.012,68.0,72.0,90.758,0.0,0.0,6.8,5.411,69.0,10.29,0.0,0.0
20,2007-01-01T20:00:00,2007-01-01T20:00:00,2007-01-02T02:00:00Z,26.015,2.078,18.926,0.05,0.0,0.039,0.0,0.0,1.102,0.047,0.046,0.0,0.048,0.035,0.258,0.0,0.0,0.0,0.016,0.437,17.411,1.514,0.0,3.67587,3.67587,0.88814,0.88814,2.78773,0.02137,0.0,0.01686,0.0,0.0,0.47101,0.01997,0.01985,0.0,0.02035,0.01503,0.11022,0.0,0.0,0.0,0.00669,0.18677,2.56467,0.22306,0.0,0.0,0.0,1.057,0.406,14.064,14.064,0.0,1.008,0.452,0.0,0.0,7.098,68.0,16.492,68.0,72.0,90.448,0.0,0.0,5.0,4.295,83.0,9.171,0.0,0.0
21,2007-01-01T21:00:00,2007-01-01T21:00:00,2007-01-02T03:00:00Z,29.767,1.613,24.263,0.05,0.0,0.039,0.0,0.0,0.912,0.039,0.065,0.0,0.047,0.034,0.0,0.0,0.0,0.0,0.017,0.41,17.623,6.64,0.0,4.25922,4.25922,0.68532,0.68532,3.5739,0.02124,0.0,0.01676,0.0,0.0,0.38747,0.01643,0.02762,0.0,0.0198,0.01463,0.0,0.0,0.0,0.0,0.00705,0.17433,2.59582,0.97808,0.0,0.0,0.0,4.222,1.622,14.233,14.233,0.0,4.034,0.453,0.0,0.0,7.306,68.0,16.113,68.0,72.0,88.953,0.0,0.0,6.8,5.725,76.0,9.171,0.0,0.0
22,2007-01-01T22:00:00,2007-01-01T22:00:00,2007-01-02T04:00:00Z,25.76,1.37,21.086,0.05,0.0,0.039,0.0,0.0,0.688,0.029,0.075,0.0,0.046,0.034,0.0,0.0,0.0,0.0,0.016,0.393,17.932,3.154,0.0,3.73413,3.73413,0.62815,0.62815,3.10598,0.02293,0.0,0.01809,0.0,0.0,0.31534,0.01337,0.0344,0.0,0.02092,0.01545,0.0,0.0,0.0,0.0,0.0074,0.18026,2.64145,0.46453,0.0,0.0,0.0,2.497,0.959,14.481,14.481,0.0,2.386,0.453,0.0,0.0,7.353,68.0,15.877,68.0,72.0,87.441,0.0,0.0,6.8,5.725,76.0,8.053,0.0,0.0
23,2007-01-01T23:00:00,2007-01-01T23:00:00,2007-01-02T05:00:00Z,25.041,0.861,22.103,0.05,0.0,0.039,0.0,0.0,0.325,0.014,0.065,0.0,0.044,0.032,0.0,0.0,0.0,0.0,0.009,0.283,19.0,3.103,0.0,3.64346,3.64346,0.38763,0.38763,3.25583,0.02251,0.0,0.01776,0.0,0.0,0.14625,0.0062,0.02927,0.0,0.01965,0.01451,0.0,0.0,0.0,0.0,0.00407,0.12742,2.7987,0.45713,0.0,0.0,0.0,1.926,0.74,15.335,15.335,0.0,1.84,0.453,0.0,0.0,7.311,68.0,15.719,68.0,72.0,87.441,0.0,0.0,6.8,6.04,83.0,8.053,0.0,0.0
24,2007-01-02T00:00:00,2007-01-02T00:00:00,2007-01-02T06:00:00Z,33.666,0.682,31.337,0.05,0.0,0.039,0.0,0.0,0.166,0.007,0.045,0.03,0.041,0.03,0.0,0.0,0.0,0.0,0.008,0.266,24.657,6.68,0.0,4.9498,4.9498,0.33379,0.33379,4.616,0.02446,0.0,0.0193,0.0,0.0,0.08137,0.00345,0.02202,0.01468,0.01989,0.01469,0.0,0.0,0.0,0.0,0.00391,0.13003,3.63199,0.98401,0.0,0.0,0.0,4.428,1.701,19.86,19.86,0.0,4.226,0.452,0.0,0.0,7.252,68.0,15.595,68.0,72.0,39.916,99.99,0.0,6.8,6.04,83.0,6.935,0.0,0.0
25,2007-01-02T01:00:00,2007-01-02T01:00:00,2007-01-02T07:00:00Z,25.023,0.47,23.42,0.05,0.0,0.039,0.0,0.0,0.055,0.002,0.033,0.0,0.04,0.029,0.0,0.0,0.0,0.0,0.004,0.217,20.254,3.166,0.0,3.68224,3.68224,0.23247,0.23247,3.44977,0.02474,0.0,0.01951,0.0,0.0,0.02728,0.00116,0.01626,0.0,0.01963,0.01449,0.0,0.0,0.0,0.0,0.00213,0.10727,2.98344,0.46632,0.0,0.0,0.0,2.631,1.01,16.338,16.338,0.0,2.52,0.454,0.0,0.0,7.177,68.0,15.478,68.0,72.0,86.211,0.0,0.0,6.8,6.039,83.0,6.935,0.0,0.0
26,2007-01-02T02:00:00,2007-01-02T02:00:00,2007-01-02T08:00:00Z,21.7,0.468,20.103,0.05,0.0,0.039,0.0,0.0,0.055,0.002,0.033,0.0,0.039,0.029,0.0,0.0,0.0,0.0,0.004,0.217,20.103,0.0,0.0,3.19328,3.19328,0.23213,0.23213,2.96115,0.02479,0.0,0.01956,0.0,0.0,0.02734,0.00116,0.01629,0.0,0.01918,0.01416,0.0,0.0,0.0,0.0,0.00214,0.10751,2.96115,0.0,0.0,0.0,0.0,0.0,0.0,16.217,16.217,0.0,0.0,0.446,0.0,0.0,7.842,68.0,15.445,68.0,72.0,85.907,0.0,0.0,8.6,7.782,83.0,8.053,0.0,0.0
27,2007-01-02T03:00:00,2007-01-02T03:00:00,2007-01-02T09:00:00Z,23.256,0.5,21.551,0.05,0.0,0.039,0.0,0.0,0.055,0.002,0.033,0.0,0.038,0.028,0.0,0.0,0.0,0.0,0.006,0.248,20.079,1.472,0.0,3.41842,3.41842,0.24399,0.24399,3.17443,0.02441,0.0,0.01925,0.0,0.0,0.02692,0.00114,0.01604,0.0,0.0184,0.01359,0.0,0.0,0.0,0.0,0.00317,0.12108,2.95765,0.21678,0.0,0.0,0.0,0.0,0.0,16.198,16.198,0.0,0.0,0.459,0.0,0.0,8.187,68.0,15.506,68.0,72.0,84.655,0.0,0.0,8.6,8.168,91.0,6.935,0.0,0.0
28,2007-01-02T04:00:00,2007-01-02T04:00:00,2007-01-02T10:00:00Z,21.852,0.494,20.167,0.05,0.0,0.039,0.0,0.0,0.055,0.002,0.033,0.0,0.037,0.027,0.0,0.0,0.0,0.0,0.006,0.244,20.167,0.0,0.0,3.21305,3.21305,0.24246,0.24246,2.9706,0.02455,0.0,0.01937,0.0,0.0,0.02708,0.00115,0.01613,0.0,0.01802,0.01331,0.0,0.0,0.0,0.0,0.00313,0.11973,2.9706,0.0,0.0,0.0,0.0,0.0,0.0,16.268,16.268,0.0,0.0,0.452,0.0,0.0,9.255,68.0,15.647,68.0,72.0,87.793,0.0,0.0,10.4,9.522,83.0,10.29,0.0,0.0
29,2007-01-02T05:00:00,2007-01-02T05:00:00,2007-01-02T11:00:00Z,23.195,0.463,21.615,0.05,0.0,0.039,0.0,0.0,0.055,0.002,0.033,0.0,0.036,0.026,0.0,0.0,0.0,0.0,0.004,0.217,20.144,1.471,0.0,3.40651,3.40651,0.22263,0.22263,3.18388,0.02404,0.0,0.01897,0.0,0.0,0.02652,0.00112,0.0158,0.0,0.01717,0.01268,0.0,0.0,0.0,0.0,0.00207,0.10426,2.96714,0.21675,0.0,0.0,0.0,0.0,0.0,16.249,16.249,0.0,0.0,0.45,0.0,0.0,9.767,68.0,15.86,68.0,72.0,85.926,0.0,0.0,10.4,9.522,83.0,9.171,0.0,0.0
30,2007-01-02T06:00:00,2007-01-02T06:00:00,2007-01-02T12:00:00Z,23.473,0.457,21.915,0.05,0.0,0.039,0.0,0.0,0.055,0.002,0.026,0.0,0.036,0.026,0.0,0.0,0.0,0.0,0.004,0.217,20.406,1.509,0.0,3.43821,3.43821,0.21007,0.21007,3.22813,0.02301,0.0,0.01815,0.0,0.0,0.02537,0.00108,0.01216,0.0,0.01643,0.01213,0.0,0.0,0.0,0.0,0.00198,0.09976,3.00583,0.2223,0.0,0.0,0.0,0.944,0.363,16.46,16.46,0.0,0.905,0.454,0.0,0.0,10.048,68.0,16.049,68.0,72.0,87.793,0.0,0.0,10.4,9.521,83.0,10.29,0.0,0.0
